elbow_0
Module: E0:5A:1B:76:00:58 (06)
t(us),ax,ay,az,gx,gy,gz,y,p,r
11547830,23484,18900,-2296,-25,14,10,-0.967790,2.245269,1.652973
11563456,23526,18962,-2312,-24,13,8,-0.968049,2.245290,1.653239
11579081,23562,18962,-2248,-28,20,9,-0.968336,2.245251,1.653492
11594707,23590,18940,-2314,-33,26,9,-0.968102,2.245261,1.653265
11610334,23526,18944,-2270,-27,23,11,-0.968104,2.245280,1.653178
11625960,23528,18924,-2266,-26,24,10,-0.968084,2.245085,1.652999
11641587,23482,18920,-2238,-34,23,12,-0.968166,2.245016,1.652925
11657214,23538,18972,-2282,-30,20,7,-0.968014,2.244956,1.652622
11672840,23566,18946,-2292,-26,19,7,-0.967985,2.244998,1.652722
11688465,23530,18936,-2334,-35,20,10,-0.967987,2.245016,1.652635
11704090,23484,18826,-2172,-40,22,8,-0.968040,2.244988,1.652661
11719716,23514,18930,-2206,-28,23,4,-0.967889,2.244947,1.652271
11735342,23502,18930,-2290,-20,21,7,-0.967572,2.245027,1.652118
11750968,23514,18896,-2388,-24,20,8,-0.967572,2.245027,1.652118
11766593,23524,18940,-2230,-18,20,8,-0.967831,2.245030,1.652472
11782218,23492,18916,-2138,-10,17,8,-0.968147,2.244949,1.652625
11797844,23556,18978,-2154,-17,18,5,-0.968353,2.244980,1.652953
11813471,23594,18996,-2306,-29,21,6,-0.968435,2.244910,1.652878
11829098,23568,18942,-2322,-36,23,3,-0.968120,2.245009,1.652638
11844724,23534,18940,-2348,-34,21,3,-0.968039,2.245097,1.652626
11860351,23534,18846,-2314,-34,26,2,-0.967805,2.245126,1.652311
11875977,23496,18868,-2246,-22,25,4,-0.967726,2.245232,1.652213
11891603,23466,18866,-2266,-13,23,7,-0.967726,2.245232,1.652213
11907229,23476,18962,-2198,-15,19,5,-0.967776,2.245167,1.652411
11922855,23584,18944,-2254,-22,16,7,-0.968013,2.245175,1.652553
11938481,23650,18992,-2326,-32,19,7,-0.967983,2.245217,1.652653
11954108,23566,18912,-2238,-31,28,4,-0.968036,2.245188,1.652678
11969734,23520,18956,-2180,-29,34,5,-0.967749,2.245245,1.652338
11985361,23468,18898,-2310,-46,26,2,-0.967227,2.245313,1.651770
12000988,23484,18856,-2300,-44,19,3,-0.966992,2.245324,1.651542
12016615,23586,18818,-2228,-23,21,2,-0.966964,2.245402,1.651469
12032242,23552,18868,-2212,-3,27,6,-0.966964,2.245402,1.651469
12047868,23494,18928,-2234,1,29,8,-0.967199,2.245373,1.651783
12063495,23476,18964,-2300,-4,24,8,-0.967514,2.245256,1.652110
12079121,23536,18988,-2296,-13,19,6,-0.967669,2.245333,1.652326
12094747,23550,18996,-2244,-27,19,4,-0.967905,2.245341,1.652467
12110373,23544,18934,-2336,-37,31,1,-0.967641,2.245393,1.652339
12125999,23512,18928,-2240,-37,37,3,-0.967273,2.245538,1.651987
12141626,23446,18930,-2284,-35,32,2,-0.966830,2.245500,1.651518
12157252,23440,18860,-2262,-31,24,5,-0.966461,2.245645,1.651166
12172879,23516,18876,-2256,-27,21,3,-0.966462,2.245664,1.651080
12188506,23514,18860,-2292,-18,23,4,-0.966432,2.245705,1.651180
12204132,23558,18934,-2204,-3,23,5,-0.966750,2.245625,1.651333
12219758,23536,18978,-2258,-4,23,5,-0.966904,2.245684,1.651635
12235384,23528,19024,-2274,-17,29,5,-0.967140,2.245673,1.651863
12251010,23544,18964,-2266,-24,31,4,-0.967058,2.245743,1.651938
12266636,23522,18936,-2288,-30,28,2,-0.966689,2.245870,1.651672
12282263,23580,18964,-2354,-33,27,3,-0.966770,2.245800,1.651598
12297890,23496,18928,-2280,-33,28,6,-0.966454,2.245899,1.651358
12313517,23506,18916,-2264,-32,29,3,-0.966454,2.245899,1.651358
12329144,23486,18900,-2226,-27,24,1,-0.966136,2.245998,1.651118
12344771,23432,18906,-2212,-24,22,4,-0.966136,2.245998,1.651118
12360397,23482,18916,-2274,-28,24,7,-0.966137,2.246016,1.651031
12376023,23508,18894,-2258,-17,24,8,-0.966056,2.246104,1.651019
12391649,23488,19002,-2286,-3,30,8,-0.966189,2.245969,1.651143
12407275,23436,19026,-2230,-17,31,10,-0.966372,2.245987,1.651346
12422902,23494,18958,-2226,-42,28,8,-0.966372,2.245987,1.651346
12438528,23494,18918,-2208,-51,27,4,-0.965901,2.246027,1.650803
12454153,23496,18880,-2302,-47,29,4,-0.965457,2.246006,1.650248
12469778,23440,18874,-2260,-34,28,4,-0.964902,2.246116,1.649781
12485405,23514,18876,-2334,-25,21,5,-0.964984,2.246046,1.649706
12501032,23532,18906,-2246,-9,16,7,-0.965191,2.246095,1.649947
12516659,23600,18958,-2298,-9,22,8,-0.965717,2.246045,1.650427
12532285,23550,18976,-2348,-11,28,10,-0.965850,2.245910,1.650552
12547911,23458,19062,-2308,-20,30,10,-0.966087,2.245899,1.650779
12563538,23442,19002,-2156,-32,29,4,-0.966087,2.245899,1.650779
12579164,23470,18908,-2236,-40,24,1,-0.965717,2.246045,1.650427
12594789,23548,18890,-2372,-41,16,1,-0.965399,2.246144,1.650188
12610415,23578,18828,-2330,-32,19,1,-0.965288,2.246291,1.650189
12626041,23530,18896,-2280,-12,32,6,-0.965659,2.246182,1.650367
12641667,23390,18924,-2244,-17,34,8,-0.965658,2.246164,1.650454
12657293,23414,18914,-2294,-18,26,6,-0.965451,2.246115,1.650213
12672919,23470,18944,-2242,-15,15,7,-0.965451,2.246115,1.650213
12688545,23554,19030,-2296,-21,13,8,-0.965866,2.246195,1.650781
12704171,23504,18988,-2340,-31,24,3,-0.966103,2.246202,1.650922
12719797,23470,18950,-2214,-41,32,2,-0.965785,2.246301,1.650682
12735424,23414,18882,-2206,-42,29,3,-0.965548,2.246312,1.650455
12751052,23478,18912,-2276,-31,19,4,-0.965021,2.246379,1.649887
12766678,23470,18860,-2288,-19,14,6,-0.964991,2.246439,1.649900
12782304,23518,18882,-2322,-13,15,9,-0.965281,2.246400,1.650153
12797931,23512,18928,-2380,-4,19,12,-0.965860,2.246304,1.650746
12813558,23518,18994,-2396,6,17,15,-0.966231,2.246176,1.651011
12829184,23482,19066,-2324,4,16,15,-0.967283,2.246060,1.652059
12844811,23410,19072,-2260,-24,17,10,-0.967572,2.246003,1.652399
12860437,23430,18984,-2232,-52,15,4,-0.967491,2.246109,1.652300
12876063,23508,18942,-2322,-54,7,2,1.172446,-0.597471,0.546520
12891689,23588,18962,-2324,-46,13,7,-0.967117,2.246363,1.651912
12907316,23622,18978,-2276,-49,20,6,-0.966902,2.246405,1.651722
12922941,23486,18986,-2324,-43,27,3,-0.966746,2.246345,1.651420
12938567,23428,18886,-2300,-41,30,4,-0.966427,2.246461,1.651093
12954193,23420,18850,-2228,-49,21,5,-0.966188,2.246472,1.650865
12969819,23500,18856,-2288,-39,16,5,-0.965711,2.246510,1.650323
12985445,23502,18912,-2284,-22,19,10,-0.965763,2.246482,1.650348
13001071,23464,18948,-2232,-27,20,10,-0.966187,2.246326,1.650639
13016698,23442,18894,-2214,-40,21,8,-0.966321,2.246228,1.650590
13032324,23472,18956,-2260,-35,20,6,-0.966321,2.246245,1.650503
13047951,23526,18946,-2268,-16,22,7,-0.966051,2.246297,1.650375
13063578,23510,18996,-2304,-9,26,7,-0.966530,2.246295,1.650744
13079204,23528,18918,-2318,-16,35,7,-0.966612,2.246207,1.650756
13094830,23488,18916,-2374,-13,38,9,-0.966373,2.246181,1.650702
13110456,23502,18986,-2260,-19,27,7,-0.966560,2.246217,1.650818
13126082,23558,18978,-2252,-29,24,6,-0.966402,2.246140,1.650602
13141708,23586,18886,-2256,-19,38,5,-0.966321,2.246228,1.650590
13157335,23518,18960,-2276,-13,51,6,-0.966193,2.246090,1.650362
13172961,23420,18886,-2336,-15,49,12,-0.966014,2.245999,1.650021
13188588,23346,18954,-2228,-15,35,5,-0.965754,2.245979,1.649755
13204215,23374,18916,-2172,-18,29,0,-0.965672,2.246049,1.649830
13219841,23448,18922,-2186,-27,36,6,-0.965300,2.246158,1.649651
13235466,23486,18814,-2260,-25,41,9,-0.965091,2.246127,1.649324
13251092,23466,18826,-2260,-8,41,10,-0.964964,2.246007,1.649008
13266718,23418,18930,-2220,0,35,15,-0.965076,2.245842,1.649094
13282343,23404,18932,-2148,-18,26,15,-0.965397,2.245744,1.649334
13297969,23376,18900,-2230,-43,24,12,-0.965240,2.245666,1.649118
13313595,23450,18856,-2334,-44,23,9,-0.965240,2.245684,1.649032
13329221,23438,18772,-2400,-15,19,14,-0.965134,2.245595,1.648754
13344847,23486,18760,-2370,26,15,20,-0.965425,2.245538,1.649094
13360473,23540,18972,-2264,48,12,22,-0.967308,2.245062,1.650774
13376099,23594,19084,-2328,50,11,20,-0.968124,2.244920,1.651769
13391725,23666,19214,-2372,21,28,14,-0.969938,2.244709,1.653702
13407351,23556,19198,-2298,-17,47,7,-0.970356,2.244698,1.654219
13422977,23408,18992,-2278,-62,53,2,-0.969933,2.244853,1.653928
13438602,23310,18798,-2364,-87,46,-5,-0.968306,2.245083,1.652197
13454229,23398,18738,-2394,-48,26,-5,-0.967492,2.245207,1.651289
13469854,23492,18778,-2376,15,15,5,-0.967381,2.245355,1.651290
13485480,23510,18842,-2282,37,17,12,-0.967826,2.245358,1.651932
13501105,23532,18982,-2328,36,26,13,-0.969060,2.245241,1.653271
13516731,23506,19196,-2390,44,35,10,-0.970288,2.245107,1.654697
13532357,23566,19270,-2418,36,41,7,-0.970622,2.245185,1.655201
13547983,23500,19206,-2360,-8,51,4,-0.970734,2.245413,1.655916
13563608,23446,19078,-2408,-60,58,0,-0.970395,2.245497,1.655550
13579234,23414,18958,-2316,-87,54,-5,-0.968643,2.245826,1.653870
13594860,23452,18904,-2326,-78,36,-4,-0.967597,2.245943,1.652822
13610485,23610,18968,-2304,-53,23,-1,-0.966470,2.246184,1.651588
13626111,23680,19126,-2358,-57,51,0,-0.966234,2.246213,1.651273
13641738,23360,19124,-2386,-105,97,-7,-0.964687,2.246339,1.649645
13657365,23222,19066,-2332,-104,90,-1,-0.961534,2.246622,1.646364
13672991,23290,18984,-2378,-83,60,0,-0.959980,2.246751,1.644738
13688618,23508,18926,-2424,-60,53,-9,-0.958338,2.246987,1.643013
13704245,23614,18924,-2494,-45,80,-11,-0.957673,2.247173,1.642410
13719870,23460,18854,-2418,-55,106,-5,-0.956019,2.247327,1.640909
13735495,23282,18842,-2294,-57,106,-1,-0.955052,2.247309,1.639650
13751122,23100,18732,-2190,-28,85,3,-0.953063,2.247319,1.637505
13766749,23220,18722,-2182,15,58,6,-0.952520,2.247343,1.636987
13782375,23328,18762,-2332,38,53,2,-0.952623,2.247384,1.637314
13798000,23350,18756,-2426,23,62,-1,-0.953336,2.247285,1.638131
13813627,23300,18804,-2356,37,60,4,-0.953450,2.247355,1.638496
13829253,23254,18836,-2288,73,50,1,-0.954081,2.247306,1.639476
13844879,23282,18920,-2272,78,38,-8,-0.954822,2.247429,1.640512
13860506,23348,18930,-2328,75,41,-12,-0.955979,2.247755,1.642433
13876132,23316,18912,-2330,77,49,-10,-0.956628,2.247965,1.643458
13891759,23238,18870,-2328,80,47,-13,-0.957715,2.248320,1.645354
13907385,23270,18926,-2476,97,44,-21,-0.958627,2.248832,1.647314
13923011,23238,19066,-2506,102,35,-21,-0.959330,2.249188,1.648630
13938638,23292,19078,-2506,107,29,-9,-0.960803,2.249793,1.651357
13954264,23306,19122,-2700,125,33,-3,-0.961802,2.250068,1.652823
13969889,23312,19236,-2738,127,36,-6,-0.963962,2.250397,1.656159
13985515,23338,19248,-2680,115,42,-4,-0.964936,2.250635,1.657797
14001141,23240,19198,-2650,97,49,-8,-0.966726,2.251070,1.660683
14016767,23152,19140,-2592,73,52,-9,-0.967316,2.251261,1.661791
14032392,23190,19056,-2692,59,41,-15,-0.967660,2.251797,1.663080
14048019,23310,19122,-2800,85,39,-13,-0.968254,2.252355,1.664632
14063644,23298,19304,-2946,127,38,-3,-0.968254,2.252355,1.664632
14079271,23338,19448,-3068,125,32,7,-0.971012,2.252950,1.669282
14094897,23304,19460,-3008,96,39,11,-0.972369,2.253008,1.671018
14110523,23274,19284,-2848,57,52,8,-0.973788,2.253326,1.673296
14126149,23152,19154,-2788,36,55,4,-0.974067,2.253380,1.673887
14141775,23114,19110,-2868,67,51,8,-0.974156,2.253496,1.674492
14157401,23096,19276,-2954,138,39,15,1.569597,-2.995269,-3.019187
14173027,23110,19450,-3042,162,33,15,-0.976861,2.253576,1.678489
14188653,23248,19560,-3080,128,34,5,-0.979368,2.253914,1.682384
14204280,23340,19656,-3130,76,51,-3,-0.980010,2.254160,1.683788
14219906,23336,19574,-3082,58,70,1,-0.980470,2.254697,1.685212
14235531,23224,19598,-3012,43,76,2,-0.980317,2.254903,1.685515
14251158,23170,19618,-3086,20,81,-4,-0.979619,2.255294,1.685571
14266785,23124,19530,-3172,1,87,-5,-0.979172,2.255624,1.685343
14282412,23046,19466,-3122,-21,75,7,-0.977597,2.256109,1.684385
14298038,23114,19280,-3196,-26,61,10,-0.976541,2.256413,1.683468
14313665,23128,19272,-3196,-9,58,-2,-0.976210,2.256478,1.683196
14329291,23098,19288,-3126,7,57,-7,-0.975740,2.256851,1.683067
14344918,23148,19362,-3204,28,51,3,-0.975444,2.257042,1.683168
14360545,23138,19440,-3142,45,49,12,-0.975630,2.257312,1.683914
14376172,23126,19448,-3296,45,50,17,-0.976099,2.257371,1.684644
14391797,23092,19486,-3234,42,50,18,-0.976609,2.257493,1.685737
14407422,23122,19468,-3226,47,43,14,-0.977160,2.257483,1.686393
14423051,23076,19414,-3146,33,44,6,-0.977843,2.257635,1.687809
14438677,23050,19390,-3188,25,50,4,-0.978016,2.257903,1.688554
14454304,23104,19478,-3314,50,52,14,-0.977932,2.258101,1.688796
14469931,23116,19662,-3376,80,48,23,-0.978701,2.258121,1.690128
14485557,23164,19756,-3458,68,43,25,-0.979484,2.258243,1.691297
14501184,23190,19666,-3336,8,40,14,-0.980396,2.258336,1.693047
14516810,23158,19588,-3304,-39,46,4,-0.980459,2.258438,1.693238
14532436,23116,19422,-3254,-43,56,4,-0.979614,2.258875,1.692484
14548061,23058,19512,-3226,17,62,19,-0.978756,2.259016,1.691716
14563688,23040,19682,-3376,48,63,26,-0.978685,2.258958,1.691770
14579313,22944,19678,-3364,14,48,25,-0.978973,2.259026,1.692626
14594940,23072,19546,-3450,-53,31,20,-0.979036,2.259129,1.692818
14610566,23162,19398,-3374,-70,34,6,-0.978580,2.259263,1.692267
14626192,23186,19476,-3246,-16,45,-2,-0.978236,2.259454,1.692015
14641818,23134,19526,-3226,19,55,7,-0.977898,2.259711,1.691923
14657444,23230,19652,-3308,41,73,21,-0.977596,2.259900,1.692025
14673071,23130,19666,-3350,48,89,19,-0.977801,2.259805,1.692477
14688696,23134,19732,-3420,63,92,13,-0.977660,2.259755,1.692745
14704322,23104,19740,-3480,29,93,7,-0.977512,2.259914,1.692956
14719948,22990,19512,-3342,-39,86,-3,-0.976638,2.260292,1.692615
14735574,22978,19356,-3198,-75,86,-12,-0.975732,2.260545,1.691751
14751200,22896,19292,-3222,-60,73,-16,-0.973262,2.261118,1.689326
14766826,22900,19294,-3256,-39,37,-6,-0.972332,2.261414,1.688560
14782451,22984,19244,-3376,9,8,3,-0.971843,2.261913,1.688457
14798078,23130,19202,-3464,54,2,-8,-0.973330,2.262252,1.690747
14813705,23164,19316,-3386,70,13,-19,-0.974323,2.262437,1.692267
14829332,23084,19412,-3474,86,25,-12,-0.975492,2.263096,1.694828
14844957,22980,19624,-3570,115,32,4,-0.976135,2.263326,1.696163
14860582,22934,19800,-3644,137,25,16,-0.978224,2.263713,1.699554
14876209,22928,19832,-3696,115,15,5,-0.979273,2.263849,1.701532
14891834,22928,19758,-3530,51,4,-15,-0.981022,2.264639,1.704962
14907460,23056,19702,-3574,15,5,-21,-0.981257,2.265172,1.705943
14923087,23142,19770,-3646,57,15,-6,-0.981365,2.266222,1.707357
14938714,23226,19848,-3708,70,22,9,-0.982456,2.266762,1.709534
14954341,23258,19946,-3872,34,43,2,-0.983034,2.266848,1.710579
14969967,23094,19838,-3778,-43,59,-23,-0.983055,2.267457,1.711492
14985592,22956,19602,-3664,-97,55,-23,-0.982282,2.267846,1.710853
15001217,22892,19494,-3588,-83,48,-10,-0.979979,2.268677,1.708674
15016843,22856,19524,-3798,0,52,-5,-0.979134,2.268944,1.707931
15032469,22830,19576,-3814,26,52,-2,-0.979010,2.269330,1.708351
15048095,22834,19546,-3668,-12,38,-11,-0.979112,2.269533,1.708733
15063721,22914,19622,-3600,-22,40,-18,-0.978290,2.270473,1.708912
15079347,22870,19708,-3642,-2,37,-11,-0.977854,2.270860,1.708903
15094972,22966,19910,-3754,28,37,12,-0.977746,2.271120,1.709152
15110597,23004,20004,-3776,55,43,34,-0.978371,2.271307,1.710386
15126223,22994,20138,-4014,40,49,32,-0.978936,2.271203,1.711053
15141849,22950,20070,-4052,-62,54,9,-0.979438,2.271313,1.712076
15157475,22978,19842,-3958,-165,63,-6,-0.978689,2.271512,1.711263
15173101,22932,19624,-3734,-180,64,19,-0.975905,2.272044,1.707893
15188728,22996,19578,-3620,-120,71,27,-0.973577,2.271892,1.704257
15204354,23002,19688,-3824,-69,89,6,-0.972857,2.271645,1.703082
15219980,22934,19778,-3752,-102,100,-14,-0.970846,2.271805,1.700779
15235606,22802,19806,-3340,-135,94,-8,-0.969655,2.272015,1.699407
15251231,22806,19744,-3064,-118,75,29,-0.966295,2.272421,1.695622
15266857,22588,19488,-2810,-105,53,55,-0.965286,2.272308,1.693925
15282483,22568,19470,-2898,6,-8,71,-0.964498,2.271374,1.691902
15298109,22796,19608,-3586,105,-81,97,-0.968530,2.270180,1.695558
15313736,23186,19212,-4060,56,-67,75,-0.971642,2.269538,1.698849
15329362,23336,19272,-3764,146,0,34,-0.976754,2.268493,1.704074
15344988,23276,19686,-3628,213,40,24,-0.978927,2.268090,1.706762
15360615,23104,20036,-3726,149,46,30,-0.982188,2.267709,1.711414
15376241,23048,20086,-3838,13,30,21,-0.983062,2.267794,1.712889
15391867,23070,19914,-3872,-88,15,4,-0.983325,2.268093,1.713595
15407494,23164,19878,-3796,-89,18,-5,-0.982675,2.268477,1.713090
15423120,23074,19778,-3722,-73,35,1,-0.981807,2.269007,1.712175
15438746,23022,19598,-3470,-114,53,-11,-0.980285,2.269448,1.710636
15454372,22962,19458,-3590,-120,34,-12,-0.979175,2.269694,1.709286
15469999,23006,19296,-3746,-106,20,-6,-0.977283,2.270247,1.707221
15485626,23070,19364,-3782,-19,25,-6,-0.976939,2.270316,1.706601
15501252,23042,19528,-3704,27,45,-13,-0.977259,2.270568,1.707412
15516877,22970,19684,-3834,-11,61,-23,-0.977203,2.270929,1.707853
15532503,22828,19696,-3676,-61,68,-32,-0.975976,2.271621,1.707288
15548129,22812,19734,-3480,-78,56,-34,-0.973698,2.272748,1.705490
15563756,22968,19858,-3584,4,25,-11,-0.972850,2.273229,1.704843
15579382,23080,19924,-3732,-12,26,0,-0.972545,2.273880,1.705422
15595008,23140,19922,-3824,-67,56,-20,-0.972455,2.274161,1.705587
15610634,23016,19786,-3716,-126,88,-37,-0.970640,2.274833,1.703993
15626260,22742,19690,-3368,-124,104,-31,-0.968794,2.275299,1.702112
15641886,22674,19692,-3318,-56,60,1,-0.965493,2.276015,1.698624
15657513,22708,19592,-3344,-41,5,21,-0.964971,2.276157,1.698145
15673140,22932,19392,-3556,-44,-25,25,-0.965633,2.276049,1.698582
15688767,23278,19380,-3824,-26,25,-25,-0.966792,2.275907,1.699597
15704393,23128,19684,-3706,38,78,-45,-0.966754,2.276141,1.699867
15720020,22864,20014,-3678,61,89,-5,-0.966063,2.276880,1.700328
15735646,22724,19812,-3518,-31,63,18,-0.966110,2.277046,1.700687
15751273,22724,19648,-3516,-118,46,-17,-0.965146,2.277175,1.699737
15766900,22774,19520,-3590,-133,51,-43,-0.963926,2.277493,1.698470
15782527,22820,19352,-3604,-127,55,-39,-0.961279,2.278569,1.695903
15798153,22846,19362,-3616,-93,66,-34,-0.958947,2.279219,1.693580
15813779,22808,19476,-3494,-13,85,-33,-0.958025,2.279516,1.692831
15829405,22616,19682,-3340,51,68,-7,-0.957100,2.280006,1.692425
15845031,22584,19670,-3550,33,29,11,-0.957274,2.280099,1.692908
15860657,22630,19472,-3522,-39,17,-13,-0.957925,2.280346,1.694145
15876283,22666,19664,-3602,-20,25,-31,-0.957827,2.280689,1.694317
15891908,22732,19830,-3778,26,26,-9,-0.957662,2.281436,1.695026
15907535,22842,19830,-3740,6,34,6,-0.958216,2.281650,1.695879
15923162,22846,19746,-3556,-20,46,-3,-0.958514,2.281855,1.696857
15938788,22816,19834,-3664,-43,49,-9,-0.958377,2.281970,1.696826
15954414,22792,19764,-3766,-130,55,-13,-0.957473,2.282288,1.695993
15970041,22704,19506,-3558,-167,75,-23,-0.955189,2.282793,1.693328
15985667,22474,19662,-3338,-41,65,5,-0.953869,2.283017,1.691682
16001294,22540,19896,-3420,61,21,54,-0.953560,2.282807,1.691326
16016920,22676,19786,-3468,16,-15,55,-0.954857,2.282461,1.692602
16032546,22884,19554,-3602,-95,-11,13,-0.956860,2.281957,1.694413
16048173,23028,19328,-3712,-175,22,-23,-0.956872,2.281914,1.694158
16063800,22948,19216,-3724,-176,51,-31,-0.954893,2.282287,1.691579
16079425,22768,19384,-3348,-3,85,-11,-0.952873,2.282434,1.688964
16095051,22608,20016,-3532,156,68,28,-0.953005,2.282362,1.689250
16110676,22630,20124,-3514,92,39,38,-0.955223,2.282034,1.692414
16126302,22778,19886,-3648,-95,27,8,-0.955987,2.281958,1.693391
16141928,22894,19510,-3632,-209,42,-28,-0.954627,2.282351,1.691845
16157554,22854,19220,-3624,-228,69,-36,-0.953245,2.282558,1.689926
16173180,22784,18954,-3486,-192,95,-35,-0.949529,2.282975,1.685331
16188806,22664,18966,-3384,-108,105,-38,-0.947677,2.283091,1.683026
16204432,22490,19320,-3254,-2,79,-23,-0.945238,2.283447,1.680402
16220058,22386,19478,-3162,45,42,-8,-0.944850,2.283649,1.680390
16235684,22506,19564,-3208,57,7,1,-0.945143,2.283859,1.681176
16251309,22564,19596,-3254,44,-8,-3,-0.946906,2.284020,1.683648
16266935,22612,19714,-3344,50,-15,3,-0.947907,2.284219,1.685053
16282560,22656,19860,-3494,55,-21,13,-0.949873,2.284424,1.687945
16298187,22694,19858,-3692,43,-22,23,-0.951253,2.284447,1.689704
16313813,22728,19892,-3640,21,-11,24,-0.953948,2.284396,1.693030
16329440,22710,19836,-3646,-39,6,23,-0.955523,2.284281,1.694837
16345066,22700,19640,-3604,-77,12,12,-0.955846,2.284216,1.695094
16360693,22642,19528,-3498,-80,11,8,-0.955921,2.284148,1.694856
16376320,22630,19486,-3438,-39,10,24,-0.955855,2.284109,1.694668
16391947,22608,19476,-3558,-8,0,50,-0.957068,2.283604,1.695390
16407573,22746,19428,-3478,-25,4,38,-0.958181,2.283146,1.696271
16423199,22736,19366,-3496,-49,17,7,-0.959446,2.282594,1.697099
16438825,22752,19370,-3456,-56,25,-5,-0.959511,2.282569,1.697117
16454451,22676,19430,-3572,-45,26,-3,-0.959186,2.282569,1.696689
16470077,22636,19460,-3420,-27,34,1,-0.959105,2.282722,1.696680
16485702,22596,19628,-3412,14,30,6,-0.959126,2.282680,1.696590
16501329,22696,19780,-3396,19,19,10,-0.959798,2.282738,1.697643
16516956,22772,19748,-3408,-16,9,11,-0.960360,2.282742,1.698402
16532582,22794,19634,-3568,-55,13,5,-0.960733,2.282843,1.698856
16548208,22816,19574,-3642,-80,30,-1,-0.960812,2.282839,1.698788
16563835,22752,19496,-3592,-74,45,-5,-0.960026,2.282954,1.697901
16579460,22620,19550,-3366,-20,49,9,-0.959657,2.282938,1.697365
16595086,22612,19622,-3304,3,34,16,-0.959419,2.282934,1.697035
16610713,22580,19638,-3394,-22,17,14,-0.959933,2.282772,1.697597
16626339,22668,19590,-3486,-61,8,9,-0.959985,2.282724,1.697701
16641965,22748,19486,-3630,-77,12,6,-0.960134,2.282780,1.697569
16657591,22714,19502,-3640,-67,29,7,-0.959930,2.282856,1.697351
16673217,22636,19494,-3586,-52,37,7,-0.959741,2.282741,1.696954
16688843,22650,19466,-3444,-51,35,8,-0.959914,2.282605,1.696809
16704470,22674,19504,-3364,-52,25,6,-0.959660,2.282515,1.696395
16720095,22830,19448,-3194,-40,14,-2,-0.959541,2.282523,1.696104
16735722,22858,19446,-3298,-11,15,1,-0.959533,2.282587,1.696109
16751348,22692,19466,-3380,5,31,14,-0.960115,2.282399,1.696690
16766975,22538,19450,-3396,-6,46,14,-0.960371,2.282276,1.697012
16782602,22416,19552,-3372,-17,38,3,-0.960662,2.282132,1.697158
16798229,22454,19730,-3348,-6,13,7,-0.960575,2.282200,1.697231
16813854,22594,19898,-3398,13,-16,27,-0.961169,2.282412,1.698275
16829481,22976,19958,-3526,-10,-27,37,-0.962074,2.282375,1.699207
16845107,23082,19662,-3582,-92,6,21,-0.963806,2.282027,1.700878
16860734,22928,19494,-3454,-124,47,15,-0.963693,2.281592,1.699871
16876360,22702,19312,-3490,-99,62,17,-0.963104,2.281463,1.698744
16891987,22500,19268,-3358,-62,51,17,-0.962004,2.281005,1.696867
16907613,22470,19292,-3210,-45,27,11,-0.961792,2.280830,1.696271
16923240,22514,19364,-3242,-40,1,7,-0.961535,2.280740,1.695857
16938867,22684,19530,-3322,-21,-16,10,-0.961788,2.280765,1.696103
16954493,22774,19664,-3450,8,-16,22,-0.963128,2.280783,1.697596
16970119,22888,19610,-3514,-25,3,20,-0.964652,2.280556,1.699307
16985746,22738,19480,-3464,-66,19,9,-0.965053,2.280404,1.699582
17001372,22674,19480,-3508,-88,20,1,-0.964890,2.280330,1.699014
17016998,22600,19432,-3374,-80,11,4,-0.964647,2.280474,1.698605
17032624,22660,19518,-3322,-31,2,10,-0.964373,2.280511,1.698199
17048250,22750,19692,-3380,7,-4,21,-0.964614,2.280516,1.698531
17063876,22852,19668,-3310,-28,3,20,-0.966129,2.280316,1.699963
17079501,22872,19452,-3254,-80,9,2,-0.966194,2.280291,1.699981
17095127,22814,19268,-3282,-76,14,-13,-0.965545,2.280308,1.699039
17110754,22798,19266,-3344,-18,17,7,-0.965167,2.280438,1.698425
17126380,22658,19328,-3340,23,19,21,-0.965504,2.280311,1.698681
17142005,22592,19468,-3280,32,11,14,-0.966885,2.279866,1.700069
17157631,22708,19538,-3264,12,-8,5,-0.967458,2.279873,1.700829
17173257,22804,19588,-3328,-6,-13,1,-0.968675,2.279948,1.702286
17188884,22856,19570,-3414,-13,1,-2,-0.968969,2.280122,1.702812
17204510,22784,19584,-3484,-11,15,7,-0.969724,2.280247,1.703803
17220137,22748,19576,-3340,-10,13,23,-0.969899,2.280278,1.704117
17235763,22638,19610,-3350,-2,4,21,-0.970572,2.280026,1.704631
17251390,22684,19658,-3384,-17,5,14,-0.971275,2.279985,1.705428
17267017,22732,19642,-3422,-46,4,11,-0.971589,2.279902,1.705775
17282643,22784,19568,-3508,-61,0,21,-0.971946,2.279948,1.705868
17298269,22836,19484,-3478,-60,4,27,-0.972168,2.279829,1.705835
17313896,22922,19462,-3408,-52,23,21,-0.972595,2.279358,1.705766
17329521,22854,19432,-3340,-46,50,12,-0.972485,2.279300,1.705471
17345148,22782,19442,-3222,-58,57,7,-0.971741,2.278981,1.704305
17360775,22704,19432,-3218,-72,22,11,-0.970689,2.278830,1.702708
17376402,22788,19380,-3326,-49,8,20,-0.970445,2.278759,1.702208
17392027,22854,19462,-3468,-15,19,24,-0.970877,2.278437,1.702224
17407653,22876,19454,-3368,-9,36,18,-0.971266,2.278264,1.702587
