elbow_0
Module: E0:5A:1B:76:00:58 (06)
t(us),ax,ay,az,gx,gy,gz,y,p,r
6047382,23116,5648,4964,97,41,9,-0.385047,1.246990,0.721520
6063008,23114,5720,5078,87,21,6,-0.391932,1.246893,0.724420
6078634,23184,5740,5112,108,22,2,-0.395291,1.246804,0.726125
6094261,23272,5854,5176,105,42,-7,-0.402660,1.246553,0.730123
6109887,23320,5882,5064,72,74,-10,-0.405869,1.246277,0.731753
6125514,23108,6016,4958,33,93,-11,-0.408863,1.244993,0.733275
6141140,22966,5958,5118,-3,79,-5,-0.409255,1.243513,0.733952
6156766,22998,5900,5142,1,68,-1,-0.408611,1.242926,0.733654
6172392,23064,5780,5166,31,68,-12,-0.408293,1.241813,0.733970
6188019,23046,5740,5000,48,72,-16,-0.408836,1.241260,0.734588
6203646,22924,5826,4992,52,80,-12,-0.410921,1.240158,0.735667
6219272,22808,5870,4956,56,72,1,-0.411672,1.239554,0.736204
6234898,22784,5938,5016,73,59,7,-0.415381,1.238748,0.737526
6250524,22902,6070,5166,100,58,-1,-0.420291,1.238058,0.739583
6266150,22928,6080,4974,88,72,-7,-0.422974,1.237566,0.740706
6281776,22810,6096,4966,66,72,-8,-0.427214,1.236451,0.743097
6297403,22758,6228,5370,68,61,3,-0.430558,1.235435,0.745220
6313030,22788,6338,5172,83,60,8,-0.432435,1.234889,0.746084
6328656,22916,6414,4836,51,65,4,-0.434588,1.234396,0.746787
6344283,22934,6328,4810,-9,71,5,-0.436807,1.233508,0.748634
6359910,22828,6254,4928,-42,76,8,-0.436215,1.233082,0.748967
6375537,22616,6126,5484,-14,54,14,-0.433455,1.232197,0.748329
6391164,22590,6064,5420,8,26,22,-0.432468,1.231476,0.747715
6406791,22808,6146,5148,46,19,25,-0.433103,1.231427,0.748047
6422417,22968,6242,4754,55,38,18,-0.436973,1.231473,0.749782
6438043,22998,6228,4654,26,44,10,-0.438965,1.231429,0.750694
6453669,22936,6264,4816,10,37,15,-0.441555,1.231390,0.752967
6469295,22742,6238,5188,3,38,20,-0.442345,1.231287,0.753861
6484922,22634,6352,5760,25,33,32,-0.443315,1.231135,0.754679
6500548,22780,6386,5094,74,27,51,-0.444307,1.230927,0.754467
6516175,22938,6266,4476,30,19,26,-0.448888,1.230974,0.755104
6531800,23022,6110,4464,-45,-5,5,-0.452092,1.231437,0.757844
6547425,23098,6112,4668,-24,3,10,-0.451872,1.231832,0.759496
6563050,23052,6316,4870,48,48,27,-0.453568,1.232337,0.761742
6578676,22702,6548,5186,88,88,53,-0.455541,1.232294,0.762334
6594302,22406,6614,5092,71,85,65,-0.460134,1.231527,0.761403
6609929,22332,6558,4952,5,34,52,-0.462210,1.231300,0.761052
6625555,22680,6392,4922,-48,-33,30,-0.463427,1.231437,0.761546
6641181,23028,6338,5136,-54,-30,35,-0.463722,1.232437,0.764467
6656807,23192,6320,5134,-39,0,43,-0.463425,1.232910,0.765009
6672434,23170,6322,5278,-22,46,47,-0.463025,1.233462,0.764752
6688061,22984,6424,5114,12,95,45,-0.462473,1.233304,0.763706
6703688,22728,6554,4908,7,98,34,-0.462517,1.232437,0.761097
6719313,22556,6508,4970,-62,58,23,-0.462135,1.231989,0.760467
6734939,22762,6472,5396,-120,21,29,-0.458036,1.231334,0.759385
6750565,23076,6348,5304,-88,38,26,-0.454906,1.231319,0.758455
6766191,23010,6266,5002,-89,78,27,-0.449360,1.231110,0.756694
6781817,22840,6260,4868,-96,98,33,-0.443868,1.230316,0.753536
6797444,22640,6198,4872,-84,84,31,-0.440713,1.229930,0.751280
6813077,22594,6244,4972,-94,45,29,-0.435878,1.229402,0.748452
6828703,22784,6210,5118,-92,22,27,-0.433328,1.229338,0.747855
6844329,22820,6214,5306,-38,34,36,-0.429822,1.229506,0.746911
6859956,22806,6164,4990,-19,53,35,-0.429380,1.229505,0.746506
6875583,22634,6064,4780,-35,57,33,-0.428403,1.229340,0.745392
6891209,22554,6146,5114,-12,32,27,-0.428054,1.229443,0.744905
6906835,22596,6246,5298,-4,3,37,-0.428228,1.229391,0.745148
6922462,22706,6220,4888,-11,13,37,-0.429458,1.229847,0.745933
6938088,22772,6256,4668,-17,53,18,-0.429995,1.230011,0.746645
6953715,22702,6260,4788,-24,71,0,-0.429457,1.229666,0.747130
6969342,22532,6374,5056,-47,45,10,-0.428697,1.229292,0.747218
6984968,22674,6316,4976,-79,11,34,-0.426300,1.228937,0.747669
7000594,22802,6272,4816,-100,37,29,-0.424548,1.229091,0.747627
7016221,22610,6112,4776,-80,83,18,-0.419755,1.229120,0.746194
7031848,22420,6076,4956,-62,77,21,-0.415230,1.228490,0.743859
7047474,22470,6074,4880,-36,53,23,-0.413343,1.228082,0.743062
7063100,22576,6046,4930,-34,43,13,-0.411841,1.227891,0.742416
7078726,22666,6010,4982,-28,58,1,-0.411084,1.227835,0.742484
7094353,22724,5968,4912,-8,72,2,-0.409914,1.227223,0.742658
7109978,22662,5922,4822,13,70,9,-0.409629,1.226851,0.742834
7125605,22616,5996,4920,29,61,17,-0.410985,1.226458,0.742965
7141232,22674,6180,5238,49,61,11,-0.413440,1.226018,0.743512
7156858,22670,6346,5062,56,68,1,-0.414827,1.225707,0.743796
7172485,22624,6388,4832,29,75,-1,-0.417465,1.224741,0.745554
7188111,22588,6364,5002,-14,84,8,-0.417980,1.224268,0.746296
7203737,22504,6350,5222,-36,76,7,-0.416784,1.223257,0.746024
7219364,22394,6452,5658,-25,51,7,-0.415273,1.222747,0.745715
7234990,22414,6614,5810,19,15,26,-0.413806,1.222000,0.745578
7250617,22528,6882,5410,36,0,21,-0.414782,1.221849,0.746383
7266243,22608,6832,5150,-59,-25,22,-0.417179,1.221703,0.749614
7281869,22696,6454,5054,-136,-53,40,-0.415576,1.222331,0.752330
7297495,22852,5990,4864,-163,-52,30,-0.413114,1.223142,0.752781
7313122,22900,5900,5310,-118,-9,15,-0.407084,1.224597,0.753218
7328748,22688,6064,5302,-49,12,29,-0.403476,1.225084,0.752270
7344373,22456,6106,5112,-13,-11,30,-0.403467,1.225402,0.752258
7360000,22540,5972,4630,-56,-43,18,-0.404092,1.225746,0.753354
7375626,22770,5776,4710,-82,-35,-2,-0.403645,1.227142,0.756286
7391252,22986,5750,4778,-18,2,-12,-0.402720,1.227687,0.757517
7406879,22820,5910,4752,26,31,-2,-0.402884,1.228234,0.760190
7422506,22490,6220,5376,58,45,10,-0.405940,1.228344,0.762216
7438133,22254,6484,5494,101,11,21,-0.407875,1.228112,0.763039
7453759,22340,6442,4772,65,-34,19,-0.414451,1.227943,0.766388
7469385,22690,6262,4410,-15,-37,-1,-0.417406,1.228336,0.769282
7485011,22954,6124,4618,-46,-9,-7,-0.419148,1.229180,0.774142
7500637,22890,6102,4792,-22,23,-2,-0.418798,1.229481,0.775647
7516264,22638,6280,5036,28,42,17,-0.419214,1.229523,0.777079
7531891,22368,6454,5120,64,53,32,-0.421856,1.229267,0.777671
7547517,22236,6564,5060,46,34,32,-0.423741,1.228960,0.778009
7563143,22424,6446,4994,-9,0,17,-0.426570,1.228725,0.779316
7578770,22798,6332,4996,-51,-8,2,-0.426812,1.228819,0.780508
7594396,23002,6250,4954,-60,10,2,-0.425180,1.229026,0.782538
7610022,22940,6308,5050,-35,39,12,-0.423968,1.229039,0.782992
7625647,22736,6500,5262,7,48,25,-0.422554,1.228721,0.782397
7641273,22562,6514,5014,-17,23,32,-0.422887,1.228540,0.782393
7656898,22720,6382,4988,-66,10,15,-0.423018,1.228406,0.782469
7672524,22894,6186,4962,-83,7,6,-0.419977,1.228562,0.783210
7688149,23018,6188,5172,-62,10,5,-0.417822,1.228576,0.783171
7703776,22866,6238,5340,-26,26,13,-0.415500,1.228717,0.783374
7719402,22610,6318,5268,7,43,17,-0.414883,1.228532,0.783194
7735028,22442,6320,5038,3,34,6,-0.415224,1.228034,0.783171
7750653,22522,6222,4828,-20,7,2,-0.415294,1.227869,0.783792
7766279,22802,6068,4962,-31,-13,-5,-0.415228,1.227970,0.785926
7781905,23004,6134,4980,12,2,-6,-0.415609,1.228363,0.788399
7797531,22780,6396,5176,57,25,6,-0.416806,1.228457,0.789768
7813158,22494,6622,5146,62,24,14,-0.420852,1.228241,0.791953
7828783,22322,6666,4986,14,3,5,-0.422812,1.228076,0.793237
7844409,22534,6506,4880,-57,-22,-6,-0.424176,1.227906,0.796316
7860036,22864,6218,4946,-95,-22,-14,-0.423017,1.228057,0.797729
7875661,23032,6070,4984,-71,-5,-10,-0.418515,1.228314,0.799403
7891287,23020,6082,4920,-17,20,-2,-0.417028,1.228343,0.800167
7906913,22564,6342,4858,31,44,5,-0.417240,1.228358,0.800882
7922540,22454,6504,5034,25,33,6,-0.419330,1.227987,0.801747
7938166,22516,6582,5088,13,10,2,-0.420016,1.227687,0.802515
7953792,22756,6572,4920,-20,-2,4,-0.421129,1.227416,0.804708
7969418,22896,6318,4832,-51,8,4,-0.421075,1.227441,0.806047
7985045,22960,6240,4840,-47,30,1,-0.418624,1.227463,0.806633
8000671,22740,6346,4870,-29,47,8,-0.417840,1.227403,0.806691
8016297,22614,6298,5024,-26,50,16,-0.416401,1.227090,0.806074
8031923,22582,6264,5226,-25,34,10,-0.414728,1.226753,0.805062
8047549,22698,6294,5172,-19,14,0,-0.413917,1.226624,0.804639
8063176,22786,6452,5060,-5,9,2,-0.413529,1.226522,0.805639
8078803,22862,6548,4890,2,23,9,-0.413601,1.226353,0.806246
8094429,22782,6550,4932,-9,36,20,-0.414184,1.226255,0.807419
8110055,22772,6478,5030,-35,37,16,-0.414319,1.226121,0.807485
8125681,22824,6334,5128,-54,35,3,-0.412236,1.225930,0.807031
8141308,22776,6368,5150,-49,32,-4,-0.410014,1.225556,0.806472
8156934,22766,6350,4924,-42,29,4,-0.407274,1.225171,0.806140
8172560,22758,6308,4952,-44,30,5,-0.405121,1.224945,0.806223
8188187,22756,6326,5148,-48,35,1,-0.403839,1.224882,0.806191
8203813,22682,6296,5120,-34,34,5,-0.401122,1.224507,0.805545
8219439,22688,6272,5104,-18,31,7,-0.400009,1.224320,0.805266
8235065,22634,6206,4974,-13,23,0,-0.399086,1.224078,0.805217
8250690,22738,6224,4894,-12,21,-6,-0.399050,1.224068,0.805530
8266316,22814,6312,4786,-6,22,-6,-0.399029,1.223854,0.806980
8281943,22736,6406,5040,1,34,-1,-0.399234,1.223866,0.807687
8297570,22656,6468,5034,-4,41,0,-0.399689,1.223585,0.808746
8313197,22620,6416,5018,-17,41,0,-0.399230,1.223019,0.809053
8328824,22616,6382,4996,-36,32,1,-0.398497,1.222721,0.809229
8344450,22724,6358,5084,-37,30,3,-0.396552,1.222464,0.809314
8360076,22672,6312,5088,-17,26,5,-0.395681,1.222299,0.809425
8375703,22592,6374,5154,-4,20,7,-0.395023,1.222105,0.809543
8391330,22648,6400,4984,0,16,8,-0.395213,1.222049,0.809771
8406956,22752,6336,4796,-25,13,3,-0.395924,1.222131,0.811036
8422582,22854,6284,4882,-32,19,1,-0.395344,1.222149,0.812267
8438208,22830,6298,4888,-19,32,2,-0.394902,1.222225,0.812344
8453835,22714,6292,4888,-7,44,6,-0.394294,1.222108,0.812625
8469461,22642,6418,4944,-1,46,8,-0.394433,1.221974,0.812688
8485087,22596,6414,4864,0,36,16,-0.394749,1.221717,0.812504
8500714,22648,6374,4922,-1,25,19,-0.394939,1.221660,0.812731
8516340,22762,6364,5120,-8,20,16,-0.395750,1.221788,0.813153
8531966,22794,6344,5146,-11,28,8,-0.395802,1.221866,0.813318
8547592,22726,6416,5102,-2,44,3,-0.395623,1.221606,0.813046
8563217,22598,6506,4920,0,43,3,-0.395203,1.221051,0.813034
8578843,22656,6500,4932,-13,35,0,-0.395530,1.220860,0.813324
8594469,22750,6462,5016,-32,30,0,-0.395001,1.220573,0.814195
8610094,22850,6414,5080,-41,40,1,-0.393850,1.220376,0.814222
8625721,22676,6408,5208,-33,57,0,-0.391626,1.220004,0.813657
8641348,22606,6468,5056,-13,60,-6,-0.389095,1.219123,0.812246
8656974,22492,6536,4814,-15,53,-7,-0.388504,1.218690,0.812479
8672600,22628,6276,4906,-47,40,-3,-0.386807,1.218072,0.812432
8688226,22774,6296,4946,-52,38,-15,-0.385517,1.218009,0.812395
8703852,22814,6326,4936,-39,50,-17,-0.382199,1.217518,0.812021
8719478,22662,6394,4934,-15,65,-6,-0.380978,1.217217,0.812103
8735105,22440,6482,5074,-3,61,6,-0.380030,1.216514,0.811375
8750732,22346,6468,5014,-10,43,3,-0.379862,1.216254,0.811109
8766359,22440,6444,4948,-29,20,-6,-0.378974,1.215763,0.811478
8781985,22654,6428,4970,-43,11,-13,-0.377319,1.215673,0.812565
8797612,22736,6394,5076,-28,18,0,-0.376409,1.215564,0.813441
8813239,22672,6474,5212,-10,23,10,-0.375608,1.215570,0.813957
8828865,22558,6508,5172,-10,22,10,-0.375608,1.215570,0.813957
8844490,22528,6574,4984,-24,10,-3,-0.375445,1.215444,0.814621
8860116,22620,6506,4884,-62,1,-7,-0.375193,1.215530,0.815386
8875743,22830,6380,4956,-92,7,-4,-0.371829,1.215553,0.816452
8891370,22856,6308,4974,-78,24,1,-0.369426,1.215698,0.816340
8906995,22720,6284,4982,-49,40,10,-0.365703,1.215739,0.815505
8922622,22528,6392,5112,-26,43,17,-0.363747,1.215676,0.814383
8938248,22394,6392,4986,-38,30,13,-0.362940,1.215549,0.813964
8953875,22498,6236,5024,-51,19,4,-0.360975,1.215552,0.813310
8969502,22628,6214,5070,-40,14,-3,-0.359701,1.215593,0.813216
8985129,22694,6250,4992,-14,13,6,-0.358527,1.215789,0.813447
9000756,22646,6306,4980,-3,18,15,-0.358516,1.215856,0.813915
9016383,22652,6342,4976,-7,26,15,-0.359490,1.216175,0.814137
9032009,22594,6332,4988,-13,26,9,-0.359790,1.216300,0.814469
9047635,22564,6332,5044,-24,22,4,-0.359479,1.216242,0.814605
9063261,22640,6408,5108,-21,18,7,-0.358959,1.216305,0.814986
9078888,22662,6398,5028,-16,12,14,-0.358500,1.216381,0.815062
9094514,22686,6432,4956,-17,12,17,-0.358643,1.216706,0.815804
9110141,22620,6420,4998,-30,22,13,-0.358944,1.216830,0.816137
9125767,22586,6348,5014,-38,27,14,-0.357771,1.216961,0.815902
9141392,22514,6240,5052,-34,27,13,-0.356745,1.216956,0.815727
9157019,22584,6266,5072,-20,26,5,-0.355517,1.217009,0.815328
9172646,22582,6334,5016,-5,10,1,-0.355256,1.217028,0.815628
9188271,22690,6394,5014,-5,7,3,-0.355692,1.217084,0.816492
9203898,22774,6380,4902,-13,16,3,-0.356234,1.217294,0.817684
9219525,22744,6434,4974,-15,31,3,-0.356222,1.217359,0.818154
9235150,22548,6424,5054,-9,38,8,-0.356110,1.217243,0.818513
9250776,22484,6426,5060,-10,32,6,-0.356057,1.217166,0.818349
9266402,22572,6358,4996,-19,20,3,-0.355697,1.217003,0.818537
9282027,22676,6408,5064,-24,17,-2,-0.355318,1.216932,0.818978
9297652,22682,6400,4960,-27,23,-2,-0.354677,1.216879,0.819719
9313278,22666,6436,4894,-25,35,4,-0.353269,1.216777,0.820202
9328905,22562,6456,5082,-23,44,7,-0.352752,1.216775,0.820115
9344532,22498,6426,5070,-24,44,3,-0.351471,1.216331,0.819550
9360159,22510,6372,4930,-29,35,1,-0.350655,1.216205,0.819128
9375785,22560,6290,4980,-31,24,0,-0.349454,1.216008,0.819146
9391411,22592,6302,4928,-14,17,-3,-0.348673,1.216024,0.819358
9407037,22656,6438,4976,-2,21,2,-0.348597,1.216050,0.820348
9422663,22724,6460,5024,2,30,7,-0.349250,1.215982,0.820963
9438289,22604,6544,4996,-10,28,10,-0.349699,1.215972,0.821355
9453915,22606,6456,4934,-43,24,9,-0.349384,1.215913,0.821490
9469541,22676,6384,4908,-67,28,3,-0.348082,1.215926,0.821613
9485167,22688,6390,5030,-67,33,-2,-0.344395,1.215808,0.821052
9500794,22652,6396,4990,-46,37,3,-0.342532,1.215679,0.820455
9516421,22572,6374,4998,-27,33,14,-0.340144,1.215547,0.819770
9532048,22614,6306,5014,-29,27,12,-0.339697,1.215557,0.819378
9547675,22590,6270,4988,-31,23,-3,-0.338442,1.215611,0.818981
9563301,22648,6340,4988,-22,26,-5,-0.336995,1.215535,0.819245
9578928,22578,6378,5034,-9,24,4,-0.336411,1.215494,0.819678
9594553,22556,6356,5064,1,16,5,-0.336858,1.215483,0.820070
9610178,22574,6422,4920,-4,14,2,-0.337119,1.215503,0.820456
9625804,22660,6452,4982,-14,18,0,-0.337801,1.215576,0.821703
9641430,22604,6452,4938,-20,24,0,-0.337776,1.215640,0.822173
9657057,22526,6412,4962,-26,23,-1,-0.337113,1.215586,0.822909
9672683,22620,6394,4898,-33,20,-3,-0.336474,1.215467,0.823176
9688310,22610,6394,4956,-32,28,0,-0.335071,1.215467,0.823604
9703936,22636,6382,4950,-21,32,5,-0.333133,1.215298,0.823525
9719562,22572,6350,4924,-20,32,5,-0.333133,1.215298,0.823525
9735189,22534,6378,4876,-20,35,5,-0.332282,1.215237,0.823571
9750816,22522,6402,5032,-10,29,3,-0.331962,1.215177,0.823704
9766442,22582,6394,5000,-7,23,5,-0.332172,1.215120,0.823925
9782077,22626,6464,5020,-16,24,5,-0.332089,1.215106,0.824228
9797704,22626,6462,4952,-26,27,1,-0.331501,1.215064,0.824660
9813330,22642,6448,4998,-38,31,2,-0.331208,1.215108,0.824743
9828957,22578,6494,4988,-49,32,3,-0.329264,1.214939,0.824663
9844583,22568,6492,5020,-53,31,4,-0.326199,1.214689,0.824242
9860208,22534,6412,5094,-56,25,15,-0.325131,1.214685,0.824067
9875835,22558,6236,5010,-55,16,17,-0.321796,1.214745,0.823018
9891461,22664,6222,5058,-41,13,7,-0.320349,1.214933,0.822567
9907087,22688,6306,5032,-28,12,5,-0.318970,1.215302,0.822233
9922713,22638,6402,5022,-22,11,6,-0.318392,1.215364,0.822615
9938338,22684,6438,4952,-34,19,10,-0.317976,1.215619,0.822809
9953964,22654,6390,5016,-52,32,3,-0.316639,1.215737,0.822884
9969591,22642,6322,5046,-60,44,-5,-0.314783,1.215685,0.822450
9985218,22608,6242,5014,-59,45,-3,-0.310569,1.215187,0.821268
10000844,22568,6196,4944,-50,45,2,-0.308657,1.215059,0.820669
10016471,22548,6130,4962,-39,46,0,-0.305649,1.214786,0.819261
10032098,22542,6250,5040,-21,49,-5,-0.304608,1.214719,0.818617
10047724,22542,6326,5068,-5,46,-5,-0.303123,1.214230,0.817878
10063351,22516,6396,4998,-1,34,3,-0.303288,1.214095,0.817933
10078978,22528,6332,4988,-7,26,8,-0.303447,1.213857,0.818040
10094604,22542,6306,4962,-10,24,5,-0.303941,1.213923,0.818594
10110231,22542,6280,4906,-12,25,0,-0.304164,1.213969,0.818764
10125858,22492,6332,5048,-7,26,-2,-0.303891,1.213987,0.819062
10141484,22520,6474,5136,-5,23,2,-0.304059,1.213993,0.819749
10157110,22514,6512,5090,-14,21,5,-0.304167,1.213818,0.820322
10172736,22552,6494,4988,-45,23,9,-0.304064,1.213805,0.820624
10188363,22638,6370,4998,-73,23,1,-0.301389,1.213873,0.820352
10203989,22610,6220,5084,-76,14,-3,-0.296838,1.213889,0.819646
10219616,22684,6326,5064,-48,16,2,-0.294859,1.213928,0.819466
10235242,22574,6342,5060,-35,18,10,-0.292208,1.214073,0.819359
10250868,22580,6328,5026,-37,18,13,-0.291487,1.214205,0.819217
10266494,22594,6324,5004,-49,14,11,-0.290206,1.214440,0.818937
10282121,22530,6232,5020,-65,12,4,-0.288596,1.214512,0.818840
10297747,22512,6114,5008,-66,6,3,-0.285132,1.214817,0.818377
10313372,22574,6074,4960,-44,4,3,-0.283553,1.215069,0.818397
10328999,22622,6220,5104,-10,5,-2,-0.281675,1.215442,0.818667
10344625,22566,6374,5118,8,3,2,-0.282370,1.215693,0.820033
10360251,22628,6424,4986,-8,-2,9,-0.283253,1.215894,0.820626
10375877,22592,6332,4938,-47,-1,2,-0.283444,1.216218,0.822075
10391503,22644,6212,4986,-67,4,-11,-0.282291,1.216458,0.822492
10407129,22632,6140,5022,-58,3,-15,-0.278259,1.216543,0.823039
10422754,22626,6216,4978,-21,3,-9,-0.276715,1.216542,0.823469
10438380,22592,6278,5044,9,-1,3,-0.276839,1.216789,0.824757
10454006,22632,6302,5030,-9,-3,0,-0.278498,1.217174,0.826258
10469633,22690,6280,4922,-33,3,-16,-0.278498,1.217174,0.826258
10485260,22652,6254,4930,-41,11,-17,-0.277770,1.217433,0.827763
10500887,22634,6134,5044,-26,14,-10,-0.275459,1.217371,0.828934
10516514,22676,6212,5250,4,22,-7,-0.274471,1.217370,0.829453
10532141,22686,6352,5392,48,34,-9,-0.274704,1.217312,0.829672
10547767,22578,6520,5292,49,25,-1,-0.278124,1.216812,0.830303
10563394,22566,6478,4896,14,13,1,-0.279568,1.216503,0.831096
10579021,22614,6282,4804,-35,11,-1,-0.280805,1.216569,0.832438
10594648,22680,6114,4798,-47,17,-13,-0.279346,1.216822,0.833164
10610274,22732,6088,4902,-27,25,-20,-0.277914,1.216834,0.833289
10625899,22740,6142,4888,14,30,-16,-0.277107,1.216697,0.833855
10641524,22686,6272,4968,48,34,-7,-0.277968,1.216716,0.834331
10657150,22554,6412,4966,57,34,-2,-0.281923,1.216458,0.835645
10672776,22464,6508,4902,40,25,-4,-0.283759,1.216284,0.836473
10688402,22482,6450,4842,12,11,-6,-0.287116,1.216160,0.838342
10704028,22618,6234,4880,-7,-3,-9,-0.287514,1.216101,0.839252
10719654,22634,6198,4902,4,-8,-13,-0.288405,1.216342,0.841328
10735279,22694,6408,5138,44,1,-14,-0.290212,1.216644,0.843365
10750904,22694,6630,5218,70,15,-7,-0.292606,1.216709,0.844885
10766531,22580,6722,5114,68,21,5,-0.297622,1.216408,0.846884
10782158,22558,6606,4916,21,15,9,-0.300236,1.216279,0.847971
10797783,22588,6386,4968,-32,1,-3,-0.301664,1.216205,0.849359
10813409,22728,6278,5230,-38,-9,-15,-0.300874,1.216395,0.849704
10829035,22858,6498,5194,28,-7,-12,-0.299352,1.216521,0.850783
10844660,22772,6614,5114,70,8,3,-0.302439,1.216508,0.852911
10860286,22734,6574,4974,48,6,15,-0.305347,1.216497,0.854347
10875913,22680,6470,4892,14,-10,3,-0.309381,1.216820,0.855746
10891539,22700,6444,5074,-5,-24,-15,-0.310432,1.217041,0.856841
10907165,22862,6386,4974,6,-29,-21,-0.310824,1.217296,0.859534
10922792,22910,6574,4950,40,-15,-18,-0.312056,1.217408,0.861363
10938419,22790,6614,5172,55,6,-9,-0.315991,1.217565,0.864417
10954045,22624,6666,5248,43,1,-1,-0.318105,1.217505,0.865588
10969672,22586,6774,5208,47,-18,0,-0.321704,1.217309,0.867667
10985299,22678,6784,4898,53,-31,-4,-0.325989,1.217524,0.870597
11000926,22818,6768,4782,27,-36,-4,-0.328374,1.217634,0.872606
11016552,22836,6626,4874,-13,-40,0,-0.332008,1.218232,0.876736
11032178,22986,6512,5112,-9,-23,-5,-0.332354,1.218633,0.878210
11047803,22970,6684,5346,39,7,-11,-0.333238,1.218931,0.879804
11063430,22844,6924,5184,98,23,3,-0.334987,1.218678,0.880437
11079055,22838,7138,5136,119,34,24,-0.342092,1.218226,0.882411
11094681,22760,7044,4864,35,37,24,-0.348781,1.217864,0.883170
11110307,22780,6836,4708,-67,17,4,-0.349716,1.217670,0.883503
11125934,22898,6664,4700,-108,0,-4,-0.345073,1.217685,0.882798
11141560,22950,6582,4830,-83,3,5,-0.341710,1.217727,0.882756
11157187,22964,6540,4932,-36,19,15,-0.337570,1.218107,0.881740
11172812,22860,6574,4934,1,27,24,-0.336784,1.218166,0.881441
11188437,22752,6652,5048,7,23,28,-0.337372,1.218425,0.880160
11204063,22686,6688,5056,-9,5,24,-0.337790,1.218508,0.879729
11219689,22776,6710,4946,-14,-23,14,-0.338054,1.218882,0.879717
11235315,22912,6726,4840,-10,-23,13,-0.338815,1.219418,0.881249
11250941,22928,6712,4870,0,-6,7,-0.339283,1.219784,0.881937
11266567,22838,6822,4976,-3,3,5,-0.340350,1.219945,0.883572
11282193,22858,6800,5126,-11,-2,16,-0.340670,1.220061,0.883935
11297820,22774,6796,4996,-7,-2,27,-0.340764,1.220238,0.884086
11313446,22832,6794,4968,-9,-4,25,-0.340597,1.220372,0.884052
11329076,22890,6760,5136,-13,-3,15,-0.341410,1.220801,0.884621
11344702,23028,6874,5040,-3,8,8,-0.410443,0.572053,1.268550
11360329,23084,6992,4916,-22,16,13,-0.341390,1.220853,0.885109
11375956,23050,6850,5064,-60,19,26,-0.341390,1.220853,0.885109
11391583,23072,6868,5300,-66,36,24,-0.337517,1.220808,0.883699
11407208,23048,6948,5066,-51,47,14,-0.332746,1.220468,0.880685
11422835,22956,6878,4742,-50,47,9,-0.330692,1.220221,0.879395
11438461,22838,6724,4740,-102,39,10,-0.326559,1.219800,0.877998
11454086,22820,6522,4958,-144,26,8,-0.322276,1.219618,0.876539
11469713,22956,6574,5224,-92,19,13,-0.312584,1.219655,0.873429
11485338,22988,6542,5066,-57,27,28,-0.306109,1.219536,0.870797
11500964,22944,6416,4744,-43,28,23,-0.306109,1.219536,0.870797
11516591,22848,6490,4800,-41,8,7,-0.302346,1.219994,0.868335
11532216,22856,6544,4862,-21,-14,5,-0.301584,1.220126,0.868211
11547843,22960,6560,5108,1,-13,13,-0.301658,1.220664,0.869652
11563469,23088,6640,5146,12,29,21,-0.302361,1.220917,0.870064
11579095,23020,6764,5056,14,66,29,-0.303338,1.220799,0.868874
11594720,22748,6880,4890,-15,54,19,-0.303964,1.220618,0.867811
11610347,22670,6746,4820,-58,22,8,-0.302772,1.220022,0.865713
11625973,22768,6612,4972,-90,-4,-2,-0.298582,1.219887,0.865442
11641599,22912,6594,4946,-81,-12,-7,-0.295424,1.219963,0.865484
11657225,23140,6652,4956,-46,8,-2,-0.290604,1.220060,0.865754
11672852,23138,6760,5086,-23,45,12,-0.289721,1.220069,0.865970
11688478,22920,6808,5104,-46,67,20,-0.287441,1.219647,0.863844
11704104,22816,6782,4968,-61,50,12,-0.285105,1.219279,0.862206
11719729,22852,6724,4884,-74,27,5,-0.280669,1.218739,0.860469
11735354,22902,6526,5104,-75,22,11,-0.275653,1.218608,0.859413
11750981,22990,6578,5050,-61,32,13,-0.273109,1.218607,0.858366
11766608,22956,6598,5046,-57,45,16,-0.268985,1.218563,0.856267
11782234,22860,6562,4946,-56,42,12,-0.267002,1.218385,0.855168
11797861,22876,6484,4862,-69,21,6,-0.262773,1.218218,0.853413
11813486,22920,6512,4972,-75,4,1,-0.260791,1.218348,0.853110
11829113,23060,6690,5204,-44,16,-1,-0.256261,1.218454,0.852764
11844740,23080,6790,5058,-46,43,9,-0.255057,1.218451,0.852589
11860366,22910,6662,4856,-85,47,21,-0.251236,1.217910,0.850950
11875992,22710,6536,4958,-110,20,9,-0.245292,1.217860,0.848593
11891617,22842,6522,5064,-107,0,2,-0.241410,1.217912,0.847853
11907242,23020,6434,5100,-91,12,7,-0.234268,1.218091,0.846633
11922868,23030,6388,5084,-91,40,7,-0.231015,1.218040,0.846017
11938495,22946,6382,4974,-100,48,3,-0.224159,1.217869,0.843219
11954121,22848,6372,4942,-83,36,3,-0.220343,1.217685,0.841863
11969748,22786,6430,5032,-58,14,10,-0.214836,1.217692,0.840074
11985374,22994,6512,5248,-64,16,14,-0.211469,1.217925,0.839555
12001001,23088,6574,5042,-110,38,15,-0.209170,1.217936,0.838899
12016627,22964,6536,4816,-142,60,13,-0.200729,1.217746,0.835540
12032253,22828,6448,4920,-159,66,8,-0.195216,1.217574,0.833617
12047879,22786,6384,5056,-172,66,3,-0.182666,1.217031,0.829080
12063506,22860,6328,4946,-180,69,1,-0.176422,1.216706,0.826731
