ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
32767,32726,1998,-14,-3,-2,23582,24706,-1390,44,-66,-24,8186,5724,-9826,15,9,-13
32767,32767,1880,7,-14,2,23608,24610,-1314,16,-70,-13,8306,5734,-9868,-8,1,-27
32767,32767,1890,-9,-23,9,23798,24440,-1492,14,-74,-13,8378,5674,-9992,-16,7,-24
32767,32767,2190,-74,-31,19,23884,24484,-1436,-7,-54,-2,8464,5778,-10088,-20,28,-14
32767,32767,2258,-77,-30,15,23804,24478,-1288,-6,-39,10,8328,5740,-10088,-41,46,-10
32767,32686,2226,-27,-23,11,23696,24516,-1312,-2,-39,0,8196,5668,-10028,-52,41,-10
32767,32767,2218,17,-18,-4,23602,24558,-1178,-26,-31,-4,8176,5476,-10010,-44,35,-4
32767,32767,2040,11,-16,-19,23584,24462,-1304,-1,-40,10,8180,5454,-9960,-12,19,5
32767,32767,1926,10,-17,-23,23750,24590,-1272,3,-50,10,8346,5434,-9982,27,13,14
32767,32767,2026,-1,-15,-16,23878,24774,-1212,-16,-40,18,8332,5442,-10038,53,18,20
32767,32767,2128,27,-14,-21,23700,24822,-1266,-54,-20,24,8240,5564,-10004,65,28,24
32767,32767,2180,79,-5,-20,23474,24636,-1314,-72,-23,19,8078,5722,-9988,70,24,24
32767,32767,2224,98,-1,-27,23462,24428,-1292,-68,-52,7,8148,5886,-9882,66,2,19
32767,32767,2144,56,-9,-35,23700,24244,-1268,-51,-62,2,8356,5948,-9834,26,-5,12
32767,32767,2080,-7,-17,-34,23842,24396,-1396,0,-55,13,8384,5792,-9868,-13,17,4
32767,32767,2006,-48,-21,-37,23736,24560,-1470,19,-45,20,8318,5658,-9920,-36,26,-2
32767,32767,1990,-63,-28,-35,23704,24738,-1502,25,-38,24,8298,5584,-9906,-42,29,-4
32767,32767,2050,-46,-26,-25,23740,24802,-1390,-1,-31,25,8306,5528,-9900,-27,23,-8
32767,32767,2056,-14,-18,-36,23782,24768,-1480,-20,-25,20,8416,5460,-9894,1,12,-8
32767,32767,1950,-9,-20,-50,23650,24662,-1390,-35,-17,24,8440,5428,-9996,24,18,-11
32767,32767,2018,-37,-37,-45,23534,24608,-1448,-50,-27,29,8382,5416,-10010,39,31,-15
32767,32767,2014,-26,-29,-59,23746,24670,-1442,-24,-35,35,8168,5480,-10042,67,28,-9
32767,32767,2074,30,-44,-66,23766,24680,-1418,-31,-32,39,8284,5592,-9982,101,9,0
32767,32767,2048,16,-29,-75,23632,24620,-1448,-31,-31,37,8342,5708,-10012,107,21,8
32767,32767,2130,23,-36,-73,23800,24580,-1442,-37,-34,32,8334,5750,-10014,98,33,4
32767,32767,2080,44,-27,-72,23850,24580,-1484,-42,-27,32,8256,5780,-9902,89,29,4
32767,32767,2064,44,-42,-76,23590,24610,-1432,-32,-21,29,8362,5758,-9782,75,31,1
32767,32767,2006,29,-28,-99,23728,24688,-1434,-40,-19,36,8364,5740,-9862,66,37,-7
32767,32767,2038,101,-25,-87,23874,24762,-1338,-33,-19,57,8320,5678,-9918,58,43,-11
32767,32767,1980,121,-26,-68,23734,24732,-1408,-46,-18,44,8386,5658,-9846,53,35,-11
32767,32767,1982,98,-23,-94,23776,24662,-1344,-66,-23,27,8388,5628,-9934,51,41,-9
32767,32767,1956,19,-48,-73,23786,24518,-1330,-62,-26,36,8312,5666,-9890,56,40,-9
32767,32767,2062,-43,-47,-77,23726,24340,-1244,-52,-23,25,8286,5644,-9926,62,40,-19
32767,32767,2084,-27,-57,-57,23632,24398,-1236,-31,-34,14,8358,5756,-9924,59,36,-24
32767,32767,2032,6,-31,-72,23626,24612,-1274,-26,-35,20,8300,5738,-9904,49,46,-22
32767,32767,2032,62,-26,-59,23618,24692,-1172,-22,-36,39,8204,5806,-9890,35,45,-18
32767,32767,1998,68,-38,-55,23566,24596,-1316,-56,-35,28,8186,5706,-9932,26,43,-13
32767,32767,2058,6,-39,-35,23700,24634,-1354,-75,-35,11,8410,5632,-9858,23,39,-24
32767,32767,2216,-19,-33,-35,23712,24608,-1506,-77,-16,36,8396,5630,-9818,23,50,-32
32767,32767,2166,-3,-30,-36,23544,24658,-1446,-55,-20,43,8268,5656,-9904,11,55,-31
32767,32767,2078,23,-13,-35,23746,24732,-1580,-54,-25,31,8192,5752,-9972,-15,44,-25
32767,32767,1956,62,-22,-30,23696,24822,-1430,-79,-30,16,8200,5742,-9924,-28,33,-12
32767,32767,1926,4,-40,-16,23656,24744,-1492,-121,-14,6,8296,5734,-9874,-24,35,-2
32767,32767,2086,-75,-46,-2,23622,24498,-1402,-123,-15,18,8290,5600,-9892,-27,43,-5
32767,32767,2200,-52,-51,4,23608,24284,-1452,-109,-18,3,8186,5584,-9922,-30,43,-12
32767,32767,2240,4,-39,-5,23666,24524,-1488,-57,-22,15,8214,5648,-9840,-34,30,-12
32767,32767,2238,-27,-29,-7,23534,24620,-1458,-55,-23,33,8172,5678,-9882,-39,29,-3
32767,32767,2166,-93,-33,-3,23704,24726,-1502,-77,-23,26,8246,5668,-9936,-37,13,3
32767,32767,2156,-129,-34,7,23850,24798,-1506,-101,-13,22,8448,5624,-10136,-26,11,6
32767,32767,2226,-116,-24,16,23762,24716,-1456,-130,8,24,8484,5664,-10166,-29,31,5
32767,32767,2296,-67,-8,18,23578,24570,-1516,-140,5,11,8334,5672,-10040,-53,56,-3
32767,32767,2300,-22,-2,15,23622,24474,-1398,-106,-17,-2,8110,5640,-9864,-65,49,-5
32767,32767,2082,-53,-1,11,23590,24504,-1272,-95,-36,-22,8170,5560,-9828,-42,26,2
32767,32767,1870,-90,-7,10,23756,24642,-1364,-71,-40,-13,8330,5558,-9996,-11,22,16
32767,32767,1904,-90,-11,6,23596,24530,-1404,-50,-37,7,8322,5600,-10028,-12,33,16
32767,32767,1878,-63,-17,5,23532,24568,-1322,-43,-50,-2,8342,5596,-10056,-25,41,15
32767,32767,1970,-35,-15,15,23692,24634,-1570,-50,-50,-3,8372,5582,-10078,-32,47,15
32767,32767,2166,-27,-17,13,23748,24612,-1496,-66,-45,1,8424,5634,-10060,-38,49,13
32767,32767,2100,-56,-14,29,23750,24506,-1522,-100,-30,-13,8382,5650,-10014,-48,59,16
32767,32767,2136,-97,-5,37,23508,24290,-1486,-89,-23,-11,8274,5606,-10058,-62,65,19
32767,32767,2102,-105,-7,35,23712,24234,-1492,-52,-39,-18,8254,5608,-10040,-68,56,19
32767,32767,1850,-68,-9,36,23670,24288,-1490,-18,-46,-27,8254,5626,-10096,-59,52,22
32767,32767,1906,-45,-2,41,23638,24464,-1462,-2,-52,-30,8326,5518,-9982,-50,52,23
32767,32767,1980,-66,-15,35,23804,24702,-1426,-19,-42,-18,8352,5556,-10050,-43,52,15
32767,32767,1940,-87,-23,52,23676,24760,-1416,-43,-24,-6,8308,5580,-10012,-49,52,9
32767,32767,1904,-78,-18,94,23446,24776,-1306,-63,-24,-12,8344,5692,-10080,-51,45,14
32767,32767,2008,-80,-16,62,23648,24410,-1358,-82,-43,-34,8344,5712,-10130,-50,55,27
32767,32767,2160,-109,-20,38,23858,24196,-1314,-45,-54,-44,8262,5758,-10106,-57,68,28
32767,32767,1904,-118,-24,45,23806,24200,-1398,6,-55,-46,8264,5706,-10074,-67,62,22
32767,32767,2106,-75,-20,30,23634,24416,-1374,47,-57,-33,8234,5628,-10030,-68,49,24
32767,32767,2132,-52,-24,39,23732,24758,-1346,44,-60,-18,8192,5546,-9968,-71,44,28
32767,32767,2024,-53,-31,53,23748,24924,-1370,8,-55,-15,8172,5498,-9936,-69,31,18
32767,32767,2258,-69,-26,50,23730,24688,-1416,-30,-50,-31,8214,5578,-10012,-51,21,12
32767,32767,2242,-116,-29,37,23606,24350,-1350,-9,-77,-52,8170,5634,-10036,-52,19,8
32767,32767,2170,-163,-26,40,23714,24198,-1466,40,-90,-60,8130,5690,-9996,-67,15,7
32767,32767,1880,-126,-10,62,23794,24360,-1428,88,-95,-40,8176,5666,-10124,-78,5,7
32767,32767,1886,-64,-5,61,23676,24680,-1406,107,-84,-19,8290,5590,-10222,-76,4,2
32767,32767,2104,-89,7,48,23616,24904,-1482,97,-81,-14,8440,5710,-10222,-73,9,-8
32767,32767,2048,-135,-12,88,23544,24942,-1544,58,-83,-23,8364,5708,-10210,-92,33,-11
32767,32767,1920,-204,-18,52,23660,24664,-1492,34,-97,-42,8218,5598,-10066,-110,35,-9
32767,32767,1866,-194,-11,53,23790,24388,-1428,32,-100,-64,8148,5368,-10098,-108,23,-6
32767,32767,1942,-111,-30,55,23756,24288,-1256,15,-79,-68,8260,5226,-10072,-79,6,-8
32767,32767,1858,-80,-9,72,23584,24358,-1434,35,-58,-46,8312,5298,-10170,-51,1,-11
32767,32767,1950,-73,-6,72,23496,24496,-1262,47,-61,-26,8334,5408,-9986,-33,1,-17
32767,32767,1998,-127,-8,81,23544,24624,-1270,60,-72,-38,8286,5564,-10042,-20,6,-21
32767,32767,2000,-195,-10,98,23506,24698,-1310,48,-72,-46,8196,5788,-10110,-25,6,-19
32767,32767,1864,-197,-3,116,23660,24588,-1240,1,-84,-54,8218,5820,-10176,-54,-3,-17
32767,32767,1838,-163,-17,97,23776,24514,-1386,5,-72,-57,8386,5824,-10248,-71,-3,-29
32767,32767,2004,-154,-14,116,23658,24490,-1436,-11,-67,-42,8470,5774,-10342,-77,15,-33
32767,32767,2154,-152,-37,69,23718,24418,-1286,-13,-71,-54,8346,5652,-10122,-89,38,-35
32767,32767,2218,-189,-31,46,23812,24486,-1388,5,-61,-56,8050,5524,-9922,-101,39,-30
32767,32767,2222,-171,-25,48,23476,24420,-1508,25,-52,-40,8098,5188,-9938,-81,12,-18
32767,32767,2084,-120,-24,45,23428,24410,-1438,38,-75,-48,8288,5126,-10040,-35,-2,-10
32767,32767,2134,-99,-9,43,23736,24488,-1410,17,-83,-62,8342,5242,-10084,10,-2,-15
32767,32767,1952,-125,-3,42,23810,24508,-1434,11,-59,-62,8322,5596,-10098,26,3,-25
32767,32767,1754,-179,-5,32,23634,24440,-1480,17,-52,-59,8364,5718,-9988,11,4,-26
32767,32767,1796,-185,-11,34,23342,24324,-1404,30,-69,-68,8344,5608,-10100,-19,6,-29
32767,32767,1718,-157,-24,38,23734,24502,-1380,76,-87,-68,8460,5480,-10110,-36,18,-36
32767,32767,1890,-139,-26,49,23694,24692,-1402,46,-66,-33,8420,5442,-10222,-26,32,-41
32767,32767,1928,-113,-26,41,23632,24648,-1386,41,-54,-18,8396,5470,-10056,-24,43,-45
32767,32767,2006,-109,-21,28,23734,24778,-1378,27,-69,-34,8274,5492,-9872,-36,42,-50
32767,32767,1954,-77,-22,18,23702,24742,-1492,16,-54,-38,8112,5418,-9910,-44,31,-52
32767,32767,1880,-93,-43,19,23716,24580,-1502,10,-54,-29,8232,5298,-10010,-11,11,-42
32767,32767,2012,-157,-45,29,23826,24658,-1336,-9,-52,-33,8424,5412,-10184,16,14,-37
32767,32767,2082,-182,-43,33,23746,24678,-1496,2,-39,-23,8438,5558,-10298,17,32,-33
32767,32600,2070,-119,-33,27,23412,24622,-1444,9,-49,-6,8330,5594,-10156,4,48,-27
32767,32660,2052,-27,-22,11,23522,24566,-1506,36,-80,-13,8172,5442,-9970,0,38,-29
32767,32767,2004,31,-23,1,23876,24628,-1472,46,-84,-24,8242,5348,-9934,-1,18,-34
32767,32767,2128,-20,-33,-3,23994,24690,-1486,20,-56,-8,8300,5316,-10040,-3,13,-28
32767,32767,2040,-110,-44,5,23644,24644,-1610,23,-32,-1,8372,5300,-10158,15,19,-9
32767,32767,2086,-119,-39,10,23452,24624,-1548,23,-40,-8,8424,5466,-10340,49,35,12
32767,32767,2066,-45,-32,3,23528,24630,-1504,18,-47,-4,8400,5570,-10290,47,44,9
32767,32767,2102,22,-32,-18,23560,24510,-1432,23,-54,2,8342,5498,-10122,16,51,2
32767,32767,2080,49,-14,-31,23486,24472,-1516,29,-59,-5,8230,5320,-10110,-2,48,-2
32767,32767,1954,95,-31,-29,23554,24452,-1544,41,-73,-8,8214,5232,-10008,11,32,1
32767,32767,2018,28,-35,-28,23778,24496,-1408,40,-75,-18,8268,5240,-10250,47,26,11
32767,32767,2062,-55,-32,-18,23868,24512,-1518,35,-55,-17,8408,5320,-10368,76,38,19
32767,32767,2092,-69,-35,-30,23710,24638,-1448,37,-48,-2,8386,5420,-10222,68,62,21
32767,32670,1910,-7,-27,-48,23622,24668,-1348,50,-47,-2,8168,5438,-9912,35,71,12
32767,32767,1870,50,-32,-84,23584,24756,-1328,58,-49,-4,8020,5276,-9718,13,33,3
32767,32767,1906,63,-42,-73,23646,24752,-1378,47,-49,10,8136,5226,-9986,34,2,4
32767,32767,1938,29,-46,-50,23808,24756,-1356,39,-52,15,8282,5320,-10154,55,3,11
32767,32767,1994,-38,-56,-33,23672,24806,-1410,19,-47,11,8326,5416,-10322,51,28,12
32767,32767,2176,-79,-42,-38,23656,24720,-1414,32,-50,23,8268,5568,-10126,17,38,-2
32767,32767,2050,-36,-40,-54,23690,24724,-1420,26,-48,28,8224,5564,-9958,-16,33,-12
32767,32767,2002,2,-34,-24,23744,24812,-1566,24,-42,31,8260,5462,-9968,-25,21,-9
32767,32767,2058,11,-22,-44,23912,24870,-1562,21,-29,29,8308,5282,-9998,-13,16,2
32767,32767,1930,-40,-36,-52,23896,24930,-1470,1,-18,23,8278,5222,-10130,3,16,6
32767,32767,1872,-83,-36,-24,23746,24870,-1528,-16,-2,18,8268,5300,-10186,15,15,-4
32767,32767,1840,-38,-33,-35,23890,24878,-1544,-31,7,31,8388,5270,-10224,27,16,-9
32767,32767,2044,-5,-26,-52,23904,24870,-1566,-45,23,53,8390,5276,-10126,22,24,-15
32767,32767,2092,-8,-32,-58,23620,24908,-1546,-67,33,47,8266,5278,-10002,9,37,-22
32767,32767,1986,-46,-42,-55,23498,24910,-1658,-81,27,45,8150,5368,-10044,25,22,-14
32767,32767,1914,-80,-34,-89,23720,24878,-1544,-104,36,46,8254,5286,-10140,57,6,-1
32767,32767,1930,-24,-43,-108,23836,24696,-1658,-107,40,46,8384,5222,-10114,65,15,-5
32767,32767,2070,41,-43,-49,23540,24550,-1404,-101,27,37,8162,5192,-9990,28,33,-25
32767,32767,2050,54,-28,-61,23736,24540,-1412,-70,5,36,8158,5248,-9920,30,12,-30
32767,32767,2020,31,-39,-55,24024,24716,-1424,-30,-2,55,8282,5434,-10084,61,-9,-15
32767,32767,1946,-33,-28,-41,23774,24820,-1308,-14,-4,49,8392,5526,-10184,70,1,-4
32767,32767,1962,-26,-21,-6,23498,24802,-1320,-29,-17,15,8400,5654,-10174,47,25,-12
32767,32767,1994,15,-15,-29,23640,24768,-1410,-22,-39,24,8402,5526,-10194,0,33,-26
32767,32767,1956,18,-24,-37,23700,24674,-1406,-14,-19,39,8346,5478,-10144,-27,27,-34
32767,32767,1896,-54,-29,-20,23514,24570,-1428,-26,-28,41,8434,5372,-10242,-22,36,-17
32767,32767,1976,-63,-36,-13,23800,24814,-1554,-31,-37,25,8352,5216,-10284,5,55,-9
32767,32767,2144,-43,-35,-18,23882,24930,-1590,-25,-18,45,8210,5244,-10186,7,64,-16
32767,32767,2064,-11,-30,-27,23522,24956,-1526,-95,-1,37,8138,5242,-10020,-1,59,-19
32767,32767,1916,24,-18,-28,23538,24976,-1586,-109,-11,33,8222,5128,-10018,24,35,-8
32767,32767,1784,30,-29,-22,23614,24956,-1558,-125,-3,45,8414,5148,-10154,68,28,4
32767,32767,1836,-18,-36,-18,23596,24790,-1668,-150,-2,36,8408,5240,-10192,84,51,-3
32767,32767,1946,-49,-46,-19,23686,24776,-1790,-132,-4,35,8286,5332,-10232,65,70,-21
32767,32767,1948,-47,-40,-23,23748,24584,-1740,-132,-8,15,8172,5452,-10218,35,62,-34
32767,32767,2032,-1,-33,-20,23644,24664,-1558,-126,-29,-29,8438,5350,-10172,14,58,-30
32767,32767,1986,30,-20,-17,23544,24522,-1514,-121,-35,-40,8510,5168,-10150,13,73,-22
32767,32767,1992,36,-21,-23,23518,24402,-1560,-79,-43,-14,8292,5126,-10184,21,88,-21
32767,32767,1836,18,-28,-20,23426,24396,-1596,-10,-59,-3,8122,5088,-10132,36,78,-23
32767,32767,1832,4,-30,-16,23480,24694,-1708,41,-77,-1,8086,5136,-10214,60,59,-22
32767,32767,1910,-7,-43,-16,23692,25034,-1748,39,-69,8,8216,5294,-10266,81,50,-17
32767,32767,1950,-19,-46,-16,23674,25222,-1760,-32,-34,6,8326,5338,-10288,71,57,-20
32767,32767,2046,9,-39,-15,23454,25110,-1918,-109,-7,6,8302,5314,-10236,47,67,-24
32767,32767,2120,47,-30,-9,23298,24766,-1844,-153,-12,4,8254,5296,-10188,34,68,-18
32767,32767,2118,18,-21,-5,23626,24558,-1766,-134,-21,-5,8158,5286,-10244,36,61,-13
32767,32767,2120,-27,-15,0,23776,24542,-1634,-111,-17,-9,8212,5346,-10246,42,51,-13
32767,32767,2054,-26,-12,1,23552,24520,-1582,-61,-16,-12,8306,5244,-10230,30,56,-10
32767,32767,2046,0,-12,-3,23634,24798,-1690,-18,-32,-16,8144,5254,-10262,8,68,-14
32767,32767,1976,8,-18,2,23620,24862,-1536,-14,-34,-11,8134,5294,-10288,-4,65,-16
32767,32767,1824,-9,-3,18,23540,24814,-1612,-24,-43,-14,8234,5286,-10292,3,51,-6
32767,32767,1846,-32,-3,14,23690,24590,-1614,-21,-63,-20,8320,5252,-10306,1,55,1
32767,32767,1910,-51,-20,9,23790,24516,-1528,3,-68,-30,8310,5266,-10168,-21,61,-7
32767,32767,1732,-32,-20,20,23838,24588,-1426,24,-67,-34,8268,5254,-10226,-50,55,-10
32767,32767,1848,-21,-39,31,23834,24748,-1558,16,-48,-23,8202,5294,-10294,-53,58,-8
32767,32767,1872,-74,-51,34,23646,24868,-1552,14,-42,-9,8220,5290,-10454,-67,65,-14
32767,32767,2074,-151,-43,56,23576,24780,-1378,-4,-71,-25,8274,5272,-10450,-98,68,-30
32767,32767,1878,-161,-36,56,23684,24634,-1466,4,-92,-46,8404,5198,-10402,-116,64,-35
32767,32767,1828,-134,-37,70,23886,24588,-1442,20,-102,-50,8480,5114,-10442,-113,66,-25
32767,32767,2014,-95,-28,109,23974,24710,-1516,39,-93,-44,8418,5016,-10380,-102,80,-6
32767,32767,1880,-84,-27,125,23766,24912,-1582,48,-77,-35,8282,5070,-10330,-79,86,3
32767,32767,2342,-65,-11,91,23366,25070,-1634,45,-76,-22,8244,5144,-10484,-25,57,18
32767,32767,2278,-67,-36,41,23482,24976,-1634,31,-99,-15,8242,5148,-10466,2,45,22
32767,32767,2322,-148,-47,27,23708,24770,-1692,31,-119,-20,8220,5152,-10266,-8,52,15
32767,32767,2330,-132,-42,31,23734,24532,-1840,66,-125,-43,8140,5136,-10192,-24,46,9
32767,32767,2138,-57,-11,69,23698,24524,-1866,109,-131,-54,8214,5130,-10260,-20,27,12
32767,32767,2178,4,-12,46,23842,24782,-1748,156,-130,-57,8262,5206,-10310,-26,21,15
32767,32767,2168,-16,-6,86,23686,25080,-1558,142,-106,-54,8208,5328,-10250,-48,26,15
32767,32767,2056,-80,-6,122,23316,25262,-1518,98,-87,-46,8124,5314,-10334,-73,24,9
32767,32767,2036,-157,-11,84,23520,25136,-1598,75,-107,-16,8140,5264,-10384,-104,9,-18
32767,32767,2002,-197,-11,39,23788,24706,-1540,56,-122,-48,8210,5210,-10434,-131,2,-33
32767,32767,2102,-179,-3,126,23686,24576,-1612,68,-123,-65,8334,5074,-10412,-131,10,-27
32767,32767,2046,-169,-1,104,23676,24662,-1498,64,-118,-53,8272,4970,-10510,-124,21,-19
32767,32767,1962,-174,21,111,23678,24714,-1486,69,-87,-35,8362,4996,-10648,-92,10,-13
32767,32767,1952,-188,-12,86,23484,24686,-1416,59,-96,-37,8426,5018,-10606,-54,13,-1
32767,32767,1954,-298,-28,42,23418,24684,-1454,70,-104,-53,8390,4982,-10542,-44,26,1
32767,32767,2026,-315,-42,16,23702,24656,-1434,57,-126,-82,8182,4924,-10430,-49,34,-10
32767,32767,2068,-179,-36,16,23632,24778,-1492,83,-107,-61,8132,4708,-10408,-20,3,-1
32767,32767,2146,-57,-18,27,23512,24616,-1532,55,-100,-39,8242,4756,-10504,21,1,6
32767,32767,2088,3,-2,32,23802,24826,-1552,40,-95,-59,8152,4892,-10424,37,7,-4
32767,32767,1888,-28,6,32,24046,25002,-1452,-22,-58,-64,8196,5062,-10258,27,-7,-20
32767,32767,1646,-131,3,25,23444,24794,-1522,-20,-27,-41,8318,5190,-10306,14,-19,-30
32767,32767,1606,-199,-6,39,23304,24528,-1342,-27,-73,-62,8462,5250,-10528,4,-4,-39
32767,32767,1670,-197,-16,54,23856,24760,-1436,17,-85,-62,8476,5258,-10636,-35,33,-47
32767,32767,1686,-191,-7,65,23872,24894,-1434,42,-70,-18,8260,5214,-10688,-81,56,-52
32767,32767,1814,-132,-11,54,23898,25030,-1370,41,-70,-46,8172,4992,-10512,-91,51,-54
32767,32767,1882,-118,-28,45,23826,25264,-1664,35,-53,-43,8312,4824,-10402,-71,38,-49
32767,32767,1974,-141,-23,38,23626,25160,-1636,33,-53,-15,8396,4668,-10464,-37,35,-37
32767,32767,1974,-138,-31,32,23812,25044,-1626,21,-63,-33,8416,4608,-10494,8,44,-25
32767,32767,2086,-127,-24,25,23940,25214,-1606,14,-54,-31,8308,4764,-10472,56,43,-20
32767,32767,2144,-75,-15,25,23874,25162,-1802,13,-43,-7,8258,5008,-10422,91,36,-14
32767,32767,2098,-14,-15,17,23726,24990,-1634,20,-50,-1,8234,5212,-10334,98,23,-3
32767,32767,2020,-17,-10,10,23646,24996,-1632,35,-67,-14,8238,5250,-10278,71,8,-8
32767,32767,1876,-46,-31,7,23796,24952,-1696,36,-69,-5,8416,5200,-10426,40,2,-16
32767,32767,1966,-82,-39,14,23894,24944,-1630,11,-66,-4,8468,5180,-10584,24,18,-18
32767,32767,2106,-97,-38,11,23814,25008,-1546,-16,-42,3,8446,5294,-10780,1,38,-18
32767,32767,2238,-72,-26,9,23696,24868,-1562,-35,-31,17,8318,5268,-10462,-41,54,-18
32767,32767,2172,-6,-13,3,23588,24700,-1388,-31,-37,9,8190,5042,-10264,-68,50,-8
32767,32767,2068,32,-11,-3,23674,24636,-1256,-5,-45,-1,8074,4804,-10340,-49,37,7
32767,32767,1890,16,-20,-3,23790,24676,-1344,33,-45,13,8232,4632,-10380,3,11,16
32767,32767,1896,-44,-32,8,23792,25132,-1354,62,-35,23,8438,4724,-10552,51,1,13
32767,32767,2092,-61,-30,8,23816,25384,-1344,42,-22,30,8534,4984,-10680,65,35,17
32767,32767,2130,-27,-17,-5,23874,25580,-1398,-11,-22,40,8460,5184,-10596,51,72,32
32767,32767,1890,31,-5,-17,23878,25338,-1326,-71,-19,36,8196,5222,-10522,41,99,40
32767,32767,1800,74,-5,-32,23700,24882,-1478,-107,-21,19,8084,5186,-10482,38,91,36
32767,32767,1674,71,-22,-49,23550,24534,-1488,-102,-44,9,8110,5002,-10486,17,71,20
32767,32767,1636,54,-54,-74,23774,24408,-1536,-45,-67,15,8250,4772,-10544,-8,62,8
32767,32767,1640,23,-75,-87,23868,24760,-1500,30,-67,29,8276,4784,-10554,-19,67,9
32767,32767,2014,33,-65,-44,23914,25016,-1592,36,-62,40,8310,4836,-10746,3,72,30
32767,32767,2062,70,-47,-31,23996,25174,-1616,-2,-38,39,8314,4944,-10776,50,76,50
32767,32767,2062,73,-30,-47,23998,25284,-1694,-38,-12,31,8122,5028,-10488,67,72,45
32767,32767,2022,64,-29,-57,23756,25234,-1614,-84,-4,13,8026,4874,-10376,37,51,19
32767,32767,1752,60,-46,-78,23778,25142,-1470,-107,-4,5,8142,4802,-10410,32,25,10
32767,32767,1744,21,-60,-59,23850,25134,-1468,-103,-2,14,8212,4742,-10534,70,20,21
32767,32767,1948,-20,-63,-76,23822,24980,-1374,-88,-5,23,8212,4918,-10650,98,31,35
32767,32767,2058,-12,-51,-58,23960,24972,-1428,-53,-17,27,8230,5076,-10488,84,36,33
32767,32767,2012,24,-52,-78,23790,25072,-1392,-40,-19,26,8156,5042,-10430,51,35,11
32767,32767,2206,77,-24,-58,24030,25230,-1568,-63,-24,17,8140,4924,-10300,43,17,-9
32767,32767,1878,46,-41,-83,23866,25132,-1548,-93,-6,19,8122,4994,-10222,34,3,-16
32767,32767,1666,-33,-44,-68,23564,24932,-1500,-128,-9,9,8218,5046,-10466,26,-5,-11
32767,32767,1710,-92,-51,-73,23734,24808,-1390,-135,-20,7,8316,5036,-10618,42,-11,-4
32767,32767,1916,-74,-57,-43,23888,24646,-1288,-116,-13,13,8392,5074,-10712,49,3,-11
32767,32767,2028,-59,-62,-46,23754,24656,-1392,-75,2,30,8258,5208,-10718,3,33,-33
32767,32767,2166,5,-31,-40,23504,24748,-1346,-66,-12,21,8050,5128,-10490,-25,29,-37
32767,32767,2068,59,-47,-47,23846,25020,-1378,-56,-40,1,8130,5070,-10490,0,-3,-19
32767,32767,1870,-50,-35,-29,23630,25100,-1590,-91,-16,22,8262,5006,-10588,34,-6,-3
32767,32767,1866,-51,-33,-17,23336,25024,-1446,-131,-33,-5,8288,4942,-10708,59,15,-5
32767,32767,1880,-7,-24,-40,23882,25144,-1556,-146,-41,-16,8374,5084,-10752,56,24,-7
32767,32767,1862,12,-29,-40,24014,25060,-1558,-186,-10,6,8390,5124,-10642,43,31,-12
32767,32767,1850,6,-29,-26,23740,24898,-1568,-178,4,11,8346,5198,-10624,39,38,-2
32767,32767,1900,-14,-37,-20,23728,24860,-1648,-164,1,4,8318,5158,-10682,39,51,15
32767,32767,1960,-44,-41,-16,23786,24852,-1774,-129,0,30,8350,5060,-10656,27,56,3
32767,32767,1932,-5,-43,-18,23920,24892,-1798,-110,-5,26,8304,4974,-10598,9,63,-14
32767,32767,1906,16,-34,-26,23888,25274,-1792,-123,-5,16,8232,4920,-10402,-6,60,-18
32767,32767,1886,-14,-34,-29,23832,25184,-1732,-137,3,25,8174,4874,-10340,1,46,-16
32767,32767,1830,-37,-42,-18,23614,24950,-1630,-174,-1,19,8134,4908,-10540,27,37,-10
32767,32767,1868,-68,-54,-1,23602,24718,-1486,-140,-14,18,8204,5072,-10572,34,36,-4
32767,32767,1902,-81,-48,6,23594,24520,-1176,-156,-16,2,8176,5130,-10604,15,48,-7
32767,32767,1932,-26,-40,12,23752,24554,-1486,-111,-1,23,7990,5162,-10444,-9,53,-16
32767,32767,2070,57,-31,7,23410,24584,-1252,-102,7,47,7970,5060,-10270,-19,36,-18
32767,32767,2090,48,-26,7,23462,24540,-1236,-120,4,16,8090,5028,-10426,-12,14,-9
32767,32767,2022,-44,-27,13,23744,24796,-1434,-118,4,18,8328,5036,-10474,-10,9,9
32767,32767,2106,-135,-25,21,23728,24752,-1436,-138,21,38,8324,5164,-10596,-31,30,19
32767,32767,2092,-123,-14,29,23526,24662,-1548,-152,18,12,8422,5214,-10668,-40,23,4
32767,32767,2120,-86,4,43,23618,24768,-1464,-152,-9,-8,8458,5190,-10664,-71,30,-17
32767,32767,2168,-24,24,53,23788,24688,-1502,-173,-2,-5,8344,5068,-10592,-112,48,-35
32767,32767,2080,22,26,46,23690,24608,-1578,-153,2,-8,8246,4840,-10570,-125,47,-34
32767,32767,2012,-16,37,41,23612,24560,-1582,-147,-9,-13,8170,4708,-10436,-103,33,-20
32767,32767,1864,-47,35,39,23672,24566,-1624,-115,-16,-3,8128,4698,-10516,-62,15,-13
32767,32767,1630,-39,28,42,23698,24500,-1572,-88,-18,-7,8130,4854,-10552,-27,-6,-9
32767,32767,1670,-61,2,57,23648,24622,-1582,-63,-31,-15,8314,5024,-10666,-15,-11,-6
