ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
32767,32767,1694,45,20,54,23494,22984,-656,-63,-38,4,8554,6366,-8244,-101,28,31
32767,32616,1730,-52,0,46,23522,23146,-598,-78,-24,11,8780,6322,-8212,-103,26,9
32767,32312,1586,-153,-18,66,23566,23210,-656,-70,-13,24,8808,6456,-8106,-125,38,-39
32767,31992,1690,-162,-55,35,23434,23502,-714,-60,-26,21,8494,6394,-8122,-171,50,-81
32767,32002,1652,-140,-58,92,23460,23776,-756,-52,-33,28,8320,6210,-8218,-211,41,-68
32767,32238,1822,-145,-74,105,23448,23770,-982,-51,-48,58,8480,6052,-8366,-198,24,-32
32767,32190,1948,-184,-71,147,23682,23666,-744,-108,-62,35,8624,6276,-8528,-123,25,1
32767,31910,2132,-225,-90,65,24120,23946,-1078,-119,-42,28,8636,6452,-8270,-75,24,9
32767,31332,2334,-229,-75,94,23432,23678,-1080,-165,-6,79,8570,6470,-8258,-78,15,6
32767,31260,2498,-129,-72,38,23124,23358,-1072,-175,-21,52,8394,6182,-8198,-86,-5,-2
32767,31892,2506,-115,-54,36,23518,23210,-1164,-185,-47,26,8384,6136,-8160,-64,-7,2
32767,31612,2506,-115,-44,44,23928,23184,-1074,-155,-26,69,8306,6086,-8152,-52,-16,13
32767,31790,2170,-108,-32,43,23694,23034,-1064,-75,-2,102,8254,6138,-8098,-29,-46,23
32767,32186,2190,-109,-27,58,23424,23288,-898,-50,-3,65,8484,6252,-8236,9,-73,22
32767,32148,2352,-129,-23,77,23032,23520,-702,-37,-3,41,8692,6512,-8538,29,-62,28
32767,32546,2316,-135,-27,99,22994,23468,-870,-76,-2,20,8724,6830,-8516,0,-17,37
32767,32424,2374,-146,11,48,23134,23056,-764,-130,-14,28,8628,6912,-8314,-68,2,29
32767,32634,2112,-170,2,102,23496,22840,-776,-103,-19,21,8486,6852,-8282,-161,3,21
32767,32692,1888,-144,14,121,23546,22782,-816,-97,-10,12,8632,6596,-8420,-184,6,27
32767,32767,1850,-162,-3,64,23612,22812,-882,-87,-4,22,8872,6270,-8432,-179,27,25
32767,32314,1888,-248,-3,61,23604,22836,-852,-94,12,7,8842,6194,-8408,-187,59,12
32767,31670,1868,-223,-24,158,23468,22974,-876,-119,19,-1,8524,6172,-8428,-200,82,12
32767,32354,1620,-113,-11,116,23502,22900,-730,-131,13,-12,8240,6268,-8372,-167,72,38
32767,32638,1602,-67,-10,112,23216,22664,-662,-127,3,-38,8170,6310,-8494,-114,49,61
32767,32272,1622,-151,-43,141,23196,22702,-780,-79,-24,-33,8124,6298,-8386,-72,68,65
32767,32184,1894,-170,-56,-2,23444,22942,-762,-30,-43,-28,8278,6160,-8210,-62,58,33
32767,30966,2030,-147,-31,76,23432,23048,-918,-31,-36,-16,8458,6036,-8122,-73,53,21
32767,31604,2190,-92,-27,78,23262,23124,-1000,-53,-38,-7,8520,6008,-8134,-60,60,22
32767,31758,2200,-98,12,47,23370,23046,-1118,-72,-43,-28,8504,6136,-8094,-36,52,33
32767,32082,1990,-105,10,40,23566,23008,-1172,-81,-45,-40,8522,6346,-8092,-15,29,28
32767,31644,1894,-163,18,69,23636,22982,-1158,-97,-26,-43,8676,6574,-8094,-22,15,13
32767,31814,1760,-203,-4,51,23432,22934,-1248,-124,-5,-38,8782,6686,-8172,-70,19,-9
32767,31480,1794,-224,-15,53,23318,22854,-1160,-127,-10,-40,8732,6666,-8288,-116,34,-14
32767,31176,2102,-216,-27,36,23308,22710,-1060,-111,-34,-55,8508,6402,-8254,-181,44,-11
32767,31240,2118,-185,-37,37,23346,22570,-1030,-61,-57,-66,8418,6066,-8216,-184,29,-12
32767,31434,2296,-159,-25,35,23408,22502,-930,15,-83,-66,8512,5894,-8188,-138,10,-14
32767,31564,2296,-163,-11,35,23460,22878,-722,87,-92,-55,8562,5870,-8228,-87,0,-16
32767,31638,2158,-133,0,37,23652,23026,-764,73,-77,-41,8540,5902,-8282,-58,-3,-20
32767,31892,2030,-116,10,46,23448,23098,-848,67,-66,-38,8532,6010,-8382,-37,-6,-27
32767,31934,1918,-126,15,45,23420,23080,-602,63,-59,-62,8644,6116,-8366,-18,-9,-31
32767,31590,1688,-158,13,51,23542,23118,-686,86,-52,-81,8798,6268,-8340,0,6,-36
32767,31414,1540,-138,8,38,23408,23172,-604,102,-55,-77,8768,6334,-8276,-10,17,-51
32767,31894,1556,-110,-13,34,23278,23128,-620,111,-76,-61,8788,6288,-8290,-55,20,-78
32767,32250,1594,-153,-36,34,23236,22968,-764,128,-105,-73,8916,6090,-8422,-72,21,-74
32767,31902,1618,-232,-59,38,23466,22862,-678,108,-136,-114,8988,6060,-8614,-61,57,-59
32767,31030,1838,-233,-66,36,23710,23190,-948,142,-116,-68,8728,6016,-8534,-34,101,-46
32767,30786,1914,-143,-63,23,23704,23010,-960,126,-88,-27,8434,6048,-8344,-13,110,-47
32767,31034,1928,-31,-55,1,23566,23152,-958,108,-78,-67,8272,5940,-8122,-4,76,-48
32767,31874,1964,30,-50,-28,23254,23456,-1068,78,-66,-73,8374,5908,-7976,22,33,-48
32767,32146,2046,11,-59,-18,23192,23196,-992,50,-87,-43,8442,5982,-8204,82,27,-36
32767,31796,1902,-14,-57,-14,23386,22828,-802,42,-116,-86,8194,6294,-8476,162,39,-7
32767,31202,1980,-13,-51,-23,23566,22880,-940,57,-101,-96,8188,6534,-8354,170,28,9
32767,31348,2010,54,-60,-30,23330,22458,-940,51,-89,-67,8550,6538,-8362,139,2,11
32767,31912,2012,76,-56,-41,23504,22870,-1212,143,-89,-84,8820,6512,-8422,103,9,10
32767,32004,2284,72,-48,-52,23226,22912,-996,154,-88,-62,8784,6388,-8546,85,46,15
32767,31690,2476,52,-22,-91,23424,23102,-716,123,-106,-82,8584,6312,-8396,61,67,17
32767,31612,2456,22,4,-128,23502,23224,-944,85,-73,-99,8402,6230,-8188,23,63,19
32767,31584,2192,145,-1,-62,23246,23030,-744,8,-69,-100,8304,6068,-8096,8,34,19
32767,32286,1700,178,16,-103,23118,22862,-942,43,-66,-87,8560,6024,-8258,57,-16,36
32767,32518,1666,138,-2,-102,23092,22724,-788,54,-88,-76,8816,6070,-8480,91,-14,42
32767,32472,1852,37,-16,-51,23654,23004,-824,81,-78,-91,8782,6210,-8626,101,19,31
32767,32404,1998,-34,-36,-90,23414,23292,-828,114,-60,-42,8610,6268,-8482,85,50,22
32767,31338,1960,-75,-39,-107,23428,23172,-910,74,-65,-50,8400,6266,-8412,47,55,15
32767,30700,1950,3,-25,-51,23474,23490,-896,49,-64,-71,8366,6168,-8260,18,40,16
32767,31192,1662,154,-19,-129,23362,23378,-960,38,-60,-42,8560,5864,-8220,36,12,13
32767,31946,1856,108,-20,-43,23430,23314,-986,37,-60,-28,8680,5940,-8432,111,4,10
32767,32374,1878,69,-46,-121,23664,23462,-854,40,-59,-32,8466,6096,-8390,145,30,9
32767,32132,1790,-78,-52,-144,23670,23650,-1072,23,-39,-32,8316,6268,-8272,115,25,-4
32767,31130,1642,-48,-59,-156,23382,23304,-998,10,-46,-15,8334,6284,-8316,76,3,-16
32767,31462,1840,20,-54,-133,23576,23100,-1018,28,-63,-40,8474,6230,-8318,88,-9,-19
32767,32080,2114,66,-40,-96,23602,23198,-998,55,-64,-26,8508,6200,-8404,103,5,-19
32767,32388,2124,69,-32,-144,23466,23328,-776,71,-48,22,8462,6190,-8336,73,19,-28
32767,32302,1798,16,-24,-107,23510,23360,-670,51,-40,22,8524,6226,-8346,58,12,-38
32767,32116,1918,45,-10,-114,23442,23372,-808,27,-20,30,8582,6302,-8336,72,2,-36
32767,31594,1814,25,-24,-45,23290,23230,-720,13,-27,32,8586,6478,-8404,73,15,-32
32767,31962,1876,23,-15,-62,23566,23262,-688,-6,-26,31,8522,6458,-8442,46,26,-42
32767,32216,1872,119,-15,-65,23572,23308,-706,3,-4,57,8424,6428,-8454,30,34,-37
32767,32767,2012,114,-23,-23,23412,23376,-696,7,-12,62,8504,6278,-8464,24,24,-30
32767,32767,1894,-7,-20,-56,23542,23426,-568,10,-35,58,8650,6288,-8616,23,25,-21
32767,32692,1726,-96,-43,-19,23734,23434,-748,16,-44,59,8744,6274,-8598,46,40,-9
32767,31874,1884,-79,-33,-26,23866,23550,-684,38,-41,63,8724,6332,-8504,74,56,2
32767,31876,1934,-2,-32,-44,23708,23632,-954,18,-41,49,8670,6352,-8418,71,68,2
32767,32174,1930,54,-26,-40,23450,23634,-996,-7,-37,38,8442,6368,-8282,30,77,-8
32767,32700,2018,76,-37,-30,23482,23400,-1018,-40,-39,45,8282,6268,-8142,16,60,-10
32767,32767,1916,10,-45,-22,23542,23260,-1122,-65,-36,44,8322,6246,-8196,33,49,-4
32767,32370,1938,-40,-49,-10,23578,23278,-1150,-53,-30,46,8412,6250,-8230,54,46,2
32767,32000,2020,-13,-39,-3,23620,23450,-1024,-54,-24,59,8356,6288,-8224,59,36,1
32767,32096,2078,26,-28,-9,23398,23514,-1040,-68,-11,82,8396,6342,-8194,48,29,-3
32767,32338,2074,31,-22,-6,23450,23602,-1114,-76,-16,69,8500,6412,-8344,34,26,2
32767,32767,2154,-36,-29,-1,23382,23408,-940,-117,-24,67,8594,6492,-8472,23,27,14
32767,32646,2206,-141,-24,16,23658,23250,-832,-124,-21,44,8582,6488,-8462,11,33,25
32767,31896,2312,-131,-7,29,23566,23042,-952,-99,-10,51,8512,6468,-8500,-12,36,35
32767,31796,2274,-30,3,43,23550,22984,-896,-80,-12,66,8444,6464,-8502,-4,31,52
32767,32476,2180,28,24,34,23526,23102,-676,-72,-16,48,8522,6596,-8434,19,25,66
32767,32546,2228,-33,13,15,23352,23290,-674,-92,7,38,8662,6570,-8372,10,25,62
32767,32300,2038,-88,12,4,23138,23322,-738,-102,4,67,8734,6480,-8434,-16,27,34
32767,32104,1944,-76,8,-2,23452,23300,-724,-81,-17,61,8606,6364,-8444,-58,48,17
32767,32198,1790,-48,-1,4,23670,23432,-944,-34,-13,67,8472,6286,-8554,-98,60,17
32767,32434,1746,-61,-6,55,23520,23438,-880,-59,-26,57,8426,6178,-8480,-121,56,24
32767,32767,1634,-96,-14,66,23708,23680,-988,-87,-29,9,8680,6264,-8466,-105,40,25
32767,32684,1864,-99,-7,94,23526,23676,-1142,-138,-6,7,8674,6270,-8526,-78,49,29
32767,32767,1798,-115,-33,79,23024,23260,-884,-217,-4,6,8578,6366,-8690,-73,70,22
32767,32206,1790,-138,-23,108,23242,22878,-922,-207,-28,-20,8424,6362,-8516,-93,79,16
32767,32112,2084,-127,-43,105,23590,22754,-886,-168,-25,-18,8368,6360,-8376,-110,71,11
32767,31790,1734,-130,-34,82,23386,22850,-976,-85,-7,18,8380,6194,-8220,-103,45,12
32767,31744,1850,-60,-35,92,23334,23332,-958,-35,-25,21,8494,5976,-8208,-70,18,16
32767,31862,1844,-61,-45,124,23566,23708,-1144,-31,-30,25,8428,5982,-8310,-23,14,23
32767,32500,1938,-129,-66,83,23468,23866,-1020,-99,-17,8,8172,6156,-8214,-4,-1,5
32767,32310,2104,-204,-55,68,23410,23764,-1066,-173,-15,-5,8210,6320,-8258,-20,-30,-10
32767,31828,2248,-183,-52,83,23470,23416,-1152,-210,-20,-3,8470,6482,-8528,-37,-37,0
32767,31698,2072,-121,-30,144,23586,23060,-1180,-218,-16,-9,8740,6600,-8588,-47,-16,17
32767,32300,2066,-65,11,183,23554,22878,-1192,-221,-8,-19,8688,6690,-8612,-56,8,31
32767,32210,2300,-57,-5,81,23568,22930,-1234,-192,5,-24,8470,6556,-8398,-89,18,17
32767,32452,2036,-118,-10,104,23306,22768,-1194,-179,13,-25,8482,6508,-8278,-122,4,-10
32767,32248,1860,-223,-17,49,23064,22890,-824,-214,-5,-78,8592,6268,-8432,-164,-2,-16
32767,31772,1994,-277,-34,29,23328,23150,-1210,-185,-10,-88,8484,6038,-8422,-181,18,-10
32767,31222,1920,-235,-28,31,23092,23016,-858,-148,-36,-48,8286,5924,-8356,-188,21,-10
32767,31654,1844,-107,-21,43,23082,22832,-618,-123,-77,-74,8316,5838,-8280,-142,-19,-6
32767,32464,1802,-72,-17,58,23444,23230,-776,-35,-78,-48,8538,5954,-8436,-72,-52,-7
32767,32666,1994,-144,-15,100,23466,23282,-838,1,-67,34,8698,6176,-8578,-28,-27,-10
32767,32032,1882,-182,-14,96,23556,23394,-1026,-28,-58,6,8520,6452,-8530,-29,3,-12
32767,32272,1814,-203,-25,56,23536,23378,-1022,-110,-44,-21,8516,6486,-8426,-76,0,-18
32767,32040,1834,-214,-18,64,23624,23024,-998,-180,-34,-26,8642,6200,-8392,-129,-7,-14
32767,32178,1876,-171,-20,74,23624,22674,-770,-205,-16,-51,8688,6136,-8348,-136,3,-6
32767,32210,1884,-175,-19,86,23454,22534,-798,-179,1,-42,8544,6132,-8328,-134,8,-4
32767,32502,1720,-214,-38,82,23148,22280,-740,-92,-7,-5,8426,6100,-8342,-143,-2,-14
32767,32742,1568,-278,-48,173,23136,22438,-782,-3,-39,-12,8590,6110,-8474,-135,-16,-17
32767,31998,1624,-334,-64,164,23340,22996,-838,35,-49,-35,8676,6012,-8426,-134,-1,-28
32767,31664,1546,-400,-100,259,23396,23160,-872,-8,-41,-30,8632,5960,-8442,-128,18,-49
32767,31052,1550,-366,-89,280,23354,23260,-950,-61,-38,-44,8562,6008,-8512,-96,26,-60
32767,30690,2102,-207,-85,82,23304,23154,-992,-96,-45,-58,8414,6056,-8250,-44,52,-40
32767,31630,2332,-91,-78,80,23354,23016,-860,-128,-52,-53,8256,6102,-8160,-40,50,-27
32767,32552,2348,-11,-29,57,23404,22866,-938,-122,-42,-31,8286,6016,-8242,-37,22,-15
32767,32767,2138,-36,-16,47,23384,22636,-992,-95,-48,-16,8574,6048,-8174,0,-9,-12
32767,32767,1890,-136,-3,39,23418,22512,-956,-47,-68,-34,8844,6242,-8274,15,-1,-20
32767,31976,1778,-179,-10,35,23506,22678,-886,-3,-80,-57,8798,6468,-8218,-16,35,-27
32767,31702,1766,-180,-32,27,23472,22916,-1032,29,-73,-48,8566,6462,-8196,-73,56,-24
32767,31728,1710,-197,-50,19,23396,23064,-926,17,-74,-37,8368,6258,-8250,-124,40,-27
32767,31592,1740,-167,-57,27,23388,23136,-850,-13,-57,-29,8418,5924,-8310,-134,21,-41
32767,31752,2062,-92,-62,41,23292,23130,-878,-56,-35,-17,8494,5754,-8324,-109,22,-44
32767,31920,2110,-63,-58,46,23378,22780,-740,-88,-43,-32,8518,5764,-8262,-88,38,-47
32767,31780,2062,-98,-45,46,23546,22572,-596,-63,-48,-56,8390,5748,-8252,-73,37,-54
32767,31890,1960,-98,-43,52,23492,22554,-770,-19,-46,-49,8404,5774,-8166,-50,17,-47
32767,31786,1912,-115,-41,48,23200,22760,-778,40,-51,-22,8548,5756,-8354,-13,-3,-33
32767,32002,1878,-123,-54,36,23410,23008,-634,23,-64,-13,8704,5948,-8288,18,9,-34
32767,32132,2008,-151,-50,16,23684,23070,-634,-18,-45,-1,8574,6084,-8354,14,26,-52
32767,32282,1944,-170,-48,10,23592,22880,-624,-55,-20,-10,8620,6062,-8456,-23,23,-57
32767,31848,1886,-154,-40,24,23314,22706,-556,-32,1,-22,8752,6088,-8558,-21,29,-38
32767,31614,1932,-114,-35,17,23094,22510,-558,38,-8,-2,8744,6058,-8448,-18,60,-29
32767,31632,1866,-114,-34,0,23370,23076,-548,118,-77,1,8524,6016,-8254,-43,77,-33
32767,31758,1774,-82,-42,-9,23402,23302,-748,85,-73,20,8386,5834,-8194,-73,70,-42
32767,31956,1804,-66,-51,-28,23376,23322,-1042,32,-66,35,8338,5674,-8190,-67,54,-40
32767,32286,1786,-49,-66,-29,23344,23044,-1204,-18,-71,22,8408,5682,-8348,-40,42,-30
32767,32476,1818,-75,-71,-18,23360,22824,-1302,-35,-76,6,8490,5810,-8454,-6,38,-18
32767,31874,1908,-129,-73,-2,23518,22770,-1290,-33,-63,7,8494,5970,-8398,19,40,-4
32767,31238,1936,-72,-63,7,23376,22826,-1306,-13,-55,13,8502,6044,-8382,22,50,0
32767,31786,2060,36,-52,0,23354,22710,-1120,6,-55,5,8526,5972,-8276,1,38,-10
32767,32454,2238,16,-49,-4,23454,22452,-884,47,-63,4,8524,5824,-8250,-35,34,-22
32767,32522,2198,-72,-55,-9,23344,22458,-774,126,-67,3,8376,5942,-8294,-52,30,-18
32767,32076,2108,-103,-56,3,23104,22434,-616,220,-85,21,8150,6136,-8180,-38,17,18
32767,31592,2066,-75,-54,22,23330,22784,-550,317,-129,71,8174,6064,-8202,3,-15,60
32767,31532,1952,-19,-48,28,23692,23182,-486,347,-131,102,8424,5850,-8358,38,-50,65
32767,31764,2080,46,-31,35,23730,23588,-824,296,-110,87,8722,5604,-8500,45,-37,49
32767,32056,2546,123,-7,54,23812,23992,-836,128,-90,44,8604,5680,-8456,36,2,34
32767,32767,2696,80,13,25,24428,23992,-1102,-13,-54,11,8454,5908,-8336,33,0,37
32767,32767,2524,-63,30,11,23964,23750,-1078,-124,10,4,8672,6056,-8374,33,-24,61
32767,32226,2142,-145,35,1,23336,23330,-926,-174,22,9,8828,6050,-8448,21,-16,74
32767,31528,1824,-101,44,-3,23184,23138,-816,-152,-9,10,8742,5958,-8464,8,12,63
32767,31770,1598,-4,48,-10,23274,23292,-736,-111,-21,21,8688,6002,-8532,-15,29,38
32767,32540,1560,-11,29,-8,23034,23482,-834,-98,-35,31,8870,6056,-8474,-34,31,22
32767,32312,1494,-105,0,-5,23108,23300,-718,-114,-65,24,8856,6096,-8490,-30,49,28
32767,31460,1664,-118,-27,-13,23464,22848,-944,-127,-79,-9,8474,5930,-8370,-3,77,52
32767,31082,1834,7,-25,-17,23298,22626,-892,-130,-70,-11,8204,5634,-8256,23,37,56
32767,31642,1870,151,-29,-25,23220,22486,-920,-79,-58,-7,8256,5254,-8078,72,-18,57
32767,31634,2088,191,-14,-37,23064,22640,-994,-18,-56,-6,8568,5208,-8058,153,-28,44
32767,31904,2226,312,0,-45,23008,22904,-1082,0,-57,1,8482,5704,-8094,246,-13,49
32767,32626,2320,378,27,-51,23524,23200,-910,14,-70,-2,8326,6312,-8024,287,-15,72
32767,32767,2222,305,39,-43,23880,23514,-954,-27,-50,-21,8500,6748,-7932,261,-50,81
32767,32767,1896,90,26,-33,23284,23550,-996,-78,-23,-13,8842,7090,-8150,171,-53,74
32767,32682,1504,-103,-32,25,22824,23338,-958,-148,-57,-21,8986,7246,-8266,9,-2,53
32767,32084,1528,-116,-59,22,23450,23214,-1004,-169,-70,-35,8826,7130,-8446,-124,45,37
32767,32334,1718,-70,-99,19,23544,23088,-1028,-175,-49,-22,8420,6788,-8492,-273,87,14
32767,32767,1860,-64,-93,9,23528,22898,-1190,-158,-35,-16,8270,6260,-8536,-376,92,-5
32767,32767,2286,-141,-89,6,23710,22862,-1146,-126,-28,-17,8348,5888,-8372,-378,76,2
32767,32576,2388,-255,-75,-7,23732,22944,-974,-135,-14,-28,8516,5586,-8372,-306,64,21
32767,31344,2228,-265,-43,-16,23390,22954,-1012,-139,-1,-40,8410,5416,-8326,-221,67,43
32767,31020,2124,-118,-6,-28,23142,22886,-810,-121,-17,-47,8238,5316,-8330,-134,59,51
32767,31878,1918,-10,3,-19,23394,22796,-788,-107,-32,-40,8026,5332,-8318,-3,2,30
32767,32282,1758,-73,5,11,23456,22776,-752,-74,-30,-20,8206,5412,-8304,82,-32,13
32767,31944,1658,-129,0,27,23294,22670,-764,-70,-33,-27,8574,5702,-8392,134,-45,-6
32767,31832,1714,-124,-6,33,23122,22584,-860,-62,-44,-47,8704,6334,-8218,142,-33,-13
32767,32138,1622,-152,-25,21,23316,22556,-842,-65,-60,-69,8598,6830,-8398,100,-9,7
32767,32082,1742,-148,-29,30,23690,22634,-802,-88,-38,-75,8434,6892,-8450,11,19,25
32767,32134,1870,-123,-25,34,23698,22664,-712,-110,2,-55,8424,6620,-8358,-114,22,-3
32767,32228,1886,-131,-7,36,23156,22526,-808,-107,-4,-69,8590,6250,-8358,-219,32,-46
32767,32684,1922,-157,-11,40,23166,22442,-654,-93,-27,-95,8632,6044,-8354,-242,66,-68
32767,32278,1638,-270,8,40,23426,22256,-742,-44,-60,-109,8626,5978,-8300,-210,75,-51
32767,31792,1374,-249,10,41,23494,22212,-574,-14,-87,-134,8578,5862,-8320,-176,61,-27
32767,31922,1426,-181,-2,36,23594,22410,-590,21,-81,-130,8548,5676,-8386,-136,55,-17
32767,32292,1472,-167,-37,39,23404,22514,-762,73,-67,-100,8564,5590,-8432,-70,48,-27
32767,31986,1648,-234,-60,38,23254,22610,-758,92,-82,-113,8570,5674,-8436,-9,53,-48
32767,31522,1842,-246,-72,29,23456,22696,-834,86,-83,-154,8460,5852,-8320,11,61,-50
32767,31522,1898,-170,-61,17,23358,22652,-474,40,-68,-186,8330,5888,-8184,7,52,-41
32767,32028,1908,-103,-55,18,23468,22444,-758,39,-53,-150,8424,5852,-8338,16,27,-37
32767,31788,1994,-126,-47,16,23236,22292,-376,37,-33,-157,8642,6046,-8282,59,29,-66
32767,31406,1970,-150,-41,10,23122,22680,-694,100,-36,-146,8636,6240,-8058,10,56,-88
32767,31116,1682,-129,-33,6,23022,23034,-818,215,-57,-65,8478,6192,-8028,-87,60,-92
32767,31808,1644,-89,-40,-4,23316,23052,-860,220,-92,-47,8504,5890,-8114,-139,41,-85
32767,32248,1726,-143,-60,9,23866,23542,-834,163,-98,-94,8610,5792,-8370,-109,21,-84
32767,31736,1866,-232,-75,15,23850,23798,-1202,80,-57,-70,8802,5802,-8606,-65,24,-84
32767,30862,2010,-238,-71,4,23304,23410,-1246,-29,-37,-43,8848,5780,-8628,-46,49,-78
32767,30400,2200,-156,-61,-27,23682,23024,-1394,-63,-44,-56,8580,5640,-8462,-59,79,-70
32767,30560,2114,-61,-54,-57,23454,22702,-1162,-49,-19,-35,8092,5530,-8288,-53,48,-65
32767,31594,2102,70,-54,-60,23378,22484,-886,-34,-40,-34,8144,5420,-8276,30,-16,-49
32767,31700,1802,24,-44,-91,23142,22554,-984,56,-44,-13,8508,5472,-8402,133,-56,-28
32767,31374,1874,-57,-43,-97,23048,22478,-904,96,-68,5,8688,5728,-8454,199,-40,-6
32767,31078,1962,-83,-51,-191,23184,22474,-962,135,-89,-17,8446,5790,-8410,185,-6,4
32767,30922,1866,-55,-52,-183,23462,22674,-890,134,-92,-22,8124,5940,-8200,133,-15,-14
32767,31024,1818,82,-52,-215,23448,22796,-798,58,-53,-9,8048,5922,-8088,97,-58,-19
32767,32128,1766,52,-22,-170,23074,22580,-818,11,-29,2,8464,5810,-8202,97,-90,-15
32767,32412,2290,52,-19,-151,22932,22470,-730,-2,-50,-9,8722,5876,-8584,118,-59,-8
32767,32767,2412,93,5,-159,23108,22320,-626,11,-60,-13,8760,6006,-8588,111,-18,2
32767,32704,2022,48,33,-177,23436,22418,-688,91,-53,22,8596,6242,-8388,51,3,-9
32767,32066,2016,67,45,-100,23298,22774,-758,157,-51,22,8684,6320,-8264,-8,-10,-19
32767,32767,1650,90,31,-112,23336,23214,-886,156,-61,15,8806,6170,-8238,-25,-8,-17
32767,32767,1694,18,1,-45,23540,23484,-932,112,-57,24,8948,6000,-8578,-23,22,-13
32767,32682,1626,-88,-22,-38,23644,23412,-890,57,-46,30,8796,5896,-8634,-43,65,1
32767,32328,1554,-69,-27,-63,23668,23316,-810,52,-49,20,8638,5718,-8562,-61,81,16
32767,32140,1658,-59,-55,-58,23654,23258,-798,75,-44,20,8506,5544,-8372,-44,74,10
32767,31952,1798,-11,-73,-39,23482,23230,-884,91,-52,39,8480,5464,-8350,8,66,7
32767,31758,1930,29,-73,-36,23398,23246,-826,86,-72,64,8542,5558,-8364,75,64,7
32767,31710,1948,30,-66,-50,23364,23208,-752,54,-75,79,8540,5606,-8290,95,75,8
32767,31414,1934,33,-44,-64,23340,23080,-888,21,-75,85,8332,5604,-8008,64,81,9
32767,31452,1716,90,-42,-74,23374,22960,-932,21,-72,79,8282,5490,-7924,54,48,-1
32767,32116,1690,113,-54,-58,23700,23000,-1028,28,-57,61,8414,5444,-8056,98,19,-11
32767,32158,1952,38,-67,-38,23682,23136,-962,-4,-12,42,8436,5710,-8284,131,20,-19
32767,31400,2056,-47,-59,-19,23398,23314,-942,-45,29,42,8270,6072,-8232,86,45,-23
32767,31108,2094,54,-35,-7,23072,23336,-846,-71,37,59,8222,6094,-8324,44,35,-23
32767,32114,2028,126,-21,-13,23300,23226,-906,-82,-13,69,8512,6070,-8424,27,15,-9
32767,32436,2080,25,-5,-20,23530,23260,-864,-81,-26,66,8740,5980,-8456,15,26,5
32767,32154,2122,-9,-7,-15,23678,23228,-980,-86,-24,84,8638,5882,-8512,12,52,11
32767,32184,2098,-2,-9,-12,23554,23018,-970,-80,-19,90,8420,5942,-8464,29,63,27
32767,32194,2022,3,-9,-12,23418,23010,-948,-70,-32,61,8358,5948,-8536,64,49,63
32767,32166,1898,10,-13,-16,23684,23014,-1118,-78,-40,52,8566,5896,-8438,93,33,95
32767,32192,1970,41,-16,-27,23772,22932,-1052,-71,-19,68,8770,5778,-8330,106,31,86
32767,32756,2122,64,-18,-42,23096,22592,-902,-88,-22,55,8698,5906,-8326,102,43,54
32767,32767,2184,33,-9,-40,23210,22792,-826,-49,-64,27,8480,6054,-8250,75,56,42
32767,32474,2134,-9,2,-22,23512,22796,-786,14,-57,81,8204,6208,-8304,37,64,53
32767,32116,2046,-32,14,-2,23420,22830,-698,55,-46,75,8120,6216,-8292,-11,53,55
32767,31898,1824,-15,14,12,23368,23338,-966,94,-46,63,8250,6356,-8186,-47,37,47
32767,31778,1382,-2,-10,18,23360,23684,-854,75,-47,87,8424,6354,-8134,-88,35,45
32767,32086,1376,-37,-37,18,23138,23676,-776,-33,-44,64,8586,6130,-8344,-126,43,40
32767,32198,1504,-65,-58,36,23342,23666,-984,-112,-47,54,8672,5868,-8528,-160,56,25
32767,32288,1940,-62,-59,61,23634,23258,-900,-174,-33,75,8640,5800,-8576,-167,81,19
32767,32504,2198,-61,-48,62,23718,23294,-1156,-151,-7,68,8428,5906,-8558,-154,85,30
32767,32180,2220,-49,-18,113,23132,23230,-1084,-164,-5,61,8504,6014,-8440,-129,65,44
32767,32320,2116,-28,-13,117,23014,23130,-1114,-166,-26,35,8674,5868,-8476,-94,48,59
32767,32388,2102,-90,-18,97,23366,22980,-1106,-179,-44,10,8748,5726,-8482,-70,61,64
32767,31876,1976,-131,-34,76,23582,22882,-996,-173,-36,4,8682,5662,-8402,-55,61,57
32767,31732,1628,-91,-52,92,23220,22744,-1246,-143,-14,20,8588,5724,-8586,-18,46,63
32767,31728,1838,-102,-71,98,22932,22596,-858,-113,-35,12,8484,5616,-8360,15,36,67
32767,31600,2208,-178,-78,38,23508,22832,-1026,-60,-45,-9,8292,5918,-8374,22,45,48
32767,31170,1972,-46,-59,108,23566,23098,-1060,-63,-19,22,8138,6106,-8366,24,23,59
32767,32160,1946,24,-54,110,23242,23268,-982,-73,-2,33,8200,6116,-8322,57,-17,76
32767,31860,1904,7,-40,103,23130,23344,-942,-117,-20,12,8510,6108,-8428,61,-29,63
32767,32376,1858,4,-39,124,23294,23190,-984,-134,-33,-19,8638,6192,-8474,38,-8,46
32767,32767,2140,-55,-41,60,23502,22926,-930,-146,-36,-35,8494,6228,-8300,-12,19,19
32767,32730,2206,-168,-36,95,23514,22660,-964,-109,-27,-33,8322,6390,-8316,-80,27,1
32767,32146,2002,-133,-14,79,23534,22614,-880,-49,-34,-47,8306,6352,-8368,-127,12,8
32767,32488,1722,-73,-6,127,23414,22898,-844,25,-50,-47,8574,6290,-8634,-113,2,34
