ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
32767,32767,2104,-21,-59,-152,23750,25334,-1604,-160,44,89,8320,3890,-11186,114,-14,-2
32767,32767,2096,-81,-77,-120,23664,25056,-1624,-156,43,65,8262,4188,-11160,139,17,1
32767,32767,1998,-22,-60,-97,23694,24878,-1714,-120,29,82,8088,4446,-11082,121,36,-8
32767,32767,1938,64,-30,-136,23776,24838,-1790,-106,26,97,8092,4502,-10928,90,11,-18
32767,32767,1944,84,-37,-91,23986,25106,-1604,-65,25,108,8314,4426,-10956,78,0,-22
32767,32767,2060,19,-44,-101,24012,25300,-1756,-77,42,119,8442,4242,-11090,65,35,-22
32767,32767,2180,-39,-58,-103,24078,25416,-1578,-87,37,115,8270,4126,-10978,33,57,-34
32767,32767,2126,-48,-50,-81,24186,25366,-1550,-94,35,105,8136,4182,-10806,18,42,-37
32767,32767,2168,25,-54,-67,23916,25138,-1322,-115,37,93,8180,4200,-10784,34,17,-28
32767,32767,2176,13,-55,-46,24058,25084,-1258,-96,22,90,8238,4364,-10848,59,9,-22
32767,32767,2260,-38,-62,-26,23966,25252,-1210,-68,23,120,8220,4464,-10890,65,25,-21
32767,32767,2242,-79,-51,-31,23682,25294,-1130,-58,16,125,8188,4478,-10916,26,24,-25
32767,32767,2382,-106,-61,-16,24078,25620,-1360,-38,-5,142,8202,4486,-10888,-15,18,-26
32767,32767,2296,-114,-53,-7,24122,25642,-1362,-100,0,152,8204,4414,-10910,-38,25,-9
32767,32767,2466,-86,-48,11,24268,25586,-1518,-118,18,149,8164,4380,-10922,-30,37,7
32767,32767,2524,-67,-39,26,23812,25536,-1660,-155,41,171,8160,4262,-10916,-32,40,2
32767,32767,2504,-20,-30,22,23562,25292,-1570,-219,33,161,8154,4228,-10790,-65,42,-17
32767,32767,2288,-16,-21,5,24354,25344,-1798,-205,37,174,8138,4150,-10726,-104,32,-31
32767,32767,2182,-58,-23,9,23986,25132,-1700,-224,68,191,8138,3980,-10788,-108,21,-34
32767,32767,1994,-135,-25,34,23474,25010,-1576,-186,51,162,8142,4064,-11010,-88,18,-26
32767,32767,2092,-200,-22,83,23530,25086,-1658,-152,13,134,8280,4236,-11272,-67,37,-5
32767,32767,2174,-201,-36,68,23662,25002,-1644,-144,3,117,8472,4266,-11332,-77,51,-8
32767,32767,2212,-176,-20,99,23686,24936,-1590,-133,6,113,8530,4292,-11194,-108,68,-43
32767,32767,2164,-106,-17,86,23772,24954,-1740,-120,10,115,8390,4112,-11040,-143,78,-56
32767,32767,2134,-83,1,131,23776,25050,-1626,-93,10,120,8334,3942,-10842,-146,79,-43
32767,32767,2094,-106,-8,138,23680,25186,-1726,-68,23,113,8350,3914,-10948,-98,66,-13
32767,32767,2388,-163,-15,160,23444,25284,-1524,-93,4,85,8312,4028,-11076,-37,61,10
32767,32767,2248,-193,-15,176,23738,25314,-1646,-110,9,67,8360,4366,-11184,-9,60,26
32767,32767,2316,-155,-37,116,23796,25188,-1612,-133,9,80,8290,4514,-11154,-27,69,32
32767,32767,2440,-100,-60,113,23616,25102,-1502,-112,23,75,8210,4530,-10940,-77,71,30
32767,32767,2518,-53,-38,157,23512,25166,-1560,-109,0,58,8128,4368,-10878,-124,55,45
32767,32767,2512,-46,-52,127,23820,25364,-1642,-66,-1,51,8176,4276,-10956,-129,36,57
32767,32767,2642,-122,-27,156,23642,25284,-1624,-78,-6,45,8296,4286,-11002,-131,37,72
32767,32767,2776,-138,-11,165,23786,25278,-1676,-76,-24,7,8172,4400,-10954,-141,46,80
32767,32767,2458,-119,-9,197,23714,25028,-1606,-81,-37,-1,7990,4550,-10904,-174,50,76
32767,32767,2358,-140,33,194,23742,25022,-1566,-68,-45,-19,8248,4426,-10944,-192,6,58
32767,32767,2404,-118,4,225,23766,25036,-1570,-75,-29,-19,8548,4456,-10948,-210,7,30
32767,32767,2124,-176,0,265,23598,25038,-1576,-27,-42,-13,8504,4434,-11046,-260,44,24
32767,32767,2176,-250,21,247,23614,25166,-1584,-18,-55,-37,8258,4188,-11340,-289,70,41
32767,32767,2172,-240,-9,244,23710,25172,-1636,6,-73,-45,8140,4018,-11424,-246,64,60
32767,32767,2404,-265,-20,188,23792,25268,-1668,-8,-77,-43,8190,3958,-11408,-206,59,54
32767,32767,2518,-212,-45,210,23882,25204,-1746,-2,-82,-49,8248,3910,-11216,-194,63,38
32767,32767,2338,-200,-26,242,23828,25222,-1684,12,-82,-63,8218,3780,-11022,-178,54,29
32767,32767,2234,-143,-24,205,23812,25180,-1638,23,-92,-76,8142,3652,-11006,-129,40,32
32767,32767,2162,-117,-1,179,24048,25280,-1528,22,-92,-76,8122,3770,-11124,-56,29,45
32767,32767,2114,-126,-11,169,23946,25260,-1646,33,-59,-58,8156,4024,-11276,-1,20,55
32767,32767,2246,-177,-21,132,23784,25266,-1548,30,-61,-55,8206,4386,-11422,-12,15,37
32767,32767,2290,-220,-48,106,23798,25322,-1448,30,-77,-66,8288,4576,-11248,-80,32,16
32767,32767,2308,-190,-19,148,23894,25380,-1376,20,-87,-74,8132,4428,-11158,-135,40,5
32767,32767,2188,-120,-29,174,23930,25238,-1400,19,-90,-77,7968,4232,-11124,-138,36,9
32767,32767,2378,-120,-18,112,23840,25122,-1492,38,-98,-79,8038,4056,-11204,-113,20,8
32767,32767,2380,-125,-21,150,23944,25148,-1526,61,-117,-93,8194,4070,-11360,-87,13,0
32767,32767,2442,-149,-9,132,23946,25168,-1408,77,-126,-94,8244,4050,-11338,-65,27,4
32767,32767,2452,-162,-25,113,24110,25308,-1386,42,-107,-100,8222,4038,-11222,-55,38,-1
32767,32767,2342,-153,-4,89,23842,25192,-1386,14,-93,-85,8186,4096,-11190,-21,25,-10
32767,32767,2432,-114,-15,41,23830,25174,-1362,-1,-104,-96,8182,4076,-11082,2,11,-12
32767,32767,2378,-126,-24,21,23816,25160,-1428,42,-115,-91,8160,4068,-11010,-1,2,-15
32767,32767,2228,-109,-39,18,23866,25088,-1386,47,-117,-100,8134,3992,-11102,3,-4,-18
32767,32767,2286,-121,-24,33,23774,24980,-1214,51,-139,-124,8214,4086,-11222,46,-12,-18
32767,32767,2386,-132,-30,27,23908,25008,-1358,30,-133,-177,8376,4266,-11296,73,-4,-21
32767,32767,2468,-140,-25,20,23890,24924,-1396,59,-147,-151,8416,4410,-11250,49,14,-36
32767,32767,2470,-105,-17,6,23866,24760,-1266,80,-156,-170,8346,4242,-11136,-1,25,-45
32767,32767,2368,-62,-10,4,23938,25012,-1360,116,-159,-183,8266,4064,-11174,-6,33,-40
32767,32767,2292,-59,-4,1,23784,25038,-1414,104,-160,-187,8212,3994,-11120,48,33,-29
32767,32767,2302,-68,-7,0,23828,25196,-1194,94,-145,-177,8254,4078,-11086,64,25,-28
32767,32767,2120,-47,-8,-17,23568,25218,-1366,-26,-87,-146,8276,4118,-11048,63,13,-27
32767,32767,2154,9,-25,-20,23444,25248,-1572,-12,-94,-143,8252,4100,-10968,72,11,-21
32767,32767,2192,27,-36,-33,23598,25122,-1668,-14,-105,-123,8286,4204,-11138,98,10,-11
32767,32767,2302,-37,-50,-34,23792,24988,-1646,-1,-108,-124,8310,4358,-11218,92,23,-7
32767,32767,2434,-73,-55,-31,23762,25004,-1890,40,-104,-138,8304,4434,-11154,57,24,-15
32767,32767,2460,-48,-46,-39,23696,25206,-1852,63,-110,-114,8278,4376,-11158,26,26,-17
32767,32767,2528,-2,-40,-52,23656,25256,-1668,11,-99,-124,8354,4262,-11162,28,28,1
32767,32767,2526,10,-40,-68,23854,25410,-1732,2,-81,-110,8308,4112,-11092,32,40,13
32767,32767,2478,31,-49,-86,23746,25102,-1900,-11,-59,-74,8126,4010,-10886,24,35,9
32767,32767,2314,23,-59,-78,23574,24926,-1632,-8,-67,-96,8050,3998,-10882,20,-3,4
32767,32767,2104,21,-69,-106,23814,25254,-1860,47,-64,-69,8162,4068,-10936,39,-32,18
32767,32767,2248,-11,-73,-83,23860,25254,-1864,61,-44,-14,8332,4170,-11120,74,-24,31
32767,32767,2324,-19,-58,-53,23776,25190,-1794,81,-52,-31,8244,4314,-11194,81,-4,39
32767,32767,2566,-6,-67,-102,23778,25180,-1748,45,-73,-86,8148,4450,-11214,53,-4,33
32767,32767,2586,-14,-61,-126,23868,25142,-1676,64,-82,-88,8320,4382,-11008,5,-17,35
32767,32767,2386,-34,-102,-149,23916,25064,-1482,68,-81,-53,8320,4210,-10858,-13,-8,35
32767,32446,2536,45,-83,-207,24032,25164,-1430,29,-37,-27,8178,3988,-10904,1,-13,47
32767,32767,2386,62,-102,-90,23902,25414,-1390,10,15,16,8024,3928,-10864,42,-26,57
32767,32767,2692,14,-68,-240,23476,25394,-1402,-61,43,32,8118,4102,-10992,84,-49,60
32767,32767,2622,34,-89,-276,23518,25132,-1402,-111,45,16,8018,4178,-10756,79,-51,54
32767,32767,2422,30,-91,-249,23642,24678,-1382,-123,31,1,8008,4216,-10600,39,-63,31
32767,32767,2268,46,-99,-273,23534,24384,-1278,-87,18,-1,7952,4148,-10630,11,-87,16
32767,32767,2062,5,-102,-219,23602,24512,-1194,-25,6,13,8248,4084,-11046,32,-101,4
32767,32767,2224,-70,-80,-137,24100,25572,-1572,-51,-12,85,8390,4270,-11198,48,-80,0
32767,32767,2284,-76,-59,-138,24060,25502,-1560,-90,0,97,8458,4430,-11274,29,-42,-5
32767,32767,2148,-41,-47,-87,24122,25560,-1686,-82,16,136,8354,4466,-11188,-7,-14,-14
32767,32767,2238,-10,-25,-144,23958,25612,-1630,-99,31,156,8386,4284,-11080,-37,-12,-21
32767,32767,2128,1,-34,-119,23890,25534,-1764,-102,29,163,8352,3962,-10930,-43,-2,-22
32767,32767,1986,-63,-56,-143,23936,25480,-1608,-125,16,161,8172,3730,-10932,-32,8,-31
32767,32767,1806,-73,-46,-152,24004,25500,-1680,-121,21,168,8130,3678,-10860,19,-11,-31
32767,32767,1822,-14,-53,-147,23854,25314,-1660,-148,17,168,8334,3886,-11030,116,-23,-13
32767,32767,2008,-48,-35,-110,23650,25236,-1706,-112,35,173,8452,4210,-11096,141,2,-20
32767,32767,2020,36,-43,-56,23692,25186,-1700,-116,6,154,8400,4462,-11160,127,29,-39
32767,32767,1880,8,-40,-61,23542,25170,-1598,-79,6,142,8380,4582,-11246,107,40,-36
32767,32767,2068,-43,-45,-65,23716,25148,-1712,-126,-6,116,8574,4522,-11324,84,53,-22
32767,32767,2162,-59,-55,-97,23648,25090,-1690,-82,16,118,8584,4326,-11160,44,96,-18
32767,32767,2164,8,-49,-67,23332,24948,-1554,-95,5,116,8236,4024,-10858,5,130,-21
32767,32767,2318,94,-43,-97,23746,25094,-1724,-62,0,107,7800,3748,-10372,-23,112,-37
32767,32767,1996,153,-51,-109,23712,25210,-1762,-38,29,120,7690,3738,-10234,16,35,-43
32767,32767,1932,132,-54,-61,23182,25136,-1580,-80,13,82,8038,3930,-10508,82,-12,-34
32767,32767,2170,-39,-69,-27,23544,25204,-1642,-116,-3,25,8380,4288,-10826,105,0,-32
32767,32767,2164,-220,-89,-16,23740,25196,-1662,-113,17,57,8454,4518,-11166,61,44,-41
32767,32767,2344,-199,-74,-1,23200,24832,-1578,-139,25,57,8372,4602,-11128,-33,85,-56
32767,32767,2484,-93,-51,4,23400,24892,-1654,-71,-19,30,8160,4400,-10874,-119,97,-63
32767,32767,2604,-16,-32,18,24174,25188,-1696,-41,-9,35,8034,4024,-10734,-163,80,-64
32767,32767,2480,-11,-15,36,23868,25354,-1612,-45,14,23,8186,3628,-10748,-137,39,-58
32767,32767,2424,-37,-3,46,23524,25494,-1694,-50,1,-15,8376,3468,-10926,-65,32,-51
32767,32767,2470,-99,6,48,23542,25610,-1716,-79,-14,-13,8328,3658,-11050,16,54,-49
32767,32767,2410,-132,15,51,23596,25314,-1582,-90,-22,-9,8232,4018,-10952,28,52,-45
32767,32767,2106,-86,12,52,23718,25246,-1682,-75,-42,-25,8226,4212,-10928,22,26,-28
32767,32767,2128,-70,15,68,23948,25314,-1716,-69,-41,-21,8420,4274,-11056,26,8,-11
32767,32767,2250,-107,1,95,23930,25366,-1770,-42,-28,-8,8612,4264,-11132,26,31,0
32767,32767,2324,-132,-13,92,23758,25444,-1798,-61,-19,-25,8498,4270,-11112,-11,72,0
32767,32767,2450,-113,-13,83,23748,25364,-1808,-55,-20,-27,8272,4242,-10942,-55,81,0
32767,32767,2396,-65,-15,72,23746,25214,-1706,-42,-36,-38,8226,4170,-10916,-69,56,11
32767,32767,2306,-54,-15,87,23838,25184,-1756,-13,-50,-56,8346,4140,-10990,-55,49,51
32767,32767,2294,-75,-9,90,23900,25422,-1682,1,-47,-49,8256,4220,-10982,-49,68,73
32767,32767,2466,-74,-12,92,23820,25508,-1788,1,-39,-37,8122,4204,-10930,-72,62,67
32767,32767,2166,-72,-7,121,23690,25564,-1702,-7,-45,-39,8118,4316,-10896,-99,35,50
32767,32767,2314,-84,4,171,23700,25540,-1732,-25,-58,-41,8364,4278,-10970,-111,24,54
32767,32767,2166,-99,-9,182,23980,25386,-1748,-47,-63,-38,8526,4340,-11228,-111,41,64
32767,32767,2180,-144,-10,196,23984,25274,-1684,-54,-48,-35,8536,4426,-11150,-128,75,69
32767,32767,2268,-157,-20,197,23818,25190,-1764,-39,-47,-33,8304,4442,-11206,-173,96,66
32767,32767,2242,-142,4,256,23724,25194,-1658,-16,-62,-45,8162,4248,-11180,-210,86,66
32767,32767,2158,-128,-27,196,23856,25202,-1602,18,-82,-54,8240,4054,-11080,-216,72,66
32767,32767,2060,-167,0,216,24044,25480,-1630,8,-74,-47,8296,3962,-11096,-195,66,66
32767,32767,2050,-160,-15,205,23876,25486,-1656,17,-60,-26,8346,3866,-11152,-159,76,74
32767,32767,2172,-181,-18,177,23764,25442,-1630,5,-73,-27,8192,3848,-11318,-125,86,81
32767,32767,2262,-173,-33,208,23822,25386,-1628,10,-96,-45,8088,3904,-11244,-110,95,80
32767,32767,2358,-152,-38,142,23820,25302,-1766,39,-114,-50,8006,3932,-11068,-106,79,66
32767,32767,2184,-109,-39,206,23830,25272,-1816,74,-121,-49,8100,3952,-11004,-87,58,59
32767,32767,2310,-145,-27,130,23878,25312,-1832,95,-126,-47,8200,3898,-11026,-61,45,50
32767,32767,2334,-134,-46,147,23908,25442,-1832,101,-124,-51,8066,3966,-11200,-49,58,39
32767,32767,2108,-119,-27,203,23770,25478,-1942,104,-110,-49,8008,4118,-11284,-46,56,28
32767,32767,2350,-117,-12,148,23782,25472,-1990,111,-116,-47,8158,4126,-11310,-51,37,19
32767,32767,2364,-142,-48,119,23536,25290,-1532,88,-159,-88,8188,4054,-11152,-83,42,1
32767,32767,2156,-177,-27,123,23896,25278,-1600,73,-152,-112,8094,3916,-11138,-105,44,-17
32767,32767,2282,-163,-25,98,23942,24990,-1562,65,-142,-71,8100,3740,-11084,-74,27,-20
32767,32767,2292,-144,-29,122,23484,24540,-1434,50,-145,-118,8132,3802,-11302,-23,20,-18
32767,32767,2318,-152,-11,113,23768,24920,-1566,134,-166,-137,8074,4114,-11308,5,15,-24
32767,32767,2220,-101,1,138,23826,25072,-1574,178,-144,-66,8068,4152,-11190,23,0,-20
32767,32767,2212,-114,-21,71,23538,24798,-1296,150,-162,-103,8218,4258,-11300,37,-13,-21
32767,32767,2342,-161,-30,66,23904,25312,-1360,166,-175,-178,8266,4180,-11254,20,-3,-29
32767,32767,2456,-134,-32,65,23682,25122,-1426,56,-135,-132,8320,4080,-11274,-1,5,-39
32767,32767,2490,-126,-10,74,23598,24858,-1266,38,-144,-177,8278,4026,-11254,-6,14,-46
32767,32767,2386,-124,5,65,23734,25076,-1476,73,-142,-191,8148,4122,-11238,-9,14,-44
32767,32767,2280,-107,4,50,23644,24900,-1342,29,-137,-181,8148,4106,-11258,6,5,-39
32767,32767,2144,-135,-7,37,23780,24982,-1170,61,-135,-183,8208,4168,-11216,14,-8,-37
32767,32767,2132,-174,-18,35,23718,25122,-1592,73,-127,-165,8396,4182,-11390,9,9,-39
32767,32767,2134,-151,-21,35,23546,25278,-1362,40,-112,-168,8416,4090,-11410,-6,37,-38
32767,32767,2206,-62,-10,41,23918,25400,-1590,44,-126,-148,8204,3986,-11220,-4,43,-41
32767,32767,2232,-23,-4,40,23806,25148,-1622,20,-114,-176,8140,4000,-11054,2,25,-43
32767,32767,2204,-30,-13,30,23664,25210,-1672,43,-131,-199,8200,3918,-11158,14,3,-38
32767,32767,2232,-73,-19,32,23700,25094,-1638,54,-138,-191,8342,3838,-11180,34,6,-29
32767,32767,2334,-100,-24,28,23786,25162,-1820,86,-127,-150,8368,3906,-11172,52,27,-25
32767,32767,2324,-94,-21,12,23692,25316,-1696,67,-122,-147,8320,4074,-11096,43,33,-28
32767,32767,2306,-72,-18,5,23860,25694,-1800,55,-95,-112,8304,4174,-11132,31,25,-28
32767,32767,2108,-64,-19,-2,23816,25580,-1834,30,-73,-77,8326,4178,-11168,34,13,-25
32767,32767,2200,-100,-28,5,23706,25518,-1814,13,-68,-76,8460,4164,-11302,40,27,-21
32767,32767,2230,-104,-29,-6,23744,25458,-1996,3,-50,-68,8352,4160,-11200,14,54,-17
32767,32767,2308,-70,-35,-19,23800,25384,-1904,1,-53,-41,8084,4018,-11090,-20,61,-18
32767,32767,2216,-41,-43,-16,23892,25366,-1852,-22,-49,-42,8114,3846,-11090,-15,30,-12
32767,32767,2292,-52,-38,-10,24046,25388,-1820,-48,-29,-41,8326,3942,-11194,32,2,5
32767,32767,2418,-60,-34,-5,23968,25256,-1746,-35,-12,-5,8568,4072,-11402,64,18,24
32767,32767,2414,-55,-32,-11,23836,25054,-1702,-8,-13,-3,8274,4116,-11546,51,71,30
32767,32767,2514,-49,-26,-22,23802,25194,-1704,39,-22,2,8166,3990,-11374,20,70,26
32767,32767,2308,-2,-23,-46,23722,25402,-1666,70,-28,24,8256,3922,-11268,18,47,28
32767,32767,2050,29,-20,-62,23708,25462,-1602,60,-24,36,8324,3866,-11232,42,44,41
32767,32767,2066,68,-20,-62,23714,25518,-1702,36,-20,37,8322,3848,-11384,69,50,48
32767,32767,1940,78,-30,-57,23660,25452,-1686,-6,-14,48,8396,3956,-11454,96,53,55
32767,32767,2166,46,-47,-66,23666,25206,-1782,-30,-10,45,8490,3968,-11506,103,68,63
32767,32767,2120,6,-102,-141,23640,25066,-1798,-38,-2,29,8314,3982,-11234,61,90,45
32767,32767,2268,34,-51,-42,23746,24942,-1832,-27,-4,38,8094,3904,-11082,38,72,44
32767,32767,2202,132,-98,-225,23764,24794,-1758,-1,-5,30,8072,3704,-10966,66,37,49
32767,32767,2248,92,-94,-218,23528,24766,-1656,17,-15,1,8224,3856,-11066,97,20,47
32767,32767,2172,85,-68,-153,23742,24836,-1600,49,-23,15,8264,3978,-11204,111,16,44
32767,32767,2358,114,-103,-196,23906,24962,-1624,76,-27,35,8128,3998,-11160,106,26,43
32767,32767,2264,19,-109,-157,23782,25248,-1484,76,-21,23,7938,4226,-11004,76,31,28
32767,32767,2472,62,-93,-140,23754,25476,-1562,54,-20,29,7910,4130,-10890,41,1,16
32767,32767,2258,107,-111,-204,23850,25594,-1400,35,-13,58,7988,3940,-10780,34,-36,18
32767,32767,2092,1,-100,-210,23818,25550,-1466,-6,-10,58,8226,3970,-11104,65,-45,21
32767,32767,2482,0,-109,-198,23870,25558,-1590,-17,-14,70,8168,4030,-11030,51,-31,15
32767,32767,2276,-4,-107,-199,23852,25560,-1638,-17,-7,90,7980,4078,-10984,26,-39,-1
32767,32767,2294,-2,-104,-176,23842,25616,-1770,-22,4,113,8034,4088,-10958,23,-60,-18
32767,32767,2242,-3,-94,-224,24038,25846,-1882,-29,15,139,8198,4030,-10996,13,-85,-23
32767,32767,2278,-52,-87,-128,24112,26042,-1882,-76,33,171,8344,4110,-11196,20,-79,-11
32767,32767,2070,-72,-92,-160,23930,26086,-1946,-147,54,179,8348,4130,-11326,39,-57,-2
32767,32767,2188,-97,-59,-190,23936,25950,-2114,-208,73,198,8338,4214,-11390,44,-43,0
32767,32767,2350,-44,-73,-193,23818,25572,-2024,-257,89,212,8316,4128,-11208,34,-34,-2
32767,32767,2078,39,-64,-261,23854,25398,-2116,-228,91,208,8284,3990,-11070,0,-34,-18
32767,32767,2260,103,-51,-241,23758,25342,-2144,-182,71,207,8202,3712,-10920,15,-34,-18
32767,32767,2164,68,-71,-244,23626,25196,-1914,-143,51,182,8098,3672,-10904,44,-33,-16
32767,32767,1828,-45,-68,-138,23958,25218,-2086,-115,36,160,8104,3806,-11002,77,-31,-12
32767,32767,1854,-83,-70,-113,23784,25182,-1844,-105,30,142,8150,4068,-11096,90,-37,-20
32767,32767,1904,-70,-41,-135,23682,25078,-1924,-83,30,120,8380,4334,-11236,79,-26,-22
32767,32767,1704,-8,-32,-115,23500,25028,-1678,-47,3,102,8470,4394,-11176,49,1,-33
32767,32767,1898,33,-13,-51,23712,25214,-1706,-16,1,86,8590,4328,-11144,-5,30,-44
32767,32767,1942,27,-16,-55,23468,25254,-1554,-20,-3,95,8494,3970,-11020,-57,50,-43
32767,32767,1866,-45,-29,-88,23664,25378,-1554,-57,-12,66,8350,3890,-11026,-61,60,-37
32767,32767,1796,-140,-43,-30,23844,25538,-1638,-50,1,80,8300,3914,-11010,-19,54,-19
32767,32767,1920,-64,-53,7,23604,25272,-1634,-93,8,63,8352,3980,-11250,35,54,4
32767,32767,2034,14,-48,-1,23510,25274,-1580,-57,-8,41,8304,4056,-11310,55,65,6
32767,32767,2324,44,-56,-5,23676,25294,-1484,-73,-17,33,8270,4102,-11134,26,79,-7
32767,32767,2364,-8,-60,-20,23752,25376,-1518,-69,-16,35,8198,4046,-11000,-1,85,-22
32767,32767,2236,-69,-55,-17,23632,25476,-1812,-75,-15,33,8144,4024,-11018,-8,87,-19
32767,32767,2212,-37,-46,-15,23796,25584,-1800,-91,-18,24,8144,3816,-11102,-15,89,-7
32767,32767,2112,19,-33,-8,23880,25626,-1768,-118,-18,20,8236,3792,-11150,-9,88,-8
32767,32767,2034,1,-32,1,23920,25590,-1804,-145,8,12,8278,3792,-11200,-3,93,-21
32767,32767,2108,-90,-36,15,23648,25442,-1854,-149,10,14,8408,4000,-11284,1,95,-32
32767,32767,2132,-103,-47,16,23480,25358,-1804,-139,2,6,8506,4006,-11216,5,101,-24
32767,32767,2168,-70,-58,-12,23814,25482,-2020,-107,-11,1,8414,3940,-11240,-9,117,-17
32767,32767,2144,-3,-43,5,23936,25672,-1918,-114,-9,8,8202,3740,-11020,-22,117,-17
32767,32767,2306,56,-38,22,23906,25756,-1886,-123,-9,11,8150,3628,-11070,-6,95,-5
32767,32767,2336,50,-51,26,23978,25690,-1904,-136,-1,0,8096,3738,-11088,46,70,21
32767,32767,2328,8,-55,28,23774,25702,-1932,-141,1,-9,8142,3990,-11110,59,59,30
32767,32767,2362,-11,-49,33,23646,25556,-1866,-132,-12,-23,8214,4148,-11230,41,53,32
32767,32767,2502,-48,-45,27,23894,25558,-1884,-117,-30,-28,8276,4262,-11200,7,55,38
32767,32767,2470,-65,-31,39,23828,25448,-1982,-80,-26,-1,8210,4274,-11240,-39,69,43
32767,32767,2378,-55,-15,59,23728,25488,-1894,-61,-41,-18,8134,4190,-11162,-84,71,42
32767,32767,2288,-37,7,91,23724,25452,-2006,-59,-44,-26,8188,4084,-11134,-118,57,37
32767,32767,2118,-41,26,108,23604,25384,-1816,-65,-47,-27,8380,4080,-11194,-134,49,35
32767,32767,2028,-90,37,137,23762,25238,-1802,-64,-71,-37,8332,4134,-11270,-154,56,34
32767,32767,1988,-141,22,189,24016,25300,-1794,-38,-72,-49,8292,4156,-11304,-173,62,19
32767,32767,1932,-212,29,221,23768,25386,-1744,-5,-70,-54,8324,4220,-11382,-195,58,-5
32767,32767,1958,-219,39,267,23752,25572,-1746,41,-78,-54,8490,4054,-11584,-215,63,-8
32767,32767,1758,-197,26,329,23760,25640,-1740,46,-83,-46,8556,3984,-11654,-207,93,2
32767,32767,1972,-217,44,310,23924,25728,-1874,39,-82,-38,8492,3876,-11812,-181,121,13
32767,32767,2132,-223,16,285,23914,25708,-1728,25,-87,-32,8442,3858,-11724,-160,138,17
32767,32767,2048,-226,0,245,23876,25544,-1882,-3,-85,-40,8308,3768,-11584,-142,135,23
32767,32767,2258,-189,-4,248,23840,25362,-1832,9,-88,-44,8244,3624,-11450,-110,124,33
32767,32767,2176,-134,-12,242,23840,25188,-1860,36,-116,-56,8140,3480,-11500,-45,107,45
32767,32767,2156,-127,-12,173,23818,25172,-1734,102,-125,-59,8128,3474,-11434,8,85,45
32767,32767,2308,-50,-46,178,23866,25272,-1852,148,-141,-51,8136,3740,-11376,43,73,35
32767,32767,2432,-77,-25,117,23910,25382,-1706,167,-155,-50,8072,3814,-11286,39,62,29
32767,32767,2470,-88,-62,93,23940,25606,-1736,150,-125,-56,7998,4058,-11232,18,50,19
32767,32767,2276,-154,-24,132,23776,25664,-1736,93,-93,-46,8028,4156,-11318,5,35,24
32767,32767,2388,-132,-38,116,23418,25324,-1694,17,-107,-76,8116,4144,-11446,-9,27,23
32767,32767,2370,-132,-17,126,23690,25448,-1598,46,-106,-81,8164,4122,-11464,-44,28,16
32767,32767,2494,-123,-27,98,24026,25222,-1730,73,-100,-27,8120,3926,-11316,-117,27,-14
32767,32767,2356,-117,-19,107,23604,25040,-1284,91,-135,-81,8026,3840,-11282,-120,6,-25
32767,32767,2418,-88,5,123,23754,25320,-1586,62,-145,-171,8172,3770,-11352,-83,-20,-24
32767,32767,2280,-102,16,137,23852,25558,-1562,97,-129,-92,8226,3824,-11432,-61,-27,-16
32767,32767,2406,-197,22,140,23530,24996,-1450,14,-119,-85,8172,3852,-11456,-59,-23,-19
32767,32767,2120,-219,5,115,23738,25220,-1462,76,-156,-135,8132,3990,-11402,-55,-30,-28
32767,32767,2156,-186,6,125,24004,25290,-1636,78,-153,-111,8118,3976,-11480,-47,-39,-34
32767,32767,2116,-140,6,139,23942,25180,-1322,67,-141,-103,8212,3976,-11532,-47,-48,-46
32767,32767,2098,-152,16,158,23966,25324,-1658,96,-136,-141,8438,3940,-11526,-73,-39,-50
32767,32767,2102,-165,12,165,23862,25328,-1550,71,-126,-135,8374,3954,-11426,-84,-18,-46
32767,32767,2166,-205,9,152,23816,25390,-1556,37,-117,-140,8198,3930,-11446,-82,-6,-38
32767,32767,2112,-219,-8,109,23814,25608,-1550,9,-108,-145,8120,4018,-11544,-72,-15,-33
32767,32767,2066,-208,-12,107,23808,25602,-1728,11,-105,-125,8232,4006,-11604,-52,-33,-33
32767,32767,2052,-210,-9,119,23616,25396,-1650,18,-120,-126,8476,3922,-11546,-46,-35,-25
32767,32767,2156,-195,-17,109,23636,25410,-1756,47,-130,-154,8534,3820,-11520,-64,-5,-23
32767,32767,2286,-175,-15,93,23968,25294,-1876,83,-151,-138,8360,3764,-11474,-71,23,-22
32767,32767,2292,-177,-27,56,24066,25302,-1704,73,-144,-150,8084,3808,-11424,-20,4,-9
32767,32767,2202,-154,-23,50,23810,25330,-1810,25,-120,-177,8320,3842,-11440,9,-19,-5
32767,32767,2082,-116,-27,47,23602,25438,-1790,22,-97,-163,8504,3768,-11402,-5,-19,-10
32767,32767,2122,-115,-28,42,23294,25272,-1804,19,-106,-118,8504,3706,-11432,-20,7,-16
32767,32767,2212,-148,-25,51,23426,25230,-1504,56,-116,-107,8288,3800,-11418,-6,33,-8
32767,32767,2118,-133,-22,53,23720,25518,-1832,125,-115,-60,8018,4000,-11382,26,33,3
32767,32767,2148,-88,-27,32,23692,25582,-2034,112,-101,-41,8152,4054,-11360,44,4,17
32767,32767,2180,-41,-30,26,23892,25812,-2064,91,-88,-47,8364,3928,-11370,43,-5,16
