ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
32767,31412,126,15,18,-154,21708,22154,-2810,74,-107,-169,9394,-932,-10702,139,55,-67
32767,31194,62,13,-28,-141,21872,22144,-2796,74,-99,-128,9462,-944,-10596,145,45,-75
32767,31118,272,25,-14,-82,22016,21982,-2812,89,-108,-115,9474,-910,-10600,129,40,-84
32767,31320,476,-2,-3,-175,21692,22116,-2552,104,-94,-159,9450,-790,-10448,113,18,-88
32767,31422,26,6,6,-198,21774,22076,-2816,96,-109,-129,9412,-712,-10482,80,1,-81
32767,31010,324,22,-16,-194,21998,22156,-2748,72,-118,-117,9386,-748,-10516,58,-12,-79
32767,31556,156,12,-10,-171,22000,22102,-2790,48,-98,-131,9404,-756,-10492,47,-30,-75
32767,31462,482,-21,-17,-156,22000,22174,-2548,24,-94,-161,9484,-696,-10698,44,-33,-68
32767,31684,210,-73,-53,-87,21952,22098,-3020,60,-94,-128,9712,-738,-10870,28,-9,-59
32767,31604,168,-103,-59,-72,21972,22032,-2804,43,-106,-171,9792,-888,-10832,18,26,-53
32767,31106,260,-66,-42,-111,22086,22206,-2700,46,-96,-134,9692,-1042,-10632,11,43,-60
32767,31418,432,-54,-15,-152,21924,22074,-2680,49,-88,-111,9698,-1116,-10542,17,41,-62
32767,31222,234,-13,-1,-161,21938,21980,-2692,35,-97,-149,9622,-1114,-10624,60,25,-43
32767,31518,54,10,-16,-149,21994,22244,-2834,53,-106,-133,9584,-1146,-10850,103,22,-23
32767,31548,136,-25,-14,-152,21898,21922,-2606,35,-98,-122,9614,-1130,-10862,135,28,-18
32767,31510,-90,-11,-47,-120,22078,21866,-2548,24,-108,-175,9780,-1146,-10672,128,39,-22
32767,30742,178,-48,-32,-189,22050,21776,-2694,2,-88,-143,9874,-1122,-10624,105,53,-29
32767,31498,304,19,-37,-165,21776,21490,-2530,-16,-71,-159,9696,-1018,-10576,107,64,-22
32767,31174,-18,36,-37,-130,21962,21760,-2540,19,-93,-173,9460,-928,-10370,134,56,2
32767,31294,158,1,-47,-162,21770,21846,-2586,54,-82,-137,9524,-826,-10364,127,35,8
32767,31202,22,-25,-55,-236,21294,21712,-2672,53,-75,-143,9666,-804,-10494,70,29,-6
32767,31562,-18,8,-86,-152,21906,22700,-2708,53,-78,-106,9744,-888,-10626,58,33,3
32767,31482,46,-49,-114,-141,22858,23218,-2914,42,-38,96,9782,-878,-10790,63,51,21
32767,31154,22,-71,-127,-145,21516,22354,-2932,-63,24,67,9722,-918,-10724,41,84,23
32767,31148,-58,-31,-144,-143,21052,22242,-3100,-129,-42,-90,9584,-1036,-10440,-9,97,15
32767,30918,136,-31,-142,-163,21952,22046,-3102,-153,-91,-27,9560,-1184,-10424,-14,73,16
32767,31504,292,-45,-148,-164,22496,21412,-2994,-146,-62,38,9616,-1318,-10616,33,52,31
32767,31250,654,-60,-146,-167,22166,21234,-3124,-96,-23,-20,9634,-1210,-10702,87,61,43
32767,31512,596,-48,-154,-87,21870,21486,-3194,-21,-33,-23,9538,-1012,-10662,106,79,52
32767,30836,710,-80,-129,-103,21922,21536,-3028,34,-41,17,9492,-962,-10526,90,75,51
32767,30452,698,-37,-114,-126,21962,21650,-2924,68,-22,-7,9576,-1026,-10576,81,66,39
32767,30510,504,35,-87,-139,22036,22014,-2870,110,-30,-9,9680,-1142,-10404,88,67,43
32767,30362,392,74,-72,-154,21966,22208,-2812,101,-30,11,9646,-1150,-10342,93,65,47
32767,31158,456,89,-78,-175,21644,22268,-2840,83,-36,13,9622,-1118,-10512,105,59,58
32767,30660,180,26,-80,-136,21570,22224,-2780,46,-70,-9,9404,-1074,-10504,119,67,61
32767,30754,550,30,-100,-203,21866,22028,-2636,-11,-90,-29,9282,-906,-10294,105,64,45
32767,30254,374,31,-85,-234,22218,21736,-2606,-51,-68,-18,9400,-914,-10228,73,45,30
32767,30628,364,79,-96,-152,22058,21450,-2762,-65,-35,-18,9480,-1048,-10378,68,22,36
32767,30850,710,48,-82,-177,21754,21392,-2794,-25,-33,-21,9484,-1180,-10398,96,25,42
32767,30202,206,22,-91,-155,21780,21542,-2828,29,-39,-14,9502,-970,-10390,87,22,30
32767,30822,782,60,-79,-119,21846,21718,-2728,51,-42,-9,9474,-950,-10240,56,19,24
32767,30144,582,31,-67,-171,21866,21850,-2700,47,-20,-4,9416,-934,-10240,46,7,24
32767,31456,470,83,-63,-102,21850,21852,-2752,43,-22,22,9472,-918,-10324,66,-5,31
32767,30762,746,39,-61,-136,21986,21926,-2812,58,-47,32,9462,-780,-10394,74,-8,29
32767,31986,672,-25,-53,-213,21758,22176,-2810,65,-53,12,9460,-814,-10426,72,-3,36
32767,29842,554,-96,-62,-302,21588,22274,-2520,40,-63,1,9564,-916,-10258,43,3,28
32767,29770,576,-3,-96,-103,21806,21972,-2800,-17,-73,-1,9558,-880,-10350,24,2,19
32767,30716,822,11,-54,-118,22010,21716,-3108,11,-60,16,9524,-792,-10232,37,4,25
32767,30962,128,22,-61,-146,22032,21652,-3152,16,-31,1,9442,-788,-10196,57,1,32
32767,30754,582,-3,-62,-178,22254,21762,-3350,13,-11,-15,9422,-686,-10376,57,-10,31
32767,30394,528,-12,-75,-136,22174,21836,-2914,17,3,-48,9540,-730,-10290,45,-9,35
32767,29822,746,-57,-62,-270,22054,21970,-2822,-24,9,-95,9640,-832,-10160,26,8,38
32767,28934,392,20,-81,-152,21886,21826,-2858,-68,20,-105,9594,-736,-10212,3,11,29
32767,30164,768,98,-73,-56,21824,21738,-2962,-6,11,-79,9316,-932,-10064,-1,6,43
32767,30038,466,33,-74,-280,21814,22004,-3022,41,6,-63,9140,-946,-10038,13,-14,34
32767,31640,1040,-4,-59,-223,21548,22376,-3110,36,30,-36,9296,-814,-10114,37,-35,37
32767,31338,854,-80,-83,-173,21238,21726,-3048,-35,15,-38,9442,-1070,-10004,30,-24,35
32767,30254,672,-116,-77,-166,21512,21060,-2994,-89,-36,-138,9344,-984,-9622,-26,-12,-26
32767,30602,472,-34,-40,-147,22018,20982,-3066,-40,-37,-202,9316,-484,-9824,-66,-64,-53
32767,32598,514,-31,0,39,22130,21010,-3016,-1,-13,-179,9458,-446,-10652,-22,-82,8
32767,32194,610,-126,-41,44,21882,20978,-2706,52,-6,-177,9796,-556,-10768,18,-30,32
32767,31102,438,-217,-22,-9,21972,21280,-2624,109,-32,-213,10026,-544,-10606,-118,48,-24
32767,29686,474,-175,-4,1,21778,21812,-2334,150,-39,-223,9814,-938,-10318,-214,92,-52
32767,30154,306,-50,-1,15,21642,22068,-2378,126,-49,-207,9584,-1286,-10314,-165,88,-47
32767,30098,338,-45,14,13,21638,22152,-2330,94,-70,-198,9464,-1314,-10230,-56,46,-3
32767,30376,224,-41,-6,6,21624,22062,-2372,30,-92,-191,9480,-1452,-10396,41,15,35
32767,30428,88,-67,-25,5,21806,21904,-2422,-1,-119,-178,9646,-1358,-10494,133,11,27
32767,29992,242,-77,-54,1,21794,21784,-2482,-3,-132,-169,9696,-892,-10460,141,32,-3
32767,29828,410,-35,-65,1,21672,21714,-2498,-21,-122,-164,9678,-458,-10366,93,52,-7
32767,30226,336,37,-68,-2,21802,21504,-2824,-64,-110,-133,9502,-464,-10270,67,67,17
32767,30622,502,60,-59,-5,22074,21524,-2860,-29,-104,-95,9378,-678,-10306,55,70,27
32767,30630,832,32,-50,-6,21852,21434,-3174,11,-80,-92,9554,-778,-10266,-3,71,10
32767,30358,836,-7,-54,-12,21620,21702,-3076,10,-89,-96,9580,-924,-10126,-54,80,2
32767,29992,780,-4,-39,-10,21728,21666,-3230,-28,-66,-69,9414,-924,-10036,-67,78,4
32767,30148,736,39,-29,-15,21818,21606,-3098,-55,-68,-66,9290,-960,-9938,-41,48,11
32767,30444,558,24,-42,-12,21648,21274,-3240,-63,-59,-87,9388,-1104,-10228,2,23,21
32767,30202,442,-23,-58,0,21528,21330,-2884,-58,-70,-95,9462,-1178,-10264,32,16,14
32767,30094,466,-44,-56,10,21974,21282,-3026,-30,-80,-49,9516,-1088,-10306,35,9,0
32767,30092,604,-26,-48,13,21798,21074,-2858,0,-52,-45,9604,-910,-10200,29,1,8
32767,30368,814,-8,-40,23,21750,21214,-2918,25,-75,-78,9584,-750,-10314,34,-5,30
32767,30532,764,-5,-36,34,21816,21390,-2908,22,-82,-72,9388,-774,-10418,53,15,48
32767,30458,790,-16,-28,37,21840,21414,-2634,21,-81,-57,9334,-634,-10330,62,20,28
32767,30510,800,-23,-37,22,21878,21314,-2712,-6,-83,-71,9510,-592,-10320,25,9,10
32767,30422,980,-35,-43,15,21680,21158,-2682,-18,-68,-84,9598,-696,-10164,-29,34,-2
32767,30200,912,14,-29,13,21716,21090,-2810,-19,-80,-81,9586,-846,-10024,-43,52,-6
32767,30102,374,81,-15,13,21948,21088,-2594,-1,-75,-72,9462,-922,-10062,-30,54,-6
32767,30354,102,89,-20,26,21894,21008,-2686,7,-70,-81,9580,-760,-10164,-13,29,-14
32767,30068,-96,66,-48,27,21544,20972,-2528,11,-70,-101,9696,-752,-10216,-6,25,-10
32767,30522,168,-13,-81,38,21560,21078,-2610,18,-102,-86,9728,-952,-10178,-7,49,4
32767,30268,562,-67,-107,50,21800,21078,-2642,22,-115,-65,9542,-1098,-10230,1,64,3
32767,30152,806,-50,-130,53,21888,21164,-2650,16,-107,-79,9310,-1130,-10098,21,73,-15
32767,30632,786,-16,-136,34,22004,21212,-2678,15,-112,-74,9244,-1018,-10246,29,50,-29
32767,31224,550,-93,-143,20,22062,21038,-2612,-22,-90,-92,9530,-950,-10488,53,15,-23
32767,30520,650,-134,-145,-4,21904,20882,-2688,-40,-74,-117,9848,-1024,-10592,68,37,-10
32767,28820,986,-101,-133,-160,21836,20826,-2654,-28,-69,-113,9778,-1058,-10224,28,97,-32
32767,28822,542,60,-119,-117,22106,20930,-2552,-2,-90,-89,9464,-1026,-9968,26,86,-32
32767,29370,888,124,-95,-107,21974,20844,-2702,11,-63,-94,9342,-1086,-10002,91,32,2
32767,29796,616,96,-131,-148,21836,21084,-2392,1,-77,-116,9452,-916,-10132,147,-6,28
32767,29882,688,23,-143,-206,21760,21110,-2546,11,-69,-121,9454,-722,-10230,149,-5,39
32767,29836,992,17,-154,-208,21732,21000,-2524,-6,-83,-113,9340,-546,-10032,118,3,33
32767,30216,1562,67,-139,-196,22008,21004,-2562,-26,-101,-109,9252,-318,-9946,78,-12,30
32767,30922,1986,30,-111,-227,21906,20844,-2586,-43,-78,-111,9482,-348,-9916,17,-32,38
32767,31062,1980,-22,-101,-231,21864,20724,-2548,-53,-81,-99,9434,-474,-9938,-54,-11,51
32767,31012,1846,-35,-83,-207,21762,20766,-2552,-44,-90,-96,9196,-454,-9922,-81,-4,58
32767,31130,1778,-42,-46,-243,21836,20942,-2504,-6,-103,-89,9258,-562,-9866,-104,-27,54
32767,30522,1190,-34,-48,-214,21950,20846,-2454,-15,-91,-75,9452,-712,-9882,-123,-49,51
32767,30638,1520,-35,-31,-127,21692,20840,-2538,-34,-95,-77,9484,-834,-9952,-127,-42,42
32767,30588,1086,-75,-15,-171,21894,20992,-2454,-40,-103,-70,9402,-864,-10156,-90,-41,40
32767,30682,774,-65,-14,-112,22160,20858,-2434,-65,-92,-63,9348,-992,-10180,-64,-29,47
32767,30290,522,-102,4,-170,22000,20688,-2526,-92,-59,-77,9456,-996,-10058,-64,-38,28
32767,30524,794,-46,8,-106,21884,20666,-2456,-88,-71,-84,9726,-1068,-9940,-51,-35,17
32767,30194,542,-37,-8,-119,22210,20640,-2472,-71,-97,-82,9708,-912,-10106,-26,-29,15
32767,30540,522,-43,-2,-83,22026,20640,-2142,-58,-80,-98,9638,-868,-10246,9,-8,33
32767,30212,690,-86,-22,-76,21638,20594,-2366,-34,-82,-96,9492,-756,-10018,8,6,19
32767,30212,688,-89,-2,-125,21552,20614,-2350,7,-101,-91,9484,-666,-10100,-7,1,4
32767,30354,776,-52,-3,-75,21814,20632,-2412,-8,-109,-80,9604,-778,-10144,-8,1,10
32767,30196,820,-29,-18,-94,21982,20534,-2428,-24,-106,-72,9722,-734,-10058,1,10,17
32767,29828,822,-29,-11,-67,21906,20508,-2248,-13,-102,-68,9588,-700,-10040,8,29,33
32767,30184,886,-25,-21,-81,21896,20434,-2408,-27,-108,-73,9340,-772,-9862,-12,38,35
32767,30400,1098,-52,-16,-94,21942,20512,-2386,-55,-97,-77,9224,-614,-9890,-12,15,28
32767,29896,1176,-76,-34,-75,21922,20564,-2456,-77,-84,-65,9254,-606,-9904,-14,-1,32
32767,29958,964,-23,-27,-111,22104,20532,-2440,-81,-72,-71,9408,-634,-9890,-23,-12,33
32767,30220,974,8,-9,-120,21944,20522,-2158,-78,-70,-77,9536,-722,-9964,-31,-16,35
32767,30166,868,0,-16,-117,21944,20476,-2364,-74,-93,-74,9586,-804,-9998,-31,-7,47
32767,29848,982,-28,-21,-102,21962,20522,-2024,-76,-86,-69,9524,-790,-9966,-23,3,46
32767,29618,970,-1,-22,-118,21956,20470,-2206,-71,-84,-61,9476,-730,-9828,-33,0,39
32767,29870,1248,9,-12,-142,21814,20398,-2306,-60,-84,-55,9328,-760,-9928,-42,-6,39
32767,29862,1174,-19,-5,-140,21762,20410,-2176,-45,-110,-58,9338,-670,-9774,-19,-25,43
32767,30114,1216,-26,6,-132,21972,20484,-2358,-31,-108,-63,9366,-512,-9792,5,-40,53
32767,29874,940,-40,1,-123,21996,20414,-2418,-45,-97,-64,9508,-424,-9756,5,-37,64
32767,29580,972,-61,-8,-135,21534,20370,-2350,-70,-64,-59,9554,-430,-9814,-28,-35,61
32767,29352,886,-75,-12,-136,21754,20344,-2398,-78,-108,-42,9474,-530,-9748,-60,-36,55
32767,29270,696,-42,-19,-119,21704,20170,-2378,-77,-84,-55,9474,-494,-9828,-75,-52,56
32767,29908,986,2,-23,-84,21798,20198,-2330,-79,-91,-55,9458,-512,-9966,-72,-37,76
32767,29808,962,-35,-34,-128,21992,20152,-2330,-48,-64,-48,9324,-400,-9852,-78,-31,76
32767,29626,916,-71,-30,-107,21646,20198,-2278,-52,-66,-55,9390,-464,-9712,-80,-37,84
32767,29190,810,-46,-77,-98,21942,20174,-2314,-47,-89,-51,9476,-576,-9754,-92,-43,81
32767,29326,1052,-56,-58,-77,22040,20148,-2308,-40,-92,-64,9594,-544,-9674,-92,-41,78
32767,29800,1066,-15,-46,-131,22016,20130,-2158,-34,-94,-78,9568,-512,-9612,-82,-42,88
32767,29826,1144,6,-26,-145,22176,20154,-2202,-2,-117,-80,9442,-542,-9740,-80,-44,93
32767,29954,1066,14,-31,-135,22214,20278,-2166,-9,-91,-81,9214,-544,-9642,-71,-40,82
32767,30202,1202,-48,-49,-130,22244,20366,-2138,-42,-72,-64,9262,-374,-9686,-64,-55,71
32767,29934,956,-92,-57,-100,21936,20220,-2384,-82,-47,-48,9506,-390,-9642,-70,-62,78
32767,29722,918,-104,-51,-124,21726,20000,-2134,-101,-69,-59,9450,-418,-9610,-88,-41,77
32767,29522,994,-68,-25,-107,21922,19934,-1992,-100,-79,-76,9268,-324,-9544,-104,-39,64
32767,29592,1042,-8,-19,-83,22212,19898,-1948,-77,-79,-64,9264,-170,-9632,-113,-57,68
32767,29786,862,-13,-30,-79,22090,19896,-2256,-60,-57,-51,9416,-194,-9624,-116,-65,85
32767,29658,884,-56,-41,-84,21806,20062,-1974,-66,-59,-47,9452,-206,-9552,-119,-73,85
32767,29540,756,-61,-41,-72,21758,20096,-2024,-75,-69,-41,9518,-282,-9756,-110,-71,100
32767,29284,928,-53,-59,-65,21918,20050,-2050,-76,-89,-35,9330,-256,-9790,-113,-45,108
32767,29672,1174,-78,-56,-84,21892,19962,-2066,-71,-81,-39,8988,-268,-9730,-116,-23,99
32767,29130,1304,-82,-80,-76,22134,20050,-2030,-68,-84,-34,9102,-372,-9432,-122,-57,90
32767,29440,1150,-47,-67,-88,22442,20100,-2086,-97,-81,-31,9476,-426,-9384,-115,-79,91
32767,29180,1034,-24,-49,-102,21850,19994,-2198,-120,-34,-41,9634,-432,-9556,-92,-78,95
32767,29448,916,35,-24,-105,21612,19942,-2094,-113,-68,-27,9498,-324,-9532,-66,-61,104
32767,29262,950,90,-9,-103,21960,19894,-2158,-109,-84,-21,9196,-232,-9518,-66,-48,110
32767,29618,1116,85,-3,-92,22034,19884,-2178,-92,-66,-26,9076,-156,-9408,-89,-71,102
32767,30082,1072,37,-6,-106,21798,19974,-2272,-85,-69,-21,9152,-168,-9348,-103,-98,95
32767,29884,904,-66,-49,-93,21876,19928,-2006,-83,-85,-16,9290,-88,-9390,-104,-118,96
32767,29538,660,-117,-64,-74,22176,19794,-2274,-85,-79,-17,9382,-14,-9476,-84,-120,114
32767,29240,808,-122,-75,-71,22076,19804,-2146,-67,-65,-13,9456,82,-9482,-74,-97,124
32767,29200,994,-120,-80,-57,22046,19850,-2120,-40,-69,-18,9146,194,-9402,-99,-76,115
32767,29248,896,-86,-76,-78,22136,19950,-2082,-56,-57,-33,9122,176,-9286,-128,-91,109
32767,29236,1384,-63,-66,-58,21942,20006,-2152,-73,-47,-19,9170,60,-9340,-143,-103,109
32767,29720,1374,-70,-70,-72,21610,19924,-2114,-80,-36,-10,9206,-22,-9384,-130,-98,112
32767,29584,1344,-96,-48,-83,22128,19840,-2044,-92,-84,-18,9296,-4,-9298,-105,-88,109
32767,29046,940,-55,-54,-65,22208,19732,-2102,-111,-60,-24,9182,30,-9302,-107,-76,99
32767,29058,954,-2,-22,-69,21880,19678,-1998,-99,-42,-23,9106,-68,-9154,-126,-87,87
32767,29432,740,41,-13,-84,21806,19632,-1956,-78,-51,-19,9232,-82,-9310,-133,-101,80
32767,29450,1160,1,-4,-69,21728,19838,-2024,-65,-58,-3,9408,-174,-9314,-116,-81,83
32767,29796,1014,-17,-33,-76,21810,19834,-1944,-43,-84,24,9310,-58,-9320,-104,-55,71
32767,29162,1046,-102,-11,-60,22192,19738,-1888,-41,-94,13,9088,54,-9120,-107,-55,63
32767,28946,926,-75,-30,-63,22428,19732,-2054,-54,-90,-7,9120,118,-9138,-97,-79,61
32767,28996,580,-39,-17,-52,21996,19756,-2062,-57,-62,-16,9252,158,-9314,-86,-92,69
32767,29164,902,21,-13,-56,21832,19728,-2132,-60,-63,-6,9502,86,-9274,-88,-76,71
32767,29434,972,11,-9,-61,22082,19804,-1974,-60,-78,6,9388,82,-9250,-92,-57,72
32767,29468,908,-34,-31,-47,22076,19890,-1996,-59,-66,4,9250,36,-9352,-87,-50,84
32767,29112,1118,-96,-40,-48,22054,19820,-1930,-69,-72,2,9208,202,-9258,-60,-56,90
32767,28928,1080,-90,-36,-43,22220,19816,-1988,-89,-72,-7,9264,424,-8922,-38,-48,101
32767,28784,1230,-48,-47,-57,22282,19718,-1928,-100,-56,-16,9176,460,-8766,-54,-63,96
32767,29200,896,-20,-28,-71,21934,19564,-1980,-96,-35,-17,9178,306,-8964,-73,-91,97
32767,29452,804,9,-43,-78,21786,19558,-1886,-62,-61,-13,9248,132,-9016,-72,-101,98
32767,29990,874,-31,-56,-75,22252,19764,-1950,-35,-78,-9,9330,168,-9064,-59,-89,90
32767,29052,1164,-145,-90,-58,22188,19818,-1816,-47,-66,-2,9288,330,-8904,-68,-54,80
32767,28884,1300,-145,-91,-59,22096,19820,-1972,-56,-78,2,9086,478,-8780,-93,-47,76
32767,28528,1016,-66,-64,-38,22004,19800,-1860,-61,-66,-4,9074,430,-8790,-111,-77,84
32767,29236,850,3,-70,-39,22026,19752,-1708,-82,-73,-5,9256,336,-8892,-109,-103,90
32767,29324,908,-67,-65,-39,22168,19666,-1792,-102,-70,-4,9284,326,-9028,-109,-95,92
32767,29518,1180,-97,-89,-38,22052,19558,-1858,-95,-55,-1,9262,284,-8954,-115,-62,92
32767,29116,1228,-149,-73,-22,22250,19564,-1760,-78,-85,-6,9058,292,-8826,-114,-46,79
32767,29012,1166,-118,-58,-35,22214,19552,-1700,-81,-62,-13,9082,502,-8566,-115,-70,72
32767,29068,910,-61,-50,-26,22098,19592,-1718,-84,-70,-2,9222,462,-8760,-116,-92,88
32767,29104,896,-57,-53,-24,21930,19634,-1740,-79,-60,-4,9258,380,-8906,-100,-92,93
32767,29660,874,-70,-44,-24,22122,19614,-1756,-74,-82,-5,9198,418,-8830,-99,-83,84
32767,29008,1162,-126,-71,-4,22126,19728,-1688,-75,-71,-6,9134,370,-8844,-106,-59,72
32767,29216,1034,-147,-83,-11,22120,19698,-1748,-68,-72,8,9164,462,-8820,-111,-49,59
32767,28704,846,-152,-57,-4,22100,19712,-1750,-76,-75,8,9144,484,-8768,-114,-45,62
32767,28830,902,-109,-65,-4,22028,19684,-1916,-80,-67,7,9218,424,-8744,-110,-52,71
32767,29000,868,-93,-47,-8,21980,19690,-1832,-81,-61,11,9224,386,-8874,-100,-51,78
32767,29014,936,-77,-56,-2,22318,19740,-1932,-104,-74,8,9138,522,-8798,-64,-47,78
32767,28736,922,-88,-44,-3,22188,19726,-1848,-112,-38,-5,9086,644,-8690,-67,-48,76
32767,28846,858,-53,-53,-15,21978,19654,-1892,-109,-46,4,9132,660,-8678,-81,-55,80
32767,29230,724,-72,-64,-15,21968,19520,-1754,-83,-66,2,9124,564,-8710,-89,-47,85
32767,28980,978,-90,-62,-7,22240,19568,-1818,-65,-75,-2,9240,488,-8772,-81,-51,79
32767,29254,1094,-81,-63,-10,22108,19624,-1814,-59,-51,8,9260,582,-8682,-85,-42,81
32767,29034,1194,-103,-71,-2,22086,19620,-1950,-63,-59,18,9142,720,-8702,-89,-28,80
32767,28856,1028,-118,-69,-2,21948,19708,-1886,-68,-52,9,8934,804,-8542,-89,-24,79
32767,28698,962,-74,-61,-5,21874,19676,-1886,-87,-62,8,9032,762,-8556,-97,-68,80
32767,28806,1040,-75,-57,-5,21940,19646,-1986,-101,-65,10,9372,502,-8732,-103,-67,80
32767,29388,992,-84,-75,-9,21920,19464,-1886,-106,-67,15,9358,414,-8756,-102,-33,70
32767,29170,1154,-124,-64,0,22194,19388,-1874,-101,-79,19,9188,660,-8576,-96,-10,67
32767,28678,1188,-93,-58,9,21904,19412,-1878,-71,-59,18,8920,794,-8628,-86,-26,78
32767,28720,1236,-56,-22,9,22208,19526,-1660,-66,-90,22,8964,938,-8504,-69,-45,90
32767,28828,1014,-11,-24,8,22590,19582,-1772,-86,-63,3,9172,778,-8534,-66,-59,84
32767,28632,930,-11,-21,17,22310,19598,-1836,-109,-26,-6,9310,698,-8526,-77,-58,67
32767,29250,850,-23,-44,1,22078,19462,-1822,-115,-17,8,9236,640,-8610,-82,-26,59
32767,29166,1002,-104,-65,10,22396,19528,-1718,-98,-44,0,9088,836,-8490,-81,-14,61
32767,28850,1024,-139,-58,5,22086,19666,-1706,-78,-23,-10,8992,1082,-8524,-81,-33,70
32767,28820,1030,-101,-57,-6,21864,19706,-1686,-65,-38,18,9140,1096,-8464,-82,-47,75
32767,28780,986,-82,-57,4,22132,19668,-1778,-68,-70,15,9172,948,-8524,-90,-40,78
32767,28774,1146,-62,-51,10,22338,19682,-1642,-86,-49,-4,9218,796,-8456,-103,-28,74
32767,29082,1068,-49,-61,8,22138,19546,-1728,-106,-42,10,9228,766,-8472,-120,-11,69
32767,29004,1058,-81,-68,7,22220,19412,-1708,-92,-53,15,9176,694,-8392,-123,-2,71
32767,28932,1130,-110,-67,-1,22130,19498,-1876,-54,-46,3,9006,834,-8344,-87,-23,79
32767,28782,1302,-74,-50,-2,21982,19646,-1680,-50,-44,10,8944,940,-8394,-59,-38,84
32767,29214,1180,-19,-59,2,22490,19710,-1762,-76,-54,7,9036,980,-8368,-57,-46,80
32767,28946,1134,-52,-50,6,22220,19584,-1696,-100,-24,-5,9136,1046,-8368,-80,-41,71
32767,29086,1084,-66,-64,5,22158,19410,-1704,-111,-46,-3,9128,998,-8360,-96,-31,70
32767,28882,1130,-76,-58,16,22208,19378,-1652,-96,-49,-5,9036,1074,-8336,-93,-43,72
32767,28912,1252,-81,-53,10,21952,19320,-1808,-68,-43,-8,9076,1050,-8390,-94,-46,86
32767,28836,1402,-86,-67,5,21986,19508,-1658,-59,-59,2,9002,1008,-8298,-102,-52,86
32767,29050,1288,-86,-53,4,22354,19564,-1690,-69,-54,4,8924,1018,-8242,-104,-61,79
32767,28928,1242,-82,-74,19,22478,19548,-1760,-96,-42,0,9108,1010,-8434,-96,-76,81
32767,28920,1178,-112,-67,13,21782,19444,-1844,-90,-17,10,9128,978,-8430,-97,-63,87
32767,28838,1222,-118,-78,9,22034,19334,-1670,-79,-56,23,9048,1010,-8306,-95,-57,85
32767,28854,1380,-114,-49,13,22450,19392,-1634,-75,-59,6,8994,1066,-8198,-84,-65,81
32767,29088,1196,-79,-49,8,22206,19476,-1714,-75,-36,2,8990,1148,-8234,-80,-80,74
32767,28948,1152,-63,-35,12,21972,19468,-1848,-88,-33,16,9082,1196,-8290,-86,-81,73
32767,28692,1134,-51,-29,16,22258,19434,-1660,-95,-49,13,9068,1060,-8230,-100,-61,76
32767,28916,1124,-44,-28,13,22416,19410,-1708,-110,-34,-15,9022,1148,-8308,-114,-59,72
32767,28878,1162,-107,-38,15,21978,19400,-1744,-115,-14,-8,8942,1154,-8326,-105,-61,84
32767,29492,1018,-140,-63,5,22016,19266,-1686,-86,-43,22,9014,1126,-8268,-94,-72,92
32767,28566,1132,-203,-56,19,22336,19392,-1682,-77,-49,9,9188,1074,-8210,-86,-78,93
32767,28514,1040,-134,-71,15,22228,19540,-1760,-81,-29,11,9190,1116,-8234,-79,-61,87
32767,28464,1138,-78,-49,18,21964,19466,-1868,-86,-26,19,9064,1182,-8124,-74,-39,86
32767,29010,1160,-50,-44,11,22188,19454,-1768,-96,-59,6,8904,1198,-8172,-70,-54,89
32767,29206,1204,-84,-21,2,22304,19320,-1722,-92,-47,-9,8974,1146,-8072,-53,-75,81
32767,28922,1096,-94,-48,10,22274,19326,-1746,-82,-50,-4,9188,1190,-8092,-39,-75,66
32767,28862,1132,-109,-45,12,21880,19358,-1722,-74,-37,18,9206,1320,-7976,-66,-43,50
32767,28760,1070,-115,-43,7,21982,19342,-1760,-68,-48,30,9138,1268,-8016,-98,-22,45
32767,28776,972,-99,-24,13,22104,19330,-1824,-83,-46,25,9088,1236,-8090,-110,-23,46
32767,28840,966,-95,-24,25,22140,19346,-1718,-100,-40,21,8992,1096,-8128,-96,-14,48
32767,28740,1054,-108,-31,28,22184,19238,-1766,-124,-35,8,9008,1260,-8032,-87,-29,30
32767,28680,978,-125,2,18,21990,19182,-1784,-121,-24,2,9094,1402,-7992,-92,-32,28
32767,28678,1134,-92,-22,1,22058,19198,-1860,-103,-40,10,9020,1400,-7898,-95,-29,40
32767,28940,896,-119,-19,16,22006,19368,-1896,-75,-28,19,9070,1320,-7950,-83,-46,47
32767,28776,876,-146,-36,31,22016,19260,-1948,-75,-41,16,9184,1324,-8104,-62,-68,61
32767,28662,1034,-148,-49,25,21954,19358,-1998,-75,-36,11,9090,1276,-8120,-56,-47,68
32767,28918,1022,-128,-62,23,22216,19296,-1862,-80,-52,22,9006,1384,-7986,-52,-38,56
32767,28714,1174,-120,-55,33,22280,19312,-1972,-64,-22,-4,9082,1492,-7864,-57,-47,51
32767,28940,1296,-103,-50,18,21858,19364,-2012,-55,-19,12,9116,1480,-7818,-69,-48,61
32767,29030,1224,-117,-56,8,21986,19380,-1868,-67,-34,31,9128,1432,-7834,-73,-52,74
32767,28672,1128,-134,-41,17,22416,19326,-1810,-88,-43,13,9078,1410,-7916,-68,-56,82
32767,28786,964,-84,-55,9,22172,19268,-1804,-96,-12,-4,8972,1384,-7980,-53,-50,87
