gravity_test
Module: E0:5A:1B:76:51:80 (05)
t(us),ax,ay,az,gx,gy,gz,y,p,r
5697645,32767,19450,6298,-25,-44,-10,-0.536203,1.016042,1.286042
5713271,32767,19394,6202,-25,-44,-9,-0.535201,1.015952,1.285880
5728897,32767,19424,6302,-24,-45,-9,-0.533705,1.016022,1.286022
5744524,32767,19428,6366,-24,-45,-9,-0.533136,1.015996,1.286150
5760151,32767,19456,6336,-25,-44,-10,-0.531293,1.015928,1.286107
5775778,32767,19492,6282,-25,-45,-9,-0.530520,1.015921,1.285990
5791405,32767,19394,6304,-25,-43,-10,-0.528663,1.015852,1.285946
5807030,32767,19400,6272,-25,-45,-10,-0.527038,1.015867,1.285947
5822656,32767,19454,6248,-25,-44,-8,-0.526452,1.015841,1.286076
5838283,32767,19466,6372,-25,-44,-9,-2.950937,2.425683,2.328315
5853908,32767,19462,6244,-25,-45,-10,-0.523868,1.015821,1.286055
5869534,32767,19390,6230,-25,-44,-9,-0.522213,1.015835,1.286057
5885161,32767,19438,6332,-24,-44,-9,-0.521706,1.015864,1.286325
5900787,32767,19396,6296,-24,-44,-9,-0.519866,1.015894,1.286020
5916414,32767,19404,6322,-25,-44,-9,-0.519260,1.015868,1.286148
5932040,32767,19428,6312,-26,-45,-9,-0.516495,1.015922,1.286023
5947665,32767,19416,6312,-25,-45,-9,-0.515528,1.015888,1.286001
5963291,32767,19376,6292,-25,-44,-9,-0.514442,1.015928,1.285874
5978918,32767,19424,6280,-25,-44,-9,-0.512848,1.015868,1.285980
5994543,32767,19424,6276,-25,-44,-10,-0.511753,1.015908,1.285853
6010170,32767,19386,6234,-26,-45,-9,-0.510145,1.015848,1.285959
6025797,32767,19418,6236,-25,-45,-9,-0.509393,1.015896,1.285983
6041423,32767,19444,6324,-24,-44,-10,-0.507929,1.015990,1.285970
6069042,32767,19412,6288,-24,-45,-8,-0.507929,1.015990,1.285970
6084667,32767,19424,6242,-24,-44,-8,-0.504181,1.015936,1.285927
6100293,32767,19432,6316,-25,-45,-10,-0.502405,1.015950,1.285928
6115919,32767,19448,6290,-26,-45,-10,-0.501752,1.015923,1.286057
6131545,32767,19436,6224,-25,-44,-9,-0.499607,1.015930,1.285908
6147170,32767,19378,6298,-24,-46,-10,-0.498946,1.015903,1.286036
6162795,32767,19408,6254,-23,-44,-9,-0.497424,1.015997,1.286023
6178421,32767,19430,6280,-24,-45,-10,-0.495605,1.016011,1.286024
6194048,32767,19450,6298,-24,-45,-9,-0.495605,1.016011,1.286024
6209674,32767,19402,6324,-25,-44,-10,-0.492778,1.015862,1.285966
6225300,32767,19408,6334,-25,-45,-10,-0.491614,1.015902,1.285840
6240927,32767,19434,6328,-24,-45,-10,-0.489760,1.015916,1.285841
6256553,32767,19424,6246,-25,-45,-9,-0.489072,1.015890,1.285969
6272180,32767,19430,6294,-25,-44,-9,-0.487201,1.015904,1.285971
6287807,32767,19442,6294,-25,-45,-9,-0.485258,1.015990,1.285808
6303433,32767,19448,6306,-25,-45,-9,-0.484557,1.015963,1.285936
6319060,32767,19442,6248,-25,-44,-9,-0.482658,1.015978,1.285937
6334686,32767,19410,6262,-25,-44,-9,-0.481595,1.015943,1.285915
6350313,32767,19462,6296,-25,-44,-10,-0.479678,1.015957,1.285917
6365938,32767,19386,6260,-25,-45,-10,-0.478607,1.015924,1.285894
6381564,32767,19422,6250,-25,-45,-8,-0.476672,1.015938,1.285896
6397191,32767,19412,6276,-25,-45,-9,-0.475947,1.015911,1.286023
6412817,32767,19472,6270,-25,-44,-9,-0.473994,1.015925,1.286025
6428443,32767,19434,6302,-24,-45,-9,-0.472028,1.015939,1.286027
6444068,32767,19440,6234,-25,-45,-10,-0.472028,1.015939,1.286027
6459693,32767,19450,6310,-25,-43,-9,-0.468951,1.015919,1.286006
6475318,32767,19392,6266,-26,-44,-9,-0.468409,1.015918,1.285978
6490945,32767,19432,6222,-25,-46,-10,-0.466053,1.015924,1.285829
6506571,32767,19418,6200,-24,-44,-10,-0.465396,1.015952,1.286099
6522198,32767,19430,6232,-25,-45,-9,-0.463376,1.015966,1.286101
6537823,32767,19434,6298,-24,-44,-9,-0.461342,1.015980,1.286103
6553448,32767,19404,6354,-25,-44,-9,-0.460573,1.015953,1.286230
6569075,32767,19412,6304,-25,-45,-10,-0.458066,1.015906,1.285939
6584701,32767,19436,6250,-25,-44,-10,-0.457287,1.015879,1.286067
6600326,32767,19390,6250,-24,-44,-8,-0.455214,1.015893,1.286069
6615952,32767,19410,6218,-24,-44,-9,-0.454385,1.015939,1.286032
6631579,32767,19452,6244,-25,-45,-8,-0.452294,1.015953,1.286034
6647205,32767,19366,6250,-26,-44,-10,-0.451343,1.016001,1.286060
6662830,32767,19442,6304,-24,-44,-9,-0.449388,1.015940,1.286164
6678456,32767,19460,6280,-24,-44,-9,-0.447263,1.015954,1.286166
6694081,32767,19428,6266,-25,-44,-9,-0.447263,1.015954,1.286166
6709707,32767,19390,6300,-26,-44,-10,-0.444272,1.016013,1.286132
6725333,32767,19400,6230,-24,-45,-9,-0.442938,1.016054,1.286006
6740959,32767,19402,6246,-24,-44,-9,-0.440671,1.016015,1.285866
6756585,32767,19394,6330,-25,-44,-10,-0.439841,1.015988,1.285993
6772212,32767,19392,6324,-24,-45,-8,-0.437302,1.015995,1.285844
6787837,32767,19474,6294,-24,-44,-10,-0.435103,1.016009,1.285847
6803464,32767,19372,6262,-25,-44,-9,-0.434257,1.015982,1.285974
6819091,32767,19436,6280,-25,-46,-9,-0.434257,1.015982,1.285974
6834718,32767,19426,6258,-25,-44,-9,-0.431153,1.016041,1.285940
6850345,32767,19432,6230,-25,-46,-9,-0.428913,1.016055,1.285943
6865972,32767,19392,6290,-24,-45,-9,-0.428048,1.016028,1.286070
6881599,32767,19406,6240,-24,-44,-9,-0.425786,1.016042,1.286072
6897225,32767,19442,6288,-24,-45,-10,-0.423510,1.016056,1.286074
6912851,32767,19440,6312,-24,-45,-10,-0.422629,1.016029,1.286201
6928478,32767,19444,6298,-25,-45,-9,-0.420225,1.015989,1.286060
6944104,32767,19424,6254,-25,-44,-9,-0.417560,1.015997,1.285912
6959731,32767,19414,6288,-25,-44,-9,-0.416995,1.016049,1.286027
6975358,32767,19402,6296,-26,-43,-8,-0.415744,1.016015,1.286003
6990985,32767,19428,6276,-25,-45,-9,-0.413402,1.016029,1.286006
7006611,32767,19388,6276,-25,-44,-8,-0.412311,1.016077,1.286032
7022238,32767,19412,6286,-24,-44,-9,-0.409839,1.016038,1.285890
7037865,32767,19450,6240,-24,-46,-8,-0.407292,1.015970,1.285843
7053491,32767,19426,6306,-25,-45,-9,-0.406518,1.016098,1.285857
7081244,32767,19422,6298,-25,-43,-9,-0.401885,1.016050,1.285963
7096869,32767,19396,6302,-25,-45,-9,-0.400402,1.016092,1.285838
7112494,32767,19430,6204,-25,-44,-10,-0.399452,1.016064,1.285965
7128121,32767,19414,6256,-25,-44,-9,-0.397003,1.016078,1.285968
7143748,32767,19416,6310,-25,-44,-8,-0.395587,1.015991,1.285800
7159375,32767,19408,6296,-24,-44,-10,-0.393115,1.016006,1.285802
7175000,32767,19420,6316,-26,-43,-9,-0.392296,1.016133,1.285818
7190626,32767,19434,6332,-24,-45,-9,-0.389800,1.016147,1.285820
7206253,32767,19448,6278,-24,-45,-9,-0.387484,1.016085,1.285923
7221878,32767,19406,6310,-22,-45,-9,-0.385951,1.016127,1.285799
7237504,32767,19420,6304,-25,-45,-10,-0.383614,1.016066,1.285902
7253129,32767,19408,6264,-24,-45,-9,-0.382412,1.016114,1.285928
7268755,32767,19424,6280,-25,-45,-10,-0.379943,1.015999,1.285887
7284380,32767,19430,6272,-26,-43,-9,-0.378728,1.016047,1.285913
7300006,32767,19464,6274,-25,-44,-10,-0.376346,1.015985,1.286016
7315633,32767,19462,6238,-24,-45,-9,-0.374773,1.016027,1.285892
7331260,32767,19430,6250,-24,-45,-8,-0.371485,1.016092,1.286010
7346886,32767,19406,6284,-24,-43,-10,-0.370102,1.016059,1.285986
7362513,32767,19462,6248,-25,-45,-10,-0.369059,1.016030,1.286113
7378140,32767,19424,6316,-25,-44,-9,-0.366409,1.016044,1.286115
7393765,32767,19424,6310,-25,-45,-9,-0.364689,1.016034,1.285847
7409392,32767,19438,6300,-24,-46,-9,-0.362225,1.015972,1.285949
7425019,32767,19434,6280,-25,-45,-10,-0.361308,1.016100,1.285966
7440645,32767,19422,6272,-25,-45,-8,-0.358606,1.016114,1.285968
7456272,32767,19400,6180,-25,-45,-8,-0.356104,1.016052,1.286070
7471897,32767,19396,6294,-25,-44,-9,-0.354799,1.016099,1.286098
7487524,32767,19440,6236,-24,-44,-9,-0.352053,1.016113,1.286100
7503150,32767,19400,6268,-26,-44,-9,-0.350953,1.016085,1.286227
7518775,32767,19472,6254,-25,-44,-9,-0.348552,1.016178,1.286219
7534402,32767,19396,6294,-25,-44,-9,-0.346988,1.016092,1.286050
7550028,32767,19438,6256,-24,-44,-10,-0.344190,1.016106,1.286053
7565653,32767,19426,6296,-25,-45,-9,-0.343066,1.016078,1.286179
7581280,32767,19436,6248,-25,-45,-10,-0.339103,1.016063,1.286309
7596907,32767,19432,6262,-24,-44,-10,-0.337626,1.016030,1.286284
7612534,32767,19404,6308,-24,-46,-10,-0.336365,1.015949,1.286265
7628159,32767,19414,6230,-24,-44,-10,-0.333495,1.015963,1.286268
7643786,32767,19422,6328,-24,-44,-9,-0.331770,1.016005,1.286144
7659412,32767,19414,6290,-26,-44,-10,-0.329106,1.015943,1.286246
7675039,32767,19338,6306,-25,-45,-10,-0.327582,1.015939,1.286128
7690670,32767,19456,6322,-24,-44,-9,-0.323523,1.015998,1.286097
7706296,32767,19416,6286,-25,-45,-9,-0.322004,1.015965,1.286072
7721922,32767,19450,6228,-25,-44,-9,-0.320570,1.016013,1.286099
7737548,32767,19394,6242,-25,-44,-8,-0.317480,1.015975,1.285957
7753174,32767,19394,6288,-25,-44,-9,-0.316271,1.015946,1.286083
7768799,32767,19384,6310,-26,-44,-9,-0.313269,1.015960,1.286086
7784425,32767,19400,6280,-24,-45,-9,-0.311721,1.015926,1.286061
7800050,32767,19434,6286,-24,-44,-9,-0.309084,1.016020,1.286055
7815677,32767,19432,6322,-25,-45,-8,-0.305917,1.015982,1.285912
7831303,32767,19466,6292,-26,-45,-9,-0.304421,1.016030,1.285940
7846929,32767,19452,6270,-26,-44,-9,-0.301340,1.016044,1.285942
7862555,32767,19400,6248,-25,-44,-10,-0.299758,1.016010,1.285917
7878189,32767,19366,6314,-25,-45,-9,-0.296970,1.016029,1.286071
7893816,32767,19434,6220,-25,-44,-9,-0.295375,1.015995,1.286046
7909442,32767,19394,6268,-25,-44,-10,-0.292638,1.016089,1.286041
7925068,32767,19446,6320,-25,-45,-9,-0.291230,1.016008,1.286021
7940694,32767,19444,6254,-25,-45,-8,-0.286496,1.016070,1.286052
7956321,32767,19410,6270,-25,-44,-10,-0.284872,1.016036,1.286027
7971947,32767,19452,6328,-26,-44,-9,-0.283295,1.016084,1.286055
7987573,32767,19402,6308,-25,-45,-9,-0.280218,1.015969,1.286009
8003200,32767,19438,6322,-25,-44,-9,-0.278309,1.016013,1.285887
8018827,32767,19422,6270,-24,-44,-9,-0.275056,1.016027,1.285890
8034453,32767,19424,6234,-24,-44,-10,-0.273713,1.015998,1.286015
8050079,32767,19420,6288,-25,-45,-9,-0.270843,1.016091,1.286010
8077673,32767,19416,6284,-25,-44,-10,-0.270843,1.016091,1.286010
8093299,32767,19424,6278,-26,-44,-9,-0.264675,1.015995,1.286119
8108925,32767,19424,6290,-25,-44,-9,-0.261328,1.016009,1.286122
8124551,32767,19436,6240,-24,-46,-9,-0.259354,1.016053,1.285999
8140177,32767,19426,6252,-25,-45,-10,-0.256561,1.015994,1.286250
8155804,32767,19458,6252,-25,-43,-9,-0.253160,1.016008,1.286253
8171429,32767,19398,6276,-25,-45,-10,-0.251620,1.015927,1.286232
8187056,32767,19392,6230,-25,-45,-9,-0.248186,1.015941,1.286235
8202683,32767,19448,6326,-24,-44,-9,-0.245157,1.016034,1.286231
8218310,32767,19438,6224,-24,-45,-9,-0.243419,1.016001,1.286206
8233935,32767,19418,6276,-25,-45,-9,-0.241555,1.015997,1.286088
8249561,32767,19434,6308,-26,-44,-10,-0.238055,1.016011,1.286091
8265191,32767,19406,6284,-25,-44,-9,-0.236592,1.015982,1.286216
8280817,32767,19452,6230,-25,-44,-8,-0.233059,1.015996,1.286219
8296444,32767,19380,6296,-25,-44,-8,-0.229938,1.016089,1.286215
8312070,32767,19416,6232,-25,-45,-9,-0.228321,1.016008,1.286194
8327696,32767,19410,6286,-24,-46,-10,-0.224733,1.016023,1.286197
8343322,32767,19388,6276,-26,-44,-9,-0.222634,1.016066,1.286075
8358949,32767,19418,6260,-25,-44,-9,-0.219296,1.016084,1.286229
8374576,32767,19426,6316,-24,-45,-8,-0.217487,1.016050,1.286204
8390203,32767,19438,6288,-24,-45,-10,-0.214144,1.016093,1.286053
8405830,32767,19410,6228,-23,-43,-8,-0.211057,1.016034,1.286304
8421457,32767,19420,6278,-25,-44,-9,-0.208912,1.016077,1.286182
8437083,32767,19440,6240,-25,-45,-10,-0.205069,1.016041,1.286038
8452710,32767,19410,6276,-26,-45,-9,-0.201331,1.016055,1.286041
8468336,32767,19424,6334,-26,-43,-9,-0.199750,1.016025,1.286167
8483962,32767,19386,6240,-24,-44,-8,-0.197440,1.016018,1.285898
8499588,32767,19418,6242,-24,-44,-9,-0.194700,1.016038,1.286142
8515215,32767,19430,6220,-24,-45,-9,-0.190893,1.016052,1.286145
8530841,32767,19352,6214,-25,-45,-9,-0.189277,1.016022,1.286270
8546467,32767,19408,6220,-25,-45,-8,-0.185434,1.016036,1.286273
8562093,32767,19418,6290,-25,-45,-9,-0.183470,1.016083,1.286303
8577719,32767,19428,6288,-25,-45,-9,-0.178003,1.016093,1.286127
8593345,32767,19434,6252,-25,-44,-10,-0.176011,1.016140,1.286156
8608971,32767,19434,6258,-24,-44,-9,-0.174089,1.016107,1.286130
8624598,32767,19444,6290,-25,-45,-8,-0.172421,1.016076,1.286255
8640225,32767,19422,6250,-25,-45,-9,-0.168338,1.016040,1.286111
8655851,32767,19398,6264,-26,-45,-9,-0.164615,1.016057,1.286265
8671476,32767,19424,6282,-25,-44,-10,-0.162319,1.016101,1.286144
8687102,32767,19420,6322,-24,-44,-9,-0.159119,1.016117,1.286237
8702728,32767,19434,6236,-25,-44,-10,-0.155197,1.016084,1.286244
8718354,32767,19432,6324,-25,-44,-9,-0.153222,1.016051,1.286218
8733980,32767,19418,6276,-25,-45,-9,-0.151135,1.016098,1.286247
8749605,32767,19410,6266,-25,-44,-10,-0.146914,1.016062,1.286103
8765233,32767,19368,6218,-24,-45,-10,-0.143158,1.015998,1.286202
8780860,32767,19444,6290,-25,-45,-9,-0.141033,1.016045,1.286232
8796486,32767,19428,6294,-25,-43,-9,-0.137226,1.016089,1.286082
8812112,32767,19438,6266,-25,-45,-8,-0.135439,1.016058,1.286207
8842625,32767,19416,6256,-25,-45,-8,-0.125089,1.016006,1.286191
8858251,32767,19420,6288,-24,-44,-9,-0.125089,1.016006,1.286191
8873878,32767,19394,6304,-25,-45,-8,-0.122671,1.016050,1.286069
8889503,32767,19416,6274,-26,-45,-9,-0.118410,1.016065,1.286073
8905129,32767,19378,6238,-25,-44,-9,-0.114690,1.016111,1.286075
8920756,32767,19400,6260,-25,-43,-9,-0.112617,1.016078,1.286048
8936382,32767,19468,6322,-25,-44,-9,-0.108294,1.016092,1.286052
8952009,32767,19378,6300,-25,-45,-9,-0.105901,1.016089,1.285934
8967635,32767,19430,6286,-24,-45,-11,-0.099640,1.016072,1.286062
8983262,32767,19432,6252,-24,-45,-9,-0.098229,1.016121,1.286182
8998888,32767,19426,6254,-24,-44,-10,-0.095731,1.016166,1.286061
9014515,32767,19436,6242,-25,-45,-10,-0.093815,1.016135,1.286186
9030141,32767,19416,6304,-25,-45,-9,-0.089238,1.016100,1.286041
9045766,32767,19424,6246,-25,-45,-9,-0.084967,1.016116,1.286196
9061392,32767,19436,6260,-25,-44,-9,-0.082824,1.016083,1.286169
9077019,32767,19402,6192,-24,-43,-9,-0.078370,1.016049,1.286175
9104780,32767,19436,6272,-24,-43,-11,-0.078370,1.016049,1.286175
9120407,32767,19406,6274,-24,-44,-10,-0.070045,1.016029,1.286124
9136033,32767,19416,6286,-25,-45,-8,-0.065465,1.016043,1.286128
9151660,32767,19440,6304,-25,-45,-9,-0.063050,1.016090,1.286158
9167287,32767,19436,6240,-24,-45,-10,-0.058289,1.016055,1.286013
9182913,32767,19422,6292,-24,-45,-10,-0.056259,1.016024,1.286138
9198539,32767,19448,6276,-24,-44,-9,-0.052108,1.016118,1.286138
9214166,32767,19404,6240,-24,-44,-9,-0.049918,1.016037,1.286113
9229791,32767,19412,6268,-25,-43,-10,-0.043150,1.016020,1.286241
9245416,32767,19416,6286,-25,-44,-10,-0.040497,1.016065,1.286121
9261042,32767,19406,6338,-24,-44,-8,-0.038272,1.015985,1.286096
9276668,32767,19386,6266,-25,-45,-9,-0.033510,1.015999,1.286100
9292293,32767,19404,6262,-26,-44,-9,-0.031498,1.016125,1.286127
9307919,32767,19418,6280,-25,-44,-8,-0.026554,1.016090,1.285982
9323544,32767,19386,6320,-25,-45,-9,-0.024429,1.016059,1.286106
9339171,32767,19416,6240,-25,-43,-9,-0.019587,1.016073,1.286110
9354796,32767,19434,6268,-25,-44,-9,-0.014579,1.016038,1.285965
9370422,32767,19436,6320,-24,-44,-10,-0.012942,1.016086,1.286085
9386047,32767,19464,6324,-25,-44,-8,-0.007896,1.016051,1.285940
9401673,32767,19414,6266,-24,-44,-10,-0.005152,1.016097,1.285820
9417299,32767,19446,6282,-24,-44,-9,-0.000631,1.015985,1.285919
9432925,32767,19416,6278,-25,-44,-8,0.002012,1.016032,1.285950
9448551,32767,19456,6284,-26,-44,-9,0.006995,1.016046,1.285954
9464178,32767,19412,6258,-25,-44,-9,0.009217,1.016015,1.286078
9479805,32767,19398,6300,-26,-44,-9,0.016199,1.016026,1.285902
9495431,32767,19424,6228,-26,-46,-9,0.019042,1.016025,1.285784
9511056,32767,19440,6314,-25,-46,-9,0.021751,1.016072,1.285815
9526683,32767,19380,6268,-25,-45,-9,0.026381,1.016007,1.285912
9542311,32767,19412,6300,-25,-44,-10,0.029114,1.016054,1.285943
9557937,32767,19412,6332,-24,-45,-10,0.034238,1.016068,1.285947
9573563,32767,19396,6212,-24,-44,-8,0.036144,1.016068,1.285919
9589191,32767,19412,6238,-25,-45,-10,0.041305,1.016082,1.285923
9604817,32767,19430,6236,-25,-44,-8,0.046414,1.016097,1.286078
9620443,32767,19440,6206,-25,-44,-9,0.048747,1.016065,1.286202
9636069,32767,19456,6240,-26,-44,-8,0.054119,1.016031,1.286056
9651694,32767,19428,6276,-25,-45,-9,0.055932,1.016078,1.286178
9667320,32767,19440,6322,-25,-44,-8,0.061195,1.016092,1.286181
9682946,32767,19430,6274,-25,-43,-9,0.064189,1.016091,1.286064
9698572,32767,19402,6290,-25,-45,-10,0.069492,1.016105,1.286067
9714199,32767,19448,6246,-24,-45,-9,0.074434,1.015993,1.286165
9729824,32767,19410,6246,-24,-43,-9,0.074434,1.015993,1.286165
9745449,32767,19466,6270,-25,-44,-8,0.079786,1.016006,1.286169
9761076,32767,19416,6232,-26,-44,-9,0.084578,1.016101,1.286322
9776702,32767,19468,6268,-25,-45,-9,0.090125,1.016067,1.286176
9792328,32767,19446,6272,-26,-44,-9,0.092576,1.016035,1.286300
9807955,32767,19390,6276,-25,-44,-8,0.098014,1.016049,1.286304
9823581,32767,19418,6346,-25,-44,-9,0.101124,1.016047,1.286186
9839208,32767,19452,6256,-26,-45,-9,0.106103,1.015982,1.286281
9854834,32767,19414,6236,-24,-44,-10,0.111192,1.016028,1.286134
9870461,32767,19434,6338,-25,-43,-9,0.114195,1.016075,1.286166
9886087,32767,19440,6280,-25,-44,-9,0.119871,1.016041,1.286020
9901714,32767,19430,6244,-26,-44,-9,0.122394,1.016008,1.286143
9917340,32767,19416,6308,-24,-44,-9,0.128105,1.015975,1.285997
9932967,32767,19452,6258,-24,-45,-10,0.131155,1.016021,1.286029
9948593,32767,19434,6302,-25,-45,-9,0.136246,1.015956,1.286124
9964219,32767,19448,6338,-25,-44,-8,0.142035,1.015923,1.286129
9979845,32767,19432,6306,-24,-44,-8,0.142035,1.015923,1.286129
9995472,32767,19466,6314,-24,-44,-9,0.150341,1.016015,1.285863
10011098,32767,19390,6300,-25,-44,-9,0.152935,1.015983,1.285986
10026725,32767,19382,6260,-26,-43,-9,0.158765,1.015949,1.285840
10042352,32767,19428,6290,-25,-45,-8,0.161898,1.015996,1.285872
10057978,32767,19450,6322,-25,-45,-9,0.167669,1.016010,1.286028
10073604,32767,19408,6270,-24,-45,-9,0.172473,1.015977,1.285971
10089231,32767,19416,6250,-25,-45,-10,0.175645,1.016024,1.286004
10104857,32767,19446,6296,-26,-45,-8,0.181564,1.015990,1.285857
10132508,32767,19426,6294,-25,-44,-9,0.181564,1.015990,1.285857
10148135,32767,19452,6268,-26,-42,-9,0.193392,1.015971,1.285866
10163761,32767,19436,6212,-25,-44,-8,0.198665,1.016064,1.285870
10179387,32767,19390,6308,-25,-44,-8,0.201510,1.015984,1.285842
10195013,32767,19438,6274,-24,-44,-10,0.207469,1.015998,1.285998
10210639,32767,19464,6250,-24,-44,-9,0.210090,1.015966,1.285969
10226266,32767,19434,6270,-26,-45,-9,0.216231,1.015932,1.285974
10241893,32767,19410,6290,-26,-44,-9,0.222143,1.015946,1.285978
10257519,32767,19434,6284,-24,-45,-10,0.225036,1.015866,1.285950
10273146,32767,19422,6374,-25,-45,-9,-3.140880,-0.000254,0.571194
10288773,32767,19410,6304,-25,-44,-10,0.233723,1.016006,1.285987
10304400,32767,19432,6356,-25,-44,-10,0.239832,1.015973,1.285841
10320026,32767,19428,6236,-25,-44,-9,0.242757,1.015893,1.285812
10335652,32767,19410,6342,-26,-45,-10,0.248747,1.015907,1.285816
10351277,32767,19446,6262,-26,-44,-10,0.252241,1.015907,1.285698
10366903,32767,19416,6312,-25,-44,-9,0.260506,1.015968,1.285825
10382528,32767,19380,6306,-25,-44,-9,0.264025,1.015967,1.285707
10398155,32767,19410,6274,-24,-44,-9,0.266851,1.015934,1.285830
10413782,32767,19424,6236,-25,-43,-9,0.272908,1.015948,1.285834
10429409,32767,19384,6252,-25,-44,-8,0.275892,1.015868,1.285805
10445035,32767,19408,6306,-25,-43,-10,0.281589,1.015962,1.285962
10460661,32767,19394,6328,-24,-45,-10,0.284825,1.016009,1.285844
10476287,32767,19404,6276,-25,-45,-10,0.291066,1.015976,1.285697
10491912,32767,19410,6226,-25,-44,-8,0.296957,1.016022,1.285702
10507539,32767,19442,6280,-24,-44,-9,0.299839,1.015989,1.285824
10523164,32767,19392,6320,-25,-45,-10,0.305976,1.016003,1.285829
10538791,32767,19390,6324,-25,-44,-9,0.309580,1.016003,1.285711
10554417,32767,19472,6280,-25,-45,-10,0.315736,1.016017,1.285715
10570044,32767,19442,6290,-25,-46,-8,0.318784,1.015937,1.285686
10585671,32767,19450,6286,-25,-44,-10,0.324628,1.016030,1.285843
10601296,32767,19416,6344,-26,-44,-9,0.327317,1.015998,1.285814
10616922,32767,19426,6272,-25,-45,-10,0.337399,1.016011,1.285851
10632548,32767,19414,6322,-25,-44,-10,0.340229,1.015932,1.285670
10648174,32767,19428,6262,-24,-44,-9,0.343748,1.015978,1.285704
10663801,32767,19436,6282,-26,-44,-9,0.349545,1.016025,1.285558
10679428,32767,19444,6264,-26,-44,-10,0.352500,1.015992,1.285681
10695054,32767,19394,6294,-25,-44,-9,0.358867,1.015960,1.285533
10710680,32767,19418,6226,-25,-44,-9,0.362412,1.016006,1.285567
10726305,32767,19462,6284,-25,-44,-9,0.368357,1.015939,1.285811
10741932,32767,19426,6300,-24,-44,-10,0.374746,1.015907,1.285664
10757559,32767,19402,6246,-26,-45,-9,0.377895,1.015987,1.285547
10773191,32767,19470,6238,-26,-44,-9,0.384158,1.016001,1.285552
10788818,32767,19360,6310,-24,-45,-9,0.387152,1.015967,1.285674
10804444,32767,19418,6242,-25,-45,-8,0.393559,1.015935,1.285526
10820070,32767,19420,6286,-25,-46,-9,0.397147,1.015982,1.285560
10835697,32767,19406,6292,-25,-45,-9,0.403335,1.016028,1.285566
10851323,32767,19456,6210,-25,-45,-9,0.406350,1.015995,1.285688
10866949,32767,19482,6284,-26,-45,-9,0.416387,1.016009,1.285575
10882576,32767,19426,6274,-26,-45,-10,0.419413,1.015975,1.285697
10898203,32767,19406,6232,-25,-43,-10,0.423031,1.016022,1.285731
10913829,32767,19466,6324,-26,-44,-9,0.428924,1.016069,1.285586
10929456,32767,19400,6268,-25,-45,-8,0.431961,1.016036,1.285707
10945081,32767,19434,6280,-25,-44,-9,0.438634,1.016048,1.285863
10960708,32767,19432,6250,-24,-45,-10,0.442034,1.016050,1.285594
10976335,32767,19400,6278,-24,-45,-8,0.448129,1.015982,1.285837
10991961,32767,19446,6246,-25,-45,-9,0.454417,1.016029,1.285843
11007587,32767,19440,6310,-26,-45,-10,0.458067,1.016075,1.285878
11023214,32767,19382,6260,-25,-44,-9,0.464390,1.016089,1.285883
11038844,32767,19400,6248,-26,-44,-8,0.467582,1.016009,1.285852
11054471,32767,19422,6186,-24,-44,-9,0.473772,1.016101,1.286011
11070096,32767,19418,6272,-25,-45,-8,0.477435,1.016148,1.286046
11085721,32767,19394,6296,-25,-45,-9,0.483889,1.016116,1.285898
11101347,32767,19416,6292,-25,-44,-9,0.486430,1.016162,1.286022
11143209,32767,19420,6218,-25,-44,-9,0.506513,1.016109,1.286034
11158836,32767,19380,6298,-24,-45,-8,0.506513,1.016109,1.286034
11174463,32767,19424,6298,-25,-44,-9,0.512428,1.016157,1.285890
11190090,32767,19426,6300,-25,-46,-9,0.516106,1.016203,1.285925
11205717,32767,19442,6336,-25,-44,-10,0.522539,1.016171,1.285777
11221343,32767,19424,6280,-25,-44,-9,0.525624,1.016137,1.285898
11236969,32767,19414,6216,-25,-45,-10,0.532515,1.016104,1.285901
11252595,32767,19436,6264,-25,-45,-9,0.538810,1.016118,1.285906
11268221,32767,19454,6234,-26,-44,-9,0.538810,1.016118,1.285906
11283847,32767,19424,6220,-25,-44,-10,0.548275,1.016130,1.286034
11299474,32767,19422,6310,-25,-43,-9,0.552078,1.016131,1.285916
11315101,32767,19370,6228,-26,-45,-9,0.558356,1.016145,1.285922
11330727,32767,19390,6248,-24,-45,-10,0.561565,1.016065,1.285889
11346354,32767,19444,6298,-26,-45,-9,0.567828,1.016157,1.286050
11361980,32767,19396,6192,-25,-44,-10,0.574205,1.016125,1.285902
11377607,32767,19422,6322,-25,-45,-9,0.577883,1.016171,1.285937
11393234,32767,19434,6316,-24,-44,-9,0.584242,1.016140,1.285789
11408860,32767,19424,6236,-25,-44,-8,0.587327,1.016106,1.285910
11424485,32767,19450,6264,-25,-44,-9,0.594200,1.016073,1.285913
11440111,32767,19410,6272,-25,-44,-8,0.596788,1.016118,1.286038
11455737,32767,19432,6274,-24,-45,-8,0.603117,1.016086,1.285890
11471364,32767,19406,6256,-24,-44,-9,0.606783,1.016133,1.285925
11486990,32767,19430,6260,-25,-44,-8,0.613151,1.016179,1.285933
11502617,32767,19412,6228,-25,-44,-8,0.619448,1.016148,1.285784
11518242,32767,19480,6272,-26,-45,-8,0.619448,1.016148,1.285784
11533867,32767,19386,6202,-25,-44,-9,0.629254,1.016125,1.286062
11549493,32767,19438,6336,-25,-45,-9,0.633019,1.016126,1.285944
11565119,32767,19404,6282,-24,-44,-9,0.638102,1.016139,1.286039
