ax,ay,az,gx,gy,gz
32767,20778,6224,-46,-32,19
32767,20324,6288,-37,-39,18
32767,20360,6400,-51,-71,-12
32767,20428,6228,-62,-84,-51
32767,20528,5906,-27,-75,-21
32767,20644,5802,25,-40,10
32767,20844,5946,36,-10,15
32767,20926,6482,-26,-21,6
32767,20600,6702,-115,-55,-31
32767,20184,6320,-86,-110,-49
32767,20452,5732,41,-107,-9
32767,21040,5514,90,-57,22
32767,21298,5762,27,4,41
32767,20750,6222,-98,29,32
32767,20254,6584,-144,9,-19
32767,20132,6716,-99,-38,-45
32767,20504,6202,8,-91,12
32767,20600,6004,25,-92,18
32767,20316,6074,-19,7,30
32767,20190,6378,-66,9,-1
32767,19990,6580,-87,-32,-39
32767,20316,6418,-9,-94,-56
32767,20954,5968,59,-103,-32
32767,21404,5746,65,-70,9
32767,21326,5828,-15,-30,26
32767,20714,6230,-91,-10,20
32767,20410,6018,15,-52,-33
32767,20938,6030,20,-32,-21
32767,20882,6058,-11,-11,9
32767,20748,6400,-29,-21,16
32767,20570,6546,-43,-56,-1
32767,20560,6330,-57,-97,-12
32767,20554,5988,-49,-100,-18
32767,20514,5636,-5,-41,7
32767,20544,5818,20,15,22
32767,20636,6410,-15,18,4
32767,20690,6796,-78,-27,-37
32767,20568,6810,-112,-96,-43
32767,20300,5848,-35,-129,-5
32767,20320,5580,36,-153,23
32767,20670,5284,62,-101,6
32767,20804,5514,-14,25,-4
32767,20776,6128,-69,68,-8
32767,20660,6728,-93,47,-18
32767,20554,6900,-79,-19,-14
32767,20620,6730,-17,-90,-1
32767,20758,6168,31,-133,17
32767,20770,5626,36,-112,31
32767,20622,5690,-18,-55,27
32767,20262,6038,-100,1,-27
32767,20184,6292,-92,2,-30
32767,20392,6184,-40,-11,-12
32767,20440,6144,-11,-20,-7
32767,20586,6280,12,-28,1
32767,20684,6362,7,-48,-7
32767,21016,6500,-18,-83,-31
32767,21090,6214,-58,-102,-27
32767,20628,5826,-32,-78,22
32767,20338,5630,18,-27,43
32767,20494,5914,23,12,37
32767,20586,6510,-71,-2,-14
32767,20360,6672,-126,-37,-52
32767,20186,6390,-70,-83,-34
32767,20526,5922,46,-85,0
32767,20968,5848,76,-58,23
32767,20966,5946,-53,-29,19
32767,20168,6170,-124,-17,-1
32767,19868,6146,-83,-30,-41
32767,20304,5988,33,-26,-40
32767,21092,6274,54,-21,-9
32767,21232,6176,31,-29,10
32767,20930,6318,-70,-35,-3
32767,20300,6352,-48,-87,12
32767,20408,6242,-2,-112,-7
32767,20862,5826,-11,-103,-18
32767,20824,5598,-52,-48,-10
32767,20542,5688,-58,21,11
32767,20256,6042,-43,51,13
32767,20272,7056,-48,5,-9
32767,20296,7054,-49,-77,-37
32767,20520,6176,-6,-154,-45
32767,20824,5474,51,-122,-19
32767,21148,5382,62,-47,14
32767,21326,5914,-12,4,11
32767,20838,6488,-112,12,-8
32767,20344,6724,-150,-34,-13
32767,20066,6518,-72,-88,-8
32767,20386,6052,30,-104,5
32767,20918,5512,44,-45,12
32767,20832,5846,-49,-9,-7
32767,20190,6426,-106,-4,-22
32767,20174,6538,-37,-43,-19
32767,20660,6200,29,-68,-13
32767,20970,5892,-9,-56,-7
32767,20686,5856,-43,-26,3
32767,20384,6158,-54,-13,-5
32767,20416,6492,-22,-23,-20
32767,20788,6470,-29,-66,-25
32767,20874,6134,-41,-91,-19
32767,20664,5786,-51,-79,2
32767,20384,5670,-15,-42,24
32767,20364,6122,-4,9,6
32767,20600,6432,-52,8,-31
32767,20420,6576,-85,-21,-38
32767,20454,6482,-28,-59,-22
32767,20838,6282,23,-83,-12
32767,21050,5940,13,-79,6
32767,20630,5862,-43,-68,15
32767,20212,5918,-58,-28,-27
32767,20424,6016,-30,-11,-39
32767,20786,6310,-6,-9,-18
32767,21036,6492,-30,-23,-11
32767,20854,6396,-63,-40,-4
32767,20554,6178,-57,-58,12
32767,20344,6204,-33,-76,19
32767,20256,6334,-14,-88,0
32767,20610,5990,-18,-93,-30
32767,20708,5814,-26,-72,-20
32767,20716,5876,-18,-34,4
32767,20648,5974,-39,6,6
32767,20434,6208,-59,19,-1
32767,20252,6688,-68,-11,-17
32767,20332,6560,-30,-60,-36
32767,20696,6282,18,-94,-21
32767,21118,5814,33,-76,11
32767,20846,5976,-34,-46,17
32767,20360,6110,-71,-27,8
32767,20078,6336,-70,-38,-17
32767,20260,6254,-19,-50,-32
32767,20738,6068,14,-49,-17
32767,21092,5976,-2,-30,3
32767,20934,6142,-45,-11,11
32767,20430,6398,-58,-40,10
32767,20224,6404,-38,-65,-6
32767,20360,6038,-28,-82,-26
32767,20606,5936,-21,-71,-32
32767,20846,5866,-17,-47,-4
32767,20782,5982,-29,-18,14
32767,20656,6204,-47,-5,7
32767,20384,6458,-72,-22,-8
32767,20314,6510,-54,-70,-20
32767,20428,6256,-23,-94,-25
32767,20770,5854,17,-77,-16
32767,20814,5724,25,-29,10
32767,20898,5934,-6,12,21
32767,20580,6456,-81,4,-1
32767,20142,6720,-103,-33,-25
32767,20126,6400,-5,-102,-24
32767,20702,5826,67,-112,-10
32767,21204,5658,37,-63,-2
32767,21022,5698,-42,-6,6
32767,20476,6266,-103,12,-6
32767,20234,6568,-65,-5,-15
32767,20504,6620,-28,-58,-12
32767,20692,5882,-23,-80,2
32767,20480,5882,-15,-44,16
32767,20492,5996,0,-13,11
32767,20630,6258,-26,-6,-2
32767,20478,6458,-67,-22,-12
32767,20316,6414,-62,-47,-28
32767,20428,6128,25,-70,0
32767,20800,5926,61,-65,16
32767,20950,5882,11,-44,1
