ax,ay,az,gx,gy,gz
32767,20258,6090,-33,-17,-7
32767,20260,6300,34,-16,9
32767,20578,6448,68,-33,-2
32767,20900,6282,39,-55,7
32767,20968,6092,-2,-59,11
32767,20984,6018,-63,-45,-6
32767,20684,6120,-100,-29,-8
32767,20384,6186,-83,-11,-7
32767,20366,6298,-25,-12,-6
32767,20636,6394,0,-22,-1
32767,20840,6226,-29,-33,-3
32767,20526,6310,-72,-48,-2
32767,20354,6286,-11,-45,13
32767,20720,6170,25,-36,8
32767,20802,6176,-18,-32,-8
32767,20710,6242,-59,-30,-8
32767,20644,6314,-95,-31,-19
32767,20420,6180,-80,-36,-24
32767,20528,6206,-32,-27,-16
32767,20810,6242,3,-25,3
32767,20768,6232,-23,-25,3
32767,20568,6318,-47,-36,4
32767,20456,6288,-58,-34,-3
32767,20550,6220,-70,-38,-15
32767,20320,6260,-53,-40,-9
32767,20434,6274,7,-45,3
32767,20612,6118,14,-35,-9
32767,20920,6136,-33,-25,-20
32767,20722,6274,-88,-28,-11
32767,20470,6340,-81,-31,-8
32767,20486,6290,-64,-37,-15
32767,20362,6250,-32,-41,-15
32767,20558,6236,6,-32,-7
32767,20804,6198,-22,-37,-12
32767,20462,6244,-56,-37,-10
32767,20312,6404,3,-59,11
32767,20714,6268,33,-62,7
32767,21136,6020,-63,-61,-24
32767,20632,5890,-145,-40,-21
32767,20256,5944,-116,-13,-11
32767,20044,6234,-20,5,-1
32767,20476,6536,62,-10,7
32767,20844,6562,-1,-55,-7
32767,20646,6454,-59,-81,-13
32767,20426,6102,-64,-88,-16
32767,20398,5892,-17,-68,-17
32767,20548,5954,28,-34,-7
32767,20854,6112,14,-13,2
32767,20346,6418,-39,-44,7
32767,20470,6348,-12,-60,-2
32767,20284,6244,6,-59,-12
32767,20628,6160,30,-51,-18
32767,20812,6182,5,-44,-21
32767,20924,6158,-42,-33,-17
32767,20662,6166,-103,-38,-17
32767,20140,6128,-57,-30,-5
32767,20298,6242,15,-32,-9
32767,20590,6412,63,-35,-15
32767,21176,6376,27,-48,-14
32767,21056,6234,-72,-65,-10
32767,20602,6100,-104,-61,-4
32767,20308,6060,-61,-48,0
32767,20408,6184,0,-33,5
32767,20614,6232,-6,-20,-6
32767,20744,6326,-45,-23,-18
32767,20656,6344,-86,-30,-10
32767,20298,6274,-92,-30,-4
32767,19976,6178,-44,-39,-11
32767,20210,6172,51,-28,-14
32767,20714,6356,80,-32,-16
32767,21062,6368,38,-42,-18
32767,21080,6304,-43,-70,-7
32767,20752,6204,-71,-73,10
32767,20402,6008,-45,-59,15
32767,20494,5890,-7,-38,1
32767,20658,6034,-32,-18,-6
32767,20348,6200,-63,-4,-7
32767,20254,6372,-44,-9,-15
32767,20602,6528,-7,-45,-14
32767,20656,6374,2,-81,-13
32767,20778,6090,24,-81,-4
32767,21032,5850,7,-56,-3
32767,20880,5938,-71,-27,-14
32767,20476,6174,-103,-7,-15
32767,20160,6328,-60,-9,-4
32767,20284,6482,23,-22,3
32767,20956,6340,44,-49,-5
32767,21128,6282,-27,-68,0
32767,20814,6164,-81,-64,8
32767,20652,5964,-81,-51,0
32767,20396,5920,-55,-14,3
32767,20140,6292,-12,1,11
32767,20206,6638,38,-17,8
32767,20836,6550,32,-51,-7
32767,20898,6072,-75,-78,-20
32767,20518,5876,-79,-62,-15
32767,20366,6012,-1,-35,8
32767,20620,6222,64,-22,17
32767,20874,6440,39,-34,-2
32767,20894,6344,-22,-51,-5
32767,20714,6258,-68,-61,1
32767,20508,5996,-67,-59,-21
32767,20592,6032,-27,-32,-9
32767,20594,6246,-14,-31,14
32767,20540,6334,-15,-31,8
32767,20706,6368,-37,-48,-9
32767,20770,6274,-86,-51,-13
32767,20456,6136,-116,-49,-23
32767,20218,6046,-55,-39,-20
32767,20436,6098,45,-23,0
32767,21012,6336,73,-34,21
32767,21228,6378,5,-45,32
32767,20544,6100,-126,-52,-11
32767,20540,5864,-99,-24,-8
32767,20278,6144,-72,8,13
32767,20072,6526,-8,-12,46
32767,20334,6508,44,-30,62
32767,20602,6244,70,-50,74
32767,20714,5878,40,-26,19
32767,20554,5698,-2,17,-19
32767,20390,5840,7,61,-13
32767,20660,6424,38,66,-23
32767,21198,6676,-10,19,-16
32767,20984,6576,-64,-28,4
32767,20764,6336,-72,-51,13
32767,20838,6176,-67,-52,-1
32767,20782,6084,-77,-37,-6
32767,20640,6068,-96,-24,-5
32767,20370,6410,-104,-28,-7
32767,20162,6408,-73,-42,-5
32767,20268,6266,0,-60,-16
32767,20634,6242,0,-64,-16
32767,20730,6040,-25,-47,-20
32767,20734,5962,-36,-25,-30
32767,20662,5940,-15,1,-18
32767,20502,6192,22,14,4
32767,20372,6454,79,-4,21
32767,20858,6570,124,-40,24
32767,20996,6236,41,-54,9
32767,20794,6008,-44,-47,-23
32767,20632,5902,-64,-19,-37
32767,20700,6150,-61,-13,-31
32767,20512,6372,-37,-23,-12
32767,20524,6514,5,-55,1
32767,20702,6376,15,-83,3
32767,21000,6010,-6,-72,-17
32767,20978,5768,-64,-33,-36
32767,20762,5970,-104,3,-46
32767,20422,6370,-77,3,-26
32767,20402,6650,14,-18,7
32767,20858,6426,28,-56,0
32767,21084,6226,-53,-70,-14
32767,20716,6188,-117,-83,-20
32767,20486,6120,-64,-64,-12
32767,20610,5938,-4,-42,-4
32767,20876,5926,6,-14,1
32767,20884,6242,-60,-6,6
32767,20406,6466,-126,-25,-7
32767,20132,6428,-81,-50,-17
32767,20334,6344,3,-69,-20
32767,20914,6070,49,-64,-15
32767,21088,5842,-25,-24,-13
32767,20850,6142,-71,0,2
32767,20432,6484,-75,3,18
32767,20382,6630,-15,-33,29
32767,20656,6456,0,-67,7
32767,20602,6066,-18,-75,-13
32767,20470,5834,2,-51,-10
32767,20704,5954,32,-23,-4
32767,21048,6284,-41,-12,-18
32767,20688,6394,-85,-28,-12
32767,20414,6304,-45,-38,11
32767,20448,6254,45,-47,14
32767,21082,6360,61,-55,-2
32767,21272,6430,-42,-66,1
32767,20842,6272,-126,-74,3
32767,20172,6036,-86,-59,-7
32767,20576,6092,63,-10,3
32767,20898,6348,20,-7,4
32767,20732,6472,-32,-25,2
32767,20638,6394,-63,-58,-7
32767,20600,6110,-67,-71,-7
32767,20638,5940,-38,-63,1
32767,20680,5854,-6,-31,-1
32767,20790,6072,-16,-7,-12
32767,20738,6412,-49,-10,-27
32767,20748,6612,-60,-42,-22
32767,20682,6438,-54,-80,-8
32767,20666,6058,-29,-91,8
32767,20614,5660,7,-42,16
32767,20698,5890,-15,-6,0
32767,20492,6312,-60,15,-15
32767,20414,6540,-75,-4,-25
32767,20392,6486,-59,-40,-26
32767,20578,6342,1,-56,-17
32767,20710,5994,42,-57,-4
32767,21010,6164,37,-43,-6
32767,21080,6274,-63,-41,-21
32767,20828,6254,-115,-50,-16
32767,20432,6212,-82,-57,13
32767,20194,6176,10,-59,27
32767,20584,6116,77,-54,24
32767,20892,6064,47,-41,14
32767,20994,6238,-57,-39,-9
32767,20526,6192,-128,-46,-24
32767,20220,6150,-90,-44,-26
32767,20292,6072,9,-31,-5
32767,20896,6056,56,-16,-5
32767,21120,6344,-20,-23,-10
32767,20698,6520,-87,-42,1
32767,20230,6366,-69,-64,2
32767,20382,6064,1,-63,-12
32767,20994,5874,-12,-38,-23
32767,20790,5906,-73,-6,-24
32767,20468,6178,-73,9,-18
32767,20250,6526,-26,-5,-11
32767,20598,6528,29,-33,-14
32767,20786,6342,26,-54,-14
32767,21004,6080,5,-56,-9
32767,21136,6086,-56,-49,-9
32767,20552,6216,-100,-50,7
32767,20330,6336,-68,-52,9
32767,20400,6250,-32,-60,-12
32767,20518,6236,-4,-58,-19
32767,20698,6108,26,-56,0
32767,20728,6090,44,-46,10
32767,20784,6348,39,-48,13
32767,20806,6562,21,-70,13
32767,20664,6328,-23,-108,18
32767,20506,6044,-24,-117,11
32767,20358,5910,21,-100,9
32767,20346,5922,121,-76,27
32767,20608,6108,219,-64,45
32767,20498,6348,288,-77,59
32767,20222,6490,429,-125,90
32767,21136,6516,564,-147,117
32767,22626,6236,362,-164,110
32767,22312,5948,100,-171,74
32767,21610,5934,9,-157,78
32767,21204,5904,67,-141,95
32767,21278,6018,137,-124,95
32767,21266,6072,113,-139,90
32767,21192,6146,113,-118,59
32767,21234,6134,163,-130,67
32767,21220,6232,233,-153,88
32767,21222,6284,339,-182,101
32767,21700,6140,425,-193,88
32767,22512,5908,391,-177,68
32767,22812,5742,173,-135,46
32767,21854,5872,124,-117,71
32767,21336,6236,263,-134,90
32767,21546,6242,439,-150,74
32767,22006,5994,533,-159,63
32767,22414,5814,551,-146,60
32767,22612,5712,522,-136,58
32767,22198,5906,544,-150,56
32767,22094,6134,764,-179,80
32767,23486,5732,876,-196,68
32767,25528,5240,641,-169,10
32767,25406,5066,215,-124,-21
32767,23774,5186,34,-86,13
32767,22444,5696,189,-95,56
32767,22160,6020,586,-132,93
32767,24040,5828,861,-164,101
32767,25886,5278,573,-169,63
32767,24870,5234,295,-166,69
32767,23358,5512,287,-173,75
32767,22422,5590,579,-190,78
32767,23210,5478,988,-218,91
32767,25926,4920,1068,-223,65
32767,26664,4500,787,-216,39
32767,23238,4750,801,-262,99
32767,21406,4930,1546,-283,182
32767,24170,4198,2317,-286,171
32767,29050,3608,2324,-225,71
32767,31984,3434,1464,-157,-33
32767,30602,3486,490,-139,-52
32767,26834,3620,152,-127,-48
32767,23944,3612,528,-125,-64
32767,26078,3664,1511,-127,-16
32767,29998,3150,1608,-118,24
32767,31610,2734,1190,-125,6
32767,30346,2690,694,-161,-22
32767,28002,2984,673,-141,22
32767,27932,2980,986,-181,66
32767,29012,2630,1222,-216,61
32767,30254,2208,1249,-232,97
32767,29022,1826,1199,-251,141
32767,28948,1552,1451,-246,144
32767,31028,1056,1538,-263,117
32767,32767,440,1216,-239,80
32767,32767,308,649,-206,25
32767,30874,450,361,-169,13
32767,29738,398,452,-133,-9
32767,29950,348,744,-101,3
32767,30680,270,1094,-74,51
32767,31514,18,1251,-67,53
32767,32732,-196,1225,-88,47
32767,32767,-532,977,-111,35
32767,32767,-672,625,-137,40
32767,31310,-780,606,-137,121
32767,29842,-1018,1029,-125,185
32767,31032,-1550,1535,-128,196
32767,32767,-2180,1541,-103,148
32767,32767,-2442,954,-63,83
32767,32767,-2350,717,-57,38
32767,32026,-2514,908,-66,114
32767,32284,-2806,1281,-81,198
32767,32767,-3232,1475,-89,195
32767,32767,-3742,1318,-95,152
32767,32767,-4142,1008,-84,122
32767,32767,-4332,768,-64,109
32767,32767,-4488,835,-35,116
32767,32767,-4490,975,-21,111
32767,32767,-4790,1047,-11,102
32767,32767,-5114,1115,5,128
32767,32767,-5594,1174,6,155
32767,32767,-5802,1168,9,156
32767,32767,-6042,1105,0,161
32767,32767,-6278,963,-27,154
32767,32767,-6720,878,-11,125
32767,32767,-6948,931,17,110
32767,32767,-7084,1152,28,135
32767,32767,-7490,1225,-1,147
32767,32767,-7686,1084,-9,124
32767,32767,-7914,962,-13,125
32767,32767,-8412,870,-42,161
32767,32767,-8616,927,-17,159
32767,32767,-8902,989,-33,139
32767,32767,-9182,924,-49,120
32767,32767,-9406,775,-50,103
32767,32767,-9356,655,-78,108
32767,32767,-9406,587,-122,138
32767,32767,-9660,614,-136,162
32767,32767,-10134,651,-162,164
32767,32767,-10422,691,-159,151
32767,32767,-10626,746,-146,137
32767,32767,-10806,704,-155,150
32767,32767,-11290,628,-162,137
32767,32767,-11558,544,-155,118
32767,32767,-11792,336,-143,72
32767,32767,-11854,75,-110,2
32767,32767,-11698,142,-38,-4
32767,32767,-11670,336,4,18
32767,32767,-11710,443,38,7
32767,32767,-11554,401,50,-3
32767,32767,-11300,332,41,3
32767,32767,-11266,305,33,16
32767,32767,-11506,316,-35,18
32767,32767,-12252,7,-153,-39
32767,32767,-12326,88,-100,-27
32767,32767,-12214,340,-58,-28
32767,32767,-12162,430,-55,-53
32767,32767,-12290,185,-70,-111
32767,32767,-12682,-126,-99,-156
32767,32767,-13048,-300,-90,-146
32767,32767,-13256,-350,-23,-109
32767,32767,-12784,-271,44,-64
32767,32767,-12094,5,96,-18
32767,32767,-11620,98,76,-24
32767,32767,-11468,-19,15,-69
32767,32767,-11724,-204,-52,-92
32767,32767,-11910,-277,-100,-66
32767,32767,-11976,-113,-90,-15
32767,32767,-12284,129,-52,21
32767,32767,-12344,7,-61,-21
32767,32767,-12398,-190,-65,-62
32767,32767,-12332,-309,-48,-78
32767,32767,-12180,-338,-31,-90
32767,32767,-12080,-271,1,-103
32767,32767,-11642,-153,10,-93
32767,32767,-11564,-61,-5,-76
32767,32767,-11454,-8,-40,-32
32767,32767,-11504,1,-65,-3
32767,32767,-11850,-54,-79,-7
32767,32767,-12000,-96,-68,-25
32767,32767,-12106,-86,-47,-34
32767,32767,-12054,-25,-43,-31
32767,32767,-11874,-17,-33,-27
32767,32767,-11756,-108,-48,-22
32767,32767,-11714,-217,-51,-50
32767,32767,-11724,-300,-61,-81
32767,32767,-11744,-230,-38,-78
32767,32767,-11694,-95,-21,-53
32767,32767,-11434,91,-17,-4
32767,32767,-11366,144,-35,27
32767,32767,-11406,0,-62,12
32767,32767,-11606,-201,-90,-27
32767,32767,-11640,-149,-87,-25
32767,32767,-11784,-2,-70,-8
32767,32767,-11872,81,-43,-4
32767,32767,-11750,51,-24,-1
32767,32767,-11732,-66,-27,-12
32767,32767,-11458,-188,-44,-38
32767,32767,-11482,-230,-60,-50
32767,32767,-11566,-162,-42,-39
32767,32767,-11454,-16,-20,-17
32767,32767,-11396,79,-17,-2
32767,32767,-11378,34,-29,-9
32767,32767,-11368,-68,-62,-15
32767,32767,-11530,-147,-87,-12
32767,32767,-11626,-97,-59,4
32767,32767,-11722,-13,-31,7
32767,32767,-11582,-9,-17,-34
32767,32767,-11412,-63,-32,-37
32767,32767,-11446,-105,-48,-20
32767,32767,-11438,-144,-46,-20
32767,32767,-11488,-136,-28,-31
32767,32767,-11442,-66,-16,-33
32767,32767,-11412,12,-13,-33
32767,32767,-11240,24,-41,-1
32767,32767,-11162,-57,-64,24
32767,32767,-11354,-130,-74,-7
32767,32767,-11494,-131,-64,-34
32767,32767,-11534,-69,-43,-38
32767,32767,-11512,22,-27,-21
32767,32767,-11354,31,-26,-10
32767,32767,-11316,-42,-26,-16
32767,32767,-11168,-159,-62,-44
32767,32767,-11250,-183,-64,-46
32767,32767,-11392,-161,-60,-39
32767,32767,-11328,-83,-31,-26
32767,32767,-11228,58,-14,3
32767,32767,-11236,90,-16,5
32767,32767,-11190,-3,-42,-22
32767,32767,-11260,-222,-71,-48
32767,32767,-11170,-140,-57,-29
32767,32767,-11344,9,-37,-12
32767,32767,-11424,68,-19,-13
32767,32767,-11272,-12,-18,-24
32767,32767,-11058,-145,-46,-39
32767,32767,-11148,-190,-69,-46
32767,32767,-11136,-146,-58,-32
32767,32767,-11242,-71,-23,-30
32767,32767,-11212,19,-6,-23
32767,32767,-10908,45,-24,-9
32767,32767,-10960,-35,-57,-7
32767,32767,-10948,-127,-70,-12
32767,32767,-11158,-154,-74,-16
32767,32767,-11252,-62,-35,-31
32767,32767,-11112,69,-10,-17
32767,32767,-11194,123,-9,3
32767,32767,-10944,4,-38,-1
32767,32767,-10916,-174,-77,-17
32767,32767,-10920,-242,-75,-31
32767,32767,-11100,-119,-51,-37
32767,32767,-11180,45,-23,-21
32767,32767,-11034,129,-13,5
32767,32767,-11040,26,-41,5
32767,32767,-10950,-132,-60,-11
32767,32767,-11022,-214,-76,-40
32767,32767,-11060,-174,-62,-55
32767,32767,-11054,-23,-33,-31
32767,32767,-11044,113,-15,-12
32767,32767,-10992,28,-42,-16
32767,32767,-11092,-171,-77,-34
32767,32767,-11080,-330,-66,-66
32767,32767,-10998,-378,-32,-94
32767,32767,-10814,-210,-16,-75
32767,32767,-10842,-17,5,-64
32767,32767,-10488,103,-12,-33
32767,32767,-10510,66,-34,3
32767,32767,-10602,-125,-73,-11
32767,32767,-10864,-172,-81,-29
32767,32767,-11022,-65,-67,-2
32767,32767,-10986,70,-46,18
32767,32767,-10922,67,-43,7
32767,32767,-10820,-43,-35,-8
32767,32767,-10780,-157,-33,-18
32767,32767,-10758,-157,-31,-33
32767,32767,-10716,-19,-17,-15
32767,32767,-10536,69,-38,5
32767,32767,-10398,53,-70,21
32767,32767,-10660,-42,-88,18
32767,32767,-10944,-114,-84,-10
32767,32767,-11012,-103,-47,-38
32767,32767,-11040,-32,-9,-61
32767,32767,-10950,55,5,-52
32767,32767,-10580,44,-18,-12
32767,32767,-10504,-109,-52,-16
32767,32767,-10476,-167,-68,-10
32767,32767,-10658,-84,-72,9
32767,32767,-10816,44,-42,14
32767,32767,-10954,115,-27,3
32767,32767,-10916,73,-37,-2
32767,32767,-10860,-55,-50,-10
32767,32767,-10762,15,-20,6
32767,32767,-10746,115,-2,4
32767,32767,-10770,82,-22,-7
32767,32767,-10608,-54,-56,-4
32767,32767,-10690,-170,-83,13
32767,32767,-10772,-90,-60,12
32767,32767,-11038,76,-25,7
32767,32767,-10958,163,-5,-2
32767,32767,-10792,91,-31,-3
32767,32767,-10744,-111,-58,-15
32767,32767,-10610,-242,-70,-26
32767,32767,-10684,-197,-58,-19
32767,32767,-10752,34,-36,12
32767,32767,-10784,138,-40,28
32767,32767,-10718,75,-52,19
32767,32767,-10826,-61,-51,-13
32767,32767,-10846,-163,-38,-47
32767,32767,-10716,-150,-32,-56
32767,32767,-10566,-16,-42,-30
32767,32767,-10638,109,-54,9
32767,32767,-10738,38,-64,12
32767,32767,-10860,-76,-69,1
32767,32767,-10872,-111,-71,7
32767,32767,-10902,-52,-62,11
32767,32767,-10916,26,-48,11
32767,32767,-10886,55,-41,3
32767,32767,-10872,13,-35,-12
32767,32767,-10738,-73,-41,-29
32767,32767,-10716,-118,-49,-38
32767,32767,-10698,-90,-52,-17
32767,32767,-10608,0,-53,9
32767,32767,-10724,50,-57,10
32767,32767,-10810,-11,-78,-1
32767,32767,-10740,-94,-79,-15
32767,32767,-10910,-110,-71,-16
32767,32767,-10784,-12,-37,-3
32767,32767,-10772,19,-47,-4
32767,32767,-10788,-66,-59,-22
32767,32767,-10752,-164,-67,-26
32767,32767,-10670,-164,-62,-12
32767,32767,-10660,-124,-53,-16
32767,32767,-10634,-126,-62,-33
32767,32767,-10484,-281,-83,-56
32767,32767,-10334,-560,-124,-92
32767,32767,-10326,-615,-151,-107
32767,32767,-10196,-517,-122,-111
32767,32767,-10090,-402,-88,-120
32767,32767,-10222,-368,-103,-124
32767,32767,-9826,-452,-124,-99
32767,32767,-9438,-621,-163,-94
32767,32767,-9508,-775,-197,-136
32767,32767,-9326,-748,-173,-113
32767,32767,-9066,-492,-126,-77
32767,32767,-9086,-307,-101,-76
32767,32767,-8984,-337,-106,-104
32767,32767,-8930,-624,-165,-117
32767,32767,-8706,-1101,-218,-118
32767,32767,-8818,-1620,-232,-146
32767,32767,-8258,-1928,-170,-201
32767,32767,-7484,-1653,-90,-216
32767,32767,-6394,-960,-35,-154
32767,32767,-5978,-818,-43,-131
32767,32767,-5678,-965,-98,-130
32767,32767,-5708,-1563,-180,-114
32767,32767,-5702,-2184,-188,-174
32767,32767,-5218,-2541,-153,-283
32767,32046,-4322,-2449,-116,-305
32767,31090,-3482,-1950,-69,-235
32767,31208,-3076,-1271,-43,-146
32767,32767,-3002,-740,-53,-90
32767,32767,-3128,-709,-66,-51
32767,32767,-3042,-1365,-28,-38
32767,32767,-2412,-1833,2,-81
32767,31314,-1716,-1838,8,-109
32767,29854,-1122,-1432,19,-72
32767,29730,-694,-850,26,-32
32767,31308,-624,-438,12,-33
32767,32767,-594,-446,1,-37
32767,32767,-820,-919,-5,-48
32767,32767,-532,-1649,12,-92
32767,30852,-282,-1732,45,-102
32767,29318,34,-1460,65,-81
32767,29254,652,-1035,77,-57
32767,30430,1014,-730,65,-48
32767,31882,1012,-700,64,-26
32767,32350,960,-937,74,-29
32767,31880,906,-1332,87,-84
32767,32310,968,-1646,106,-117
32767,31622,1144,-1992,127,-119
32767,29772,1606,-2091,140,-76
32767,28264,2180,-1859,136,13
32767,27152,2772,-1474,139,116
32767,27358,3090,-1114,156,170
32767,28272,3330,-1033,162,126
32767,28350,3732,-1255,163,51
32767,27574,3968,-1462,152,9
32767,26924,4084,-1580,145,-10
32767,26092,4146,-1608,131,-29
32767,25220,4534,-1515,112,-36
32767,24850,4726,-1322,95,-18
32767,24672,4760,-1117,81,-19
32767,24760,4910,-961,70,-37
32767,25588,4826,-904,73,-66
32767,25972,4838,-1013,83,-83
32767,25560,4982,-1139,87,-82
32767,24556,5100,-1128,70,-59
32767,23522,5368,-979,55,-21
32767,23312,5740,-751,42,29
32767,24298,5654,-673,30,14
32767,24196,5604,-807,-3,-46
32767,22920,5644,-799,-12,12
32767,22470,5854,-704,-24,24
32767,22012,5862,-595,-36,-23
32767,22678,6008,-532,-47,-51
32767,22956,5808,-634,-58,-106
32767,22160,5780,-698,-68,-173
32767,21332,5796,-589,-58,-160
32767,21642,5880,-376,-46,-121
32767,22364,5854,-277,-48,-115
32767,22498,5814,-239,-27,-97
32767,23076,5840,-302,-8,-109
32767,22968,5930,-472,13,-182
32767,21574,6326,-690,-22,-156
32767,20988,6440,-495,-56,-49
32767,21316,6266,-300,-91,-29
32767,21622,6068,-244,-102,-47
32767,21386,5840,-265,-75,-48
32767,21222,5850,-290,-31,-83
32767,21554,5826,-347,15,-121
32767,21000,5954,-415,30,-111
32767,19920,6640,-216,10,-4
32767,19974,6740,75,-24,29
32767,21280,6386,210,-59,-29
32767,22372,6142,55,-74,-83
32767,22392,5992,-204,-64,-84
32767,21308,6158,-339,-63,-54
32767,20358,6140,-228,-57,-20
32767,20200,6116,23,-41,7
32767,21608,6198,139,-16,30
32767,21678,6278,-19,-26,7
32767,21186,6296,-146,-59,-14
32767,20836,6114,-160,-61,-20
32767,20812,5984,-123,-51,-25
32767,20674,5798,-44,-16,-19
32767,20646,6042,80,19,0
32767,21488,6444,122,20,-2
32767,21844,6664,-47,-29,-17
32767,21182,6292,-131,-65,-17
32767,20816,6046,-89,-68,-16
32767,20844,5794,5,-39,-7
32767,21136,6016,64,-19,3
32767,21394,6192,45,-1,15
32767,21220,6428,-20,-16,11
32767,21202,6466,-47,-48,2
32767,21242,6084,-83,-60,-19
32767,20852,5996,-87,-48,-19
32767,20460,6192,13,-45,11
32767,20922,6338,146,-43,17
32767,21808,6214,121,-50,2
32767,21904,6100,-26,-44,-2
32767,21100,5962,-136,-32,-2
32767,20544,6440,-24,-30,-4
32767,20846,6512,74,-53,-3
32767,21540,6252,89,-73,-9
32767,21656,5976,-10,-68,-10
32767,21302,5876,-65,-44,-8
32767,21178,6068,-68,-33,-23
32767,20950,6270,-9,-27,-6
32767,21412,6378,32,-51,12
32767,21314,6162,0,-67,15
32767,21124,5986,-7,-58,2
32767,21476,5820,4,-31,-7
32767,21418,5960,-45,-9,2
32767,21134,6318,-50,-10,21
32767,20990,6594,-26,-42,25
32767,21002,6388,22,-72,12
32767,21030,5976,51,-79,3
32767,20970,5858,95,-44,2
32767,21184,6030,149,-22,8
32767,21730,6258,161,-17,16
32767,21998,6184,89,-23,-4
32767,22034,6126,-26,-27,-20
32767,21852,6176,-133,-28,-24
32767,21358,6262,-173,-31,-21
32767,20950,6312,-101,-41,-8
32767,21554,6018,48,-44,17
32767,21810,6112,1,-41,3
32767,21766,6134,-98,-48,-13
32767,21392,6178,-158,-43,-10
32767,21026,6120,-116,-44,3
32767,20914,5984,-24,-26,14
32767,21386,5976,33,-5,3
32767,21700,6190,-27,-11,-5
32767,21284,6418,-98,-30,-6
32767,21056,6548,-103,-66,-8
32767,21148,6180,-54,-89,-15
32767,21174,5818,0,-79,-15
32767,21266,5678,79,-15,1
32767,21680,6058,79,9,2
32767,21916,6532,6,1,17
32767,21272,6802,-76,-56,42
32767,20706,6578,-16,-113,53
32767,20626,5974,119,-129,45
32767,20980,5704,239,-102,28
32767,21694,5266,256,-46,-21
32767,22484,6034,43,10,-28
32767,21872,6276,-147,12,-21
32767,20992,6498,-160,-28,-41
32767,21100,6454,-16,-68,-21
32767,21760,6148,78,-78,-3
32767,22172,5824,37,-63,-17
32767,22136,5796,-54,-28,-28
32767,21738,6104,-113,-23,-5
32767,21596,6248,-136,-32,-1
32767,21208,6282,-133,-54,-5
32767,20898,6020,-55,-52,3
32767,20968,5958,59,-34,6
32767,21644,5948,102,-13,-12
32767,22222,6152,-11,-9,-22
32767,21536,6374,-145,-20,-19
32767,20358,6512,-39,-53,-23
32767,20404,6276,192,-75,-21
32767,21358,5982,371,-81,-31
32767,22378,5766,362,-66,-39
32767,23388,5942,175,-38,-47
32767,22634,6150,-315,-35,-44
32767,21346,6288,-339,-53,-11
32767,20768,6148,-160,-60,29
32767,20988,6008,37,-57,40
32767,21994,5998,58,-39,7
32767,22528,6056,-126,-28,-19
32767,21610,6014,-297,-24,-29
32767,20518,6142,-192,-28,-21
32767,20878,6232,21,-39,-5
32767,21954,6102,65,-37,-10
32767,22088,6058,-56,-34,-20
32767,21512,6078,-129,-18,-20
32767,21012,6268,-76,-16,-15
32767,21038,6480,24,-37,-15
32767,21416,6336,117,-78,17
32767,21390,5930,122,-96,7
32767,21356,5700,137,-71,-15
32767,21946,5708,124,-22,-27
32767,22440,5990,-24,9,-32
32767,21846,6222,-159,10,-29
32767,21278,6398,-148,-21,-25
32767,21230,6416,-32,-53,7
32767,22014,6060,41,-66,-4
32767,22344,5826,-56,-38,-22
32767,21468,6104,-177,0,-7
32767,20774,6358,-95,-8,1
32767,20942,6582,43,-52,8
32767,22148,6276,53,-87,0
32767,22218,5848,-100,-87,-11
32767,21450,5688,-170,-57,-5
32767,20756,5866,-86,-12,1
32767,20806,6058,69,-2,-3
32767,21564,6278,128,-3,-6
32767,21956,6346,29,-27,-13
32767,21416,6282,-79,-57,-38
32767,21072,6118,0,-66,-38
32767,21202,5982,146,-57,-25
32767,22010,6028,211,-39,-24
32767,22922,5972,89,-26,-31
32767,22582,6180,-117,-31,-23
32767,21644,6254,-194,-53,6
32767,21150,6298,-121,-77,22
32767,21412,6082,-31,-88,10
32767,21440,5854,-7,-67,8
32767,21588,5676,-9,-32,0
32767,21774,6044,-49,-6,-11
32767,21884,6334,-115,-13,-21
32767,21550,6262,-145,-31,-19
32767,21346,6144,-82,-42,-5
32767,21362,6012,3,-39,5
32767,22006,6168,24,-39,3
32767,21974,6206,-44,-46,5
32767,21680,6160,-90,-56,4
32767,21298,6100,-89,-65,9
32767,21048,6004,-24,-59,18
32767,21300,5906,45,-45,14
32767,21664,5922,29,-19,-5
32767,21678,5884,-54,0,-26
32767,21410,6438,-118,1,-37
32767,21086,6534,-62,-23,-34
32767,21210,6688,35,-69,-31
32767,21544,6308,106,-96,-31
32767,21718,6004,125,-106,-14
32767,21986,5766,151,-84,1
32767,22284,5740,102,-50,-4
32767,22222,5910,-1,-17,2
32767,21652,6166,-114,-13,-4
32767,21428,6236,-114,-37,-19
32767,21388,6328,-88,-58,-17
32767,21320,6062,-42,-68,-4
32767,21504,5838,-4,-56,-21
32767,21878,5790,27,-23,-25
32767,22180,5998,-11,-4,-18
32767,21836,6394,-97,-11,-1
32767,21404,6464,-100,-47,-7
32767,21208,6190,4,-62,0
32767,21484,5812,84,-50,5
32767,21838,5858,79,-24,-8
32767,21942,6102,21,-15,-18
32767,21796,6294,-26,-28,-13
32767,21622,6392,-28,-54,1
32767,21768,6104,20,-69,5
32767,22070,5728,-15,-53,-11
32767,21846,5824,-85,-18,-22
32767,21568,5970,-82,2,-18
32767,21594,6428,-47,-7,-14
32767,21820,6408,-31,-37,-17
32767,22026,6236,-33,-65,-7
