A1x,A1y,A1z,G1x,G1y,G1z,A2x,A2y,A2z,G2x,G2y,G2z,A3x,A3y,A3z,G3x,G3y,G3z,A4x,A4y,A4z,G4x,G4y,G4z,A5x,A5y,A5z,G5x,G5y,G5z,A6x,A6y,A6z,G6x,G6y,G6z
-6344,-752,10652,187,6596,342,-9788,5256,-2036,-667,1633,6094,-8452,12972,288,405,679,4583,-15364,-3496,-2536,-511,-185,2585,-14132,-7276,-1648,-1561,-874,828,-14144,116,7344,-161,136,518
-6400,-880,10612,-80,3747,303,-9596,5320,-2288,-930,503,3163,-8560,13200,188,35,292,2714,-15552,-3380,-3344,-1024,243,1673,-14188,-7508,-1256,-1322,-784,714,-14240,116,7280,-407,123,658
-7260,-956,9604,-227,1107,-433,-9564,5956,-2776,-472,-245,486,-8576,13020,196,-534,-567,362,-15660,-3816,-2776,-1318,-25,1078,-13824,-7836,-1568,-1114,-721,600,-14004,-104,7284,-389,53,530
-9108,-1116,10060,-7,-1049,-51,-9664,7540,-3368,-507,-748,-1620,-8440,13172,484,-527,-388,-904,-15332,-3664,-2720,-513,-464,251,-13652,-7604,-1680,-1661,-649,436,-13892,-164,7232,-495,33,477
-10436,-2436,9120,-351,-2814,-825,-10484,8240,-3580,-318,-1114,-3143,-9084,13252,284,-898,-589,-2118,-15444,-3808,-3100,-992,-322,-364,-13860,-7760,-1352,-1575,-540,278,-14004,-252,7348,-326,128,272
-12748,-1152,8656,-541,-3424,-1122,-11368,10300,-4624,101,-1070,-4062,-9564,13112,488,-699,-613,-2863,-15624,-4612,-2940,-1122,-201,-695,-13616,-7880,-1720,-1590,-382,38,-13908,-16,7288,-336,111,224
-14420,-2280,7792,-933,-2297,-1541,-11728,11820,-4676,-99,-1064,-3894,-9500,13552,140,-542,-491,-2802,-15392,-4248,-3148,-725,-393,-1224,-13648,-7976,-1564,-1773,-270,-250,-14060,-272,7176,-416,279,78
-16624,-1100,8312,-655,-2146,-1674,-11968,13108,-5268,165,-752,-3270,-9724,13612,196,-558,-321,-2354,-15644,-4600,-3264,-810,6,-993,-13720,-8288,-1704,-1598,-234,-477,-14168,-516,7268,-558,330,-81
-17124,-872,7312,124,-2212,-781,-11788,13864,-5072,180,-367,-2061,-9380,13604,296,-120,-159,-1663,-15400,-4388,-3112,-111,13,-884,-13768,-8208,-1700,-1099,-49,-607,-14368,-596,7020,-466,359,-259
-16652,-1528,6348,-79,-518,-1205,-11392,13760,-4576,129,-245,-796,-8864,13856,320,141,-213,-748,-15380,-3836,-2956,-11,247,-489,-13728,-7932,-1564,-846,-33,-536,-14128,-848,7116,-131,252,-317
-16164,-1096,6828,-52,487,-1391,-11004,13340,-4268,107,-39,151,-8484,14108,460,299,-165,-28,-15520,-3544,-2896,23,272,-7,-13852,-7952,-1728,-545,-42,-371,-14316,-768,7268,34,156,-314
-15540,-872,6224,-35,1387,-1525,-10676,12796,-4024,87,74,864,-8232,13632,476,537,-279,512,-15256,-3204,-2756,207,224,326,-13844,-7660,-1536,-191,-61,-133,-14080,-688,7336,245,183,-275
-15152,-1132,6528,-91,1957,-1797,-10400,12420,-4140,333,156,1467,-8272,14004,328,686,-314,874,-15416,-3004,-2820,79,445,708,-13920,-7340,-1344,-309,-190,90,-14112,-536,7268,204,145,-85
-15688,-1724,7580,-664,2174,-2061,-10556,12772,-4044,310,237,1784,-8240,14228,668,645,-336,1219,-15440,-2848,-2924,-223,328,949,-13860,-7624,-1524,-659,-306,271,-14076,-272,7284,58,56,30
-19432,-3392,3956,-790,4116,-4308,-11964,15536,-5512,1469,778,3145,-9476,13492,396,865,-602,1629,-15456,-4332,-2468,-911,-53,1331,-13596,-7904,-1620,-1210,-412,244,-13904,-340,7228,128,180,-202
-23392,-1380,4644,-1874,7828,-3743,-11908,18884,-7532,2106,2007,6112,-8776,14720,188,1950,62,3854,-15296,-4460,-2952,-82,498,2254,-13360,-8276,-1588,-659,-228,6,-13676,-468,7512,143,769,-554
-23972,-4508,4628,-187,9342,-1026,-12680,19684,-8028,731,2971,8961,-9400,15548,-748,1722,628,5936,-16252,-4312,-3644,-692,792,3094,-14008,-8040,-1316,291,-326,-231,-14260,-680,7208,-241,690,-524
-25012,-4412,4052,-1494,14087,17,-12560,19340,-8512,502,4478,12273,-8820,14776,-40,2509,1100,7716,-16192,-3776,-2284,978,231,3544,-14032,-7836,-1716,-419,101,-556,-14104,-588,7008,523,423,-596
-19752,-3236,5548,-1884,16248,2163,-10244,15608,-6020,-905,5790,13672,-6304,15860,28,2207,2159,9585,-15656,-2092,-2324,928,781,4284,-14176,-7156,-1124,-141,-219,-350,-14552,-928,7180,-134,510,-272
-13644,-2552,3772,-1433,16726,2403,-8736,11072,-4148,-1909,5617,13237,-5940,15188,-492,1657,2295,9523,-16172,-824,-3528,-159,924,4971,-14500,-7668,-956,115,-626,47,-14792,-544,7324,17,275,-101
-9772,864,-4196,1873,23229,4242,-8624,9424,-3788,-1254,5224,12479,-6360,14336,-116,2008,1222,7272,-15992,-1624,-2228,468,-118,4509,-14360,-7384,-1516,-123,-227,365,-14420,-192,6888,415,-80,-54
-12488,804,2900,3341,26617,7974,-5820,9832,-2128,-3143,3941,10605,-4408,15140,-312,1885,959,7117,-14844,-600,-2692,538,-153,3691,-13916,-6572,-980,-7,-621,599,-14108,-568,7292,33,90,192
-11484,200,4464,4914,23111,7754,-4972,8428,-1736,-4328,2144,7840,-4932,14628,-240,1249,-350,5839,-15576,-948,-2924,262,-460,3226,-13948,-7116,-1424,235,-524,956,-14216,-508,7156,-218,-143,467
-14828,-5388,10224,-2403,11042,436,-3684,9756,-1984,-2298,1547,6260,-2808,14100,-696,-421,-1091,4261,-14332,-728,-2904,-308,-448,3307,-13808,-6860,-1616,-433,-379,1266,-13596,-176,6968,164,-62,624
-8220,3212,836,-1807,6151,-547,-4476,8804,-2936,182,1200,3977,-5248,14024,-552,777,222,2487,-15472,-1772,-2876,-275,442,2676,-13944,-6960,-1372,-1350,-497,1188,-13976,-196,7172,-89,204,821
-12924,-1184,2944,-683,2598,-398,-4900,11240,-3172,158,193,2137,-5228,15112,-444,210,-999,598,-15884,-1684,-2960,-385,-59,1436,-14080,-7536,-1420,-1034,-349,994,-14108,-84,7032,-504,49,850
-12900,-464,-860,-1705,366,-2595,-4756,12596,-4340,195,-439,665,-5276,15252,-568,57,-1021,-17,-15872,-2012,-2676,-333,-54,849,-13860,-7732,-1440,-1451,-238,793,-14068,-272,7172,-352,367,595
-15020,-2200,-1412,-1228,-1600,-2918,-4680,13156,-5620,58,-492,-193,-5268,15532,-748,-215,-613,-439,-16204,-1716,-3148,-830,160,549,-13948,-7832,-988,-1331,-301,581,-14048,-340,7184,-626,286,405
-19476,-3560,-3732,-1825,-665,-3135,-5528,16884,-6180,1095,253,159,-5324,15352,-628,337,-976,-970,-15760,-2128,-2000,-507,-179,440,-13860,-7628,-1548,-1069,-201,340,-13928,-380,7112,-345,275,147
-18484,-1964,-4572,-2458,15,-3691,-4944,17084,-6820,208,598,918,-5156,16604,-664,252,494,827,-15996,-1612,-2784,-547,588,884,-13976,-7392,-1084,-1051,-377,105,-13968,-648,7056,-178,540,126
-18540,-3196,-3040,-1914,712,-1654,-4816,16712,-6520,-689,1033,1489,-4880,15892,-696,249,382,910,-16636,-1468,-2964,-591,129,1004,-14440,-7568,-1280,-744,-419,-15,-14656,-468,7084,-347,245,183
-16640,-1860,-3592,-1441,1237,-509,-4264,15808,-5456,-417,1547,1930,-4312,16176,-624,455,1202,1703,-15916,-824,-2560,-184,169,948,-14260,-7088,-1412,-1261,-455,-55,-14368,-312,7188,74,18,260
-14732,-964,-3652,-1053,1871,336,-3952,14332,-4140,-959,1446,1579,-4384,15608,-552,59,812,1269,-16176,-756,-2492,-558,-57,898,-14424,-7156,-876,-1296,-658,95,-14272,-364,7152,-364,-25,420
-13368,-1060,-2052,-1095,1974,16,-3396,13704,-3844,-831,1007,1004,-3792,16040,-680,-157,566,837,-15900,-140,-3044,-886,-110,584,-14404,-7060,-1276,-1144,-605,160,-14428,-320,7376,-169,-125,455
-13156,-696,-2908,-677,1119,102,-3184,13436,-3480,-678,703,366,-3584,15820,-688,-224,495,431,-15628,-52,-2764,-810,-180,522,-14280,-6860,-1040,-1465,-856,359,-14216,-332,7100,-300,-357,564
-13740,-176,-3496,-495,738,365,-3332,14304,-3980,-621,322,-238,-3904,15860,-696,-398,130,25,-15772,-156,-2772,-972,-390,350,-14036,-7008,-1180,-1184,-822,488,-14040,-308,7080,-180,-359,626
-14632,-1660,-3800,53,-599,-59,-3296,15292,-4680,-515,138,-288,-3920,15740,-996,-683,-127,-116,-15632,-504,-2980,-1274,-411,614,-13892,-6824,-1168,-1193,-821,658,-13716,-360,7320,-233,-208,657
-18728,-2192,-7136,518,715,-179,-3900,17664,-6112,-136,363,506,-4004,15692,-1264,-211,-557,119,-15808,-912,-3116,-1051,-313,1029,-13936,-7088,-1328,-1380,-663,688,-14104,-288,7380,-376,-75,642
-21300,-1568,-8188,-400,3431,276,-4024,20416,-7156,-479,927,2392,-4132,16844,-1568,6,-158,1662,-15476,-316,-3640,-905,89,1943,-13852,-7032,-1184,-1230,-575,742,-13604,-420,7292,-234,211,590
-23940,-3564,-10012,-543,6455,-323,-4392,22212,-9584,-99,2044,5359,-4828,16292,-1896,1441,302,3668,-16632,-1772,-3332,350,517,2835,-14100,-6896,-1196,-966,-268,685,-13968,-268,7368,-121,148,706
-23220,-5084,-9104,-1263,9451,991,-3976,21668,-8188,-1173,3643,7963,-3056,17440,-1156,1370,1307,5957,-16500,228,-2480,642,118,3741,-14452,-7056,-1280,-669,95,664,-14324,-228,7456,155,114,717
-19464,-3228,-7884,-3030,12530,246,-2744,18400,-6916,-1630,4761,9581,-2712,17340,-960,1307,2388,7632,-16448,632,-2572,268,-74,4382,-14776,-7316,-976,-722,-407,722,-14788,-568,7248,-118,166,773
-15036,-2076,-9792,-3789,16866,943,-3012,15760,-4928,-2058,5432,10034,-2340,16164,-568,1535,2539,7861,-16324,444,-1820,719,-480,4533,-15132,-7368,-692,25,-452,937,-14812,-124,7160,528,-476,595
-10824,1300,-7472,-1570,21834,4317,-1700,12208,-2800,-3217,4903,8802,-2196,16956,-52,1107,2604,7286,-15984,1436,-2144,278,-816,3884,-14728,-6680,-468,-72,-1015,890,-14528,-76,6980,877,-874,482
-10848,2000,-4400,504,21378,6991,-1156,10932,-1596,-3426,3929,6885,-2552,15412,116,1039,1047,5634,-15856,432,-1864,428,-1503,3053,-14604,-6756,-1084,-60,-1076,968,-14092,240,7236,1031,-1135,590
-9636,-772,-1820,2300,17853,5379,192,10580,-1364,-2446,2716,4679,-1280,15708,-1084,368,664,4427,-16572,468,-900,404,-1099,2626,-14368,-6208,-804,-278,-1261,858,-13860,440,7164,658,-1146,844
-7472,2540,4072,-634,10990,3942,1008,9932,-624,-2119,1455,2142,-1084,16456,-1708,-745,-116,2435,-15360,1988,-3968,-795,-870,1636,-13856,-6216,-1164,-480,-1394,724,-13476,376,7304,261,-936,850
-5200,1532,-2164,-234,599,-333,532,8884,-1172,-788,-60,-17,-1432,14628,-1500,-774,89,430,-14952,668,-2664,-558,-826,641,-13872,-6252,-1476,-1116,-1043,646,-13496,560,7728,183,-366,622
-9112,1260,1264,-2126,-3364,61,576,11248,-2744,-824,-1114,-2189,-1708,15144,-1932,-1001,-341,-1287,-15028,712,-3508,-805,-317,-459,-14000,-6528,-952,-1775,-874,505,-13404,480,7652,-434,68,600
-9000,-3152,-6880,-871,-11830,-3247,-576,10968,-3096,820,-2229,-3862,-2780,16224,-1960,-1467,-688,-2901,-15772,428,-3668,-1867,254,-1300,-13812,-6708,-1332,-1357,-282,224,-13336,576,7764,-318,95,519
-11832,-792,-12216,-1449,-8043,-2691,-1424,15040,-5680,1310,-2523,-4461,-3124,15628,-2024,-4,-1590,-3741,-15900,-696,-2960,-567,263,-2181,-13964,-6708,-1420,-2231,185,-187,-13372,884,7660,-191,289,330
-16556,-2504,-9712,-86,-6421,-2493,-920,18132,-6532,1267,-2226,-3998,-2216,16988,-1636,24,-1281,-3099,-15980,684,-2908,-222,618,-2065,-14000,-6868,-1080,-1849,398,-554,-13624,348,7392,-482,647,140
-17372,-1232,-14828,525,-6517,-2746,-1372,18600,-6636,1224,-1518,-2621,-2548,15936,-1460,465,-776,-2539,-15892,-220,-2388,11,688,-1519,-14308,-7172,-1444,-1331,646,-728,-14092,92,7424,-272,664,-97
-15816,-1040,-11444,-705,-2699,-2437,-756,18344,-5892,486,-877,-1422,-1732,17112,-632,709,234,-941,-15896,736,-2068,638,863,-1048,-14524,-6944,-824,-885,382,-724,-14268,-168,6908,63,677,-223
-14616,-708,-6892,-277,-3466,-1478,-496,16376,-4584,40,-360,-1347,-1468,16668,-856,271,-22,-1021,-16428,892,-1852,-217,505,-666,-14720,-6992,-480,-872,33,-604,-14376,-36,7112,278,335,-327
-13604,220,-8748,-384,-3626,-867,-888,15920,-3636,282,-119,-1486,-1548,16680,-344,218,252,-944,-15996,988,-1516,-326,126,-760,-14692,-6504,-1036,-868,-217,-527,-14376,324,7276,660,116,-444
-13232,904,-6060,354,-4800,-19,-568,15104,-3428,-519,-555,-1951,-1580,16640,-744,-408,255,-805,-15796,1020,-2304,-492,-75,-680,-14480,-6384,-752,-976,-700,-524,-14104,500,7316,257,131,-387
-12836,876,-6504,1218,-5991,833,-924,14488,-3116,-312,-959,-2484,-2116,16016,-912,-430,-232,-1363,-15716,656,-2392,-480,-336,-1061,-14608,-6436,-928,-833,-547,-463,-14028,640,7440,-65,-25,-334
-12420,840,-6124,2504,-8266,1367,-988,13752,-3392,-85,-1454,-3032,-2000,16164,-808,-489,-349,-1500,-15736,804,-2328,-333,-140,-1152,-14384,-6248,-804,-1312,-684,-407,-13872,460,7516,-150,17,-343
-13064,-1696,-7896,672,-4661,443,-2204,14792,-3008,-317,-1980,-3718,-2808,15832,-1064,-733,-1007,-2740,-15952,140,-2592,-544,-323,-1601,-14344,-6660,-908,-1447,-638,-547,-13976,292,7392,-388,5,-181
-14828,200,-5180,750,-4786,316,-1436,15324,-4980,-263,-2209,-4059,-2272,16088,-1212,-824,-1125,-2759,-15724,-76,-2212,-358,-560,-1788,-14100,-6520,-1012,-1467,-511,-541,-13764,300,7468,-323,-47,-220
-14928,-1256,-3668,1945,-8074,1085,-1728,14940,-4468,-436,-2291,-4369,-2304,16008,-1456,-966,-356,-2376,-15368,120,-2908,-672,78,-1548,-14076,-6668,-672,-1393,-555,-534,-13700,96,7636,-301,153,-290
-13068,-380,-7044,2069,-7439,1708,-2568,14012,-4504,-25,-2226,-4681,-3228,15272,-1116,-422,-668,-3021,-15872,-308,-2120,-388,88,-1859,-14080,-7012,-1028,-1284,-378,-501,-13876,224,7424,-407,250,-360
-14384,-2276,-2704,2014,-7690,221,-2764,14172,-4668,279,-2482,-5171,-3232,16364,-1468,-600,-756,-3431,-15832,-288,-3380,-1025,498,-2062,-14040,-6872,-1148,-1305,-433,-611,-13804,72,7504,-351,389,-435
-15292,-1512,-4600,2206,-7982,674,-3628,14824,-5292,611,-2135,-5406,-3628,15228,-976,-217,-739,-3732,-15456,-752,-2164,-497,-65,-2270,-13848,-6908,-1192,-1543,-75,-503,-13664,-64,7536,-400,585,-565
-16420,-1684,-4824,3413,-9504,912,-3844,15172,-5520,822,-1917,-5299,-3952,15872,-1236,-206,-435,-3732,-15684,-1088,-2872,-925,684,-2166,-13976,-6968,-1240,-1211,86,-692,-13588,28,7624,-240,890,-595
-17996,-3000,-9440,1640,-4604,-216,-5720,16744,-5548,1088,-1634,-4458,-4980,15564,-1136,100,-1390,-4346,-16204,-1676,-2784,-540,484,-2195,-14192,-6996,-1528,-1658,345,-817,-14088,212,7368,-443,836,-558
-21680,-3152,-1836,-982,-2024,-2650,-4444,19080,-7124,749,-1351,-3149,-3916,16264,-1140,349,-558,-2840,-15468,-1268,-2600,187,651,-2004,-14004,-7068,-1240,-1182,504,-992,-13912,-88,7408,-490,939,-586
-17028,-936,-2708,-371,-3875,-1551,-4148,15832,-5512,480,-685,-2747,-3960,16192,-740,364,839,-1671,-16280,-1148,-2016,473,854,-1544,-14584,-7352,-948,-899,350,-1063,-14544,-508,7280,-516,982,-526
-12872,-464,-1280,158,-5248,-626,-4064,12352,-3544,602,-880,-3376,-4076,15784,-612,410,1202,-1939,-16228,-760,-2176,734,831,-1911,-14920,-7312,-1012,-826,347,-984,-14920,-328,7304,-62,431,-434
-11736,-132,4888,1639,-9708,-703,-3760,10468,-2776,627,-1654,-5380,-3660,15956,-564,15,1639,-2741,-16028,-852,-2264,137,825,-2404,-14960,-6988,-668,-561,96,-693,-14836,-300,7316,165,-96,-274
-8616,1528,5884,4983,-17396,2588,-4616,6944,-2140,193,-2593,-8748,-4472,15772,56,-453,1893,-3717,-16360,-960,-1892,-144,347,-3374,-14916,-6720,-960,-1104,210,-509,-14724,-128,7632,292,-181,105
-5748,-148,3428,3491,-19315,3594,-6280,5232,-96,-6,-3670,-12698,-4684,14360,536,-1684,472,-7176,-16184,-468,-1900,-637,-363,-4846,-15196,-6832,-1360,-909,-109,-433,-14732,92,7180,260,-657,553
-8596,-1020,6904,1113,-20309,-937,-7772,5832,-1432,464,-4982,-16058,-5116,13896,-780,-1757,-1502,-11459,-15480,-1188,-3532,-2105,-377,-5263,-14252,-6596,-828,-1437,-751,-170,-13884,428,7356,217,-674,658
-12928,-172,8584,-36,-22231,-450,-9944,8580,-3944,505,-5354,-18478,-5796,14888,-180,-2128,-2175,-13869,-15768,-1796,-1572,-1677,-256,-5137,-13720,-6412,-1076,-2026,-417,-156,-13552,452,7356,-197,-771,736
-14636,-2752,9236,915,-25572,914,-11348,9872,-3864,-1069,-5875,-20633,-5640,15460,-504,-4521,-903,-13591,-15100,-872,-2432,-2399,-663,-5041,-13888,-6264,-840,-2017,-628,-165,-13356,324,7616,-630,-311,850
-18968,-3152,5780,-550,-23800,-506,-14548,12512,-4432,-2242,-5255,-21044,-8248,13768,356,-6239,-1151,-14112,-15264,-2788,-2680,-3921,-555,-4672,-13548,-6760,-1500,-2124,-629,30,-13368,336,7260,-1126,-171,762
-22292,-2848,6444,-897,-18966,-3882,-15624,15108,-6160,-282,-4449,-18912,-9168,12724,-572,-5531,-1599,-14144,-14872,-3704,-3280,-2650,-1403,-4384,-12968,-7556,-2448,-3077,-406,-146,-13404,-192,7336,-1206,608,341
-24956,-3272,6648,479,-16220,-4898,-15928,16472,-6920,2417,-3266,-15402,-10804,12464,24,-1968,-883,-11751,-14496,-5204,-3724,-1070,-323,-3822,-13404,-8016,-1864,-1927,142,-58,-14272,-804,7480,-1653,886,237
-25156,-2016,6476,843,-12873,-4503,-16340,17872,-7620,4082,-1933,-11254,-11596,13140,44,310,-948,-9152,-15856,-5948,-3356,615,477,-2233,-13692,-8672,-1320,-348,280,-43,-14016,-744,7056,-1179,598,-77
-24124,-2004,4980,763,-8445,-2021,-16152,18848,-6716,2773,-1112,-7020,-11588,13916,672,845,-718,-5885,-15800,-5736,-2596,1397,-29,-1322,-13712,-8696,-2304,-19,236,-605,-13784,-616,7520,-151,675,-564
-22216,-1476,6388,735,-4928,-1570,-15184,16832,-5992,497,-588,-3112,-11372,13224,464,-161,-367,-2686,-15448,-4632,-2784,861,-43,-1022,-13720,-7480,-1876,-468,410,-779,-14116,-684,7344,-435,825,-596
-18512,-784,7048,746,-1855,-26,-14596,13788,-5136,-177,14,-300,-11228,12752,432,226,-94,-304,-15332,-4536,-2680,571,241,-663,-14116,-7476,-1172,-729,435,-694,-14320,-672,7128,-196,852,-527
-15980,-1188,6684,676,1322,1152,-13692,11800,-4192,-384,225,1553,-10404,12644,1016,954,-250,1087,-15656,-3972,-2024,434,698,-307,-14248,-7688,-992,-633,333,-667,-14404,-440,7052,-153,540,-484
-14576,-1124,9428,-38,2239,858,-12636,10424,-3840,-337,332,2524,-9620,12888,1084,1094,-375,1766,-15236,-3316,-2040,453,454,49,-13960,-7324,-1516,-551,147,-348,-14156,-468,7092,90,365,-434
-11780,-832,9088,335,1616,1169,-12380,8744,-2956,-679,415,2390,-9340,12720,1028,664,-111,1876,-15096,-3236,-2300,464,342,618,-13888,-6928,-1568,306,-76,-21,-13896,-544,6996,118,397,-405
-11260,-1144,9404,156,1382,1024,-12248,7924,-2588,-792,171,1899,-9480,12388,928,233,-173,1591,-15040,-3144,-1992,44,341,867,-13928,-6644,-1448,-195,-269,154,-13856,-276,6912,-205,586,-193
-10608,-1292,10476,303,1074,848,-12164,7152,-2732,-715,-83,1068,-9728,12320,940,-80,-129,947,-15248,-3432,-2468,-506,375,875,-14140,-6912,-1340,-987,-420,307,-13912,-92,7196,-299,562,38
-9284,-1156,10236,531,-133,549,-12456,6296,-2876,-469,-332,-52,-10276,12216,876,-324,-230,81,-15688,-3832,-2480,-565,211,638,-14376,-6924,-1784,-1613,-502,290,-14108,-68,7352,-614,549,216
-9892,-1956,11000,582,-1215,320,-13040,6552,-2976,-421,-604,-1227,-10596,12332,1144,-576,-409,-821,-15684,-4144,-2408,-779,27,298,-14432,-7076,-1644,-2017,-529,132,-14320,-24,7192,-853,575,351
-11152,-2380,11248,462,-2048,-329,-13348,7216,-3504,-320,-722,-2023,-10904,12064,996,-888,-432,-1622,-15660,-4520,-2420,-958,-63,-55,-14316,-7312,-1396,-1888,-544,-74,-14476,-256,7124,-1080,366,365
-11760,-1796,10792,326,-2454,-151,-13528,7664,-3752,-132,-604,-2631,-11060,12176,980,-607,-279,-2022,-15756,-4508,-2396,-736,-148,-339,-14376,-7664,-1232,-1753,-540,-170,-14496,-432,7196,-1064,191,278
-12524,-2024,10652,79,-2814,-396,-13816,8540,-3892,-332,-547,-2852,-10948,12244,1172,-838,-26,-2217,-15828,-4520,-2168,-785,-112,-408,-14296,-7684,-1260,-1570,-512,-289,-14284,-536,7148,-864,18,163
-12816,-1512,10396,-162,-2716,-72,-13584,8924,-3816,-454,-313,-2869,-10744,12084,1044,-840,176,-2202,-15340,-4284,-2460,-826,-335,-485,-14084,-7512,-1520,-1340,-587,-289,-14412,-860,6984,-491,-47,65
-12812,-1564,9628,-42,-2452,-16,-13452,8888,-3368,-419,-224,-2529,-10652,11932,848,-627,190,-1991,-15272,-4156,-2604,-446,-166,-276,-13836,-7728,-1596,-885,-485,-135,-14108,-732,7128,-236,-120,-70
-12668,-876,9888,71,-1875,-397,-13492,8608,-2996,-44,-365,-2206,-10724,11732,848,-368,-178,-1884,-14980,-4136,-2720,-165,-158,-76,-13656,-7628,-1580,-624,-456,-37,-14044,-684,7120,-9,-137,-252
-11708,-464,10372,508,-1828,-62,-13456,7956,-2856,209,-562,-1992,-10808,11664,1024,-148,-481,-1826,-15040,-4080,-2464,169,-50,18,-13736,-7244,-1492,-209,-346,33,-13860,-436,7048,146,171,-304
-10008,-544,11116,628,-2398,370,-13340,6244,-2772,62,-821,-2385,-10824,11604,1144,-109,-623,-2189,-15332,-3980,-2428,676,79,58,-14196,-6992,-1624,-286,-312,30,-14348,-496,6956,-257,242,-5
-8280,-1664,12604,529,-3545,761,-13068,4752,-2576,-241,-1059,-3673,-10628,11616,1436,-434,-588,-3222,-15636,-3352,-2088,645,25,-62,-14448,-6900,-1476,-898,-397,102,-14248,-280,7100,136,-60,147
-6684,-2520,12656,397,-5870,-66,-12960,3212,-2564,49,-1119,-5526,-10652,11368,1316,-944,-489,-4895,-15600,-3152,-2164,145,-261,-325,-14360,-6720,-1160,-1464,-582,233,-14428,-260,7164,-86,-77,332
-6556,-2008,13580,-164,-8032,-759,-13372,2840,-2640,457,-1176,-7732,-10928,11124,1112,-1154,-241,-6471,-15340,-3124,-2180,-353,-319,-412,-14472,-6748,-1076,-1333,-742,381,-14296,-176,7340,-28,-300,529
-7000,-2704,13848,-63,-10010,-1192,-13708,2856,-2388,667,-1455,-9841,-10752,10996,1328,-1509,-218,-8073,-15464,-2524,-2528,-854,-622,-583,-14244,-6588,-1212,-1035,-793,637,-14224,-300,7352,87,-375,659
-8100,-2676,13592,467,-11683,-2185,-14824,2828,-2952,2146,-1588,-11442,-11312,10520,908,-1589,-596,-9890,-15348,-2676,-2660,-1842,-523,-147,-14276,-6632,-1272,-789,-831,1002,-14272,-384,7336,-125,-369,902
-10444,-2268,13636,1565,-12507,-2144,-15796,4668,-3428,3393,-1719,-12104,-12504,9648,884,-859,-649,-10605,-15044,-3788,-3000,-1603,-216,326,-13928,-7052,-1524,-932,-826,1342,-14116,-416,7032,-312,-512,862
-12084,-1964,12348,1434,-11762,-2517,-16560,6680,-3872,3839,-2071,-11394,-13012,9400,1128,114,-1071,-9871,-14964,-4408,-2688,-422,-19,656,-13580,-7156,-1532,-779,-501,1504,-13816,-480,7172,-67,-182,513
-12868,-1408,13188,674,-10841,-2043,-16700,6972,-4516,3180,-1878,-10040,-13612,8808,1192,199,-1156,-8514,-14720,-5116,-2644,687,192,1093,-13664,-7132,-1156,71,-395,1564,-13564,-328,7740,131,44,268
-12988,-2488,14124,1355,-9338,-773,-18052,6708,-4104,1828,-1803,-8406,-15288,7896,1612,-223,-580,-6611,-15712,-5632,-2340,939,501,1088,-14032,-6804,-1544,58,-357,1229,-13540,12,7132,-70,340,554
-12912,-2412,12496,1086,-6714,-426,-17100,6404,-4360,1579,-1326,-5966,-14840,6824,2064,-229,-697,-4734,-15576,-5876,-2052,228,251,553,-14068,-6720,-1976,-1116,72,670,-13976,-40,6960,178,351,543
-12192,-1044,12620,499,-3793,64,-17136,6248,-4388,1365,-410,-3298,-14944,6988,2128,393,-290,-2699,-15272,-5980,-1980,-175,455,93,-14024,-7656,-1600,-2025,121,244,-14084,-96,7380,-347,634,451
-10348,-352,13700,-76,-1870,1869,-16936,5292,-3960,-173,88,-1470,-14632,7784,1860,26,287,-1068,-16068,-5308,-2052,-253,555,-244,-14564,-7780,-1192,-1858,2,-243,-14444,-64,7292,-412,405,244
-7948,-720,14096,8,-1283,3784,-16156,3548,-2936,-2016,200,-718,-14012,8180,1608,-841,534,-148,-15728,-3988,-2296,-527,-11,-208,-14568,-7128,-992,-1512,-184,-472,-14316,-272,6888,-58,72,86
-7228,-2132,13200,174,-763,2316,-16024,2408,-2508,-1909,286,-175,-14384,7072,2116,-967,567,83,-15436,-4164,-2112,-1049,274,-294,-14284,-6712,-1476,-955,-103,-364,-14216,-544,7076,-54,247,-85
-7136,-1236,14044,-71,438,1046,-15480,1984,-2708,-461,539,340,-13844,7164,1964,215,330,319,-15080,-4476,-2068,-356,332,-122,-14168,-7124,-1388,-901,-123,-241,-14176,-344,7156,8,160,-85
-6628,-252,14556,3,204,1399,-15780,2416,-2220,-294,555,465,-13728,7760,1756,665,283,521,-15328,-4236,-2144,-98,379,107,-14044,-7072,-1436,-758,-154,-182,-14000,-176,7140,28,124,-258
-6364,-700,14404,89,-13,1331,-15920,2028,-1880,-822,130,366,-14040,7680,1612,-127,74,497,-15280,-3796,-2496,-318,183,165,-14164,-6392,-1252,-521,-203,-215,-13952,-196,7176,196,314,-321
-5860,-936,14668,366,199,1189,-15700,1300,-2408,-806,-125,246,-14092,7356,1792,-309,-213,234,-15088,-4036,-2484,-367,200,60,-14112,-6420,-1684,-739,-188,-192,-13996,-184,7064,-68,344,-175
-5548,-1228,15404,512,-173,1605,-15752,744,-2536,-601,-172,-75,-14228,7272,1852,-176,-194,-95,-15728,-4484,-2236,-532,240,-52,-14540,-6768,-1604,-1147,-81,-306,-14364,-88,7160,-207,554,-94
-4772,-1732,15404,261,-774,1488,-15564,196,-2348,-744,-198,-818,-14136,7360,1952,-325,-89,-590,-15768,-4216,-2024,-284,39,-280,-14628,-6808,-1320,-1798,-359,-412,-14240,152,7244,-333,314,3
