a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
3192,20226,-7162,-20,133,-27,-604,32767,-8822,-15,-48,-13,8448,3474,-9614,-61,29,12,24728,15886,926,-21,-53,-14
2900,19930,-7234,-87,-9,-14,-682,32767,-8464,-9,-60,-14,8362,3438,-9530,-29,34,13,24598,15800,932,-33,-39,-14
3822,19622,-7590,-92,-112,7,-990,32767,-8316,-5,-71,-1,8266,3742,-9516,5,28,22,24532,15812,972,-22,-53,-11
3970,19724,-7606,-37,-12,15,-378,32767,-8180,55,-129,23,8358,4098,-9586,9,18,33,24686,15778,952,-27,-57,-15
3296,19798,-7228,-12,-10,18,-264,32767,-8608,36,-68,19,8496,4092,-9460,-40,35,23,24614,15730,964,-22,-40,-18
4006,19950,-7242,-29,-68,14,-734,32767,-8544,5,-54,-7,8416,3966,-9516,-49,43,19,24576,15810,954,-12,-36,-24
3916,20084,-7282,-31,29,11,-444,32767,-8546,-22,-67,-16,8486,3846,-9452,-56,41,15,24554,15992,950,-11,-54,-23
3252,19796,-7228,-77,23,17,-776,32767,-8408,-24,-37,-11,8304,3896,-9462,-52,41,21,24620,16014,872,-22,-63,-19
3712,19554,-7398,-85,-80,28,-1168,32767,-8154,-23,-66,-2,8326,3896,-9448,-53,25,27,24656,15896,908,-33,-56,-15
4132,19280,-7566,-64,-37,21,-634,32767,-8234,12,-122,5,8534,3796,-9412,-58,19,25,24560,15842,934,-41,-44,-13
3764,19254,-7166,-12,25,12,-222,32767,-8584,20,-87,19,8498,3604,-9474,-61,26,17,24542,15700,848,-44,-50,-12
3426,19884,-7068,-12,8,6,-776,32767,-8798,-7,-69,6,8340,3578,-9638,-52,47,1,24640,15666,874,-30,-61,-13
3798,19582,-7208,-57,-56,-1,-526,32767,-8642,-34,-85,-9,8180,3722,-9598,-44,31,4,24648,15718,840,-25,-51,-15
4190,19370,-7254,-58,-31,-7,-550,32767,-8472,-18,-74,-8,8314,3646,-9436,-42,11,12,24562,15676,976,-15,-39,-11
3702,19858,-7074,-23,56,-22,-640,32767,-8506,7,-90,-6,8500,3716,-9362,-22,9,19,24584,15952,1012,-8,-41,-8
3260,19746,-7084,-55,27,-19,-448,32767,-8264,-2,-94,-8,8560,3784,-9554,-27,21,17,24588,16000,812,-28,-46,-9
3630,19640,-7424,-76,-53,-3,-378,32767,-8332,-4,-89,-4,8482,3816,-9636,-42,41,6,24680,15828,842,-38,-52,-11
3904,19486,-7328,-55,-16,-1,-356,32767,-8552,53,-94,4,8256,3820,-9656,-54,36,1,24696,15766,950,-43,-42,-13
3452,19728,-7176,-38,9,-9,-218,32767,-8552,24,-85,-15,8400,3590,-9630,-49,32,1,24556,15596,942,-38,-30,-13
3570,19646,-7200,-47,-36,-18,-572,32767,-8440,-23,-60,-29,8396,3746,-9414,-25,28,14,24454,15840,1016,-8,-48,-10
3898,19472,-7470,-40,-30,-24,-780,32767,-8244,29,-91,-6,8496,3808,-9404,-27,25,24,24530,15960,956,-20,-54,-10
3606,19604,-7520,-15,24,-19,-538,32767,-8326,27,-92,-2,8420,3832,-9538,-28,29,25,24588,15814,968,-36,-44,-11
3538,19722,-7242,-6,1,-8,-516,32767,-8492,-2,-92,-6,8402,3944,-9756,-36,46,22,24572,15752,946,-41,-41,-12
3622,19886,-7318,-14,-19,-3,-444,32767,-8638,-6,-76,-13,8450,3710,-9642,-76,47,4,24562,15622,788,-45,-55,-13
3694,19878,-7202,-52,-19,2,-602,32767,-8632,-28,-58,-24,8390,3354,-9562,-81,51,-9,24602,15540,836,-35,-66,-16
3888,19796,-7498,-58,-40,4,-812,32767,-8460,-42,-58,-25,8344,3378,-9366,-21,44,-4,24656,15604,900,-13,-53,-14
4038,19392,-7446,-68,-20,5,-856,32767,-8240,4,-79,-3,8374,3702,-9436,6,23,1,24538,15888,908,-12,-44,-15
4194,19746,-7482,-21,4,-1,-718,32767,-8264,24,-81,16,8360,3748,-9392,-14,20,0,24528,15944,848,-31,-62,-11
3700,19780,-7308,-25,80,-12,-362,32767,-8556,49,-81,21,8134,3574,-9590,-12,20,-9,24620,15662,922,-46,-60,-8
3154,19724,-7184,-79,-5,-12,-198,32767,-8750,8,-66,10,8282,3554,-9598,3,28,-13,24602,15586,922,-21,-44,-6
3812,19598,-7414,-72,-72,-6,-568,32767,-8384,-16,-45,-6,8230,3772,-9514,13,24,-14,24562,15688,968,-7,-43,-12
3826,19578,-7348,-53,19,-11,-854,32767,-8222,-11,-79,5,8314,3846,-9368,18,4,-3,24582,15864,968,3,-63,-10
3410,19626,-7362,-57,22,-9,-140,32767,-8316,26,-100,14,8364,3884,-9400,30,-3,15,24670,15942,1004,0,-73,-7
3804,19638,-7176,-46,-32,-5,-564,32767,-8326,13,-51,14,8372,4080,-9524,29,-12,25,24696,15996,962,-18,-56,-6
4112,19296,-7392,-53,-12,-3,-720,32767,-8412,35,-84,14,8770,4038,-9684,-8,-1,22,24694,15694,978,-28,-66,-5
3864,19670,-7250,-18,49,-6,-286,32767,-8506,35,-71,7,8488,3754,-9700,-29,26,11,24876,15808,802,-21,-57,-4
3010,20080,-7186,-39,85,-16,-418,32767,-8806,-1,-30,-5,8458,3546,-9696,-29,19,-1,24768,15860,916,-23,-22,-13
3346,19312,-7318,-91,-80,-7,-584,32767,-8284,-11,-51,-12,8366,3560,-9462,4,20,6,24570,15764,946,-30,-22,-17
4214,19556,-7406,-39,-37,6,-838,32767,-8166,-15,-50,8,8350,3728,-9442,14,15,15,24698,15982,964,-6,-58,-14
3362,19650,-7196,-25,83,3,-618,32767,-8406,5,-77,18,8280,3888,-9504,17,16,21,24850,16142,1002,-37,-36,-15
3314,19634,-6996,-49,-40,-1,-82,32767,-8808,0,-59,11,8396,3746,-9538,-7,18,4,24582,15988,1036,-67,-8,-18
4382,19592,-7316,-54,-82,-1,-462,32767,-8690,-41,-19,-17,8302,3656,-9352,-7,19,-13,24496,15750,956,-73,-33,-20
3974,19464,-7270,-42,45,-7,-686,32767,-8422,-6,-30,-23,8392,3724,-9400,13,12,-23,24726,15696,852,-66,-59,-20
3302,19614,-7158,-43,19,-10,-686,32767,-8162,18,-49,-17,8308,3870,-9528,21,20,-22,24734,15520,872,-61,-26,-22
3912,19478,-7278,-51,-70,-17,-844,32767,-7958,13,-56,-11,8346,4116,-9556,11,3,-3,24558,15520,944,-42,1,-20
3888,19800,-7260,-33,69,-39,-178,32767,-8320,54,-87,1,8504,4008,-9666,-7,7,5,24450,15792,820,-22,-19,-12
3044,19566,-7140,-62,63,-36,-178,32767,-8718,24,-44,-9,8382,3938,-9618,-14,20,1,24594,15924,956,-35,-40,-7
3694,19342,-7312,-65,-64,-17,-908,32767,-8268,-16,-32,-31,8376,3960,-9554,-21,12,-4,24722,15746,866,-55,-8,-7
4134,19418,-7408,-44,-9,-5,-744,32767,-8156,5,-70,-21,8610,3880,-9468,-34,23,-10,24446,15420,872,-59,16,-7
3728,19310,-7262,-61,42,-4,-724,32767,-8082,64,-73,-3,8374,3920,-9378,-36,26,-12,24298,15346,954,-21,-5,-1
3428,19962,-7168,-84,30,-22,-444,32767,-8492,20,-76,-12,8408,3838,-9550,-42,18,-13,24376,15598,988,13,-44,3
3600,19130,-7348,-117,-13,-32,-324,32767,-8450,1,-58,-27,8478,3684,-9362,-44,16,-21,24560,15840,966,3,-44,3
3986,19090,-7448,-100,-4,-31,-452,32767,-8588,-9,-28,-34,8454,3792,-9526,-39,20,-28,24468,15920,900,-4,-19,3
3702,19298,-7516,-22,73,-42,-890,32767,-8300,-40,-25,-37,8416,3770,-9528,-40,26,-25,24404,16018,914,0,-28,11
3108,19746,-7484,-7,116,-57,-1008,32767,-8152,-18,-52,-16,8392,3786,-9554,-32,17,-15,24516,15956,832,-37,-63,11
2894,19640,-7358,-48,37,-55,-480,32767,-8600,7,-69,3,8416,3870,-9592,-29,16,-6,24576,15740,794,-44,-54,10
3788,19514,-7428,-30,-60,-32,-226,32767,-8828,-4,-48,-7,8320,3778,-9534,-34,23,-10,24478,15706,976,-28,-45,8
4020,19794,-7520,-22,46,-25,-672,32767,-8646,-62,-22,-31,8292,3826,-9610,-33,31,-8,24474,15776,934,-23,-48,10
3342,19958,-7286,-15,98,-23,-970,32767,-8260,-27,-47,-25,8520,3776,-9600,-36,28,-5,24556,15716,920,-22,-56,10
3402,19938,-7190,-62,25,-11,-952,32767,-8262,35,-73,9,8476,3812,-9456,-51,34,-8,24592,15650,888,-21,-43,5
3952,19724,-7286,-69,6,-2,-562,32767,-8328,64,-95,23,8404,3708,-9576,-41,31,0,24462,15728,916,-6,-30,2
3334,19642,-6974,-59,40,21,-14,32767,-8914,33,-69,6,8366,3668,-9526,-46,34,-2,24418,15880,898,3,-36,6
3832,19620,-7156,-32,-57,15,-878,32767,-8430,-31,-11,-30,8260,3674,-9434,-44,31,4,24564,16146,842,-10,-62,12
4106,19680,-7190,-24,15,2,-1058,32767,-8452,-13,-56,-21,8396,3690,-9474,-29,21,15,24694,16102,890,-28,-56,14
3688,19748,-7212,11,44,-3,-428,32767,-8550,44,-59,-7,8368,3728,-9444,-27,17,15,24560,15888,848,-49,-36,12
3326,19834,-7072,6,37,16,-816,32767,-8254,-14,-23,-20,8342,3798,-9520,-24,17,15,24460,15690,972,-38,-30,13
3732,19756,-7066,-14,-5,1,-1474,32767,-7684,23,-68,-13,8378,3852,-9584,-41,23,7,24482,15814,858,-21,-56,15
3974,19950,-7126,4,44,11,-866,32767,-7906,116,-119,22,8352,3700,-9624,-63,25,4,24674,15910,858,-21,-73,15
3304,19548,-7172,-63,79,14,-288,32767,-8810,134,-88,29,8418,3434,-9584,-52,19,2,24760,15982,852,-29,-57,12
3316,19642,-7316,-77,12,34,-408,32767,-9002,-14,-44,-26,8318,3514,-9552,-10,18,10,24546,15976,978,-40,-30,12
3562,19382,-7394,-59,15,47,-1078,32767,-8210,-134,-28,-66,8518,3816,-9580,8,8,14,24426,15670,936,-61,-34,5
3574,19588,-7344,-51,31,52,-660,32767,-8298,-35,-65,-39,8470,3906,-9648,-17,24,2,24468,15490,840,-48,-58,5
3476,19684,-7234,-49,39,61,-314,32767,-8610,1,-51,-28,8310,3852,-9414,-29,26,-4,24672,15622,884,-16,-68,5
3614,19384,-7262,-52,-15,62,-304,32767,-8640,-42,-31,-55,8402,3872,-9492,-22,19,2,24690,15928,844,-9,-48,2
4026,19552,-7410,-30,5,63,-416,32767,-8542,-10,-24,-51,8188,3708,-9580,-48,32,-5,24514,15950,922,-34,-32,2
3702,19720,-7216,-7,85,48,-458,32767,-8646,34,-31,-37,8146,3584,-9420,-29,13,2,24448,15852,912,-46,-41,4
3058,19902,-7052,-31,73,33,-488,32767,-8710,28,-9,-42,8372,3610,-9416,-6,-8,6,24538,15632,916,-53,-41,6
3882,19242,-7364,-71,-79,31,-1160,32767,-8368,22,-25,-29,8408,3736,-9400,-2,-1,5,24548,15436,846,-39,-44,4
4414,19436,-7478,-31,-1,21,-640,32767,-8294,40,-81,-3,8354,3830,-9434,-10,-5,11,24584,15700,830,-3,-48,4
3702,19554,-7124,-31,84,2,-470,32767,-8250,28,-58,12,8440,3734,-9578,-25,-4,11,24556,15918,874,2,-43,8
3628,19684,-7132,-57,22,-13,-586,32767,-8368,65,-58,10,8526,3646,-9614,-30,6,8,24532,15936,904,-20,-34,9
3798,19568,-7336,-79,30,-9,-296,32767,-8370,64,-59,1,8554,3516,-9822,-40,24,0,24586,15940,894,-13,-48,8
3554,19300,-7398,-76,39,4,-414,32767,-8268,47,-42,-8,8368,3392,-9730,-24,34,0,24834,15960,920,-29,-53,0
3282,19828,-7244,-47,35,11,-656,32767,-8330,24,-37,-13,8352,3522,-9552,0,20,7,24754,15714,732,-47,-19,-9
3260,19550,-7142,-74,-11,10,-836,32767,-8356,2,-40,-11,8450,3676,-9358,10,8,12,24442,15582,878,-24,-12,-13
3950,19588,-7376,-67,-33,12,-666,32767,-8456,-7,-42,-15,8420,3812,-9262,20,5,11,24398,15756,896,-1,-54,-16
3450,19266,-7370,-47,79,5,-808,32767,-8076,11,-41,5,8484,3822,-9292,7,12,-6,24562,15982,952,-4,-51,-21
3458,19392,-7452,-18,25,11,-102,32767,-8722,14,-24,-9,8430,3806,-9278,-9,27,-18,24418,15852,1006,-35,-33,-28
3364,19990,-7412,-4,67,10,-454,32767,-8760,-74,25,-36,8338,3890,-9424,-18,22,-18,24442,15660,922,-33,-44,-34
3056,19442,-7180,-66,26,15,-990,32767,-8358,-50,-3,-34,8426,3628,-9494,-32,23,-10,24428,15578,828,-19,-56,-34
3904,19802,-7404,-59,-56,23,-762,32767,-8420,13,-38,-4,8264,3616,-9380,-18,11,-1,24478,15602,802,-9,-60,-29
3686,19470,-7322,-107,53,16,-386,32767,-8654,-1,-31,-12,8470,3814,-9384,9,-2,16,24544,15768,880,15,-64,-21
3698,19242,-7318,-83,2,3,-582,32767,-8526,4,-8,-16,8612,4014,-9480,-6,0,11,24550,16130,834,9,-69,-15
4162,19378,-7558,-67,28,-12,-870,32767,-8690,25,-11,-4,8464,3874,-9526,-47,21,-5,24694,15952,868,-25,-61,-14
3368,19578,-7316,-20,111,-20,-520,32767,-9064,56,-31,-7,8498,3696,-9472,-59,27,-19,24680,15778,840,-31,-44,-16
3136,19640,-7282,-59,45,-11,-576,32767,-8816,-49,20,-34,8422,3558,-9488,-49,27,-18,24570,15520,954,-29,-26,-20
3486,19362,-7326,-105,-36,9,-976,32767,-8206,-42,-5,-28,8442,3626,-9596,-32,23,-12,24432,15506,938,-2,-39,-22
3712,19438,-7282,-90,-8,-10,-940,32767,-7862,34,-38,14,8492,3568,-9668,-32,31,-9,24518,15818,930,30,-53,-20
3594,19152,-7220,-90,15,-29,-474,32767,-8246,72,-56,27,8326,3672,-9440,-20,34,-8,24620,16224,934,23,-52,-19
3686,19390,-7306,-30,31,-34,66,32767,-8774,55,-38,-1,8382,3826,-9412,-11,21,0,24614,16250,838,-16,-52,-21
3246,19356,-7198,-29,68,-28,-530,32767,-8762,2,32,-33,8558,3718,-9474,-37,35,-8,24544,15576,816,-47,-44,-23
3076,19846,-7094,3,29,-14,-1086,32767,-8576,-27,6,-49,8388,3630,-9402,-53,52,-22,24470,15566,904,-24,-45,-28
2926,19532,-6998,-51,-7,3,-772,32767,-8320,-26,-20,-46,8296,3618,-9426,-38,40,-17,24444,15808,918,2,-50,-27
3728,19580,-7380,-30,-84,11,-928,32767,-8210,-39,-8,-34,8372,3708,-9430,-17,22,-5,24480,16060,878,0,-47,-24
3800,19562,-7226,-31,26,5,-678,32767,-8364,12,-53,-16,8370,3922,-9424,-15,14,5,24558,16142,966,-21,-49,-20
3558,19338,-7256,-20,7,-5,-126,32767,-8952,13,-40,-16,8456,4024,-9478,-24,21,10,24622,16020,814,-37,-57,-16
4016,19872,-7312,-19,6,-10,-372,32767,-9014,3,-7,-32,8518,4034,-9566,-50,31,20,24726,16014,860,-35,-45,-17
3218,19892,-7044,-57,77,-12,-960,32767,-8616,-66,8,-51,8598,3914,-9560,-73,39,17,24614,16038,886,-41,-30,-17
3410,19380,-7198,-100,-71,1,-1450,32767,-8212,-12,-25,-25,8546,3650,-9560,-86,43,10,24552,16016,960,-54,-41,-16
4182,19592,-7276,-85,-64,3,-838,32767,-8548,57,-86,13,8494,3556,-9486,-67,36,10,24566,15862,900,-65,-59,-17
3740,19120,-7318,-30,13,-9,-282,32767,-8712,46,-76,15,8558,3650,-9468,-48,36,11,24658,15674,882,-68,-49,-21
3622,19304,-7398,-20,9,-21,-402,32767,-8756,-14,-37,-5,8452,3956,-9610,-44,57,14,24630,15682,972,-45,-37,-22
3330,19360,-7378,5,23,-37,-626,32767,-8556,-14,-51,-15,8388,3936,-9444,-75,48,12,24490,15722,940,-31,-35,-21
3006,19688,-7268,2,14,-40,-684,32767,-8536,-25,-41,-16,8464,3668,-9396,-94,40,13,24528,15866,898,-40,-44,-17
3108,19278,-7376,-35,-67,-26,-916,32767,-8350,-4,-49,-8,8392,3412,-9538,-65,58,10,24482,15836,908,-39,-41,-13
3600,19730,-7524,-2,-51,-10,-698,32767,-8440,25,-65,1,8286,3582,-9622,-52,55,4,24514,15852,830,-41,-41,-12
3268,19478,-7252,-18,-14,0,-504,32767,-8604,27,-52,2,8326,3630,-9510,-48,38,2,24590,15786,914,-49,-41,-10
3868,19588,-7438,-22,-73,5,-434,32767,-8834,-20,-28,-15,8318,3696,-9460,-38,31,4,24630,15698,908,-43,-39,-5
4002,19702,-7362,-28,40,-10,-652,32767,-8782,-25,-12,-28,8392,3812,-9568,-36,35,11,24514,15712,914,-34,-33,-5
3488,19316,-7324,-62,23,-15,-986,32767,-8982,-11,-18,-22,8330,3906,-9754,-52,44,11,24482,15684,840,-43,-37,-7
3782,19596,-7350,-52,-22,-21,-1026,32767,-8670,-27,-64,-23,8296,3614,-9706,-74,51,0,24488,15642,950,-32,-46,-7
3706,19298,-7372,-76,24,-40,-978,32767,-8684,-9,-66,7,8360,3546,-9442,-57,39,-5,24590,15714,846,-23,-48,-6
3686,19356,-7480,-50,4,-48,-828,32767,-8520,45,-84,20,8460,3852,-9474,-28,36,3,24462,15902,880,-22,-43,-5
3508,19602,-7450,-50,44,-44,-834,32767,-8504,46,-70,20,8460,3886,-9588,-59,47,0,24448,15898,882,-38,-44,-5
3210,19336,-7292,-47,22,-37,-632,32767,-8482,59,-74,12,8230,3600,-9580,-79,44,-3,24510,15712,866,-37,-58,-3
3584,19574,-7440,-37,-19,-25,-824,32767,-8506,43,-56,3,8230,3466,-9574,-41,28,3,24586,15760,1014,-30,-57,-7
3516,19716,-7374,-30,29,-14,-730,32767,-8688,15,-74,-11,8404,3764,-9510,-20,16,10,24618,15716,804,-40,-38,-9
3452,19776,-7336,-46,20,0,-522,32767,-8658,-4,-69,-30,8442,3902,-9554,-35,20,14,24484,15718,950,-18,-33,-14
3530,19654,-7334,-61,-2,6,-808,32767,-8380,-37,-54,-48,8518,3824,-9690,-65,29,7,24486,15874,902,-15,-45,-16
3750,19434,-7410,-66,-12,6,-616,32767,-8574,10,-54,-41,8482,3600,-9676,-92,43,-3,24514,15922,854,-33,-43,-18
3644,19818,-7312,-47,25,-5,-820,32767,-8602,-2,-57,-34,8314,3164,-9558,-79,42,-15,24518,15826,844,-44,-48,-14
3340,19700,-7104,-53,41,-13,-856,32767,-8624,0,-81,-24,8102,3346,-9510,-13,24,-1,24484,15744,984,-34,-45,-15
3526,19612,-7212,-47,-22,-6,-736,32767,-8682,15,-82,-4,8282,3756,-9510,21,5,15,24454,15804,896,-30,-39,-19
3664,19616,-7200,-42,4,3,-550,32767,-8808,33,-85,12,8448,3968,-9514,-6,5,15,24440,15802,930,-39,-55,-19
3390,19458,-6968,-47,-16,10,-430,32767,-8712,-2,-77,-11,8378,3742,-9568,-45,24,-1,24588,15682,760,-43,-74,-17
3914,19494,-7284,-30,-37,14,-792,32767,-8482,-1,-56,-8,8424,3546,-9546,-31,35,-15,24596,15552,846,-33,-67,-18
3638,19580,-7072,-22,52,12,-1116,32767,-8214,0,-63,-10,8368,3784,-9526,-25,28,-16,24516,15710,936,-20,-52,-17
3196,19738,-7176,-28,29,17,-588,32767,-8322,-1,-90,-4,8434,3922,-9614,-30,16,-2,24558,15756,824,-29,-69,-13
3424,19572,-7196,-50,-21,22,-378,32767,-8812,17,-58,-2,8568,3760,-9682,-57,20,9,24716,15632,866,-34,-81,-10
3554,19456,-7332,-51,-17,25,-642,32767,-8712,-9,-47,-22,8608,3560,-9706,-61,32,2,24740,15520,870,-31,-49,-15
3450,19494,-7372,-44,9,30,-556,32767,-8580,-43,-66,-35,8496,3496,-9636,-53,48,-7,24596,15568,1000,-13,-23,-16
3396,19420,-7168,-51,-22,27,-728,32767,-8286,-13,-77,-30,8386,3558,-9608,-41,32,-9,24470,15620,882,-10,-40,-18
3680,19494,-7120,-53,-10,19,-960,32767,-8094,25,-106,-11,8366,3562,-9422,-34,20,-5,24660,15740,848,-3,-58,-18
3260,19516,-7158,-45,28,16,-464,32767,-8680,71,-131,-2,8332,3694,-9524,-7,40,0,24746,15998,950,11,-50,-20
3306,19138,-7286,-66,-59,20,-270,32767,-9046,36,-93,-9,8316,3846,-9788,-24,37,-2,24574,16070,836,-34,-34,-19
4058,19038,-7436,-38,-80,23,-810,32767,-8912,-2,-50,-20,8518,3574,-9660,-55,37,-12,24476,15702,902,-66,-48,-16
3930,19136,-7450,7,17,8,-1090,32767,-8308,-2,-67,-12,8370,3546,-9482,-43,42,-12,24522,15394,930,-47,-53,-14
3158,19690,-6984,7,43,-1,-900,32767,-8168,13,-101,1,8352,3684,-9560,-25,39,-1,24550,15422,1014,-29,-44,-21
3254,19670,-7056,-29,-65,-6,-320,32767,-8478,49,-106,4,8416,3922,-9584,-24,26,11,24488,15552,886,-10,-43,-21
3834,19508,-7158,-56,-69,-9,-586,32767,-8540,-2,-64,-11,8634,3852,-9594,-51,17,18,24560,15808,810,2,-67,-14
3786,19254,-7396,-34,8,-10,-690,32767,-8570,-13,-58,-25,8546,3530,-9618,-77,40,2,24794,15982,778,-9,-65,-9
3724,19540,-7388,-10,38,-10,-516,32767,-8592,-8,-50,-22,8274,3356,-9718,-57,44,-9,24658,15978,768,-32,-37,-8
3326,19792,-7164,-16,83,-12,-668,32767,-8538,-10,-41,-23,8252,3516,-9660,-39,20,-9,24474,15740,892,-57,-41,-8
3008,19750,-7102,-59,21,-5,-1004,32767,-8424,-32,-57,-22,8458,3594,-9612,-37,14,-5,24612,15564,916,-51,-57,-10
3438,19630,-7198,-94,-44,11,-584,32767,-8522,-5,-104,4,8426,3526,-9692,-33,35,-10,24678,15516,836,-34,-44,-12
3672,19338,-7372,-99,-39,15,-244,32767,-8798,27,-88,13,8288,3534,-9688,-36,50,-10,24594,15602,964,-21,-24,-17
3546,19068,-7130,-108,-37,3,-490,32767,-8848,20,-52,3,8268,3612,-9672,-26,44,0,24470,15680,874,-16,-27,-17
4052,19090,-7376,-38,-65,-20,-896,32767,-8504,-1,-58,-12,8304,3706,-9592,-37,26,0,24538,15824,890,-25,-38,-15
3840,19160,-7320,-6,43,-39,-1060,32767,-8344,30,-83,7,8380,3394,-9406,-49,16,-7,24614,15798,860,-34,-37,-13
2882,19774,-7138,15,43,-32,-900,32767,-8342,53,-94,29,8574,3250,-9502,-28,31,-19,24582,15720,830,-37,-36,-14
3270,19272,-7290,-18,-58,-14,-588,32767,-8330,15,-97,28,8264,3420,-9826,-17,43,-21,24536,15778,914,-37,-34,-15
3928,19512,-7420,18,-41,-3,-234,32767,-8586,25,-79,24,8122,3400,-9804,-9,19,-13,24464,15544,920,-43,-39,-11
3318,19732,-7270,-13,54,1,-350,32767,-8622,-16,-38,-3,8260,3366,-9612,7,-8,-5,24522,15542,934,-21,-47,-8
3574,19460,-7236,-34,-48,6,-888,32767,-8390,-61,-38,-19,8308,3622,-9532,31,-11,0,24492,15774,906,-15,-44,-3
4304,19496,-7550,-53,-7,0,-880,32767,-8202,-21,-77,-7,8458,3830,-9482,22,-3,-2,24784,15892,794,-36,-53,14
3554,19412,-7358,-49,114,-15,-578,32767,-8366,-14,-69,3,8506,3778,-9608,-22,11,-14,24736,15844,796,-38,-41,13
2904,19714,-7264,-85,60,-21,-816,32767,-8426,-25,-67,-8,8334,3512,-9740,-40,25,-20,24702,15848,972,-41,-29,10
3778,18994,-7540,-109,-51,-13,-146,32767,-8816,11,-77,-5,8298,3508,-9590,-20,0,-8,24572,15642,892,-59,-15,8
3874,19382,-7492,-56,65,-13,-366,32767,-8842,16,-36,-12,8592,3446,-9592,-16,-5,2,24504,15606,856,-34,-30,15
3158,19196,-7254,-50,90,-13,-958,32767,-8484,-48,-29,-30,8690,3350,-9664,-16,13,4,24712,15860,864,-33,-45,17
3436,19866,-7258,-42,13,-12,-956,32767,-8352,-14,-64,-13,8632,3428,-9678,-6,23,3,24686,15928,890,-46,-21,15
3766,19100,-7332,-79,5,-17,-1148,32767,-8320,29,-98,20,8562,3436,-9736,-6,24,1,24478,15754,844,-55,-4,10
3906,19536,-7328,-27,52,-21,-394,32767,-8752,37,-117,22,8440,3526,-9714,5,18,5,24438,15770,872,-50,-24,10
2908,19842,-7194,-33,132,-25,-278,32767,-8862,-13,-49,1,8334,3716,-9756,3,24,8,24468,15690,758,-56,-42,9
2684,19398,-7122,-73,-5,-15,-1030,32767,-8522,-34,-21,-23,8168,3686,-9600,-8,32,8,24450,15630,892,-52,-37,7
4220,19298,-7460,-40,-58,1,-1184,32767,-8296,-18,-56,-18,8202,3620,-9292,-18,10,7,24448,15758,996,-30,-22,8
3660,19574,-7308,1,111,0,-708,32767,-8262,29,-82,-2,8444,3498,-9368,-15,12,3,24428,15874,868,-30,-25,6
3162,19598,-7088,-7,63,9,-776,32767,-8324,17,-64,0,8456,3420,-9520,-28,21,1,24526,15898,848,-57,-44,3
3872,19698,-7310,-23,-2,16,-424,32767,-8850,-6,-72,-9,8352,3262,-9618,-17,15,10,24574,15744,812,-67,-37,0
3860,19834,-7118,-33,89,13,-492,32767,-8672,-14,-28,-32,8380,3144,-9590,-9,-5,10,24452,15632,922,-55,-22,-1
3330,19736,-7184,-69,82,6,-1256,32767,-8528,-30,-34,-29,8474,3278,-9546,25,-20,17,24440,15710,930,-47,-27,-6
3570,19492,-7250,-124,5,0,-1196,32767,-8194,21,-76,-12,8544,3528,-9710,20,-12,11,24410,15806,792,-50,-35,-3
4002,19298,-7320,-99,17,-3,-1084,32767,-8186,37,-89,9,8534,3560,-9734,-10,16,-13,24460,15584,784,-59,-42,-5
3442,19296,-7206,-61,90,1,-480,32767,-8546,68,-101,15,8408,3282,-9678,-41,27,-28,24408,15576,804,-40,-44,1
3458,19292,-7250,-36,42,12,-208,32767,-9064,29,-41,-7,8296,3276,-9480,26,1,-3,24454,15816,838,-40,-44,3
3808,19150,-7328,-41,17,28,-682,32767,-8770,-25,-14,-44,8356,3498,-9680,54,-4,18,24582,15788,832,-53,-49,0
3806,19454,-7270,-13,60,17,-938,32767,-8472,-44,-32,-57,8180,3720,-9700,57,2,29,24588,15704,910,-53,-45,-4
2974,20040,-7090,-37,117,-6,-896,32767,-8464,-20,-52,-45,8490,3688,-9732,38,-4,25,24502,15480,790,-61,-25,-11
2880,19564,-7144,-98,5,-9,-576,32767,-8252,-7,-70,-40,8584,3776,-9492,25,9,17,24330,15374,898,-32,-24,-14
3632,19280,-7370,-108,-43,5,-484,32767,-8628,38,-51,-27,8438,3974,-9424,10,8,22,24392,15716,920,-2,-56,-13
3794,19212,-7464,-42,43,11,-600,32767,-8904,56,-6,-41,8434,3882,-9402,-12,4,30,24588,16030,838,-8,-63,-11
3408,19396,-7374,-12,71,17,-978,32767,-8652,53,-19,-20,8496,3732,-9474,-24,12,33,24630,16056,848,-46,-33,-11
3322,19894,-7318,-19,70,11,-986,32767,-8538,4,-48,-30,8508,3488,-9586,-13,12,37,24372,15552,754,-72,-35,-13
3012,19624,-7168,-66,53,15,-532,32767,-8346,-24,-50,-24,8528,3640,-9642,7,11,39,24462,15316,724,-52,-55,-9
3462,19040,-7420,-88,-45,23,-1118,32767,-8118,-11,-29,-3,8568,3734,-9736,3,12,38,24576,15526,702,-11,-59,-6
4124,19106,-7654,-38,1,22,-646,32767,-8378,31,-70,6,8562,3688,-9634,-19,26,26,24622,15980,770,-14,-49,-6
3142,19610,-7240,-15,132,11,110,32767,-8482,-11,-21,-24,8464,3760,-9452,-21,33,22,24694,15834,758,-55,-34,-10
2946,19366,-7150,-42,0,10,-1104,32767,-8370,-37,20,-34,8476,3814,-9544,-21,40,27,24644,15682,760,-49,-33,-9
