A1x,A1y,A1z,G1x,G1y,G1z,A2x,A2y,A2z,G2x,G2y,G2z,A3x,A3y,A3z,G3x,G3y,G3z,A4x,A4y,A4z,G4x,G4y,G4z,A5x,A5y,A5z,G5x,G5y,G5z,A6x,A6y,A6z,G6x,G6y,G6z
8572,-3748,6184,-393,300,-716,-10176,-7848,-180,461,488,191,-12976,-4976,3384,640,123,149,-9660,-12200,-2260,-633,514,497,-6988,-12372,4420,-1574,-228,167,-14792,-3432,2608,208,466,431
9884,-2772,8504,35,959,864,-10316,-8232,368,-981,540,1058,-12568,-4492,3012,-429,676,1100,-8548,-10712,-2528,-974,519,1082,-6332,-12024,5168,-1743,262,897,-15200,-3652,2716,-620,563,219
10352,-4708,6512,148,1812,500,-10228,-9276,888,-501,699,1934,-13320,-4964,3516,-115,796,1848,-9308,-11488,-2344,-1739,837,1472,-6776,-11912,4500,-2229,712,1384,-14680,-3816,2648,-561,186,560
10656,-3704,8312,98,2961,177,-10844,-8888,-20,101,1032,2615,-13492,-4904,3212,536,988,2386,-10080,-11412,-2244,-1721,1072,2124,-7872,-12680,4900,-3305,413,1993,-14908,-3464,2620,-287,691,841
10720,-2616,7968,171,3203,2035,-10996,-8884,252,-1716,1110,3218,-13616,-5104,3436,-538,1760,3154,-10156,-12820,-2428,-2713,203,2055,-7216,-13036,5080,-2073,678,2015,-15812,-3520,2132,-1031,856,1065
12016,-4964,8004,344,4116,1605,-11560,-11204,1088,-1047,1021,4158,-14840,-6544,3572,-125,1649,3982,-9324,-12396,-2956,-2286,642,2432,-6852,-12500,4856,-2339,943,2203,-15188,-3736,2768,-1055,74,1113
14108,-5036,8176,-238,4952,800,-10848,-11308,604,-95,1402,4092,-13280,-4324,3432,1073,1424,3772,-9780,-10300,-2020,-1334,1494,3126,-7612,-12116,4968,-3065,1084,3000,-15196,-3740,2668,-941,467,1175
13228,-2152,9776,339,4371,1515,-12120,-10480,608,-1003,1176,3903,-14972,-5276,3468,89,1737,3697,-10536,-12756,-3168,-3005,849,3136,-7912,-12900,4144,-3401,778,3200,-15168,-3308,2584,-580,92,1492
13440,-4796,8168,787,4774,2345,-11892,-11068,928,-1753,956,4332,-14768,-5736,3992,-444,1723,4231,-10864,-13476,-2516,-3030,-60,2553,-8200,-13936,4988,-2431,734,2629,-15316,-3036,1872,-744,693,1549
14580,-4960,7160,46,5421,1240,-11660,-12524,1168,-559,1249,4471,-14724,-5840,3636,767,1384,4132,-10004,-11520,-2784,-1617,750,3088,-7880,-11924,4684,-2290,773,3001,-15556,-3428,2464,-1277,209,1452
16292,-1908,9976,549,4370,1445,-11584,-12348,1276,-838,1008,3953,-14612,-4688,4052,345,1144,3654,-10668,-12168,-3056,-2099,585,2816,-8112,-13024,4304,-2344,780,2907,-15100,-3800,2280,-949,-268,1654
15200,-3996,8824,964,2963,2037,-11800,-12264,1368,-1711,746,3078,-14584,-5196,3288,-631,1246,3083,-10392,-11660,-2516,-2086,659,3172,-8436,-12652,4716,-3051,596,3314,-15624,-3304,2684,-547,512,1497
14060,-4172,9964,985,3344,1889,-12868,-11624,628,-1513,569,3262,-15816,-5764,3836,-686,1202,3275,-11784,-13912,-3244,-3653,-134,2150,-9236,-14388,3536,-2427,131,2537,-15064,-2912,2088,-198,314,1419
15148,-5856,8832,507,3029,1602,-11988,-12512,1280,-1213,556,3180,-14812,-5288,3316,20,882,3123,-10220,-11868,-3160,-1019,-181,2597,-7812,-12684,4920,-1128,553,2248,-15676,-3464,2272,-932,731,1101
14656,-3988,9672,356,2949,354,-12276,-11628,872,76,584,2622,-15020,-4708,3236,869,499,2454,-10692,-10944,-3400,-1347,947,2974,-8756,-11800,4220,-2465,539,2971,-15344,-3456,2916,-754,-815,840
13104,-3340,9532,866,2557,1331,-12612,-10284,300,-1255,377,2394,-15020,-3688,3448,-541,828,2364,-11724,-12372,-3140,-2067,126,2394,-9188,-13204,3948,-1833,396,2463,-14652,-3080,2180,41,-187,972
11968,-4864,10228,680,2294,1737,-12928,-9696,244,-1685,435,2391,-15636,-4636,3132,-695,1024,2655,-10788,-11792,-3364,-2036,16,2359,-8820,-12176,4824,-2140,394,2446,-15468,-2904,2628,-386,1015,951
11752,-5244,9492,1074,3767,1362,-12952,-9520,248,-933,406,3317,-15436,-4056,3380,-77,742,3184,-11292,-11588,-3340,-1904,252,2151,-9152,-12272,3464,-1760,235,2136,-15292,-2856,2172,-304,151,808
12160,-4048,9836,396,3741,1359,-12800,-9392,-112,-777,800,3415,-14928,-2860,2968,233,989,3274,-11624,-10956,-3512,-1753,27,2232,-9460,-12344,3856,-1667,-63,2136,-15164,-2904,2120,-358,432,853
12444,-4012,10888,695,3148,1696,-13556,-9684,216,-1246,465,3210,-15944,-2968,2600,-435,952,3195,-11628,-10720,-4280,-1657,65,2662,-9384,-12032,3264,-1531,403,2453,-15732,-3032,2400,-211,291,923
12424,-5812,9848,954,2824,1058,-12824,-9660,156,-693,346,3000,-15024,-2240,2680,223,578,2982,-11692,-9544,-3468,-1030,330,2932,-9420,-11216,4008,-1417,763,2736,-15408,-2868,2296,-261,282,1013
10668,-4028,11060,482,3071,811,-13620,-8368,-616,-572,636,3028,-15496,-2860,2672,74,770,2907,-11808,-10952,-3856,-2338,404,2982,-10204,-11316,4324,-2326,581,3074,-15384,-2580,2680,-70,109,1138
10660,-4584,10864,983,3484,1862,-13932,-8376,-16,-1440,483,3606,-15756,-2460,2668,-544,1074,3546,-12164,-11512,-4232,-2339,30,2319,-10128,-12472,3176,-1710,122,2428,-15220,-1980,2156,23,275,1411
11836,-6620,11128,459,3893,1185,-13560,-9188,-12,-636,747,3597,-15400,-2072,2372,520,983,3517,-11572,-8980,-4260,-964,521,2823,-9396,-10760,4248,-1189,729,2639,-15928,-2516,2536,-833,629,1238
11344,-4444,12400,196,3727,397,-14172,-8412,-356,98,731,3419,-15928,-1704,2256,940,779,3208,-12836,-10112,-4912,-1907,566,3039,-10968,-11700,2420,-2413,246,3134,-15596,-2144,2736,-561,-384,1140
10900,-4256,11076,583,3298,1169,-13720,-7972,-272,-850,596,3292,-15224,-1316,2556,234,725,3223,-12400,-10208,-3992,-1564,-137,2956,-10500,-11348,3544,-1144,956,2801,-15376,-2448,2300,-423,157,1327
10612,-4900,11656,467,3565,1095,-14232,-7828,-220,-630,751,3346,-15416,-1844,2584,447,863,3346,-12376,-9852,-3664,-1334,380,3061,-10480,-11280,3604,-1481,534,2786,-15536,-2104,2456,-386,365,1360
10548,-4356,11380,625,3430,1281,-14340,-7616,124,-790,763,3607,-15536,-824,2616,320,926,3415,-12716,-9264,-4008,-1571,550,3067,-10768,-10624,3176,-1871,534,2994,-15532,-2228,2132,-515,50,1277
10464,-4216,12568,654,3560,1092,-14756,-7384,-168,-655,704,3446,-16264,-1012,2544,113,1010,3381,-13452,-9016,-4084,-2203,506,3087,-11624,-10824,2900,-2257,303,3316,-15580,-2216,2516,-562,-10,1187
10176,-3460,12632,904,3456,2197,-14872,-7028,-384,-1924,528,3451,-16084,-512,2516,-898,1325,3512,-13180,-9836,-4240,-3258,-594,2586,-11324,-11108,2800,-2018,-47,3022,-15596,-1860,2476,-31,-152,1303
10432,-5196,11932,924,3457,2191,-14548,-7636,116,-1787,481,3528,-15484,-704,2080,-691,1132,3639,-12296,-8832,-4372,-2247,-235,2768,-10776,-10440,3424,-1603,109,2976,-15396,-2024,2092,-600,398,1359
10404,-4704,12052,765,3545,1141,-14476,-7164,92,-731,457,3440,-15376,-4,2104,220,677,3339,-13668,-8268,-4464,-1938,164,3233,-11716,-10556,2484,-2331,-165,3465,-15584,-1892,2476,-599,-39,1115
9740,-4100,12828,1074,3064,998,-14988,-6612,-156,-654,228,3141,-15808,136,1796,151,412,3190,-13024,-8336,-4772,-1644,-93,3501,-11192,-10244,3184,-1480,195,3511,-15436,-1836,2652,-348,-245,1006
8852,-3912,13204,1094,3134,1430,-15288,-5748,-876,-1185,152,3199,-16096,480,2428,-275,691,3310,-14508,-9176,-4132,-1929,-431,3444,-12876,-10644,2232,-1226,-88,3458,-15892,-1412,2548,-78,85,1126
8504,-4348,13156,1182,2951,2384,-15428,-5684,-728,-2066,219,3410,-16076,428,1884,-805,913,3652,-13316,-8396,-4712,-2426,-953,3057,-11688,-9652,3236,-1034,-210,3060,-15528,-1256,2084,-349,-2,1290
8512,-5548,12308,1240,3735,2069,-15344,-5956,-324,-1629,260,4025,-16012,372,1796,-659,929,4042,-13644,-8288,-4788,-1978,-265,2954,-12140,-9240,3072,-2351,-137,3169,-15576,-1392,2448,-1005,191,1323
8816,-5272,13276,1172,3991,1211,-15564,-6016,-832,-658,428,4239,-16216,816,1992,207,610,4094,-13856,-7740,-4680,-2208,-126,2934,-12308,-9944,2644,-2216,-222,3113,-15676,-1176,2716,-643,-315,1142
8516,-4688,13404,1110,3913,1597,-15516,-5588,-1076,-1067,464,4241,-16088,1244,1636,-263,811,4121,-13896,-8372,-5044,-2737,-828,2580,-12576,-9860,2148,-1380,-563,2772,-15612,-1184,2236,-544,-242,1282
9188,-5528,13612,1048,3977,1800,-15364,-6192,-836,-1408,366,3961,-15804,1492,1208,-309,895,3958,-13576,-7208,-5088,-1629,-352,2786,-12220,-8908,3048,-1662,-70,2785,-15636,-1276,2236,-1015,-68,1376
9256,-4988,13344,928,3530,1557,-15236,-5936,-716,-1237,366,3568,-15904,1432,1592,-143,739,3568,-13972,-7020,-4684,-1687,-129,2832,-12280,-8884,2628,-1774,-73,2920,-15472,-1060,2636,-846,-297,1466
8644,-5216,13744,926,3317,1348,-15524,-5260,-892,-1041,330,3385,-15840,1708,1500,-215,673,3343,-14088,-7412,-4928,-2179,-133,2735,-12604,-9052,2276,-2271,-313,3028,-15416,-1344,2620,-779,-91,1498
7712,-4680,13628,981,3131,1525,-15816,-4664,-1036,-1228,397,3408,-16096,1836,1720,-403,810,3333,-14364,-7608,-4848,-2711,-583,2428,-12944,-9372,2216,-1991,-397,2836,-15548,-1008,2500,-342,-46,1403
7680,-5688,13996,906,3556,1498,-15728,-4580,-908,-1169,419,3588,-15896,2160,1288,-443,800,3483,-13688,-7436,-5160,-2032,-469,2239,-12336,-8856,2952,-1511,-99,2391,-15652,-872,2572,-498,-105,1447
7752,-5688,14024,851,3697,699,-15588,-4636,-980,-310,482,3483,-15728,2472,1240,518,548,3359,-14364,-6292,-4788,-931,212,2671,-12912,-8672,2456,-1467,37,2529,-15752,-1168,2396,-519,-183,1442
7296,-4720,14244,656,3409,604,-15884,-3896,-1088,-234,465,3318,-15864,3068,1456,549,452,3178,-14428,-6196,-5304,-1242,101,2762,-13136,-8472,2272,-1625,-56,2761,-15880,-1212,2712,-207,-516,1536
6200,-5048,14332,686,3445,568,-16076,-2972,-1016,-255,491,3451,-15680,3300,1432,429,442,3261,-14404,-6320,-4840,-1562,-176,2877,-12916,-8292,2328,-1148,-34,2859,-15604,-1116,2656,-85,-529,1790
5380,-5088,13756,514,3771,96,-16040,-2524,-1128,288,558,3737,-15440,3720,1028,1056,335,3537,-14476,-5896,-4864,-984,51,3222,-13044,-8128,2528,-759,250,2984,-15676,-1032,2632,221,-404,1876
4196,-4204,15432,778,3930,-247,-16244,-2040,-1456,831,575,4158,-15412,3996,1020,1337,177,3895,-14932,-6108,-5104,-1409,88,3412,-13564,-8488,1552,-986,75,3141,-15724,-288,2736,761,-643,1922
4724,-4552,15532,861,4175,447,-16120,-1676,-1596,-6,527,4293,-15324,4716,1328,895,433,4119,-14764,-5868,-5444,-978,-409,3339,-13548,-7956,2136,-196,180,2990,-15884,-200,2576,441,-679,2150
4784,-4888,14904,799,4150,726,-16408,-2024,-1400,-245,682,4531,-15756,3732,1336,731,615,4427,-14536,-5844,-5120,-568,-290,3312,-13476,-7152,2484,-559,479,2915,-15364,184,2752,429,-749,2062
5140,-4824,14172,669,4637,594,-16180,-2272,-1092,180,775,4972,-15368,4376,896,1201,610,4704,-14240,-5240,-5004,-459,71,3195,-13096,-7224,2660,-876,333,2733,-15356,348,2808,140,-539,1900
6048,-5184,15620,483,4355,-23,-16056,-2220,-1448,708,860,4919,-15172,4964,860,1580,544,4587,-15468,-4932,-4684,-1065,76,3025,-14204,-7288,1864,-1039,200,2826,-15668,200,2780,-288,-488,1985
6284,-3936,15960,490,3888,726,-16032,-1972,-1444,-227,778,4317,-14980,5668,1076,690,710,4148,-14712,-4520,-5196,-1278,-363,2994,-13720,-7264,2392,-1325,-32,2925,-15708,-4,2752,-127,-595,2008
6328,-4936,15604,1196,3080,1230,-16108,-1836,-1456,-958,671,3824,-14980,5012,944,-173,842,3776,-14540,-4520,-4816,-1681,-191,3033,-13484,-6496,2524,-1411,86,3085,-15136,256,2888,-174,-762,2025
5216,-5476,14308,651,2975,1029,-16580,-2088,-1240,-649,492,3668,-15512,4944,812,38,773,3545,-15004,-4948,-5124,-1685,131,2984,-14188,-6744,2356,-1495,-45,2999,-15400,316,2732,22,-533,1921
5792,-5224,15928,360,3590,608,-16136,-1552,-1376,-102,723,3577,-15048,5500,888,528,621,3423,-14900,-4568,-5272,-1698,-188,2763,-13884,-6900,1832,-1678,-190,2900,-15468,220,2732,-34,-297,1773
4408,-3400,14728,375,3222,447,-15956,-1204,-1448,-67,761,3280,-14540,6152,592,595,754,3284,-14696,-4008,-5192,-1812,76,2986,-13676,-6556,2304,-1715,-197,3013,-15400,304,3044,-225,-459,1690
4104,-4104,15552,412,2508,581,-16044,-92,-1532,-430,551,3142,-14336,6420,468,3,779,3174,-14880,-3684,-4828,-2159,39,3146,-13948,-6284,2088,-1651,-291,3130,-15272,232,3080,-285,-438,1689
3516,-4344,15852,697,2206,1033,-15968,660,-1888,-1058,468,3034,-14124,7200,588,-375,988,3179,-15024,-3624,-5012,-1913,97,3338,-13948,-6436,1892,-1468,-458,3420,-15276,324,3140,113,-521,1452
2960,-3076,16112,709,2547,2050,-15972,1556,-2220,-1797,724,2819,-13628,8108,668,-1013,1537,3167,-15540,-2964,-4504,-2284,-429,3452,-14152,-5492,1628,-1028,-545,3570,-15208,448,2952,340,-434,1481
2180,-2812,16176,1201,1254,4103,-16292,1812,-2132,-4258,458,2521,-14020,7900,68,-3016,2044,3108,-15484,-2104,-5140,-3776,-1216,3334,-14688,-5404,2052,-888,-797,3882,-15556,580,2792,295,-63,1673
2396,-5396,14908,1554,2455,4277,-16456,1408,-1628,-4132,175,2972,-14476,7180,412,-3137,1838,3513,-15272,-2664,-5444,-4312,-1233,3433,-14348,-5392,1860,-1322,-760,4250,-15424,800,2888,418,-190,1453
1580,-5728,14108,1183,2233,2151,-16652,1488,-1504,-1914,537,3856,-14580,7304,264,-1038,1139,4223,-15408,-3472,-5556,-2868,-814,3826,-14540,-5548,1936,-1688,-520,4427,-15428,1044,3024,95,-195,1236
1832,-4172,15364,430,4127,1494,-16692,2232,-1408,-1246,404,4447,-14196,8156,188,-326,778,4601,-15716,-2832,-5332,-1728,-749,4334,-14616,-5664,1944,-1066,-248,4345,-15600,1192,3440,-139,294,1254
1348,-3964,16040,1056,4935,1377,-16620,2508,-1660,-904,388,4903,-13912,8380,384,96,639,5000,-15780,-2300,-4944,-1492,-865,4630,-15056,-3928,1552,-718,48,4350,-15668,1036,3044,-29,620,1442
372,-3712,15360,1698,5390,1155,-16972,2460,-1584,-1047,237,5246,-14140,8524,280,254,449,5282,-16048,-1436,-5024,-1324,-914,4739,-15292,-3832,1840,-558,194,4646,-15516,988,2776,349,442,1339
916,-5324,17476,1240,5654,904,-16748,2852,-1884,-583,408,5655,-14000,8764,280,570,400,5619,-15708,-1784,-5024,-1312,-1206,4638,-14912,-3604,2304,-398,63,4531,-15236,1512,2884,611,-233,1441
832,-3884,16716,1180,5803,933,-16416,2964,-1888,-329,446,5897,-13684,9048,256,742,357,5805,-15920,-1492,-4696,-1522,-946,4538,-15200,-3104,2268,-641,84,4479,-15384,1844,3176,573,12,1484
-4,-4468,16956,1347,5548,1347,-16516,3332,-2248,-926,513,5929,-13484,9392,284,429,590,5915,-16340,-984,-4488,-1616,-1145,4429,-15396,-3464,2016,-1227,80,4487,-15552,1768,3008,560,195,1306
1560,-4108,15036,1172,6657,1757,-16360,3436,-2128,-1299,623,6042,-13376,9744,168,176,840,5967,-16084,-1056,-4596,-1717,-1283,4261,-15272,-3452,2288,-1354,-149,4286,-15408,2120,2848,382,-156,1377
-140,-3132,16320,1355,5885,2173,-16176,3744,-2240,-1755,766,5984,-12952,10160,-168,-7,1210,6064,-15528,-612,-4448,-1977,-1303,3955,-15048,-2900,2128,-1216,-185,4029,-15144,2060,3248,133,-159,1500
-204,-3692,16132,1523,5932,2557,-16292,4032,-2064,-2064,639,5959,-13004,10324,-324,-342,1244,6063,-16024,120,-4816,-2334,-1189,3804,-15464,-2528,1792,-1244,-59,3987,-15396,2252,3392,54,120,1492
-196,-4688,16100,1524,6419,2402,-15712,4200,-2116,-2054,626,5973,-12328,10576,172,-299,1118,6027,-15960,-16,-4124,-1955,-1502,3672,-15276,-1896,1964,-1732,-171,3873,-15332,2164,2972,172,305,1513
-396,-3872,17028,1044,6097,2534,-15780,4804,-2216,-1816,898,5803,-12212,10632,-308,-44,1372,5861,-15524,60,-4440,-1525,-1431,3720,-15004,-1988,2196,-916,-187,3616,-15156,2360,3524,99,37,1571
-860,-3140,16228,1348,5656,2790,-15512,5128,-2072,-2269,742,5668,-11796,11384,-24,-510,1265,5758,-15892,660,-4360,-1729,-1232,3458,-15356,-1656,1980,-741,-6,3472,-15292,2420,3184,546,138,1649
-856,-3072,15652,1524,5346,3196,-15176,4792,-1792,-2826,587,5210,-11320,11316,-224,-1055,1388,5365,-15756,1232,-3816,-1784,-1598,3305,-15220,-432,1752,-1513,-319,3444,-15024,2636,3244,719,240,1587
-768,-3808,16336,1476,4547,2874,-15060,4544,-1728,-2641,452,4792,-11520,11372,-252,-1145,1317,4957,-15376,1164,-3884,-2231,-1439,3092,-15056,-728,2096,-1190,-122,3200,-14920,3176,2936,565,366,1520
-356,-2056,15832,1510,4503,3753,-14452,5092,-2648,-3400,446,3887,-10684,12536,240,-1982,1646,4071,-16472,1672,-2812,-2520,-1304,2905,-15836,-1028,2448,-1019,-326,3185,-15488,2744,2880,315,693,1606
1128,-972,15364,1822,2948,6751,-14184,4840,-2724,-6721,474,2028,-10324,13236,-660,-4477,2746,2694,-16120,2332,-2992,-3478,-1738,2202,-15504,-468,2484,-773,-889,2852,-15260,3112,3184,423,422,1648
1152,-4136,17604,2319,2337,8304,-14420,4856,-1172,-8175,77,797,-10896,10952,-340,-6414,3118,1625,-15332,2220,-4128,-4722,-1693,1669,-15124,48,2040,-2647,-1088,2737,-15152,3644,3212,203,383,1916
-668,-4760,12520,1939,817,5875,-14600,3832,-380,-5960,6,591,-11584,10264,-12,-5125,2190,1367,-15120,1200,-3968,-5223,-1826,1186,-15000,-184,1580,-3947,-1343,2664,-14408,3696,3140,-285,722,1907
-2232,-4268,14572,1179,1526,3303,-14552,4940,-672,-3546,99,673,-11140,10856,428,-2520,1244,1181,-15404,404,-3644,-3203,-1094,1638,-14836,-1416,1812,-3089,-1078,2550,-15252,3220,3008,-868,1088,1534
-3416,-2584,14368,772,2103,1928,-14876,6140,-708,-2244,104,954,-11004,11284,316,-1056,604,1341,-15160,376,-3500,-1141,-807,2027,-14692,-1412,1948,-1557,-458,2124,-15420,2676,3112,-829,865,1519
-4472,-1636,15388,1153,991,1089,-15256,7244,-968,-1241,99,1759,-10948,11744,424,-313,318,2088,-15464,876,-3308,-638,-499,1902,-15072,-724,2280,-1340,-236,1713,-15036,2848,2832,-305,863,1233
-5520,-3676,15736,835,2846,457,-15436,7856,-684,-525,10,2740,-10876,11816,352,211,52,2811,-15696,1404,-2904,-648,-377,1669,-15100,-728,2228,-1118,-284,1377,-15328,3064,2828,10,939,1011
-5836,-2192,15276,616,4618,-118,-14920,8680,-872,234,265,3762,-10112,12628,580,1243,-61,3488,-15716,1552,-2832,-32,-484,1630,-15016,-424,2376,-1093,-234,1302,-15316,2912,2724,252,515,833
-6056,-388,15092,669,4490,75,-14624,9256,-1292,295,501,4459,-9712,13216,552,1462,91,4234,-15784,2200,-2520,119,-499,1606,-15164,-68,2296,-524,-214,1166,-15344,2996,2504,219,554,774
-6380,-1312,16112,930,4810,1064,-14776,9764,-1028,-718,520,4920,-9496,13872,412,602,465,4771,-15964,2540,-2304,119,-728,1552,-15392,136,2028,-47,-252,1058,-15308,3296,2752,289,622,856
-8164,-852,15732,1117,6143,1398,-14984,10780,-1064,-925,559,5957,-9484,13456,812,447,600,5721,-15864,2016,-2692,-232,-1032,1316,-15364,120,2356,-97,-315,886,-15220,3560,2572,563,385,665
-8800,-784,16064,1559,7020,2059,-14620,11044,-1400,-1257,627,7079,-9048,14088,272,473,664,6786,-15684,2280,-2232,447,-1074,1237,-15188,476,2284,-436,-302,742,-15104,3396,2544,346,511,461
-7496,-936,15644,1748,7143,2697,-14572,10756,-1032,-1708,648,7640,-8492,14880,-112,27,853,7407,-15644,3416,-2492,-15,-1043,1219,-15276,820,2244,-270,-439,767,-15516,3748,2688,122,431,551
-8252,-1268,14692,1771,8154,2381,-13964,10884,-768,-1462,588,8363,-8048,14432,268,-155,819,7955,-15932,2988,-2324,-108,-1242,1117,-15436,648,2412,-267,-478,802,-15104,3752,2632,125,329,480
-8928,-352,15888,1965,8915,2840,-13652,11576,-1520,-1556,762,9053,-7524,14716,152,184,942,8495,-15256,2644,-2416,150,-1298,1248,-14916,628,2440,-612,-443,695,-14852,3704,2460,206,223,185
-9176,32,16024,1983,8769,3762,-13400,12072,-1356,-2501,772,9521,-7068,15452,-192,-423,1098,9052,-15484,3048,-2268,17,-1156,1166,-15060,956,2148,-37,-453,629,-15176,3564,2716,-371,401,287
-8576,80,14776,2583,8615,4310,-13348,11616,-932,-3366,452,9729,-7136,14904,260,-1206,1271,9370,-15432,3604,-2276,-6,-1238,1083,-15168,848,2428,-148,-445,657,-15224,3776,2684,0,354,341
-8836,-1704,14288,2881,9003,4583,-12248,11492,-1180,-3532,511,9844,-6016,15628,-56,-1126,1292,9046,-15800,3492,-1716,-666,-1398,1024,-15332,1260,2220,-816,-686,638,-15072,3888,2600,-78,456,56
-9676,-860,15716,2406,9822,4323,-11912,12480,-1452,-2970,747,10100,-5396,15676,-128,-866,1234,8985,-15508,3212,-2136,-1382,-1390,1010,-15108,852,2232,-266,-652,745,-15420,3516,2344,-265,555,348
-8568,1476,14584,2901,8840,5722,-10324,12432,-796,-4415,423,9585,-3784,16664,-320,-1419,1254,8649,-15540,4216,-2116,-747,-1421,1235,-15104,840,2316,-250,-635,871,-15056,3456,2592,-66,271,361
-6356,828,12464,3354,7228,6220,-9192,10392,336,-5594,-209,8129,-3248,16308,-224,-2578,1286,7512,-15272,5196,-2316,-1233,-1391,1434,-15132,2036,2016,-290,-357,1220,-15084,3832,2920,309,320,586
-5792,-1764,11488,3276,5609,4611,-8216,9044,848,-4062,-500,6499,-3096,14772,604,-2218,782,5991,-15888,4420,-1756,-1056,-1084,1894,-15288,1784,2244,-541,-224,1571,-15084,3928,2180,166,588,761
-4840,352,11436,2056,5394,3614,-7472,9756,780,-2856,-444,4867,-2392,15548,600,-851,214,4330,-15320,4244,-1648,-433,-987,2099,-14892,1508,2056,-364,-280,1686,-15140,4128,2272,-120,337,740
-5784,516,10056,2074,2633,3023,-7772,9876,1004,-3015,-648,2834,-2624,15448,624,-1279,142,2673,-15380,4064,-1664,-446,-684,2155,-15056,1796,2276,-409,-184,1814,-14784,4072,2344,-456,707,995
-5704,1612,11820,1378,1762,2574,-8116,10300,752,-2497,-718,1349,-3008,15376,556,-1288,46,1460,-15008,3952,-1724,-870,-904,1866,-14796,1904,2264,-1029,-387,1773,-14916,4164,2568,-286,570,813
-6828,-648,10472,1099,287,1690,-8272,10084,916,-1806,-674,178,-3656,14576,760,-1156,36,437,-15072,2800,-1384,-674,-534,1520,-15024,1464,2144,-967,-337,1421,-14888,4288,2408,-466,636,666
-7996,-60,10656,324,443,455,-9104,11028,572,-595,-247,-222,-3972,14192,1048,-253,-221,-171,-14920,2616,-1492,-300,-452,1125,-14620,1284,2252,-810,-417,893,-14900,4268,2420,-332,472,503
-8024,1688,13028,247,-132,507,-9396,11828,600,-789,-342,-608,-4064,15208,604,-292,-194,-482,-14732,2780,-1640,-213,-100,473,-14808,1556,2324,-1161,-408,288,-14844,4568,2384,-197,498,157
-8340,1060,11428,399,-475,646,-9232,11344,696,-915,-487,-900,-3972,14704,696,-660,-240,-743,-14864,2872,-1536,-435,-62,-200,-14560,1504,2276,-1170,-470,-314,-14876,4084,2372,-129,299,14
-7188,-68,11220,327,-1405,16,-8636,10288,876,-335,-418,-1489,-3908,14612,472,-184,-369,-1373,-14816,3140,-1848,-182,262,-549,-14752,1144,1956,-1025,-289,-720,-14984,4056,2368,211,251,-286
-6776,-728,11364,-339,-1911,-1436,-8556,10144,540,1013,-253,-2235,-3576,14756,808,726,-734,-2209,-15140,3160,-1512,727,672,-658,-14864,1416,2056,-817,-162,-1010,-15128,3868,2104,316,482,-381
-6048,1292,11580,-809,-3043,-1461,-8420,10340,344,797,-108,-3638,-3336,15684,712,578,-689,-3525,-15360,3952,-1448,669,617,-897,-15060,1464,2380,-772,-191,-1212,-15124,3928,2324,453,426,-519
-6604,-1036,12304,-1202,-4414,-1694,-9048,9832,376,686,-9,-4987,-4128,14640,604,-224,-346,-4701,-15084,3336,-1548,331,670,-1178,-14816,1760,2356,-788,-275,-1420,-15148,4292,2108,383,204,-537
-7180,-740,12024,-1987,-4765,-2873,-9288,10476,380,2042,401,-5669,-4216,14884,1184,937,-555,-5516,-15316,3556,-1460,417,798,-1481,-15032,1236,2244,-1141,-341,-1634,-15004,3904,2248,218,390,-716
-7132,1648,12912,-2595,-5592,-2625,-9868,11028,112,1481,463,-6653,-4252,15544,324,867,-639,-6533,-15316,3808,-2088,428,978,-1644,-15056,1604,2164,-997,-232,-1779,-15200,3984,2620,340,291,-875
-7460,-808,14356,-2096,-7393,-2325,-10440,10252,92,955,271,-7620,-5140,15048,284,-170,-300,-7242,-15236,3332,-1916,47,1138,-1850,-15028,1296,2404,-1290,-183,-1962,-15296,3980,1876,181,317,-1002
-8672,-2520,12972,-3081,-6891,-3766,-11008,10896,260,2616,658,-7725,-5400,14416,816,1114,-495,-7390,-15388,3016,-1920,301,1156,-1986,-14832,756,2056,-1243,-337,-2163,-15188,3660,2456,25,303,-1051
-7184,2236,14268,-3904,-6676,-3935,-11740,11820,12,2558,450,-7993,-5816,15480,300,1656,-931,-7800,-15144,3364,-2436,655,1573,-1995,-14992,1144,1996,-1209,59,-2206,-14980,3656,2448,200,195,-1112
-7884,992,14996,-2079,-8180,-3028,-12108,11176,-260,1609,247,-8430,-6484,14628,612,510,-470,-8055,-15260,2816,-1792,361,1680,-2185,-15076,1068,2296,-1217,78,-2464,-14964,3892,2136,196,381,-1185
-7332,-2108,15064,-2459,-8276,-2995,-12316,10356,-464,1725,393,-8619,-6744,14976,596,135,-250,-7981,-15768,2976,-2180,496,1488,-2394,-15304,688,2212,-1064,-159,-2602,-15300,3760,2056,-24,594,-1318
-6968,-608,13524,-3069,-8617,-3709,-12564,9656,-200,2289,564,-8854,-7096,14600,116,957,-562,-8359,-15756,3316,-2632,174,1516,-2446,-15324,728,2180,-1451,-154,-2594,-15580,3652,2104,-173,302,-1375
-7032,-1276,15784,-3057,-8876,-4398,-13496,9980,-20,2906,468,-8802,-7692,14180,224,1298,-712,-8452,-15308,2320,-2208,313,1761,-2522,-15040,568,2264,-1577,-121,-2719,-15140,3552,2124,-176,121,-1156
