ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
32767,20744,5714,2,-1,8,24128,5160,5134,-35,26,9
32767,21062,5988,-7,35,-3,24014,5272,5258,-25,26,2
32767,21218,6462,-70,42,-44,23998,5300,5208,-27,21,3
32767,20950,6866,-113,-16,-31,24014,5262,5272,-34,22,-2
32767,20464,6446,-32,-94,12,24078,5162,5276,-32,21,10
32767,20788,5940,50,-106,10,24076,5192,5208,-28,28,8
32767,21212,5576,48,-64,9,24100,5260,5272,-24,24,9
32767,21378,6222,-40,-43,9,24092,5240,5210,-30,22,6
32767,20958,6456,-108,-40,-11,24132,5280,5222,-30,34,9
32767,20712,6704,-110,-97,8,24034,5264,5238,-26,42,13
32767,20542,6164,-34,-132,37,24008,5188,5234,-26,43,4
32767,20516,5532,5,-111,26,23924,5260,5230,-27,39,5
32767,20564,5380,2,-1,-1,23882,5282,5264,-33,26,4
32767,20756,6018,6,60,-17,23904,5284,5218,-37,11,0
32767,21276,6490,-36,68,-63,24044,5210,5216,-28,1,-6
32767,21170,6764,-100,35,-56,24172,5278,5206,-20,9,-11
32767,20842,6786,-88,-31,-24,24196,5276,5304,-23,23,-1
32767,20640,6400,-5,-86,10,24142,5336,5400,-33,33,8
32767,20890,5796,67,-104,26,24066,5266,5178,-41,28,15
32767,21308,5786,18,-75,12,24040,5212,5196,-39,21,-7
32767,20968,5916,-116,-14,-24,23922,5106,5150,-33,14,-3
32767,20566,6300,-139,10,-36,24124,5078,5240,-19,3,-15
32767,20462,6316,-66,2,-19,24308,5250,5202,-15,13,-16
32767,20658,6192,1,-13,13,24184,5234,5268,-29,32,9
32767,20796,6232,23,-25,20,24098,5084,5266,-34,37,27
32767,20942,6306,-6,-32,-8,24100,5198,5190,-16,30,12
32767,20872,6178,-55,-38,-41,24058,5476,5270,-15,29,8
32767,20938,6162,-49,-34,-41,24086,5422,5270,-29,29,14
32767,20968,6086,-35,-23,-25,24088,5348,5190,-40,27,3
32767,21024,6216,-53,-31,-23,24094,5178,5218,-44,25,2
32767,20538,6298,-105,-62,-18,23992,5082,5290,-34,28,14
32767,20396,6154,-62,-64,-25,23936,5216,5262,-33,27,16
32767,20590,5964,43,-39,-8,23970,5332,5228,-27,12,8
32767,21012,5946,47,-11,-11,24018,5384,5194,-36,7,-9
32767,21260,6390,-41,-25,-31,24226,5238,5176,-39,10,-8
32767,20946,6498,-123,-48,-23,24122,5110,5368,-43,23,-4
32767,20380,6338,-98,-86,-11,23928,4984,5178,-39,30,16
32767,20482,6006,0,-87,-13,23992,5082,5256,-23,10,10
32767,21002,5676,58,-45,4,24124,5372,5286,-21,4,-2
32767,21234,5738,14,19,6,24366,5190,5092,-30,15,-4
32767,21018,6316,-86,41,-10,24326,5052,5194,-16,41,1
32767,20488,6608,-109,10,-18,24028,5326,5322,-20,56,10
32767,20406,6740,-76,-49,-15,23918,5242,5254,-28,47,28
32767,20588,6430,-11,-97,-21,23920,5102,5322,-23,28,18
32767,20932,6008,23,-108,-17,23998,5254,5276,-10,18,11
32767,21094,5826,8,-78,-3,24108,5476,5164,-10,12,5
32767,20888,5838,-20,-35,6,24280,5440,5322,-32,22,-1
32767,20678,6230,-49,-23,-10,24246,5268,5228,-51,41,20
32767,20750,6412,-62,-51,-33,23980,5056,5272,-43,46,27
32767,20764,6296,-58,-76,-22,23894,5040,5180,-38,36,5
32767,20714,6090,-24,-77,-4,23960,5130,5150,-26,26,-1
32767,20742,5896,19,-52,13,23980,5156,5204,-15,29,13
32767,21060,5972,18,-27,5,24018,5316,5278,-10,28,0
32767,21086,6076,-42,-8,-13,24018,5438,5306,-26,29,1
32767,20814,6348,-99,-10,-10,24044,5150,5204,-34,26,4
32767,20492,6632,-114,-51,-30,23950,5218,5246,-21,20,-8
32767,20414,6522,-48,-94,-27,24086,5344,5218,-22,10,-18
32767,20728,6240,39,-117,-4,24176,5244,5282,-28,17,-17
32767,21090,5892,65,-118,18,24216,5234,5254,-37,31,-3
32767,21034,5624,14,-71,22,24100,5222,5222,-34,42,6
32767,20810,5776,-63,-14,-4,24022,5190,5284,-32,37,7
32767,20740,6064,-109,26,-40,23918,5234,5250,-26,29,6
32767,20666,6502,-118,20,-39,24128,5044,5270,-24,19,1
32767,20606,6750,-25,-36,11,24204,5104,5214,-22,41,8
32767,20882,6454,26,-78,21,24094,5260,5298,-17,49,21
32767,21002,5984,7,-89,14,23998,5340,5208,-23,50,11
32767,20900,5890,-59,-72,8,23860,5402,5242,-24,38,14
32767,20530,5974,-96,-38,-9,23908,5280,5176,-29,26,13
32767,20234,6060,-46,-9,-8,24014,5210,5332,-27,21,6
32767,20468,6310,56,2,21,24118,5210,5346,-32,28,13
32767,21174,6616,138,-13,67,24038,5194,5242,-34,43,18
32767,21752,6724,59,-78,90,23880,5164,5234,-35,42,23
32767,21276,6404,-96,-133,63,23832,5242,5246,-24,24,16
32767,20216,6004,-146,-155,41,23854,5306,5134,-24,8,4
32767,19742,5784,-74,-123,23,24038,5232,5188,-22,4,7
32767,19980,5628,50,-72,-10,24130,5230,5260,-19,15,-4
32767,20702,5920,86,-16,-13,24042,5240,5266,-36,25,4
32767,21228,6166,28,6,-19,23984,5080,5202,-35,27,18
32767,21136,6232,-77,0,-23,23960,5176,5162,-28,25,14
32767,20830,6314,-78,-15,-1,23994,5292,5118,-14,16,15
32767,20698,6312,-63,-38,-9,24056,5362,5312,-20,17,4
32767,20728,6304,-44,-52,-18,24136,5130,5276,-31,21,10
32767,20748,6172,-38,-64,-17,24224,5182,5274,-29,35,9
32767,20604,6018,-20,-46,-10,24000,5268,5372,-32,53,19
32767,20582,5974,4,-20,-2,23766,5122,5262,-32,40,26
32767,20724,6158,6,2,-12,23768,5194,5264,-25,18,9
32767,21004,6506,-32,-29,-31,24002,5286,5238,-15,6,2
32767,20914,6570,-76,-75,-31,24234,5388,5256,-26,29,10
32767,20740,6358,-63,-114,-22,24152,5256,5288,-34,44,16
32767,20702,5986,-8,-106,-9,23934,5170,5206,-45,50,17
32767,20758,5504,32,-56,7,23970,5044,5196,-37,45,25
32767,20860,5620,19,20,-1,23902,5138,5138,-28,42,18
32767,20848,6224,-34,62,-24,23712,5376,5282,-16,29,16
32767,20820,6668,-69,40,-39,23760,5416,5252,-24,14,3
32767,20824,6810,-51,-133,-13,23988,5280,5294,-35,11,-5
32767,20710,6062,-24,-174,1,24048,5148,5208,-38,22,9
32767,20624,5406,27,-128,14,23994,5122,5192,-28,28,12
32767,20818,5394,42,-29,5,23962,5220,5246,-25,30,1
32767,21194,6178,-23,16,-17,23872,5212,5296,-26,17,5
32767,20942,6556,-122,20,-19,23900,5318,5248,-22,13,4
32767,20364,6512,-93,-19,1,23852,5378,5242,-30,0,1
32767,20286,6236,-4,-40,10,24082,5224,5286,-38,-7,8
32767,20598,6342,67,-57,8,24298,5248,5168,-37,2,2
32767,21220,6496,29,-91,-13,24184,5046,5216,-45,16,3
32767,21228,6324,-62,-116,-39,24194,4880,5144,-25,31,11
32767,20842,5868,-97,-110,-28,23956,5066,5230,-11,42,13
32767,20642,5476,-42,-56,-3,23836,5224,5206,-7,34,31
32767,20896,5690,12,29,19,23892,5364,5244,-9,22,25
32767,20886,6504,-47,43,17,24044,5464,5266,-18,18,21
32767,20602,6898,-107,-1,-24,24140,5382,5310,-38,26,21
32767,20288,6704,-103,-72,-45,24082,5180,5224,-44,34,29
32767,20392,6150,-13,-100,-25,23978,5124,5186,-37,30,16
32767,20904,5732,52,-77,-11,23904,5184,5256,-25,22,13
32767,21176,5898,35,-32,-4,23936,5144,5164,-22,17,6
32767,20952,6230,-39,-10,8,24014,5124,5110,-18,16,7
32767,20764,6514,-83,-28,-16,23980,5188,5332,-16,25,16
32767,20592,6442,-89,-59,-32,24042,5274,5368,-23,24,29
32767,20596,6138,-33,-68,-11,24024,5294,5308,-28,23,22
32767,20688,5900,19,-48,-1,23944,5278,5206,-25,14,17
32767,20884,5864,27,-18,5,23888,5288,5148,-20,9,1
32767,20954,6176,-6,-3,12,23978,5314,5148,-25,18,-6
32767,20760,6298,-63,-9,-9,24042,5122,5274,-31,22,1
32767,20526,6634,-79,-42,-37,23950,5080,5162,-32,31,9
32767,20648,6434,-20,-73,-27,24012,5160,5456,-25,21,13
32767,20970,6200,14,-92,-4,23954,5288,5302,-27,18,13
32767,21112,5788,-1,-74,10,23948,5286,5250,-18,9,5
32767,20886,5714,-35,-36,11,24062,5404,5230,-27,12,-6
32767,20508,5968,-37,0,19,24228,5270,5202,-36,17,-4
32767,20516,6480,-30,-10,2,24026,4990,5274,-38,37,9
32767,20750,6730,-38,-49,-32,23920,5008,5252,-21,27,16
32767,20798,6406,-53,-108,-34,23930,5238,5258,-18,22,-1
32767,20716,5926,-16,-108,-9,23984,5356,5156,-11,15,9
32767,20686,5674,41,-63,18,24106,5300,5316,-19,13,-5
32767,20848,5606,45,-5,13,24066,5438,5226,-40,20,-3
32767,20970,6136,-16,30,-13,24002,5152,5290,-44,17,15
32767,20824,6588,-77,21,-30,24000,5220,5170,-35,21,-1
32767,20808,6726,-75,-29,-18,24036,5212,5186,-32,12,-9
32767,20788,6554,-37,-78,3,24126,5166,5152,-28,26,-1
32767,20918,6096,-11,-100,8,24022,5240,5354,-29,34,-2
32767,20772,6110,-30,-87,-5,23958,5158,5286,-42,33,7
32767,20646,6030,-34,-71,-14,23948,4948,5262,-33,21,10
32767,20780,5944,-20,-45,-12,23968,5204,5142,-16,17,-6
32767,20744,5822,-28,-10,-1,23976,5370,5234,-22,10,0
32767,20730,6072,-33,12,-7,24034,5254,5220,-18,15,3
32767,20754,6662,-47,-4,-19,24186,5284,5320,-24,21,0
32767,20696,6780,-37,-55,-16,24116,5280,5316,-37,24,10
32767,20720,6304,-17,-120,-8,23982,5136,5280,-32,20,14
32767,20852,5782,6,-108,-23,23936,5172,5258,-26,16,8
32767,20988,5504,26,-50,-14,24012,5242,5178,-26,11,10
32767,21110,5972,8,3,7,24074,5230,5228,-27,14,9
32767,20986,6262,-36,24,7,24158,5180,5364,-29,22,8
32767,20718,6608,-95,-5,-6,24152,5228,5192,-34,31,14
32767,20336,6440,-93,-35,-21,24044,5052,5320,-20,33,10
32767,20366,6070,7,-54,-22,23832,5244,5142,-21,27,15
32767,20836,6166,58,-47,-18,23912,5302,5266,-21,5,13
32767,21386,6416,18,-58,-18,23922,5302,5212,-26,5,7
32767,21188,6394,-57,-75,-16,24098,5174,5086,-26,6,9
32767,20666,6084,-70,-89,-3,24216,5194,5260,-22,18,1
32767,20488,5854,-16,-75,-1,24128,5276,5244,-31,32,15
32767,21246,5924,-8,-2,-2,23982,5150,5276,-31,28,25
32767,21004,6324,-84,13,-11,23862,5162,5252,-30,17,7
32767,20504,6424,-95,-5,-11,23988,5348,5168,-17,4,-3
32767,20302,6400,-40,-29,-6,24014,5292,5192,-23,5,-6
32767,20548,6248,19,-47,-6,24114,5196,5228,-26,13,2
32767,20904,6418,20,-71,-16,24160,5104,5326,-23,21,1
32767,21042,6470,8,-96,-25,24174,5172,5280,-31,32,21
32767,21140,6188,-25,-118,0,24094,5242,5294,-28,33,38
32767,20988,5666,-36,-95,9,24026,5326,5262,-25,28,22
32767,20846,5512,-43,-28,14,24074,5388,5208,-30,19,-3
32767,20658,5900,-56,38,28,23966,5072,5196,-28,20,-3
32767,20392,6514,-63,46,-1,23888,5184,5216,-34,21,-7
32767,20472,6798,-39,0,-28,23922,5212,5244,-31,9,5
32767,20734,6672,-9,-67,-26,24036,5154,5168,-31,11,0
32767,20892,6176,41,-109,-6,24276,5114,5172,-17,16,0
32767,20990,5824,70,-100,15,24122,5154,5314,-14,30,1
32767,21120,5452,54,-54,16,23906,5328,5262,-18,30,12
32767,21286,5892,-34,-17,3,23986,5448,5288,-27,14,2
32767,21134,6218,-149,1,-32,24070,5336,5178,-36,9,-2
32767,20610,6420,-169,-12,-25,24096,5150,5052,-30,10,-9
32767,20252,6454,-66,-35,8,24082,5148,5314,-24,16,-12
32767,20404,6194,64,-55,16,24130,5174,5168,-34,21,-2
32767,21264,6236,63,-63,-2,24064,5086,5248,-33,20,4
32767,21344,6234,-45,-64,-17,24032,5110,5162,-27,23,10
32767,20830,6160,-130,-72,-39,24066,5240,5186,-18,20,4
32767,20596,5946,-86,-59,-29,24106,5256,5224,-18,20,4
32767,20758,5778,-15,-24,5,24024,5256,5306,-23,15,6
32767,20954,6148,-10,5,16,24040,5260,5292,-20,12,7
32767,20774,6560,-38,-2,9,24208,5382,5204,-25,11,1
32767,20650,6632,-50,-52,-11,24158,5314,5134,-35,17,11
32767,20724,6328,-37,-99,-17,24092,5182,5126,-35,22,13
32767,20852,6020,-24,-103,-8,24090,5132,5224,-24,25,9
32767,20758,5908,-22,-70,-2,24058,5238,5290,-28,26,13
32767,20462,5926,-4,-26,11,24062,5078,5296,-25,18,15
32767,20388,6064,52,-1,17,24116,5200,5146,-19,15,6
32767,20922,6366,57,-9,-12,24046,5288,5302,-22,20,10
32767,21270,6476,-16,-39,-47,23892,5344,5276,-30,16,14
32767,21038,6518,-80,-77,-38,24000,5154,5254,-29,5,13
32767,20590,6080,-21,-97,-1,24132,5218,5234,-32,7,4
32767,20802,5798,45,-72,2,24212,5268,5194,-33,8,8
32767,21230,5780,50,-24,-4,24114,5070,5078,-26,11,13
32767,21250,6040,-24,15,-7,24168,5102,5248,-10,12,8
32767,20978,6374,-98,5,-13,24064,5282,5350,-13,17,21
32767,20590,6596,-126,-35,-26,23994,5246,5376,-22,17,25
32767,20418,6464,-86,-75,-33,23940,5170,5160,-19,5,10
32767,20620,5948,5,-84,-20,24030,5278,5216,-6,-5,-5
32767,21212,5766,75,-31,12,24154,5436,5228,-11,1,-4
32767,21400,6006,11,11,15,24416,5308,5370,-26,10,12
32767,21004,6376,-94,11,-5,24518,5284,5274,-44,40,19
32767,20440,6706,-124,-30,-21,24180,5080,5302,-46,54,39
32767,20194,6428,-50,-84,-23,23834,5096,5226,-28,52,19
32767,20688,6152,48,-101,-22,23776,5400,5218,-11,20,-12
32767,21350,5744,68,-76,-7,24042,5416,5192,-22,6,-15
32767,21512,5814,-48,-9,7,24224,5258,5286,-29,15,-4
32767,20928,6152,-130,16,2,24216,5246,5262,-35,29,3
32767,20340,6384,-119,11,-2,24026,5246,5254,-40,27,1
32767,20132,6698,-46,-21,-3,24058,5170,5132,-29,22,-4
32767,20370,6578,35,-65,-9,24170,5220,5190,-21,25,-1
32767,20796,6212,65,-91,-25,24224,5334,5228,-17,30,8
32767,21226,6040,45,-87,-14,24154,5332,5338,-33,29,2
32767,21336,5768,7,-57,-1,24230,5166,5228,-38,31,6
32767,21264,5924,-69,-22,6,24100,5152,5260,-32,37,5
32767,20800,6228,-95,-10,8,23894,5176,5218,-27,32,5
32767,20496,6380,-73,-16,3,23908,5178,5118,-20,14,-3
32767,20752,6282,20,-24,0,24130,5148,5180,-19,4,-4
32767,20940,6356,1,-42,-7,24210,5272,5178,-13,5,0
32767,20698,6102,-44,-54,-26,24176,5240,5340,-20,13,1
32767,20562,5784,-7,-36,-14,24076,5152,5288,-25,18,23
32767,20808,5786,28,4,-14,24124,5282,5274,-21,12,11
32767,21226,5798,25,44,-12,24190,5534,5270,-16,10,8
32767,21368,6280,-57,67,-11,24170,5446,5224,-34,10,9
32767,21006,6460,-125,62,-27,24070,5112,5196,-37,5,6
32767,20312,6244,-108,46,-28,24090,5044,5234,-23,4,1
32767,20280,6088,6,51,-27,24256,5334,5336,-24,15,-2
32767,20896,6106,66,93,-22,24294,5426,5348,-43,34,20
32767,20916,5378,46,142,-32,23950,5162,5218,-48,38,21
32767,20796,5530,-6,225,-58,23860,5156,5072,-27,26,0
32767,21006,5806,3,283,-55,23924,5276,5200,-21,7,-10
32767,21078,6212,-17,309,-37,24100,5192,5230,-17,0,-10
32767,20850,6238,9,314,-23,24242,5242,5294,-26,6,-6
32767,20882,6186,45,312,-2,24248,5318,5332,-26,18,2
32767,21070,6010,49,303,-11,24186,5244,5248,-33,24,7
32767,20942,5760,-27,312,-49,24036,5126,5118,-27,24,3
32767,20708,5962,-19,338,-61,24088,5284,5228,-15,17,-8
32767,20886,6080,-10,349,-63,24254,5364,5208,-18,16,-4
32767,20796,5812,26,374,-56,24162,5328,5274,-27,29,-4
32767,20908,5624,31,423,-56,24170,5168,5254,-34,28,-2
32767,20632,5142,62,512,-53,24192,4998,5270,-25,23,0
32767,20448,4380,120,679,-77,24136,5074,5222,-19,20,-1
32767,20582,4034,132,974,-155,24156,5168,5276,-10,9,7
32767,20684,4514,126,1183,-224,24192,5318,5218,-13,6,14
32767,20886,5062,112,1325,-279,24346,5408,5264,-15,10,15
32767,21124,5342,98,1380,-273,24336,5450,5278,-33,32,18
32734,21248,5006,148,1436,-196,24142,5326,5258,-45,39,25
32586,20998,3374,203,1568,-150,24014,5158,5200,-40,25,11
31416,21530,5106,220,1743,-190,24114,5172,5118,-28,13,-2
30324,21660,6566,116,1671,-246,24196,5238,5358,-26,11,-1
29664,21462,5758,86,1495,-300,24118,5130,5194,-35,18,14
29576,21296,5522,73,1394,-291,24116,5100,5256,-21,18,14
29700,21018,4930,149,1327,-244,24126,5324,5166,-18,26,4
29806,20952,3784,260,1341,-189,24166,5298,5212,-25,25,13
29370,21582,3962,351,1432,-159,24258,5284,5230,-22,25,7
28858,21886,4028,322,1482,-162,24150,5344,5348,-27,28,5
28472,21590,4020,214,1483,-236,24108,5326,5158,-29,24,16
28066,21296,3738,129,1487,-346,24064,5156,5310,-36,11,-5
27732,20960,3198,172,1478,-335,24228,5186,5204,-26,11,-2
27122,21316,3444,318,1470,-258,24248,5236,5290,-21,14,-3
26182,22300,3780,360,1408,-226,24208,5320,5180,-21,25,2
25588,22670,3762,282,1294,-227,24280,5076,5178,-16,30,8
25254,22486,3508,191,1177,-217,24134,5216,5310,-6,48,15
25590,22018,2950,165,1078,-206,24030,5328,5236,-9,39,27
26258,21418,2032,214,1045,-184,24078,5436,5254,-15,22,13
25926,21332,1584,297,1109,-153,24224,5484,5284,-18,17,-1
25134,21642,1952,324,1134,-214,24326,5342,5246,-37,26,7
24732,21818,1482,308,1132,-297,24316,5112,5242,-30,36,14
24736,22088,1294,268,1123,-306,24162,5140,5262,-25,46,14
24680,21956,1158,220,1107,-242,24040,5214,5148,-21,41,24
24128,21678,1282,247,1072,-168,24086,5264,5234,-16,32,12
23388,22036,1502,340,958,-152,24046,5310,5220,-12,26,-2
21454,22490,-1726,94,819,-281,24086,5336,5150,1,23,-2
21094,22422,-1432,63,716,-205,24096,5336,5236,7,26,-8
21082,22260,-1582,41,563,-131,24214,5230,5170,3,33,4
21380,21924,-2130,36,469,-61,24252,5134,5222,17,48,4
21672,21900,-2508,53,430,-27,24172,4954,5220,-1,74,26
21966,21944,-2966,67,376,1,23882,5240,5266,30,67,40
21626,21778,-2818,-18,369,15,24038,5470,5214,41,45,14
21274,21316,-2918,-71,358,-28,24366,5650,5208,55,63,11
21900,20958,-3728,-56,391,-118,24116,5766,5602,31,76,8
22140,21224,-3968,-7,446,-118,23784,5602,5240,-17,61,20
21590,21642,-3530,-7,472,-103,23896,5268,5216,-23,29,10
20700,21802,-3470,-67,459,-71,24062,5082,5116,-12,34,-6
20718,21562,-3362,-56,416,-26,24032,5142,5094,22,38,14
21080,21434,-3478,-20,329,-37,24038,5394,5234,50,36,10
21216,21414,-3760,-45,297,-82,24114,5614,5396,40,22,2
21122,21622,-4412,-16,286,7,24184,5738,5362,26,20,-4
21228,21528,-4506,15,294,39,24136,5618,5158,-6,32,2
21384,21638,-4236,29,316,50,24044,5070,5052,-16,39,25
21100,21778,-4234,10,305,82,24102,4968,5156,31,44,22
20810,21604,-4348,-28,313,107,24034,5650,5296,62,66,6
20718,21196,-4202,5,289,105,23868,5986,5416,33,72,14
20830,21380,-4332,-3,269,18,23706,5728,5394,0,51,25
20624,21584,-3870,-75,193,-79,23946,5608,5298,4,22,-1
20868,21334,-4718,-166,163,-118,24116,5578,5272,4,23,-6
20976,21128,-4650,-103,125,-62,24116,5454,5120,4,32,12
20884,21312,-4882,-14,110,-22,24136,5628,5276,22,32,4
20844,21920,-4952,26,122,4,24058,5834,5372,13,47,-9
21078,21720,-5058,-35,144,15,23956,5602,5110,-21,40,9
21160,21374,-4858,-51,156,21,23872,5180,5130,-17,38,28
20878,21364,-4848,5,133,64,23966,5040,5180,14,45,34
20604,21568,-4796,22,102,46,24068,5984,5306,54,53,6
20644,21776,-5018,-19,86,-19,23986,6262,5438,13,53,2
20778,21700,-5158,-93,108,-50,23980,5954,5416,-24,43,25
20966,21502,-5292,-89,103,-55,23970,5658,5170,-30,40,10
21126,21454,-5430,-64,114,-43,23964,5536,5224,-32,40,5
21030,21604,-5452,14,129,76,23956,5680,5168,-28,47,12
20758,21564,-5308,31,143,136,23908,5610,5240,-20,49,3
20430,21778,-4982,6,136,96,23934,5638,5194,4,55,-2
20458,21518,-5304,-60,88,21,23910,5496,5372,-20,61,9
20828,21116,-5434,-98,96,-62,23872,5464,5240,-26,62,29
20942,21230,-5554,-63,78,-104,23974,5622,5270,-8,59,20
21160,21978,-6950,-42,44,-103,23980,5868,5250,-6,67,6
20616,21882,-5496,-88,110,-25,23868,5704,5358,-29,69,10
20454,21476,-5578,-73,101,39,23780,5534,5250,-25,68,17
21030,21464,-7070,-51,50,13,23668,5670,5222,-13,56,13
20902,21338,-5388,-63,109,-7,23738,5888,5334,-17,43,11
20802,21582,-5372,-69,72,-56,23938,5784,5328,-33,29,20
20372,21398,-5502,-122,70,-94,23966,5796,5124,-36,40,19
20244,21164,-5572,-81,39,-65,23784,5742,5204,-28,43,11
20596,21358,-5650,-21,4,-58,23810,5766,5400,-39,34,6
20808,21506,-5920,-12,8,-39,23900,5926,5310,-49,31,7
20966,21382,-5654,-24,19,-29,23922,5808,5322,-80,38,9
20638,21366,-5640,-44,-3,-75,23806,5380,5054,-88,44,23
20290,21418,-5734,-86,-6,-115,23714,5154,5100,-58,52,23
20338,21244,-5762,-91,-16,-144,23646,5446,5166,-16,61,11
20654,21412,-5680,-72,-40,-138,23622,5770,5284,-24,47,19
20588,21458,-5690,-20,-67,-41,23766,5762,5278,-37,39,30
20364,21588,-5842,6,-83,19,23848,5934,5304,-40,41,16
20520,21674,-5958,-9,-75,29,23856,5730,5304,-75,43,7
20716,21582,-5830,-53,-59,-5,23714,5372,5214,-77,41,13
20994,21286,-5846,-71,-52,-5,23568,5486,5100,-50,38,12
20906,20944,-5758,-37,-25,24,23602,5614,5154,-33,27,-4
20600,21020,-5670,12,-20,34,23854,5608,5184,-41,27,-12
20172,21280,-5580,4,-33,6,23814,5418,5220,-55,41,8
20386,21334,-5712,-45,-65,-84,23706,5434,5106,-47,40,16
20824,21438,-5898,-77,-60,-113,23710,5774,5168,-23,33,-5
20982,21474,-6154,-47,-20,-50,23828,5972,5210,-51,28,-7
20900,21786,-5994,-34,15,-32,23716,5522,5230,-86,31,-2
20466,21686,-5662,-82,24,-16,23616,5024,5020,-103,35,7
19982,21028,-5356,-133,2,-2,23686,5018,5170,-39,31,4
20454,20752,-5780,-3,-93,-16,23702,5450,5330,-10,34,-4
21196,21524,-6208,40,-61,15,23702,5814,5280,-11,23,11
20908,21822,-6202,3,-11,45,23718,5662,5170,-48,21,-5
20414,21712,-5858,-27,16,58,23828,5280,5132,-51,21,-7
20408,21348,-5624,-48,0,60,23816,5310,5206,-22,26,5
20558,21080,-5602,-23,-22,76,23764,5752,5478,-11,36,-4
20570,20982,-5644,-13,-48,42,23864,5910,5420,-35,34,8
20632,21120,-5940,-19,-59,-25,23666,5594,5130,-70,36,13
20880,21568,-6318,-24,-24,-52,23596,5328,5002,-62,33,7
20812,21774,-6086,-61,21,-13,23696,5142,5114,-36,39,2
20402,21390,-5726,-94,32,-1,23822,5274,5324,-7,46,10
20218,20978,-5406,-80,-7,25,23730,5684,5282,20,52,4
20066,20972,-5600,2,-70,54,23626,5904,5408,0,44,1
20582,21688,-5986,25,-100,13,23694,5936,5224,-32,38,5
21112,22012,-6320,-33,-66,20,23704,5450,5124,-72,36,0
21108,21414,-6124,-80,-4,56,23644,5128,5154,-57,43,5
20642,21152,-5968,-49,21,45,23564,5108,5100,-40,45,18
20274,21368,-5512,-43,12,31,23462,5480,5362,23,31,19
20250,21208,-5692,-40,-22,56,23676,5888,5280,15,25,1
20418,21174,-5772,-34,-52,22,23800,5798,5270,-19,19,4
20704,21566,-6278,-1,-56,29,23806,5600,5204,-23,23,9
21040,21864,-6414,-8,-11,29,23792,5638,5352,-41,32,-3
20974,21802,-6086,-73,38,20,23626,5434,5130,-50,29,11
20546,21288,-5594,-93,42,54,23526,5370,5076,-39,25,7
19884,20844,-5246,1,-36,119,23670,5338,5236,-24,21,-5
20046,21244,-5766,74,-112,92,23888,5538,5076,-10,38,8
20856,21894,-6380,40,-115,-11,23732,5628,5188,-10,50,8
21450,22014,-6590,-40,-48,-49,23572,5574,5396,-32,47,16
21200,21630,-6234,-85,28,-29,23504,5556,5184,-40,37,20
20240,21292,-5652,-76,35,-5,23534,5342,5064,-50,25,12
19626,21136,-5202,-48,-45,6,23548,5088,5096,-29,16,2
20082,21146,-5730,4,-147,18,23680,5332,5152,16,20,1
21274,21844,-6590,23,-122,-26,23454,5830,5312,22,17,5
21570,21920,-6438,-53,-36,-17,23478,6026,5284,-10,0,2
20656,21562,-6004,-48,10,30,23840,5570,5132,-48,-5,-8
20166,21568,-5432,-45,-2,-9,23988,5302,5230,-36,13,-5
20034,21328,-5538,-42,-60,-8,23718,5296,5148,-16,40,2
20408,21358,-5848,-14,-107,-19,23510,5466,5362,-5,36,4
20990,21550,-6348,-14,-95,-32,23490,5840,5326,-9,24,6
21254,21594,-6296,-17,-50,-15,23672,5712,5264,-40,16,7
20608,21508,-5774,-19,-6,7,23806,5282,5160,-48,22,13
20186,21470,-5478,-20,-29,10,23736,5394,5170,-18,36,10
20182,21456,-5630,-27,-75,-9,23602,5836,5270,-13,39,18
20416,21460,-5804,-41,-108,-45,23552,5668,5348,-34,30,17
20816,21498,-6006,-21,-105,-14,23626,5410,5186,-40,12,8
20962,21514,-6154,21,-80,16,23698,5260,5108,-31,6,0
20928,21920,-6148,25,-46,7,23792,5382,5112,-15,15,3
20640,21946,-5940,-48,-23,-16,23624,5498,5140,-14,21,10
20262,21346,-5682,-95,-45,-36,23470,5676,5262,-4,17,17
20576,21304,-5886,-30,-68,-12,23502,5802,5358,-13,8,12
20978,21574,-6050,12,-60,10,24004,5504,5308,-33,9,13
20852,21644,-6042,-31,-34,-11,23926,5500,5190,-28,28,9
20538,21552,-5728,-56,-28,-19,23552,5606,5306,-27,28,6
20324,21406,-5730,-34,-43,-13,23492,5540,5210,-40,18,7
20544,21530,-5722,-24,-63,-43,23624,5442,5150,-33,20,19
20810,21458,-5828,-61,-68,-53,23606,5636,5230,-15,28,23
20644,21208,-5818,-18,-60,-4,23506,5612,5160,-27,22,16
20488,21640,-5990,26,-66,6,23626,5306,5154,-27,10,6
20664,22018,-6046,-26,-58,-23,23636,5644,5214,-8,10,-2
20800,21730,-6104,-86,-38,-44,23700,5726,5234,-16,5,8
20838,21364,-5886,-83,-12,-39,23802,5556,5258,-22,3,17
20372,21296,-5740,-26,-12,9,23850,5738,5298,-22,18,11
20214,21558,-5480,-6,-37,19,23658,5576,5216,-36,22,15
21084,21330,-5942,-80,-54,-79,23608,5264,5160,-36,23,7
20682,21276,-5918,-50,-42,-44,23696,5444,5232,-16,17,1
20490,21500,-5854,-16,-38,-23,23624,5552,5306,-16,8,3
20330,21492,-5740,-26,-40,6,23690,5662,5188,-20,9,20
20520,21480,-5806,-20,-77,1,23814,5708,5162,-25,15,14
20778,21520,-6000,-23,-67,2,23828,5404,5188,-29,27,19
