A1x,A1y,A1z,G1x,G1y,G1z,A2x,A2y,A2z,G2x,G2y,G2z,A3x,A3y,A3z,G3x,G3y,G3z,A4x,A4y,A4z,G4x,G4y,G4z,A5x,A5y,A5z,G5x,G5y,G5z,A6x,A6y,A6z,G6x,G6y,G6z
2076,-3300,15600,-62,556,96,-15936,1936,-1688,-273,261,398,-14000,7584,-104,155,406,441,-13936,-8484,-5124,-2495,661,1146,-12804,-10064,1348,-2273,-227,1333,-16232,-88,-1408,-556,-42,384
2032,-2312,16048,66,440,277,-15640,2460,-1724,-532,112,330,-13460,8264,12,-18,161,421,-13460,-8092,-4512,-1135,-94,1203,-12284,-9208,2084,-1508,-335,1115,-15720,-204,-1616,-321,134,168
1860,-3284,16168,330,259,203,-16040,2072,-1856,-423,-90,142,-14416,7816,-300,-16,199,355,-13408,-7808,-4560,-907,480,1634,-12688,-9328,2028,-1480,188,1429,-15668,40,-1528,-97,374,350
1516,-3600,15660,274,516,-488,-16120,3132,-1540,195,-144,393,-13972,7604,-72,516,-203,485,-13548,-8076,-4536,-871,594,1550,-12624,-8716,2552,-1544,10,1298,-15648,236,-1736,-379,88,442
1420,-2952,15300,133,752,-802,-15516,3060,-1660,553,-88,466,-13248,8152,-132,946,-305,528,-13596,-7316,-4664,-1212,1011,1644,-12532,-8680,2144,-2363,91,1513,-15764,72,-1316,-662,-15,252
1396,-2632,15520,75,594,-442,-15540,2912,-2604,247,53,400,-13592,8536,112,407,53,508,-14300,-7972,-5188,-1922,245,1324,-13120,-9180,592,-1793,-123,1534,-15868,128,-1632,-84,-130,242
1172,-2444,16124,198,222,555,-15976,3524,-2324,-899,176,223,-13844,8352,-252,-477,506,489,-13688,-7700,-4772,-1061,-467,1375,-12800,-8672,1972,-1399,-373,1433,-15420,324,-1728,-243,153,403
1212,-3364,15828,216,477,1021,-15988,2236,-2424,-1134,296,441,-13992,7748,-416,-542,748,631,-13556,-7652,-4492,-1261,25,1254,-12864,-8576,2424,-1717,-139,1398,-15780,140,-1532,-852,320,459
1280,-3608,15336,28,956,530,-15520,2632,-3016,-575,459,812,-14120,7932,16,-53,628,791,-14008,-8000,-5308,-2272,274,1011,-13196,-9080,1496,-2288,-457,1309,-16168,144,-1520,-652,-23,434
1448,-2308,15576,-1,905,841,-15048,2276,-2868,-808,610,849,-13468,8324,-160,-421,682,837,-13560,-7608,-5100,-1606,-280,914,-12712,-8784,1484,-2273,-578,1120,-15512,192,-1564,-723,-184,249
1872,-3204,15824,109,788,1207,-15904,2112,-2304,-1298,425,662,-13844,8240,-464,-606,920,800,-13512,-7380,-4912,-1570,110,1079,-12912,-8828,1800,-1768,-201,1185,-15504,28,-1492,-640,478,245
1828,-3584,15708,128,773,924,-15816,2004,-2324,-1047,489,617,-13932,7716,-360,-446,737,713,-13776,-7792,-5284,-1607,96,1003,-13176,-8892,1920,-1712,-331,1046,-15908,48,-1572,-647,171,474
2104,-3400,15240,-15,672,625,-15524,2556,-1944,-623,447,604,-13516,8112,-444,-101,564,593,-13508,-7276,-5160,-1465,326,1009,-12736,-8536,1612,-1930,-228,1031,-15764,44,-1332,-626,-1,276
2092,-3052,15816,72,475,352,-15316,1860,-2508,-283,300,404,-13716,8336,-752,-34,419,415,-13936,-7044,-5612,-1833,405,1095,-13172,-8812,1292,-1675,-170,1125,-15868,156,-1560,-339,247,253
1880,-3000,15828,128,199,257,-15352,1976,-2456,-406,90,229,-13488,8168,-252,-175,197,237,-13904,-7516,-5576,-1212,67,1101,-13152,-8596,1108,-1484,-138,1066,-15508,244,-1812,-407,189,341
1788,-3160,15280,102,57,274,-15532,2296,-2036,-366,185,-54,-13528,8068,-380,35,180,73,-13572,-7128,-5108,-373,271,1193,-12968,-8508,1560,-1085,128,1007,-15648,40,-1424,-566,228,319
1876,-3292,16040,126,-90,-42,-15508,2592,-2280,-75,78,-86,-13676,8320,-556,275,67,-40,-13952,-6988,-5316,-566,564,1331,-13320,-8512,1808,-823,126,1018,-15748,92,-1448,-352,216,299
1624,-3372,15752,-55,-203,7,-15408,2628,-2296,-143,76,-355,-13296,8476,-580,141,95,-181,-13956,-6488,-5208,-997,330,1341,-13304,-8156,1572,-1278,-67,1167,-15892,76,-1436,-452,291,258
1388,-3416,15388,-80,-195,-194,-15388,2800,-2220,8,16,-492,-13324,8612,-776,227,70,-306,-14072,-6224,-5564,-1372,356,1426,-13372,-8172,1364,-1338,-41,1370,-15776,304,-1656,-344,279,294
1088,-2720,16312,-42,-367,-8,-15536,3192,-2652,-136,55,-696,-13484,8500,-460,-144,161,-392,-14356,-6668,-5432,-1369,193,1446,-13648,-8044,1120,-1490,-55,1471,-15864,448,-1948,-278,195,369
708,-2924,15864,109,-542,648,-15588,3236,-2556,-891,112,-684,-13400,8600,-664,-470,328,-403,-14040,-6516,-5336,-1327,-61,1359,-13304,-7940,1472,-1366,-131,1439,-15612,512,-1508,-500,146,347
932,-3832,15616,-122,-488,697,-15488,2940,-2740,-846,360,-544,-13380,8272,-316,-374,524,-313,-14220,-6588,-5232,-1193,-12,1306,-13548,-8016,1532,-1225,-125,1390,-15732,308,-1696,-463,127,343
968,-3644,15924,-456,-165,374,-15668,2912,-2480,-375,566,-385,-13544,8220,-508,-103,587,-152,-13904,-6408,-5512,-1139,-39,1321,-13188,-7736,1492,-1487,-219,1430,-15456,216,-1416,-427,256,300
1128,-2904,15744,-427,31,339,-15956,2840,-2420,-538,577,-148,-13864,8192,-428,-162,580,-17,-14216,-6684,-5348,-1539,76,1156,-13760,-7900,1392,-1712,-164,1401,-16024,392,-1724,-339,319,352
1308,-2812,15824,-317,173,630,-15872,2784,-2372,-751,583,18,-13836,8288,-212,-293,585,87,-14180,-6644,-5484,-1601,-207,960,-13664,-7840,1288,-1838,-353,1206,-15580,240,-1788,-399,270,332
2044,-3008,15940,-313,175,957,-15836,2540,-2220,-938,595,-77,-13740,8676,-448,-341,796,43,-14244,-6292,-5244,-1122,6,1019,-13792,-7868,1440,-1532,-227,1185,-15916,200,-1444,-358,428,238
1816,-2772,15884,-123,-125,814,-15776,2100,-1956,-930,502,-266,-13700,8132,-356,-469,596,-45,-14444,-6232,-5516,-1254,-210,991,-13712,-7808,1480,-1302,-415,1091,-15744,484,-1968,-198,104,377
1976,-3088,15828,-130,-246,661,-15668,2192,-1908,-827,379,-341,-13676,8172,-340,-514,487,-169,-14176,-6108,-5308,-1164,-230,880,-13616,-7276,1408,-1582,-444,1036,-15720,436,-1440,-157,208,266
1932,-2972,15988,20,-226,415,-16060,2336,-1744,-617,208,-414,-13780,8276,-440,-252,286,-316,-14236,-6148,-5420,-1310,-83,880,-13816,-7460,1344,-1628,-417,1122,-15676,568,-1500,-213,141,215
1876,-2984,15608,109,-489,290,-15624,2304,-1852,-537,55,-551,-13700,8052,-296,-338,16,-498,-14604,-6200,-5284,-1305,-374,760,-13960,-7496,1416,-1582,-520,994,-15724,480,-1780,-197,185,231
1792,-3128,15772,44,-354,152,-15832,2400,-1960,-399,-13,-593,-13608,8316,-372,-231,-31,-523,-14244,-6068,-5148,-989,-349,729,-13752,-7240,1380,-1465,-565,910,-15772,472,-1496,-120,44,180
2032,-3176,15780,27,-404,-16,-15604,2396,-2164,-298,-2,-694,-13660,8212,-372,-108,-107,-653,-14560,-5848,-5404,-1117,-358,757,-13944,-7208,1376,-1397,-527,910,-15808,416,-1720,-160,157,227
1804,-3224,15772,-9,-806,-259,-15704,2364,-2228,-17,6,-870,-13632,8208,-680,-165,-133,-632,-14272,-5704,-5360,-1096,-438,745,-13788,-7164,1168,-1375,-610,884,-15504,624,-1388,-137,201,221
1584,-3360,15760,36,-763,-281,-15884,2504,-2324,-49,-132,-883,-13736,8108,-856,-109,-172,-644,-14492,-5768,-5744,-1314,-367,737,-14056,-7292,1344,-1279,-549,944,-15832,612,-1744,-160,183,253
1108,-3360,15660,91,-535,-136,-15732,2636,-2600,-242,-86,-752,-13676,7984,-500,-227,-122,-567,-14216,-6028,-5308,-1047,-451,629,-13824,-7164,1272,-1347,-595,753,-15716,480,-1508,-276,51,174
1400,-3724,16068,68,-429,37,-15932,2696,-2788,-392,-111,-644,-13892,8052,-764,-282,-46,-449,-14388,-6068,-5688,-811,-84,629,-13880,-7208,1324,-1173,-369,630,-15744,412,-1492,-151,203,65
1120,-3616,15068,110,-404,129,-15896,2528,-2616,-335,-25,-384,-13988,7884,-648,-128,-79,-281,-14328,-6048,-5684,-835,-122,483,-13852,-7180,1320,-1388,-379,441,-15788,544,-1752,-240,116,76
1540,-3628,15464,81,-108,94,-15968,2348,-2708,-303,123,-154,-14152,7928,-768,-133,150,0,-14280,-5960,-5816,-728,8,262,-13980,-7348,1192,-1356,-251,250,-15552,600,-1716,-263,233,-18
1516,-3400,15648,201,78,207,-15924,2436,-2572,-432,115,66,-14008,7652,-424,-153,123,162,-14316,-6216,-5700,-574,64,179,-13856,-7436,1244,-927,-347,-2,-15884,320,-1852,-227,144,35
1740,-3912,16708,76,413,315,-16060,2140,-2460,-450,138,250,-14080,7728,-632,13,138,307,-14288,-6256,-5672,-62,183,26,-13828,-7320,1008,-920,-239,-213,-15692,348,-1280,18,-32,-23
2380,-3108,16180,192,434,255,-16060,2032,-2244,-272,99,330,-14240,7904,-200,214,-41,314,-14560,-6240,-5548,230,172,-48,-14092,-7424,1288,-706,43,-453,-15648,556,-1708,203,279,89
2380,-3508,15348,250,435,292,-16032,1720,-2168,-349,14,326,-14196,7660,-520,190,-130,293,-14324,-6292,-5452,287,230,-279,-14008,-7376,1124,-637,-35,-686,-15780,432,-1584,149,246,80
2592,-3400,15412,233,693,-122,-16140,1516,-2160,35,29,385,-14200,7628,-336,412,-226,264,-14488,-6312,-5460,359,265,-527,-14072,-7496,1244,-349,-66,-960,-15892,512,-1808,370,42,43
2900,-3644,15820,109,500,-319,-15936,1348,-2120,209,61,247,-14184,7760,-264,638,-352,148,-14416,-6512,-5368,891,314,-734,-13856,-7376,1692,-323,-75,-1239,-15628,544,-1736,364,-29,8
2836,-3324,15748,29,128,-397,-16244,1500,-2280,261,128,31,-14176,7676,-304,426,-255,12,-14460,-6384,-5320,767,482,-886,-13876,-7436,1464,-381,-220,-1480,-15780,684,-1652,338,104,-49
2148,-3244,16044,112,39,-377,-16340,1544,-2172,163,48,15,-14364,7616,-184,220,-206,-58,-14440,-6568,-5380,241,289,-1400,-13904,-7480,1636,-713,-332,-1763,-15864,624,-1764,376,-132,-106
2608,-3512,16072,60,48,-290,-16024,1632,-2276,41,73,-27,-14244,7588,-168,237,-241,-160,-14172,-6916,-5516,460,313,-1738,-13700,-7776,1372,-772,-459,-2159,-15752,488,-1452,411,-178,-237
2580,-3784,16528,113,-393,-138,-15996,1548,-2316,-84,-11,-252,-14092,7716,-336,235,-358,-398,-14272,-6856,-5220,631,345,-1909,-13556,-8136,1268,-405,-475,-2462,-15476,468,-1584,444,-58,-327
2764,-3936,15864,89,-330,-366,-15896,1388,-2156,147,-61,-362,-14128,7608,-428,274,-459,-527,-13944,-6752,-5652,985,515,-2107,-13456,-7908,1192,-232,-471,-2769,-15644,144,-1628,495,140,-334
2680,-3420,15868,42,-406,-554,-15820,1620,-2364,318,-155,-623,-13976,8040,-640,506,-616,-829,-14152,-6528,-5784,1248,681,-2084,-13688,-7968,1456,205,-311,-2855,-15664,236,-1648,492,211,-437
2408,-3640,15860,-26,-808,-754,-15472,1956,-2288,558,-222,-967,-13716,8316,-436,715,-812,-1124,-14224,-6460,-5432,1301,615,-2010,-13572,-8052,1424,115,-370,-2784,-15832,160,-1608,595,-85,-509
2236,-3768,15612,-140,-925,-1153,-15340,1644,-2420,1165,-263,-1113,-13532,7984,-664,846,-939,-1307,-13932,-6580,-5716,1370,559,-2059,-13092,-7876,1328,82,-363,-2699,-15568,116,-1176,608,19,-503
2112,-3620,15704,-204,-1092,-1575,-15408,2264,-2108,1232,-405,-1407,-13540,8188,-648,1074,-1211,-1599,-13892,-6420,-5600,1643,781,-1721,-13208,-8124,1608,190,-134,-2520,-15648,92,-1652,552,293,-479
1840,-3024,15536,-255,-1345,-1646,-15432,2628,-2156,1243,-455,-1670,-13224,8416,-548,1138,-1199,-1816,-13932,-6352,-5080,1586,654,-1516,-13240,-8284,1468,408,-234,-2282,-15728,60,-1476,544,76,-561
1920,-3284,16396,-155,-1795,-1664,-15448,2500,-2588,1461,-557,-1909,-13476,7960,-524,1048,-1231,-1956,-14004,-6612,-5476,1391,582,-1264,-13256,-8132,1568,660,-126,-2063,-15844,48,-1756,739,104,-527
1684,-3092,15204,-134,-1801,-1483,-15552,2152,-2212,1146,-486,-1975,-13388,7952,-276,841,-1302,-1968,-13608,-6808,-5092,1527,462,-1273,-12924,-7920,1712,110,-140,-1902,-15320,96,-1752,576,34,-491
1776,-3248,15660,-116,-1750,-1473,-15848,2080,-2200,1250,-596,-1916,-13900,7944,-412,896,-1175,-2014,-13984,-7112,-5052,1210,592,-1231,-13220,-8748,1268,173,-47,-1708,-15908,136,-1296,495,298,-477
1568,-2608,16196,-60,-1771,-1204,-15900,2476,-2552,919,-517,-1936,-14032,7720,-92,456,-1173,-1857,-13924,-7780,-5380,1562,-172,-1355,-13196,-8784,1492,565,-189,-1902,-15880,204,-1944,373,82,-281
1820,-3740,16160,35,-1749,-702,-16588,2168,-2492,452,-417,-1653,-14716,7176,-220,516,-854,-1610,-13444,-8064,-4940,1829,297,-1411,-13080,-8756,2052,444,-50,-2007,-15724,100,-1356,466,264,-288
2008,-4464,16168,-165,-979,-1045,-16916,1512,-2656,806,-245,-1024,-15280,6680,-72,780,-876,-1209,-13888,-9140,-5208,1195,629,-1921,-13404,-9124,2164,-352,-90,-2450,-15808,388,-1776,444,201,-49
2508,-2992,15892,-257,-414,-753,-16256,1940,-2540,495,-43,-731,-14300,7180,80,788,-673,-996,-13652,-8244,-5052,1481,470,-2226,-12704,-9516,1632,-320,-560,-2857,-15768,64,-1548,133,84,-277
2928,-3296,16204,-217,-755,-325,-15996,1568,-2584,-53,68,-960,-14248,7712,-16,330,-390,-1038,-13880,-8112,-5128,1502,405,-2329,-12872,-9608,1920,364,-449,-2878,-15752,-8,-1388,262,99,-500
2952,-3100,15452,-257,-949,245,-15984,816,-2236,-404,104,-1077,-14204,6860,-96,-112,-143,-1222,-13416,-8328,-5004,1594,24,-2392,-12676,-9276,1916,421,-669,-3052,-15816,-124,-1532,485,-85,-419
3252,-3712,15516,-365,-932,2,-15712,924,-2216,-162,122,-1243,-14300,7120,-172,108,-180,-1353,-13320,-7788,-4460,1304,373,-2469,-12436,-9012,2000,95,-511,-2939,-15716,-280,-1160,615,159,-466
3252,-3748,15748,-358,-1169,-245,-16124,912,-2200,29,113,-1441,-14788,6796,-356,289,-401,-1566,-13100,-8376,-5308,784,586,-2362,-12348,-9368,2124,-61,-631,-2812,-16000,-52,-1540,638,-161,-281
3144,-3704,15736,-433,-1226,-812,-15960,1056,-1992,539,-51,-1399,-14424,7060,-40,476,-612,-1617,-13236,-8768,-5072,971,619,-2489,-12260,-9644,1812,-259,-485,-2894,-15468,-56,-1448,436,-75,-296
2920,-3432,15444,-500,-1149,-1058,-15624,1124,-2056,832,-1,-1502,-14216,6848,132,867,-770,-1710,-13052,-8608,-4772,1522,641,-2330,-12164,-9872,1844,-143,-492,-2851,-15500,-228,-1484,198,223,-359
3044,-3124,15828,-546,-1225,-1143,-16124,1156,-1964,890,-42,-1469,-14696,6756,-24,826,-797,-1719,-12680,-8784,-4824,1539,772,-2246,-11840,-9728,2492,-3,-480,-2827,-15760,-412,-1168,295,-87,-440
3132,-3464,16236,-261,-1209,-1650,-16616,1000,-1732,1302,-335,-1282,-15228,6208,96,1013,-1159,-1552,-12620,-9516,-5160,1432,1085,-2188,-11896,-9788,2568,-330,-286,-2837,-15616,-276,-1456,511,15,-344
3080,-3400,15908,-342,-607,-2214,-16696,764,-1156,1802,-508,-840,-15056,5936,572,1461,-1599,-1208,-12664,-10116,-4608,1772,1203,-2540,-11796,-10144,2164,-993,-611,-2956,-15396,-136,-1504,29,316,-231
3540,-2248,16624,-22,-174,-2599,-16864,1184,-1384,2359,-664,-363,-15204,6844,948,1909,-1787,-896,-13196,-9908,-4948,1604,1015,-2916,-11896,-11432,1540,-526,-688,-3179,-15868,-392,-1500,47,591,-288
3324,-1848,16244,450,-351,-1861,-16664,1152,-1728,1484,-906,-426,-14980,7068,868,1053,-1762,-915,-13328,-10260,-4396,1919,175,-3137,-12108,-11660,2660,-2,-851,-3619,-16136,-392,-2036,83,550,-107
3348,-2760,16484,580,-504,-1245,-16704,996,-2052,757,-887,-571,-15308,6916,756,321,-1434,-782,-12888,-10540,-4456,2334,-334,-3257,-11724,-11280,2832,415,-1166,-3667,-16240,-372,-1424,73,360,-57
3476,-3180,16320,801,-659,-617,-16512,800,-2260,215,-786,-549,-15180,6360,896,78,-1312,-803,-12716,-10504,-4376,1836,-322,-3373,-11436,-11052,2952,302,-1421,-3790,-16072,-336,-1788,436,199,-38
3352,-3668,15564,588,-666,-207,-16104,488,-2288,-165,-583,-535,-14536,6288,444,-244,-992,-790,-12208,-10244,-4008,1746,-317,-3430,-11048,-10812,2748,166,-1614,-3715,-15724,-360,-1360,108,49,-308
3576,-3852,15684,257,-624,13,-15948,556,-2564,-308,-309,-670,-14652,6496,432,-362,-633,-941,-12200,-10348,-4164,1525,-329,-3605,-10880,-10996,2840,78,-1550,-3677,-15716,-496,-1372,253,-31,-415
3572,-3852,15656,-6,-826,496,-15916,540,-2896,-684,115,-887,-14624,6508,700,-607,-138,-1091,-12200,-10640,-3528,963,-613,-3866,-10872,-11028,2788,-508,-1851,-3749,-15496,-256,-1356,197,256,-294
3816,-3680,15928,-280,-1009,1252,-16044,548,-2640,-1407,543,-1088,-14720,6656,788,-1164,504,-1321,-12288,-10864,-3932,107,-1056,-4198,-10848,-11572,2700,-808,-2111,-3856,-15572,-188,-1484,-119,687,-195
4088,-3488,15728,-348,-1343,1994,-16084,76,-2264,-2132,711,-1464,-15008,6048,336,-1707,840,-1521,-11428,-11136,-4116,167,-1365,-4267,-10108,-11624,3292,-635,-2127,-3959,-15576,-248,-1524,-358,670,-229
4200,-4304,15812,-592,-1372,1799,-16596,-20,-2180,-1881,780,-1472,-15484,5756,468,-1592,851,-1576,-11460,-11920,-4020,546,-851,-4460,-10104,-11800,3592,-1014,-1925,-4106,-15852,-404,-1512,-469,455,-394
4160,-4020,15960,-763,-1348,1477,-16384,-4,-2072,-1437,994,-1393,-15308,5812,724,-1057,719,-1680,-11520,-11928,-3704,292,-719,-4614,-10064,-12688,2920,-1304,-2160,-4264,-15612,-420,-1696,-604,342,-355
3764,-3324,16320,-848,-1312,1590,-16656,208,-2128,-1697,1040,-1511,-15580,6048,684,-1300,844,-1779,-11216,-12360,-3796,399,-1021,-4804,-9428,-12488,3104,-719,-2365,-4402,-15672,-628,-1700,-555,629,-240
4244,-2988,16576,-712,-1154,1661,-16980,128,-1928,-1805,988,-1440,-15852,6072,532,-1618,877,-1638,-11160,-12992,-4172,879,-958,-4951,-9540,-12628,3540,-483,-2098,-4664,-15748,-484,-1840,-470,897,-61
3900,-3944,16860,-434,-1291,1612,-16728,160,-1852,-1803,842,-1372,-15436,5120,552,-1515,526,-1612,-10836,-12868,-3828,893,-949,-5197,-9344,-13284,2796,-781,-2160,-4792,-16008,-616,-1552,-583,604,9
4236,-3576,15400,-406,-962,1398,-16928,232,-1700,-1454,689,-1059,-15812,5564,552,-1129,181,-1611,-10232,-13216,-3468,1616,-976,-5207,-8672,-13004,3844,-365,-2091,-5095,-15664,-648,-1792,-196,477,-20
4064,-3968,15232,-376,-548,324,-16808,-36,-1532,-448,400,-706,-15544,5312,460,-379,-446,-1488,-9824,-12900,-3660,1637,-597,-5150,-8136,-13088,3808,-25,-1792,-5041,-15960,-1000,-1988,-228,579,-72
3992,-3624,15820,-230,-91,-772,-16672,188,-1600,613,110,-316,-15572,5504,496,343,-943,-1251,-9868,-13440,-3260,2426,-142,-5022,-8204,-13172,3752,-575,-1714,-4933,-15956,-996,-1696,26,414,55
3804,-2752,15940,90,-229,-742,-16212,584,-2124,600,-153,-233,-14976,6024,668,448,-1261,-1197,-9944,-13116,-2916,2184,-148,-4896,-8224,-13768,3464,35,-1934,-5020,-15832,-772,-2120,553,544,230
3804,-3924,15700,296,-640,-355,-15560,232,-2468,83,-230,-427,-14564,5940,604,-166,-1152,-1340,-9468,-12912,-2472,2668,-369,-4596,-7820,-13360,3940,334,-1847,-4773,-15876,-560,-2008,340,745,216
3876,-4020,15004,119,-662,-110,-15648,96,-2740,-134,-113,-722,-14780,5496,684,-324,-844,-1570,-9020,-13312,-2600,2294,-356,-4497,-7280,-13256,4560,-8,-1983,-4679,-15664,-552,-1764,200,358,2
3920,-4388,14760,-180,-636,-131,-15440,-68,-2912,-12,190,-752,-14732,5252,516,-182,-680,-1735,-8648,-12984,-2084,2008,-113,-4438,-6884,-12864,4216,59,-2146,-4514,-15384,-740,-1892,113,483,-89
3740,-4200,15184,-645,-691,155,-15320,180,-3076,-212,667,-1031,-14548,5576,836,-336,-134,-2037,-8900,-13352,-2024,1496,-279,-4542,-6740,-13792,4220,-424,-2194,-4397,-15540,-632,-1764,-284,708,-84
3956,-3848,14784,-1127,-990,580,-15344,-24,-2816,-660,983,-1327,-14640,5028,480,-810,345,-2244,-8112,-13436,-1668,1009,-604,-4443,-6380,-13408,4468,-669,-2619,-4207,-15400,-732,-2248,-383,651,-90
4256,-4460,14556,-900,-1581,681,-15244,-416,-2444,-793,1059,-1546,-14376,4764,748,-853,481,-2468,-7484,-13508,-2552,1013,-385,-4265,-5700,-13644,3924,-442,-2399,-3946,-15736,-904,-1944,-453,441,-345
4260,-4528,14608,-1416,-1062,131,-15224,-600,-2388,-133,1187,-1648,-14580,4440,556,-509,421,-2687,-7520,-13792,-2496,932,-254,-4106,-5812,-14204,3840,-585,-2022,-3808,-15648,-924,-1708,-153,525,-414
3984,-2688,14912,-1228,-1498,419,-15512,304,-2356,-404,1038,-1829,-14480,4668,512,-374,322,-2695,-7164,-14408,-2340,1290,-461,-3730,-5292,-14472,4144,-242,-1887,-3646,-15804,-736,-1896,-125,520,-361
3692,-3724,14408,-733,-1728,409,-15408,20,-2092,-634,460,-1654,-14676,3824,-200,-479,-90,-2535,-6280,-13992,-2480,1799,-88,-3198,-4808,-13952,4780,520,-1612,-3504,-15520,-1028,-2208,-375,377,-380
3744,-4124,13868,-633,-929,-737,-15640,44,-2404,620,313,-1246,-15080,3936,500,282,-431,-2089,-6416,-14412,-2368,1481,222,-3186,-4748,-14156,4432,-254,-1275,-3358,-15688,-984,-1792,-307,166,-512
3052,-3104,14372,-392,-673,-133,-15308,780,-2764,40,429,-758,-14324,4404,1124,286,-304,-1837,-6520,-14380,-992,1697,92,-3071,-4492,-14644,4600,23,-1265,-3259,-15284,-1420,-2200,-161,670,-584
3200,-4252,14820,-272,-624,245,-15780,528,-2820,-427,492,-552,-15024,4184,748,-272,190,-1406,-6364,-14844,-1024,1529,115,-2690,-4640,-14368,5232,385,-1392,-3089,-15456,-1332,-2616,97,972,-85
2668,-3676,15172,-382,-60,883,-15720,920,-2764,-1041,724,-70,-15180,4236,1164,-507,284,-1053,-6184,-14828,-852,1570,-279,-2575,-4268,-14536,5184,710,-1439,-2904,-15852,-1072,-2232,294,892,8
3008,-5108,14216,-339,528,479,-15868,240,-2660,-403,852,678,-15292,3492,940,63,302,-550,-6088,-14820,-1568,1493,-40,-2516,-4196,-14356,5080,515,-1432,-2804,-15576,-600,-1860,332,362,-142
3452,-3740,15536,-539,1252,148,-16208,468,-2964,-32,984,1121,-15640,4148,860,387,260,-322,-6212,-15420,-1232,1050,-238,-2592,-4424,-14792,4748,-87,-1492,-2847,-15780,-496,-2340,425,718,-226
3332,-3636,15144,101,1124,840,-16092,-96,-2708,-894,733,1461,-15420,3888,764,-112,133,-114,-5908,-15248,-740,1770,-403,-2486,-3696,-14580,5424,474,-1763,-2905,-15392,-752,-1788,149,249,-328
5148,-4936,14312,88,1543,636,-15200,-1232,-2328,-727,522,1425,-14688,3700,892,-123,-27,-157,-5592,-14636,-1172,1285,-365,-2385,-3836,-14508,4996,320,-1756,-2701,-16136,-1244,-2520,-257,253,-142
5356,-5304,14556,-245,1328,327,-15204,-1164,-2712,-224,791,1100,-14812,3472,1300,72,67,-413,-5332,-14756,-236,1319,-335,-2293,-3260,-14160,5616,567,-1667,-2478,-15576,-1224,-2148,26,73,-332
4952,-4592,14424,-579,281,396,-15672,-752,-3420,-229,1102,588,-15192,4184,744,188,553,-669,-5480,-15436,-708,934,-484,-2322,-3644,-14424,5836,245,-1660,-2446,-15452,-1004,-2264,361,659,-73
3900,-4268,14936,-926,368,771,-16164,-36,-3688,-824,1379,424,-16088,3636,1120,-509,698,-793,-5464,-16004,-228,748,-751,-2607,-3352,-14720,5972,391,-1835,-2549,-15508,-828,-2516,128,855,160
4252,-6024,15092,-1143,666,616,-15904,-532,-3024,-640,1426,633,-15500,3080,648,-261,677,-809,-4652,-15568,-768,727,-547,-2520,-2572,-14976,5376,15,-2126,-2421,-15968,-1148,-2244,-118,22,-252
3892,-3944,16212,-1092,580,880,-16136,416,-3144,-685,1457,564,-15740,3604,364,-43,716,-670,-4508,-16280,-520,901,-640,-2496,-2460,-14672,6056,16,-1820,-2549,-15808,-1232,-2552,-121,-127,-543
3708,-4388,15320,-562,543,749,-16560,396,-2940,-736,955,875,-16140,3512,416,-149,397,-356,-4472,-16116,-492,1180,-521,-2411,-2452,-14988,6104,499,-1974,-2715,-15784,-1440,-2612,263,32,-515
4008,-6324,15804,-82,979,94,-16820,200,-3352,-295,824,1213,-16408,2864,772,177,13,-218,-4480,-16300,-244,1135,-195,-2499,-2424,-14772,5936,614,-1872,-2714,-15444,-1360,-2896,408,330,-419
4308,-3604,15260,-182,1507,-23,-16040,356,-3456,-96,889,1617,-15820,3684,768,344,-61,-105,-4248,-16324,396,1761,-543,-2663,-2036,-14916,6544,800,-2062,-2927,-15880,-1412,-2908,728,345,-397
4968,-5072,17076,370,1089,230,-15452,-92,-3404,-379,807,1238,-15108,3436,716,141,-37,-170,-4152,-15368,144,1520,-466,-2588,-2144,-14412,6592,619,-1981,-2956,-15680,-1108,-2220,304,-112,-437
3920,-5144,13472,-536,1295,601,-15832,204,-3572,-618,1024,1125,-15416,3880,1000,-92,151,-486,-4292,-15716,852,1254,-663,-2754,-1876,-14088,6716,859,-2196,-2861,-15436,-1168,-2248,343,-328,-465
3988,-6004,15364,-1052,-3,-21,-15504,-180,-3512,-2,1316,891,-15424,3176,552,231,347,-718,-4100,-15748,56,720,-597,-2876,-1788,-14384,6508,399,-2125,-2831,-15608,-1240,-2156,507,-57,-376
3664,-3796,15284,-991,-121,526,-15152,868,-3684,-407,1466,550,-15040,3672,812,-246,243,-837,-3484,-15844,764,1173,-776,-2722,-1252,-14504,7080,934,-2366,-2769,-15600,-1264,-2992,579,90,-311
4480,-4868,15084,-721,-588,435,-15048,-256,-2852,-355,1100,325,-14888,2912,204,-105,171,-921,-3108,-15256,-84,778,-583,-2443,-936,-14168,6412,157,-2094,-2511,-15616,-1160,-1748,54,-305,-527
4240,-4336,16012,-1384,-2294,-455,-16036,-8,-3564,884,933,227,-16408,2764,660,211,-345,-915,-3064,-16308,480,1077,-392,-2523,-1052,-14552,7072,181,-1827,-2677,-15516,-1420,-2132,318,-298,-473
4260,-4288,13508,-967,-980,-379,-15196,468,-3568,735,698,342,-14936,3192,736,180,-629,-864,-2796,-15776,928,1180,-255,-2513,-348,-14596,6660,858,-1764,-2683,-15552,-1364,-2220,486,-171,-557
