A1x,A1y,A1z,G1x,G1y,G1z,A2x,A2y,A2z,G2x,G2y,G2z,A3x,A3y,A3z,G3x,G3y,G3z,A4x,A4y,A4z,G4x,G4y,G4z,A5x,A5y,A5z,G5x,G5y,G5z,A6x,A6y,A6z,G6x,G6y,G6z
-4148,68,14936,1487,11676,356,-17208,-1332,-2832,7226,-4452,-5397,-15572,-5972,-840,8032,-2189,-6249,-15496,-3428,-1060,8982,-2300,-916,-16004,1552,-5140,3671,-3807,-425,-15108,-4760,15040,1502,1438,-631
-5744,764,14660,946,14000,337,-16776,-2032,-3060,7733,-4805,-5674,-15272,-6232,-936,8009,-2092,-6627,-15160,-2680,-1384,7789,-2551,-155,-14428,2956,-5388,2930,-3834,386,-14616,-4312,15284,1899,462,-558
-6252,1144,14276,-127,16091,-60,-16264,-2008,-2536,8711,-5132,-5876,-14584,-6460,-616,8837,-1933,-6705,-14676,-3816,-288,7957,-2905,341,-14580,2432,-5232,2057,-3048,1432,-14368,-3896,14588,1829,1397,-142
-7900,1308,13872,-2069,16978,-713,-16120,-956,-2564,7292,-4707,-6646,-14992,-4792,-200,7748,-1928,-6868,-14788,-2356,-652,6764,-3230,1014,-14704,1604,-5612,2015,-3121,2115,-14392,-4108,14976,1845,569,60
-9048,588,13316,-3303,17160,-1573,-15688,-2132,-2748,4419,-4250,-7666,-14208,-5048,-316,5335,-2645,-7533,-14500,-1396,-316,6752,-3745,2705,-14452,1648,-4708,2096,-3120,2589,-13792,-4140,15088,1393,902,284
-9600,1432,13212,-4318,18149,-3073,-16976,-1668,-2636,5249,-3730,-9145,-15792,-4068,-524,7092,-1976,-8307,-14824,1232,-164,6922,-4033,4845,-13892,1740,-4596,2219,-3509,3738,-13496,-4924,15240,1415,1278,286
-12216,-120,14232,-5778,20546,-5103,-18676,-1780,-2796,4027,-3282,-11163,-16944,-3584,-300,5490,-2212,-9457,-15532,1772,476,7028,-4674,6646,-14156,2888,-3736,3261,-4311,5869,-13604,-5376,15084,1462,1378,208
-13360,96,13988,-4135,23835,-7113,-19864,-2984,-3692,3136,-3323,-12616,-17312,-5284,-2208,3484,-1795,-10284,-15896,2048,-444,4245,-4452,8668,-14924,3232,-2932,3516,-5608,8308,-13572,-5548,15264,2199,1396,130
-13684,2928,14500,-6387,24238,-10908,-19576,-1220,-6332,2250,-3961,-13722,-16744,-6764,-2388,229,-794,-10616,-16516,924,-1856,769,-2972,9736,-15336,3720,-3076,1351,-5321,10116,-14016,-4924,16016,2122,1365,304
-18620,2268,18856,-6140,20349,-15684,-16188,-5012,-4620,-1858,-3415,-12576,-13568,-10100,-3128,-2823,-2503,-10182,-16336,-2512,-2548,-1125,-937,10310,-15016,4600,-2660,162,-4764,11706,-14616,-4696,16312,2211,1109,578
-7088,3556,23228,-3993,8203,-13729,-12648,-13176,-4248,-2277,-2731,-11284,-8084,-16220,-1024,-2163,-3222,-7323,-17060,-6216,-640,841,1403,10592,-15468,4556,-2556,-659,-1868,12211,-14680,-4212,16380,2686,549,1368
-3112,15884,13280,-1099,-13898,158,-7864,-2792,-6524,415,1153,-2919,-6052,-16260,-1460,2673,1438,-1495,-16884,-7736,1008,4748,3679,9361,-16824,4476,-2708,-1205,-1056,11325,-15940,-1664,15952,1522,248,2182
-1684,836,11384,-2205,-17072,3506,-6408,2060,-2000,-2766,3132,3109,-6568,-10328,2596,535,3270,5129,-16944,-3856,1744,2763,4148,9608,-16864,4520,-2844,-1174,661,9736,-17328,-1668,15608,907,-749,901
-2052,-2280,11732,8489,-19904,3330,-10068,28,52,-2786,4656,9988,-7584,-12908,1176,-833,2657,9751,-16620,-2172,1376,-1003,4309,10080,-16256,4608,-2492,-353,-462,7231,-15300,-2952,15796,-729,-2192,322
-2032,-3076,12128,7908,-21947,2564,-10504,868,1560,-1634,5705,15871,-7776,-11636,3964,1573,4961,14793,-16516,-3224,2672,-3045,3685,10054,-14604,4936,-2260,247,-449,5775,-13432,-4248,15704,273,-2529,-357
-5096,-4136,16520,11978,-24653,1526,-14756,-300,2524,-1075,6316,20573,-9812,-10268,3956,549,4821,19268,-15880,-3784,2140,-2146,2589,9661,-14432,4420,-1828,-570,614,5620,-13808,-4312,15236,1338,-1323,-749
-5408,-4252,16588,12891,-26792,3450,-16896,0,1952,-2946,6180,24146,-11364,-10272,2120,-132,4347,22089,-15092,-2900,896,-36,2008,8454,-14388,4744,-2488,-314,-1077,4521,-15028,-3084,16016,1315,-1584,-623
-7776,-3816,17444,12386,-26045,4396,-19812,-1512,224,-4145,5794,26417,-13052,-9236,2092,85,3502,24225,-15304,-888,1792,697,2638,6978,-13792,5952,-3020,437,-1763,2889,-14944,-1736,15884,1228,-1487,-657
-10216,-2672,17560,12696,-22587,2947,-21212,-3724,-1524,-1758,5153,26822,-13720,-8984,2388,3100,3465,24968,-15052,52,3076,416,1461,6237,-12936,6792,-3156,926,-2508,1539,-14456,-1500,16068,79,-981,-327
-11636,-1904,19148,13403,-20716,2436,-21300,-3048,-1868,109,6316,25932,-14552,-5852,1088,3995,5192,24012,-13404,536,312,2396,1549,5081,-12352,7432,-2560,-848,-1772,64,-14288,-1920,15928,-455,-1141,-352
-8072,-748,14236,11972,-15878,3985,-21488,-152,-1544,-1803,6460,24409,-15572,-4324,-804,1438,5059,22901,-14004,2280,-456,1658,2576,4482,-12508,7968,-1808,-2542,-1175,-834,-14332,-2732,16348,-520,-587,-112
-7000,732,12336,10538,-5758,5816,-20364,-668,-1992,-3315,5365,23146,-15172,-4280,-192,903,4024,22227,-13688,1672,-432,-1307,1352,3062,-12372,7880,-2088,-2384,-810,-1108,-14384,-1544,15940,214,47,-55
-16784,3212,23008,17054,-8636,12218,-20320,-4908,-1552,-2606,5569,20086,-15764,-2072,804,1350,4372,19375,-12664,3176,-772,-2877,1955,2531,-11476,7632,-2256,-1611,32,-1574,-13800,-616,16196,-107,1,341
-12060,3092,14860,7209,-10607,16641,-18340,3360,-2852,-6620,4943,16805,-17116,1792,-1260,-3373,3836,17098,-14272,3168,-1136,-1998,2507,1513,-11972,7916,-2188,-1884,950,-2383,-14328,-1620,16228,-552,-377,520
-11500,-2748,14700,1469,-9428,15626,-18440,212,-2816,-13738,4695,12937,-17224,1236,-1448,-9517,805,14177,-15748,6312,-1836,-5576,1904,1108,-13424,9144,-2248,-2474,1386,-2492,-15008,-2256,16160,-957,-70,784
-11688,-2764,12376,3271,-8994,12361,-17980,-4664,-3324,-10006,2584,9743,-16260,-1120,-276,-7175,-12,9757,-15324,6168,728,-8910,-506,608,-13732,8920,-2160,-3962,1242,-1654,-14964,-1920,15832,-515,-3,459
-10112,-4468,8692,2842,-5820,4985,-15660,-3312,-3556,-2337,1788,5494,-15284,1616,-2476,-2774,1527,4750,-13760,6180,-312,-6889,-266,-653,-13204,7816,-1464,-4194,1650,-1402,-14740,-1588,16328,-488,-111,323
-11072,208,10064,456,-1804,-784,-15616,-1456,-3248,363,1626,112,-16240,2924,-2840,-134,1277,-266,-14452,3980,132,-2727,437,-1540,-14536,6460,-108,-3287,1461,-1206,-15168,-2108,16672,362,275,592
-7456,1176,10168,-3198,542,-750,-14776,792,-1476,-722,565,-4787,-15152,1720,-2056,-690,35,-4365,-13496,3980,-1120,-907,118,-2678,-12636,5864,-1456,-1289,1147,-928,-13968,-2152,16116,-190,-12,1120
6152,9900,12348,-5147,2948,571,-14832,2328,-2968,-1758,335,-7534,-15040,228,-580,-1554,-282,-6794,-13588,1704,-280,-462,911,-4466,-11944,6684,-1544,-768,1837,-1164,-13928,-344,17380,-350,-3232,1284
5332,3020,21108,-7748,8091,-3358,-13184,19276,-4748,1306,1153,-2635,-15856,3768,-2020,-528,1413,-2367,-16520,1008,292,528,2009,-5238,-15408,7756,-1380,-2024,1411,-2397,-16492,-724,16092,-484,-3324,275
-208,-412,13652,-5051,11370,-1923,-16920,5900,260,-842,936,-4047,-17144,6936,912,-674,780,-3147,-17376,10468,1168,311,1163,-3733,-16188,5852,-1852,-2192,1041,-3330,-15960,-3080,16600,-1279,-1301,-806
40,524,14800,-8621,13325,-4815,-14372,12656,-2780,-2901,2227,-4157,-16756,7704,2468,-7136,756,-3330,-17748,5200,3256,-7035,-543,-4511,-16944,7904,-348,-1533,804,-2526,-15312,-3712,16912,-2942,-188,-1291
-9932,2112,22032,-5346,9685,-2563,-16256,2248,-4104,-5979,4482,-6186,-17492,1260,-2684,-10159,979,-5288,-16048,4124,-1152,-7092,434,-4430,-15152,7340,-772,-1011,1062,-1716,-15912,-2532,17740,-3722,-367,-1491
-7748,3840,19296,-7516,4195,-1258,-17336,4108,-6216,-2235,2764,-6467,-17164,-3048,-3840,-5527,1731,-5824,-16984,-2196,-1928,-5084,1724,-4430,-16828,5440,-2260,-2243,1004,-1825,-16696,-2944,16524,-2498,1264,-2110
-3992,1408,15792,-7085,3244,-795,-14000,4156,-5180,323,1918,-5752,-14676,-2184,-3260,159,1701,-5103,-14240,-1328,-2116,1276,880,-5137,-12556,5048,-3600,622,1822,-1723,-14108,-2116,17180,-1109,-1202,-767
-4864,172,16692,-6375,3038,-708,-14356,5344,-3868,1326,2290,-5081,-16144,1672,-2256,2326,1922,-4751,-14176,2312,-320,3525,2335,-6114,-12284,6620,-3284,1520,2409,-3358,-13812,-1044,16512,-1086,-2698,210
-2264,380,14940,-6486,3970,-1194,-13896,7656,-5716,98,1709,-5216,-15252,2072,-2756,-203,1490,-4779,-15672,2584,-1304,1312,2129,-5489,-14260,7648,-2224,-1810,3421,-3790,-14096,-2544,15440,-2015,-1852,516
-7172,412,18164,-3453,2309,-2005,-14596,6120,-5948,-443,1771,-5678,-15240,1804,-2576,-503,637,-4823,-14640,3328,-1828,-320,2741,-5434,-13056,6624,-2592,-3176,3484,-2891,-12892,-3528,15636,-2542,-503,808
-6856,-960,16648,-1301,377,-2035,-14540,3444,-3796,-1722,2637,-6260,-16256,1104,-624,-2819,1165,-5065,-15332,1540,-236,-3741,2998,-5658,-13944,5180,-4352,-4917,5272,-2211,-13856,-3992,15460,-2917,-631,879
-4904,-904,15744,-275,-441,-976,-15884,3776,-3368,-2271,2977,-6557,-16012,-744,-1216,-3835,1183,-5427,-15952,-1432,120,-2534,1502,-5581,-15668,2712,-3948,-5481,5016,-2842,-15256,-5292,16096,-3047,-1988,707
-4844,-368,15432,-9,-556,-478,-15404,2336,-4220,-1987,2952,-5949,-15232,-4500,-2700,-2668,1549,-5033,-14728,-3164,-1908,-2121,1946,-4818,-14832,956,-4484,-4356,3923,-3443,-13704,-4516,15832,-3310,-2372,1392
-4400,-128,15624,105,-278,-204,-15456,2592,-4964,-70,2346,-4692,-15260,-3308,-3100,-599,1864,-4231,-14548,-3324,-2704,814,2019,-4751,-14076,2100,-6700,-3296,3594,-3238,-13356,-5260,15820,-2451,-1899,718
-4192,-24,15580,-68,-315,-84,-15036,3432,-5536,-931,2499,-3995,-15908,-2052,-3500,-1315,1731,-3811,-15204,-1116,-3488,-210,1702,-4515,-15132,1596,-6120,-2915,4206,-3289,-11872,-6464,13576,-2580,-1086,172
-4004,-36,15376,108,70,40,-15388,2004,-5432,318,2044,-3368,-15456,-3276,-3780,492,1683,-3413,-14780,-2668,-2456,1050,1397,-3826,-15084,1920,-6056,-2128,3176,-2467,-14300,-6000,14676,-2025,-2042,-315
-3968,16,15592,500,438,137,-15320,3056,-5900,1699,1837,-2946,-16368,-2516,-4156,1513,1782,-3234,-15676,-2684,-3600,1531,2206,-2922,-15936,1320,-6280,-974,2694,-2014,-14268,-6208,14984,-439,-1309,-518
-4136,304,15396,344,482,143,-14996,2912,-6192,1350,1126,-2569,-15536,-2356,-5064,1728,1317,-2861,-14872,-2172,-4092,3618,1044,-2528,-14756,1584,-6776,352,1932,-1667,-13728,-6184,15656,984,-1405,-265
-4376,412,15392,37,227,27,-15128,2676,-6576,1314,572,-2631,-16068,-1532,-5128,2303,1007,-2887,-15028,-588,-4500,2867,1907,-1843,-14764,2972,-6956,2205,1435,-938,-14448,-5224,16460,1697,-558,-603
-4148,400,15420,-143,122,-57,-14796,3040,-6248,1557,-168,-2987,-15796,-1120,-4500,2285,497,-3137,-15200,-1120,-3368,2599,1468,-1360,-15080,2832,-6532,2287,1426,-125,-14196,-4712,15328,1911,1251,-1194
-4272,280,15244,-264,-45,-177,-14808,2000,-5828,1360,-463,-3043,-15256,-3340,-3592,2372,399,-3143,-14748,-2508,-2936,2446,1595,-1065,-14532,3232,-6164,2895,1077,50,-14576,-4172,15452,2132,1489,-1274
-4328,236,15304,-89,-54,-122,-15284,2100,-5632,1607,-391,-2672,-15596,-3108,-3324,2376,364,-2894,-15216,-2860,-2728,3305,1226,-1399,-14848,3840,-5808,2221,993,-217,-14660,-3076,15608,1802,886,-1316
-4248,-24,15252,85,32,0,-15168,1480,-5472,1415,-147,-2429,-15620,-3524,-3060,1958,361,-2787,-15088,-2372,-2740,1877,1017,-1393,-14864,3300,-5756,741,1304,-611,-14612,-3504,15648,386,954,-1082
-4428,268,15408,535,318,189,-15360,1076,-5208,2493,-112,-2004,-15296,-4512,-3252,2915,596,-2623,-14860,-3552,-2356,2456,784,-1507,-14752,3208,-5780,659,1057,-956,-14824,-3776,15640,-293,572,-610
-4348,868,15416,36,-16,109,-14548,3036,-6636,715,-195,-2130,-15704,-1728,-4028,1125,109,-2308,-14992,-1260,-3616,1497,404,-1699,-14248,3952,-6388,-75,966,-1228,-14732,-3200,15812,15,698,-665
-4280,336,15240,-218,-23,7,-15328,848,-6000,-523,-428,-2026,-15432,-4356,-4124,83,-499,-2195,-14940,-2488,-3832,408,496,-1853,-14504,3716,-6380,-1040,1474,-1206,-14376,-3292,15756,-1154,313,-435
-4480,368,15400,-261,-198,-41,-14648,1612,-5448,388,-601,-2016,-15000,-2668,-3296,830,-108,-2096,-14648,-1964,-2600,504,460,-1924,-14432,3064,-6052,-735,1350,-1248,-14416,-3864,15076,-1140,406,-337
-4460,-32,15488,-331,-395,31,-15464,1964,-5912,-1377,-282,-2425,-16096,-2328,-4260,-896,-784,-2311,-15224,-1768,-3416,128,-5,-1835,-15016,3204,-6360,-832,1259,-1318,-14928,-3816,15476,-461,589,-672
-4112,568,15048,-554,-752,-157,-14544,1132,-6364,-1320,-651,-2735,-15060,-3776,-4252,-534,-938,-2571,-14736,-2280,-3616,334,362,-1580,-14796,3000,-6240,144,799,-891,-14496,-3768,15064,256,25,-913
-4100,128,15216,-415,-581,-260,-15700,1036,-5676,-491,-861,-2736,-15668,-4084,-3604,196,-854,-2633,-15164,-2692,-2972,713,352,-1602,-14656,3532,-6456,463,614,-944,-15004,-3424,15204,583,238,-1032
-4208,-72,15392,-397,-685,-174,-14956,1156,-5324,-985,-771,-2906,-15248,-2912,-3544,-361,-1061,-2756,-14684,-2104,-3068,1148,-236,-1707,-14712,3276,-5920,229,255,-1046,-14708,-3172,15328,730,588,-1106
-4100,232,15468,-462,-633,-163,-15356,776,-5816,-1097,-968,-3225,-15364,-4080,-4276,-241,-1000,-3054,-14916,-2408,-3436,227,196,-1395,-14844,2968,-6192,379,375,-1032,-14860,-3504,15304,937,81,-1489
-4280,-272,15560,-569,-958,-154,-15160,-40,-4892,-1343,-1128,-3201,-14704,-5068,-3488,-340,-1204,-3137,-14220,-4120,-3068,719,-52,-1795,-14148,2684,-6528,806,69,-1080,-14128,-3204,15440,1059,19,-1352
-4012,168,15444,-464,-1104,-75,-15432,124,-5676,-987,-1253,-3164,-15336,-4876,-3596,537,-1139,-3143,-14844,-2740,-3232,1679,112,-1927,-14780,2812,-6004,1721,-270,-1372,-14820,-2588,15388,1207,-513,-1499
-3560,-216,15416,-354,-845,-157,-15956,436,-5036,-88,-1133,-3263,-15772,-4044,-2256,991,-1149,-3173,-15824,-2680,-2496,2435,-192,-2243,-15824,3444,-6556,1861,-103,-1644,-15788,-2904,15104,1841,514,-2064
-3624,-356,15648,-67,117,-43,-16120,8,-5824,-144,-1391,-3535,-15776,-4868,-4584,476,-1398,-3538,-14944,-2560,-4540,2014,-636,-2043,-15056,2820,-6416,2375,-512,-1728,-16048,-3188,15720,2254,-334,-2632
-3460,-400,15716,715,1432,-112,-17412,-1428,-4792,2031,-2165,-3229,-16456,-7192,-4084,2833,-1377,-3713,-16100,-4468,-3984,4156,-231,-2299,-15580,3200,-6872,2491,-520,-1381,-15468,-3336,16824,1365,-719,-2611
-3776,256,15748,882,2771,-287,-16028,4,-5400,3995,-3037,-3211,-15600,-4276,-3628,4730,-1475,-3764,-15452,-2096,-3336,4422,-705,-1946,-15556,2400,-7068,2634,-448,-1468,-15000,-3816,16560,735,-1041,-2345
-3524,-1088,16112,877,4121,166,-16912,-176,-3836,2659,-3200,-3577,-16240,-5284,-2868,3655,-2127,-4054,-15484,-3352,-3140,4041,-927,-2045,-14976,3136,-7064,1802,-478,-1285,-14360,-4536,15804,241,52,-1899
-4052,-408,15376,1566,5514,-343,-16640,-968,-4336,3713,-3475,-3761,-16092,-5424,-2600,4062,-2069,-4390,-15456,-3024,-2796,3930,-1261,-1935,-15716,2424,-6892,1566,-302,-1192,-15024,-4552,14196,831,1454,-1570
-4528,232,14984,1298,6807,-238,-16396,-912,-4232,3818,-3637,-4155,-15760,-5080,-2316,4307,-2471,-4768,-15472,-2968,-2464,4658,-1500,-1818,-15180,3064,-6264,1951,-1325,-830,-14872,-3964,15440,685,1152,-899
-4968,464,15116,1140,7871,-79,-15940,-1396,-3704,4034,-3984,-4755,-14988,-5212,-1860,4682,-2905,-5342,-14656,-2228,-1932,4288,-2036,-1614,-14408,3168,-5752,1471,-1475,-617,-14076,-3176,15696,460,1100,-105
-5736,636,14696,282,8853,-352,-16196,-1136,-3808,3918,-3952,-5185,-15120,-5164,-2104,4204,-2868,-5672,-14860,-2780,-1996,3607,-1916,-1583,-14396,3236,-5744,-15,-1354,-596,-14516,-3660,15560,671,1418,32
-6236,816,14484,-715,9799,-572,-16300,-1460,-3484,3277,-4139,-5665,-15060,-5888,-1776,3589,-3082,-6181,-14864,-2812,-1968,2776,-1839,-1387,-14880,2908,-5732,-1469,-833,-261,-14312,-3420,16028,-5,1186,524
-6812,476,14128,-2529,10993,-1337,-16552,-1848,-3800,3239,-4137,-6020,-15252,-5904,-2004,3625,-2936,-6387,-14896,-3052,-1864,2782,-1922,-956,-15104,1792,-5544,-1721,-1290,141,-14160,-3720,15956,-1247,1783,1302
-7152,720,14016,-3255,12307,-1930,-16208,-3232,-3324,4766,-4421,-6320,-14428,-7800,-748,5508,-2687,-6765,-14948,-3940,-856,2824,-2219,-345,-15068,1640,-5500,-997,-1663,821,-14268,-4360,15344,-543,2888,1610
-8188,-144,13756,-3900,13578,-2390,-16580,-2432,-1976,6121,-4384,-6648,-14904,-6064,20,6943,-2197,-7059,-15312,-3196,-296,6712,-2489,528,-15208,1732,-4640,127,-2737,1688,-14648,-4712,15204,277,2952,1363
-8700,-396,13412,-3755,14779,-2344,-16352,-1676,-1552,5905,-4445,-7689,-15020,-4768,616,6929,-2427,-7838,-14728,-388,300,6880,-3715,2048,-14208,1656,-5364,899,-2756,2518,-13672,-4776,15148,192,2234,1404
-9408,-36,13124,-4548,17127,-2983,-17588,-1108,-2700,5134,-3852,-8936,-16124,-3652,-236,5592,-2050,-8675,-15220,628,100,5773,-3874,3995,-14756,1676,-4296,2389,-3050,4059,-13940,-5688,14992,413,2379,1376
-10524,-440,13336,-5642,19956,-4143,-17416,-1788,-2644,4098,-4357,-10460,-15436,-5432,544,2684,-2305,-9266,-14556,280,360,2736,-3523,5023,-14932,2492,-4144,2758,-3947,5417,-13788,-5464,14900,1473,2355,1321
-12832,-916,12888,-6119,22558,-5518,-18768,-3196,-2472,2778,-3614,-11951,-16832,-6740,-652,3720,-1697,-9258,-16464,-836,-1236,3918,-3221,7439,-15180,2984,-3572,1462,-4303,6599,-14432,-4712,15420,1936,1909,1397
-14812,-572,14652,-5789,24757,-7410,-19944,-2648,-3952,1579,-3971,-13003,-16824,-6876,-1144,306,-1823,-9912,-17668,876,-1092,2324,-3844,8211,-14896,3404,-3376,1248,-4467,8538,-14216,-4920,16472,960,1186,1540
-14828,-340,14596,-7814,24029,-9879,-16472,-3356,-3324,-498,-4797,-11344,-14316,-10524,-2616,-1315,-2998,-8818,-15768,-1536,-1476,-2115,-3743,8351,-15100,4548,-2924,-279,-3061,10195,-13924,-4760,16148,1437,1080,1260
-10124,-1532,5572,-12620,19322,-11801,-13132,-3532,-2816,-1605,-6031,-9161,-10532,-13224,-1512,1036,-4661,-5974,-15500,-5252,-1980,-937,1524,9260,-15396,3924,-2980,-2723,-2687,10885,-14744,-3780,15764,1756,1035,1036
-15684,-6072,32767,-21598,6407,-13349,-8536,-12068,-6340,-668,-4502,-6913,-6944,-13304,400,-1668,-4123,-3291,-16968,-6548,-396,154,1767,9125,-16260,2412,-3132,-2850,-1681,10677,-14800,-3132,16184,1093,-146,865
-5108,-5112,16192,1737,-22258,-20840,-10304,-2372,208,5062,-665,1792,-6824,-14952,-1992,976,290,1532,-17932,-4424,412,839,1867,8915,-16736,3148,-3088,-884,-991,9623,-15624,-3656,15836,576,613,379
-2816,9508,8176,-734,-22069,-14823,-9940,2716,1008,4980,-2218,7737,-8332,-12692,4548,6184,521,8216,-17132,-4540,2508,-38,2486,10053,-17316,4320,-2620,956,-994,8525,-16380,-4356,15340,1062,6,-271
-3984,-1828,14752,6485,-23856,-3486,-8916,416,2456,541,671,12911,-8464,-11380,4084,1694,620,12617,-16924,-3752,1612,-1217,2095,10019,-15376,5416,-2584,2839,-1400,6847,-14996,-3404,15388,2177,-1077,-1025
-5140,148,12964,16489,-30416,4408,-11304,2928,-516,-3603,4552,18319,-7744,-9600,4128,300,2346,15282,-16480,-3572,3364,-2350,1358,9365,-15164,5536,-2304,1241,-77,6165,-15040,-2944,15580,1935,-306,-1205
-4860,-3404,12288,18236,-27552,6742,-12780,1904,-1304,-6950,7532,22313,-9072,-7860,4900,-5450,2699,20643,-15096,-3580,1908,-2880,803,8474,-14692,5356,-2208,-206,-583,4838,-15340,-2964,15288,1424,-833,-1149
-7008,-5548,16000,20810,-29044,5052,-17052,-1384,-828,-5868,8097,25705,-9640,-12040,536,-2081,3455,24165,-14056,-3748,2440,-1898,89,7818,-13924,4840,-1924,-939,-1233,3057,-14212,-2800,15700,581,-1095,-813
-8244,-6588,17864,19163,-25837,5011,-21012,-1992,-768,-2420,8011,28445,-13560,-9328,988,2936,4389,26277,-13676,-1988,520,1266,2005,5779,-13120,4624,-2524,-691,-1685,1402,-14200,-2428,16012,344,-662,-1255
-11192,-1668,18400,18337,-23478,5633,-21224,-1072,-2032,-2443,8471,28030,-13420,-5964,2868,4144,5332,26505,-15056,-548,2284,1883,1488,5726,-13184,5088,-3580,-362,-2228,-152,-14300,-2532,15572,-68,-882,-1518
-11620,-3132,18804,15561,-18653,7755,-23496,-1244,-2188,-6046,10510,26256,-15364,-2912,1452,-69,6394,25323,-14264,804,760,2202,930,4232,-12608,6956,-3236,-493,-2410,-1248,-14084,-3108,15804,-186,-886,-1316
-12200,-6220,20376,13867,-15578,9680,-22124,-2636,-2572,-6235,9452,24380,-15660,-4508,-1428,-2774,6989,23978,-13828,1148,-292,-242,1631,4182,-12752,7376,-2732,-1007,-1503,-1618,-14156,-2592,15816,-406,-650,-1192
-10628,-6416,20308,11672,-16741,6254,-23404,-1924,-1160,-3659,6668,22899,-17860,-4528,-1856,726,4952,23023,-13048,2304,-3228,-412,2903,3384,-12040,7884,-2612,-932,-275,-1564,-14412,-2608,16036,-581,-814,-797
-14292,-3368,18712,9604,-17366,6637,-20456,-2628,-2148,-4010,4862,19785,-17400,-584,3328,1805,3337,19583,-15864,5432,1468,-1477,3494,3117,-12592,8996,-3180,-856,1138,-1799,-15188,-1928,15924,-946,-455,-326
-9748,-6512,10940,11199,-13363,6073,-19484,-2344,-1208,-4129,4892,15887,-17024,316,-652,-1933,3276,14670,-15632,6652,-1796,-5598,1507,3233,-13116,9160,-2760,-2581,1746,-1811,-15032,-1628,15628,-993,-275,-175
-13824,-6840,13672,7821,-9403,5047,-18932,-5244,-948,-3231,3065,10568,-16540,1956,-2188,-998,1634,9676,-13512,5996,-888,-4622,-99,2300,-13612,9228,-1604,-4489,1959,-1327,-14840,-2512,14820,-1464,25,60
-10048,-6044,6964,5279,-5591,2569,-15892,-3324,-1628,-1451,1245,4111,-16020,2020,-1116,-932,1243,3286,-14112,5964,504,-4556,371,346,-13440,7924,-1368,-4755,2308,-940,-14696,-3060,15924,-1452,-521,633
-7920,-888,9076,3604,-2050,2443,-16300,-1000,-1256,-1263,524,-1973,-15700,116,-1564,-936,214,-1957,-13984,1664,36,-1569,-178,-1365,-13252,6060,-1784,-3453,2066,-621,-14888,-2476,16196,-1509,-345,1169
-8812,-568,14748,1975,1402,3806,-14644,-1156,-1700,-1608,-137,-4889,-14460,340,-164,-342,-507,-4394,-13864,1872,4,-713,647,-3832,-12920,6724,-2068,-2033,1598,-1068,-14884,-1692,15988,-1375,-582,1351
3852,4832,18780,3477,4906,2387,-14020,17408,-5184,-1092,-3,-2331,-16916,4288,304,-1353,136,-2146,-17552,1796,1560,-1653,1858,-4112,-15328,5524,-1612,-3853,1961,-3061,-15896,-3024,15856,-1545,-535,555
1016,2352,14832,-530,8367,473,-15028,7128,-1920,-2183,1426,-2672,-17208,4996,-1560,-2200,691,-2090,-16264,7432,-396,-464,-402,-3494,-17748,5272,-2340,-3039,-281,-2947,-16140,-5040,15748,-4357,85,-467
1928,2012,15660,1270,9322,-776,-15056,8868,-1604,-1281,583,-3231,-16804,4008,-232,-1415,190,-2997,-16284,3464,1324,-1795,-89,-3662,-14352,5344,-2080,1721,-43,-2010,-14584,-4712,16756,-5373,-319,-302
284,4264,14644,-2028,10563,-2024,-15104,7672,-3908,304,1105,-3480,-16104,2484,-1900,-1222,979,-3307,-15872,2460,672,-449,543,-3311,-15464,6996,-1292,-46,710,-1768,-15380,-3908,16012,-3378,-775,-651
-3732,2720,19072,-3645,9159,-2579,-13180,6272,-5328,687,936,-3300,-15184,2280,-3488,-1096,751,-3090,-14132,2844,-2520,209,1003,-3334,-13568,5828,-2652,-997,645,-1791,-15024,-2616,17056,-3050,-1854,-401
-1896,5952,15452,-3877,7779,-1540,-15256,7728,-5448,468,994,-3775,-16772,2236,-2512,30,1038,-3468,-16164,2700,-636,108,1979,-3775,-13788,6520,-3452,862,1632,-2198,-14524,-2184,15696,-1916,-1369,-418
-3400,748,17384,-2814,5889,-1193,-14068,5636,-3124,146,1252,-4333,-15860,2556,-1820,-152,1023,-4073,-15416,3996,-436,1054,1377,-3892,-14404,7304,-2452,-62,1617,-2436,-15340,-2452,14932,-2608,-1287,-460
-2420,3528,15164,-2777,6168,-1368,-14180,6992,-3560,1742,887,-4371,-15588,2388,-112,1543,1507,-4230,-15476,2320,1284,722,1520,-3983,-15000,6584,-1280,-1679,2200,-2778,-14796,-3460,14848,-2594,-760,-774
-4288,3164,16484,-3418,5065,-1075,-14784,6480,-3624,976,1905,-4946,-16552,2580,-704,-214,1563,-4944,-15476,2564,552,-62,1488,-4349,-14300,6052,-1256,-2536,1297,-2528,-14176,-4080,15180,-2647,-742,-579
-3548,3836,15208,-7094,3584,-140,-14392,7840,-5308,-1896,2873,-5881,-16132,4052,-2728,-3921,1540,-5348,-15352,3728,-1860,-1877,1623,-4637,-14240,5900,-2540,-1904,2001,-1776,-14260,-5372,15444,-1893,-2578,-51
-2496,2524,14228,-8236,3994,-686,-14128,5864,-5488,-3726,2860,-6175,-15076,268,-3988,-4855,1320,-5127,-14516,1376,-1828,-4179,1583,-4718,-13816,5856,-3312,-2732,2335,-1225,-13936,-4688,16308,-1239,-2935,998
