a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
2946,18178,-19188,-50,33,-12,1296,32706,-13660,42,-40,-11,10118,3186,-4036,-26,2,-7,23142,12172,-3078,-28,-43,-6
2964,18082,-19146,-56,24,-7,1368,32697,-13618,19,-50,-11,10258,3228,-4044,-27,7,-8,23092,12156,-2982,-33,-43,-8
2874,18206,-19136,-37,36,-4,1390,32040,-13618,12,-56,-7,10254,3256,-4118,-31,20,-8,23156,12114,-3078,-37,-56,-9
2832,18262,-19098,-40,41,-6,1434,31867,-13640,16,-59,-4,10196,3230,-4092,-31,25,-5,23182,12138,-3062,-29,-57,-8
2794,18270,-19050,-36,32,-2,1458,31943,-13652,25,-62,-3,10150,3172,-4108,-25,20,2,23220,12138,-2994,-27,-52,-8
2822,18316,-19084,-52,14,3,1456,31960,-13602,24,-60,-6,10228,3280,-3994,-18,7,9,23190,12148,-3132,-28,-46,-8
2824,18174,-19084,-51,5,9,1426,32447,-13594,31,-56,-8,10398,3270,-3938,-19,9,8,23176,12160,-3054,-29,-55,-8
2982,18168,-19186,-48,3,13,1386,32065,-13522,28,-55,-5,10412,3236,-4076,-22,22,6,23248,12222,-3228,-22,-51,-7
2776,18372,-19082,-21,13,14,1388,32464,-13522,37,-62,-2,10274,3282,-4134,-33,39,0,23188,12304,-3024,-24,-34,-8
2738,18148,-19128,-48,3,12,1532,32355,-13650,44,-57,-5,10172,3144,-3990,-36,40,2,23110,12210,-2950,-37,-41,-13
2748,18242,-19172,-35,4,14,1480,32148,-13558,21,-54,-10,10116,3140,-3986,-26,34,6,23152,12106,-2994,-35,-59,-17
2978,18180,-19112,-56,-15,23,1420,31961,-13618,6,-56,-15,10120,3192,-3920,-19,26,5,23180,12132,-2918,-30,-44,-20
2958,18060,-19122,-28,7,29,1526,32007,-13592,17,-63,-14,10200,3194,-3976,-12,25,5,23158,12094,-3074,-30,-42,-23
2746,18210,-19014,-27,20,24,1528,31937,-13578,20,-60,-14,10308,3216,-3946,-17,36,2,23138,12120,-3030,-30,-59,-24
2664,18228,-19070,-32,7,13,1348,32068,-13604,13,-47,-17,10100,3184,-3926,-23,40,-1,23176,12038,-3086,-23,-62,-22
2696,18178,-19012,-43,-4,3,1314,32264,-13600,24,-55,-17,10110,3236,-3876,-26,38,0,23144,12172,-3026,-18,-58,-22
2846,18124,-19108,-36,-2,-1,1362,31800,-13680,30,-54,-15,10036,3196,-3924,-30,32,-1,23140,12130,-3072,-30,-65,-25
2756,18202,-19126,-37,-2,-1,1462,32203,-13664,1,-49,-23,10184,3106,-4022,-27,22,-2,23296,12046,-3114,-31,-70,-24
2576,18182,-19042,-38,6,-4,1426,32085,-13654,-5,-51,-22,10174,3132,-4084,-20,33,0,23350,12030,-3070,-24,-52,-19
2696,18174,-19028,-48,-2,-10,1444,31887,-13638,9,-55,-19,10064,3158,-4124,-13,34,-1,23196,12050,-3002,-21,-44,-15
2746,18084,-19152,-35,4,-12,1474,32519,-13684,14,-51,-18,10076,3202,-4084,-5,31,-1,23208,12148,-2960,-14,-55,-9
2774,18208,-19246,-38,-2,-8,1406,31860,-13734,12,-49,-18,10126,3286,-4062,-12,27,-2,23372,12158,-3116,-19,-53,-10
2802,18178,-19148,-34,-9,-3,1320,32193,-13550,34,-43,-13,10154,3228,-3946,-11,20,-1,23310,12140,-3128,-20,-50,-7
2642,18128,-19116,-33,-9,-6,1312,31830,-13584,45,-52,-5,10364,3278,-4004,-9,23,-1,23372,12216,-3042,-23,-43,-9
2746,18082,-19106,-33,-1,-13,1500,32728,-13734,33,-61,-1,10198,3226,-3998,-18,36,-2,23368,12166,-3002,-27,-38,-10
2924,18206,-19060,-23,11,-15,1496,32200,-13638,32,-51,-2,10230,3272,-4042,-13,31,1,23278,12096,-3010,-30,-29,-11
2718,18366,-19144,-21,9,-10,1440,32249,-13658,24,-48,-9,10192,3354,-4004,-13,27,4,23160,12078,-2916,-25,-29,-8
2682,18448,-19138,-44,-17,-4,1452,32370,-13556,22,-46,-10,10182,3378,-4076,-26,27,7,23164,12178,-2900,-24,-39,-9
2838,18138,-19012,-64,-41,1,1394,32624,-13538,26,-40,-6,10212,3220,-3948,-38,23,7,23198,12114,-3024,-27,-37,-11
2922,18108,-18958,-40,-28,6,1332,32490,-13674,35,-51,-2,10264,3226,-3980,-30,26,7,23244,12116,-3036,-17,-37,-9
3048,18058,-19040,-30,-14,8,1554,32500,-13778,24,-51,-8,10270,3270,-4026,-30,35,9,23180,12198,-3008,-20,-31,-11
2780,18276,-18884,-7,-5,0,1544,32538,-13736,-3,-35,-16,10144,3240,-4024,-37,38,8,23100,12152,-3048,-28,-40,-14
2684,18140,-19068,-48,-36,-9,1388,32628,-13548,-12,-33,-20,10068,3172,-3996,-37,31,10,23162,12090,-3038,-31,-49,-13
2890,18022,-19110,-42,-30,-11,1322,32741,-13572,2,-48,-18,10114,3174,-3942,-31,24,8,23200,12004,-3016,-27,-47,-16
2926,18172,-19122,-31,-24,-1,1520,32659,-13726,29,-55,-20,10160,3220,-4004,-28,25,9,23172,11990,-3108,-16,-44,-14
2960,18176,-19200,-29,-28,7,1324,32737,-13766,24,-43,-28,10186,3140,-4108,-29,31,8,23144,12114,-3090,-8,-42,-15
2884,18150,-19022,-23,-16,7,1178,32404,-13566,12,-43,-32,10134,3198,-4066,-24,35,12,23106,12186,-3060,-15,-41,-15
2934,18218,-19136,-27,-6,5,1182,32467,-13620,19,-50,-22,10102,3230,-4110,-26,31,14,23240,12170,-3106,-14,-50,-11
2938,18334,-19058,-25,-4,6,1262,32480,-13642,31,-56,-14,10170,3186,-4118,-32,29,7,23286,12182,-3024,-11,-43,-12
2910,18240,-19080,-47,-11,8,1386,32691,-13610,18,-57,-18,10206,3128,-4054,-34,32,1,23176,12186,-3030,-17,-36,-14
2952,18204,-19082,-32,1,3,1348,32414,-13630,5,-47,-22,10204,3052,-4058,-27,41,-2,23226,12116,-3074,-17,-48,-14
2856,18314,-18982,-35,13,-5,1352,32587,-13448,11,-50,-18,10052,3210,-4010,-16,43,3,23286,12182,-2988,-9,-54,-12
2880,18182,-19174,-52,13,-11,1378,32718,-13606,30,-68,-12,10016,3312,-4058,-17,36,6,23198,12234,-2970,-17,-40,-9
3056,18146,-19188,-40,10,-5,1468,32505,-13678,8,-65,-22,10080,3222,-4002,-18,25,9,23158,12186,-3034,-23,-41,-8
2928,18126,-19246,-44,4,-5,1290,32748,-13638,-3,-46,-21,10186,3298,-3976,-13,23,9,23224,12234,-3050,-27,-52,-7
2722,18158,-19088,-38,15,-12,1242,32432,-13486,28,-58,-9,10256,3322,-4092,-21,33,6,23308,12062,-3138,-32,-45,-7
2664,18414,-19256,-44,11,-9,1378,32728,-13580,44,-71,2,10066,3364,-3982,-32,39,5,23200,12114,-3016,-18,-39,-2
2672,18578,-19288,-61,13,19,1336,32767,-13740,29,-69,2,10028,3278,-3988,-36,33,8,23162,12228,-3092,-19,-45,-2
2888,17908,-19102,-47,11,9,1358,32716,-13636,-5,-62,-6,10168,3212,-4078,-36,29,12,23198,12182,-3068,-26,-50,-2
2642,18338,-19004,-8,45,0,1262,32488,-13644,-13,-65,-10,10024,3284,-4068,-34,34,13,23216,12144,-2986,-33,-46,-6
2974,18230,-19048,-47,42,-8,1384,32434,-13860,5,-70,-13,10054,3220,-4150,-37,33,11,23216,12016,-3030,-26,-43,-6
2760,18176,-19074,-10,70,-14,1504,32480,-13770,11,-61,-18,9924,3234,-3926,-32,28,9,23180,12094,-3048,-20,-40,-4
2458,18600,-19006,-49,37,-12,1442,32526,-13686,14,-48,-20,9998,3158,-4018,-26,20,9,23138,12072,-3040,-17,-43,-2
2994,17834,-19210,-100,3,-18,1344,32412,-13540,23,-57,-16,10206,3084,-4002,-30,27,6,23156,12242,-3046,-19,-39,-4
2878,18120,-19138,-22,53,-18,1490,32568,-13666,35,-66,-9,10148,3102,-3952,-35,33,-3,23178,12242,-3030,-32,-43,-5
2818,18236,-19130,-63,50,-19,1388,32646,-13790,18,-65,-9,10120,3120,-3922,-25,32,-3,23222,12070,-3068,-36,-49,-9
2432,18424,-19058,-35,49,-19,1406,32530,-13672,-11,-68,-13,10100,3204,-4056,-25,26,-1,23292,12008,-3100,-25,-40,-9
2964,17796,-19240,-118,41,-25,1454,32306,-13592,-4,-68,-6,10214,3154,-4128,-22,12,4,23140,12128,-3078,-12,-30,-6
2736,18654,-19058,-8,44,-16,1330,32274,-13400,28,-72,4,10180,3182,-4044,-18,16,2,23038,12216,-3038,-16,-43,-4
2570,17728,-19076,-128,38,-20,1536,32522,-13658,49,-76,8,10118,3270,-4008,-24,15,6,23164,12194,-3030,-20,-55,-5
2900,18266,-19118,-39,42,-17,1468,32514,-13542,39,-59,4,10208,3182,-4050,-32,15,6,23238,12208,-3048,-21,-50,-8
2498,18226,-19020,-88,16,-18,1286,32678,-13496,37,-67,3,10224,3152,-4148,-33,20,3,23186,12280,-3112,-14,-42,-6
2810,17854,-19070,-63,27,-7,1450,32722,-13614,34,-78,3,10184,3088,-4132,-29,27,0,23098,12230,-3102,-24,-38,-6
2954,18206,-19098,-41,27,2,1422,32718,-13628,9,-75,-6,10040,3100,-4010,-26,26,4,23092,12136,-3044,-33,-57,-8
2722,18098,-19038,-38,18,5,1442,32434,-13548,3,-70,-12,10024,3188,-4024,-12,7,11,23244,12194,-3206,-21,-55,-9
2680,18120,-19106,-48,14,-1,1490,32264,-13618,23,-67,-16,10152,3202,-3970,-19,1,7,23100,12164,-3108,-29,-28,-10
2842,17954,-19068,-40,25,-4,1448,32594,-13582,56,-57,-13,10140,3236,-3974,-19,0,5,22960,12146,-2960,-23,-57,-6
2554,18340,-18996,-23,29,-7,1336,32648,-13570,39,-64,-15,10122,3238,-3976,-25,7,4,23172,12050,-3040,-24,-73,-5
2576,18154,-19092,-66,5,-5,1432,32542,-13708,27,-75,-11,10142,3238,-4152,-35,17,1,23316,12178,-2972,-19,-55,-7
2884,17920,-19096,-62,-22,5,1362,32588,-13606,19,-65,-14,10098,3182,-4150,-36,22,-2,23262,12176,-2988,-24,-39,-11
2998,17756,-19054,-51,-4,7,1334,32638,-13688,23,-70,-14,10110,3168,-4264,-29,21,1,23218,12174,-3046,-26,-46,-14
2822,17920,-18970,-8,35,-6,1366,32582,-13648,18,-70,-10,10130,3078,-4262,-22,20,1,23206,12122,-3040,-30,-52,-14
2420,18330,-19048,-30,13,-26,1340,32476,-13570,15,-71,-9,10156,3144,-4106,-16,13,2,23220,12134,-3042,-29,-51,-13
2532,18074,-19150,-53,-14,-27,1368,32426,-13684,42,-77,-9,10322,3156,-4134,-22,18,-2,23256,12104,-3090,-27,-53,-10
2606,18238,-19150,-51,-21,-14,1416,32556,-13732,44,-65,-12,10338,3134,-4154,-16,27,-4,23254,12152,-3056,-25,-51,-10
2654,18042,-19242,-59,-24,-3,1310,32672,-13724,36,-47,-19,10284,3228,-4052,-12,31,-2,23214,12170,-3046,-28,-47,-6
2610,18120,-19184,-35,-6,-2,1300,32712,-13698,24,-55,-13,10228,3262,-4172,-13,37,-4,23110,12108,-3002,-33,-52,-7
2740,18088,-19180,-36,6,-4,1298,32694,-13576,27,-51,-7,10086,3294,-4094,-16,36,-3,23214,12060,-3042,-37,-59,-10
2654,18122,-19140,-18,15,-7,1264,32572,-13580,32,-63,-1,10210,3260,-4112,-19,30,1,23240,11902,-3102,-25,-47,-6
2692,18174,-19168,-33,7,-3,1426,32690,-13668,39,-68,1,10132,3188,-4046,-26,30,3,23128,12154,-2978,-4,-38,-1
2814,18050,-19122,-40,-14,7,1340,32650,-13712,30,-52,-7,10124,3232,-4006,-28,27,4,23096,12284,-2992,-21,-44,-9
2780,18160,-19126,-30,-24,22,1340,32618,-13576,18,-53,-12,10228,3294,-4004,-29,29,4,23138,12092,-3170,-32,-54,-14
2792,18042,-19064,-40,-41,32,1278,32670,-13546,17,-53,-10,10164,3302,-4070,-33,35,3,23130,12146,-3030,-27,-51,-15
2834,17948,-19090,-25,-47,40,1304,32500,-13696,15,-54,-13,10152,3224,-4138,-35,41,1,23072,12106,-3028,-30,-58,-15
2878,17930,-19106,-10,-31,35,1502,32590,-13676,38,-55,-15,10074,3272,-4190,-33,42,4,23166,12108,-3118,-27,-74,-16
2758,18122,-19094,8,-13,27,1364,32767,-13694,13,-37,-21,10130,3168,-4156,-36,36,3,23300,12078,-3106,-26,-63,-15
2870,18122,-19160,-16,-16,18,1256,32510,-13456,1,-47,-20,10088,3124,-4128,-30,35,3,23296,12096,-3126,-13,-46,-13
2840,18132,-19188,-8,-2,15,1494,32526,-13674,21,-56,-12,10106,3096,-4078,-23,38,2,23210,12214,-3024,-19,-40,-16
2794,18206,-19166,-20,6,16,1486,32630,-13630,11,-49,-12,10068,3188,-4020,-19,41,0,23296,12106,-3172,-29,-45,-18
2838,18192,-19224,-34,1,19,1394,32432,-13650,-7,-41,-17,10062,3208,-4070,-19,40,1,23324,11994,-3104,-21,-43,-20
2806,18066,-19258,-43,-10,22,1446,32312,-13764,7,-48,-15,10102,3220,-4010,-20,36,0,23320,12088,-3026,-13,-29,-18
2872,17996,-19092,-28,1,23,1372,32378,-13726,32,-47,-7,10032,3194,-3972,-16,35,1,23210,12248,-3078,-10,-25,-17
2912,18032,-19202,-26,10,18,1344,32568,-13538,30,-53,-8,10144,3156,-4114,-22,35,-2,23150,12230,-2992,-20,-32,-14
2862,18206,-19032,-17,23,8,1334,32486,-13572,23,-48,-9,10096,3228,-4102,-25,41,-3,23194,12082,-3076,-26,-29,-14
2772,18278,-19040,-34,20,-1,1302,32350,-13598,42,-58,-7,10006,3170,-4082,-27,44,-3,23192,12138,-3038,-15,-25,-10
2830,18224,-19052,-56,1,-3,1334,32730,-13702,61,-60,-7,10048,3096,-4120,-22,34,0,23150,12176,-2990,-18,-29,-13
2890,18092,-19050,-54,-5,3,1158,32767,-13620,23,-46,-10,10084,3216,-3918,-13,23,1,23128,12116,-3080,-25,-42,-13
2850,18084,-19016,-33,-6,9,1168,32604,-13674,5,-57,-13,10054,3250,-3914,-15,20,3,23186,12174,-3128,-19,-51,-10
2982,18030,-19040,-30,0,10,1360,32542,-13612,24,-59,-11,10156,3268,-4088,-25,26,5,23228,12196,-3016,-19,-37,-8
2912,18152,-19020,-8,14,8,1328,32648,-13770,25,-48,-11,9986,3262,-3978,-30,26,3,23142,12108,-3150,-28,-28,-8
2962,18200,-19044,-15,16,6,1258,32536,-13598,13,-51,-12,10146,3304,-4036,-26,14,4,23146,12128,-3002,-21,-36,-5
2636,18248,-18918,-17,17,5,1364,32492,-13648,29,-51,-13,10176,3256,-4074,-36,22,6,23216,12064,-3124,-24,-40,-8
2556,18344,-19090,-54,3,-7,1430,32744,-13706,32,-45,-13,10116,3172,-4114,-37,30,8,23236,12112,-3030,-16,-33,-9
2624,18196,-19216,-63,-17,-12,1326,32574,-13640,9,-42,-17,10152,3150,-4186,-34,26,9,23134,12166,-3054,-21,-29,-11
2846,18106,-19308,-58,-12,-3,1294,32558,-13608,7,-52,-14,10230,3148,-4158,-27,17,10,23104,12070,-3064,-23,-36,-12
2928,18044,-19330,-29,4,9,1254,32492,-13666,3,-60,-11,10202,3246,-4158,-22,13,10,23116,12112,-3120,-13,-44,-9
2674,18182,-19020,-20,7,19,1328,32586,-13700,7,-60,-11,10156,3258,-4206,-35,24,11,23200,12238,-3072,-8,-47,-9
2464,18144,-18998,-25,52,7,1266,32510,-13624,5,-55,-12,10152,3136,-4286,-37,34,6,23168,12148,-3036,-16,-49,-10
2638,18508,-19050,-44,30,-8,1300,32478,-13674,14,-66,-10,10084,3140,-4152,-23,42,2,23176,12094,-3120,-28,-41,-14
2808,18050,-19062,-88,13,-17,1318,32434,-13554,20,-56,-8,10132,3230,-4120,-23,41,0,23082,12032,-3064,-29,-26,-14
2856,18008,-19138,-55,37,-16,1176,32404,-13560,31,-62,-5,10122,3206,-4094,-23,35,-1,23098,12016,-3040,-22,-44,-13
2822,17928,-19140,-72,22,-9,1320,32682,-13604,48,-70,-3,10048,3242,-3988,-21,27,-1,23228,12156,-3106,-12,-54,-11
2688,17886,-19094,-30,42,-9,1368,32767,-13604,28,-65,-8,10150,3192,-4064,-36,28,2,23142,12146,-3096,-15,-32,-9
2656,18238,-19016,-37,39,-13,1332,32666,-13570,12,-67,-13,10116,3112,-3980,-40,31,4,22994,12242,-2978,-23,-41,-12
2864,18080,-19218,-50,27,-17,1364,32576,-13546,7,-66,-13,10102,3120,-4056,-38,34,3,23122,12216,-3070,-28,-62,-11
2642,18288,-19060,-29,42,-19,1264,32586,-13648,-5,-68,-15,9994,3148,-4094,-35,33,4,23218,12090,-3076,-32,-54,-10
2588,18208,-19132,-61,38,-19,1410,32348,-13542,-4,-75,-14,10002,3088,-4138,-28,26,3,23176,12134,-3102,-27,-52,-9
2574,18204,-19136,-54,38,-16,1404,32470,-13790,30,-62,-12,10098,3132,-4092,-20,18,3,23120,12186,-3156,-26,-61,-8
2772,18184,-19244,-76,21,-13,1258,32570,-13528,30,-57,-6,10154,3178,-4030,-20,18,5,23256,12102,-3060,-27,-59,-7
2836,18100,-19194,-43,35,-7,1344,32672,-13646,19,-72,-3,10152,3188,-4092,-28,25,7,23288,12156,-3100,-22,-56,-6
2664,18134,-19098,-45,41,1,1502,32614,-13572,20,-70,0,10048,3222,-4124,-35,33,8,23232,12294,-3158,-17,-43,-4
2756,18146,-18972,-56,21,3,1444,32592,-13726,24,-62,1,9978,3130,-4252,-34,29,10,23086,12174,-3012,-34,-42,-7
2734,18008,-18874,-46,23,4,1368,32552,-13644,20,-58,-2,10082,3060,-4122,-23,18,8,23140,12206,-3068,-30,-56,-9
2654,18208,-18932,-48,14,3,1364,32422,-13690,17,-53,-3,10078,3072,-4114,-15,19,7,23202,12158,-3114,-31,-46,-10
2780,17940,-18974,-70,-7,1,1352,32580,-13748,28,-52,-2,10162,3184,-4130,-15,21,5,23144,12126,-3076,-34,-34,-12
2670,17894,-19036,-45,-3,-5,1246,32632,-13668,26,-52,2,10184,3170,-4114,-21,25,1,23158,12146,-3100,-25,-48,-11
2704,17926,-18906,-43,-11,-9,1396,32568,-13650,19,-53,3,10138,3138,-4106,-19,31,-3,23198,12132,-3184,-34,-43,-11
2686,18018,-19006,-39,-32,-10,1462,32660,-13634,15,-51,2,10046,3234,-4150,-21,29,-3,23104,12054,-2984,-37,-42,-8
2732,17658,-19132,-34,-21,-9,1454,32650,-13562,11,-44,-2,10058,3230,-4046,-26,19,2,23212,12148,-3044,-33,-47,-8
2752,18074,-19128,5,-5,-11,1436,32514,-13528,7,-49,-4,10072,3174,-4076,-25,11,5,23234,12042,-3050,-34,-42,-10
2580,18072,-19138,-5,7,-21,1468,32496,-13572,7,-52,-7,10164,3102,-4126,-16,16,4,23140,12016,-3082,-28,-33,-9
2536,18308,-19254,-17,13,-26,1364,32478,-13628,8,-52,-7,10158,3206,-4136,-17,22,-1,23090,12068,-3048,-34,-39,-12
2728,18188,-19290,-40,-9,-18,1284,32420,-13600,12,-55,-10,10156,3250,-4144,-26,21,1,23190,12068,-3068,-32,-54,-11
2604,18150,-19150,-41,-4,-10,1286,32500,-13724,27,-53,-8,10192,3130,-4116,-33,21,1,23174,11984,-3136,-30,-51,-9
2606,18234,-19116,-54,-8,-6,1260,32608,-13656,33,-51,-6,10162,3100,-4214,-28,28,0,23142,12094,-3128,-22,-48,-5
2820,18004,-19144,-60,-21,-4,1300,32572,-13580,17,-51,-4,10074,3086,-4138,-21,29,-1,23262,12114,-3100,-27,-38,-9
2936,17842,-19014,-43,-5,-8,1216,32526,-13526,21,-56,-5,10022,3128,-4132,-11,25,2,23206,12076,-3066,-26,-35,-9
2816,18016,-19078,-15,19,-12,1338,32580,-13550,28,-60,-1,10090,3202,-4146,-11,18,9,23126,12100,-3010,-25,-40,-11
2610,18250,-19022,-26,2,-18,1312,32592,-13614,24,-62,-3,10116,3238,-4050,-14,19,12,23124,12042,-3098,-19,-47,-11
2590,18042,-19028,-56,-22,-17,1392,32610,-13680,21,-61,-9,10054,3288,-4098,-13,18,11,23184,12160,-3070,-17,-52,-12
2798,17984,-19032,-49,-25,-3,1318,32498,-13590,17,-56,-13,10152,3170,-4128,-28,25,5,23182,12168,-3038,-25,-46,-15
2876,18062,-19204,-35,-22,9,1228,32514,-13432,17,-62,-13,10146,3102,-4034,-22,33,4,23212,12060,-3144,-20,-53,-12
2792,18030,-19062,-23,1,15,1412,32488,-13700,39,-74,-14,10170,3184,-4086,-18,33,3,23230,12138,-3046,-18,-52,-8
2454,18222,-19114,-24,12,14,1468,32676,-13592,32,-57,-21,10138,3210,-4134,-17,26,9,23180,12162,-3006,-18,-43,-10
2702,18062,-19134,-67,-30,4,1172,32664,-13540,-4,-55,-27,10132,3342,-4148,-14,23,16,23144,12188,-3126,-14,-57,-10
2702,18060,-19144,-44,-17,6,1366,32366,-13520,-3,-75,-24,10156,3366,-4196,-22,20,18,23188,12168,-3100,-21,-53,-12
2770,17974,-19224,-58,-15,13,1274,32292,-13518,17,-72,-18,10254,3302,-4190,-28,27,18,23180,12094,-3124,-27,-44,-13
2870,17868,-19208,-28,-5,18,1296,32500,-13568,29,-76,-12,10176,3206,-4074,-34,35,16,23222,12112,-3024,-27,-45,-12
2648,18102,-19148,-16,10,18,1252,32452,-13606,40,-76,-9,10132,3170,-4156,-37,35,13,23168,12006,-3084,-26,-46,-13
2570,18044,-19122,-29,14,19,1378,32624,-13624,58,-81,-8,10124,3104,-4078,-36,36,9,23144,12060,-3158,-23,-43,-10
2568,18240,-19132,-34,3,22,1308,32767,-13688,33,-69,-21,10084,3106,-4080,-34,30,4,23138,11990,-3116,-22,-37,-8
2638,18002,-19026,-53,-2,20,1228,32732,-13652,6,-76,-33,10088,3070,-4204,-22,33,0,23092,12030,-3078,-13,-45,-6
2616,18152,-18964,-35,11,7,1374,32500,-13580,-1,-72,-41,10066,3182,-4148,-18,33,0,23202,12248,-3150,-11,-48,-4
2710,18012,-18990,-46,3,-1,1196,32354,-13576,9,-65,-42,10020,3196,-4132,-19,31,3,23144,12160,-3052,-18,-44,-4
2688,18074,-18986,-34,6,-5,1216,32506,-13474,23,-65,-35,9984,3152,-4208,-20,32,6,23138,12164,-3042,-25,-40,-7
2682,17980,-19080,-36,-1,1,1228,32620,-13586,36,-60,-29,9944,3264,-4136,-21,30,9,23168,12072,-3032,-32,-47,-9
2642,18094,-19018,-27,-8,9,1262,32580,-13692,35,-61,-28,10106,3190,-4194,-28,26,6,23208,12120,-3028,-22,-46,-8
2804,17968,-18994,-37,-11,8,1174,32712,-13614,22,-53,-27,10132,3152,-4124,-21,34,1,23234,12160,-3160,-19,-41,-8
2818,18100,-18988,-11,9,11,1324,32678,-13834,-6,-65,-22,10062,3254,-4072,-13,30,4,23200,12114,-3162,-17,-37,-2
2818,18152,-19116,-32,0,16,1320,32498,-13522,-15,-46,-19,10178,3236,-4134,-18,24,8,23146,12204,-3118,-21,-39,0
2786,18078,-19094,-16,8,17,1252,32258,-13702,11,-60,-16,10178,3246,-4226,-24,30,9,23148,12208,-3126,-26,-44,3
2640,18230,-18974,-34,2,3,1584,32444,-13728,20,-68,-16,10142,3310,-4258,-25,28,4,23236,12176,-3082,-30,-47,1
2716,17982,-19040,-56,-8,-11,1332,32386,-13558,14,-37,-15,10096,3222,-4162,-36,33,-1,23266,12126,-3088,-26,-41,1
2822,17986,-19038,-47,-3,-13,1146,32282,-13568,34,-50,-5,10166,3092,-4258,-38,38,-5,23174,12202,-3086,-25,-36,-2
2786,17926,-19162,-39,6,-12,1414,32552,-13684,62,-63,3,9982,3068,-4066,-19,35,-9,23182,12154,-3072,-32,-39,-7
2756,18066,-19030,-28,22,-9,1272,32742,-13784,32,-43,1,9964,3240,-4034,-12,31,-2,23134,12098,-3130,-33,-36,-8
2632,18200,-19282,-37,26,-7,1144,32438,-13534,19,-53,0,9934,3312,-4132,-15,19,3,23176,12018,-3140,-32,-40,-10
2682,18124,-19152,-48,18,-2,1424,32540,-13702,37,-61,6,10024,3366,-4062,-26,15,5,23142,12030,-3138,-27,-36,-11
2710,18078,-19070,-51,17,-5,1374,32620,-13774,24,-42,-3,10136,3284,-4078,-40,18,8,23096,12122,-3094,-15,-37,-8
2764,17916,-19084,-59,11,-8,1256,32628,-13592,14,-36,-11,10232,3160,-3976,-54,23,4,23102,12178,-3140,-13,-45,-7
2618,17984,-18974,-35,21,-13,1264,32650,-13484,19,-48,-11,10258,3060,-4094,-45,30,2,23130,12180,-3070,-21,-42,-9
2500,18072,-19106,-42,7,-15,1346,32542,-13476,11,-47,-11,10124,3100,-4122,-36,30,-2,23112,12098,-3158,-26,-46,-11
2740,17914,-19132,-45,-4,-3,1388,32456,-13552,18,-47,-14,9964,3148,-4080,-36,22,-1,23200,12072,-3174,-12,-50,-8
2786,18036,-19150,-20,9,10,1394,32412,-13634,20,-42,-22,10124,2992,-4108,-30,7,0,23178,12212,-3038,-14,-47,-7
2700,18174,-19138,-15,25,13,1396,32428,-13592,22,-40,-25,10120,3168,-4226,-20,13,5,23252,12242,-3106,-10,-53,-7
2582,18240,-19100,-25,22,8,1298,32504,-13594,32,-42,-18,10062,3198,-4202,-23,17,6,23264,12312,-3146,-8,-36,-9
2684,18070,-19054,-47,9,1,1278,32450,-13444,40,-48,-8,10054,3216,-4180,-22,21,8,23026,12154,-3094,-31,-29,-17
2774,18102,-19108,-45,13,-1,1354,32566,-13658,45,-61,-4,10154,3216,-4248,-21,22,10,23026,12102,-3080,-19,-58,-17
2976,18020,-19250,-49,26,4,1366,32608,-13644,41,-48,-5,10108,3318,-4120,-11,28,6,23136,12052,-3028,-20,-54,-19
2802,18050,-19198,-21,63,9,1292,32668,-13692,33,-53,-5,10122,3274,-4058,-20,35,5,23142,12046,-3124,-12,-41,-16
2552,18310,-19102,-28,54,6,1330,32767,-13732,20,-52,-6,10080,3180,-4208,-24,39,6,23018,12130,-3088,-8,-44,-12
2552,18186,-19066,-69,29,-5,1320,32716,-13670,1,-48,-8,10102,3268,-4168,-18,31,7,23040,12246,-3118,-19,-52,-10
2836,17822,-19088,-82,23,-17,1266,32566,-13688,10,-52,-8,10122,3346,-4184,-25,20,12,23118,12208,-3060,-25,-62,-7
2952,17786,-19038,-49,51,-20,1426,32636,-13672,17,-51,-12,10156,3274,-4198,-31,22,11,23314,12154,-3056,-27,-70,-8
2512,18012,-19026,-45,48,-23,1278,32638,-13712,5,-42,-18,10258,3250,-4242,-36,32,9,23334,12110,-3210,-25,-62,-6
2522,17938,-19114,-52,27,-23,1196,32460,-13554,8,-49,-18,10138,3188,-4186,-40,43,5,23182,12182,-3144,-24,-46,-6
2576,18030,-19142,-46,15,-20,1260,32606,-13630,11,-58,-17,9988,3210,-4140,-36,35,7,23148,12048,-3144,-37,-47,-9
2582,17982,-19154,-43,17,-18,1312,32640,-13674,-2,-55,-23,10076,3208,-4138,-34,28,8,23186,12080,-3132,-30,-67,-11
2478,18060,-19128,-35,32,-10,1336,32568,-13744,-15,-55,-32,9986,3204,-4136,-32,28,10,23212,12228,-3122,-21,-48,-8
2450,18034,-19042,-47,19,-5,1234,32470,-13636,-17,-50,-31,9986,3192,-4132,-28,29,9,23168,12128,-3044,-24,-40,-8
2410,17962,-18902,-47,13,0,1210,32398,-13544,-3,-57,-23,9976,3242,-4096,-30,32,10,23154,12160,-3106,-17,-44,-7
2814,17888,-19010,-53,-2,-1,1260,32508,-13494,30,-62,-12,9940,3246,-4172,-29,31,12,23140,12298,-3064,-16,-47,-4
