x_90d_tur,,,,,,,,,
Module: E0:5A:1B:76:51:80 (05),,,,,,,,,
t(us),ax,ay,az,gx,gy,gz,y,p,r
28672157,927,32767,-11418,-284,-110,-83,-1.334645,2.366548,2.023965
28687784,-322,32767,-11314,-206,-68,-28,-1.32868,2.369588,2.014643
28703410,661,32767,-12430,-86,-25,30,-1.32382,2.371004,2.007116
28719039,285,32767,-12886,-16,-7,10,-1.321823,2.371112,2.004589
28734665,154,32767,-12428,88,-63,-21,-1.319291,2.37205,2.002348
28750291,-506,32767,-12202,36,-145,-21,-1.318839,2.373077,2.002429
28765916,764,32767,-11706,-189,-150,-17,-1.318869,2.375319,2.001204
28781542,-491,32767,-11692,-108,-88,26,-1.318048,2.37617,1.998374
28797168,-616,32767,-12156,17,-51,45,-1.316293,2.37683,1.994527
28812794,354,32767,-12066,102,-25,62,-1.316006,2.3765,1.994363
28828421,121,32767,-12090,81,11,8,-1.315622,2.376306,1.994254
28844048,-373,32767,-11618,-98,12,-69,-1.311837,2.37689,1.991718
28871799,-662,32767,-11130,-293,-33,-48,-1.311837,2.37689,1.991718
28887425,-495,32767,-11892,-81,-105,73,-1.29885,2.379975,1.975601
28903052,-122,32767,-12206,-58,-125,23,-1.299649,2.379927,1.973607
28918679,-535,32767,-12192,-67,-93,-49,-1.300417,2.380553,1.973134
28934306,303,32767,-12210,30,24,-12,-1.298952,2.382149,1.970984
28949932,-152,32767,-12232,42,108,-34,-1.297222,2.382251,1.970081
28965558,925,32767,-12054,-144,61,-44,-1.290934,2.382337,1.966239
28981183,858,32767,-11776,-249,-67,-20,-1.288077,2.382754,1.962952
28996810,870,32767,-11716,-169,-119,26,-1.285879,2.384015,1.955833
29012437,344,32767,-11616,-69,-82,-1,-1.2863,2.384308,1.954894
29028062,-991,32767,-11046,69,-35,-20,-1.285894,2.384819,1.954049
29043688,265,32767,-11380,168,-35,18,-1.285004,2.385089,1.953954
29059315,871,32767,-12574,170,11,16,-1.28538,2.385042,1.955038
29074941,212,32767,-12726,0,88,-18,-1.284837,2.384755,1.956576
29090567,238,32767,-12464,-63,60,-40,-1.282588,2.384921,1.955194
29106192,-616,32767,-12108,-165,-41,-68,-1.277114,2.386621,1.949399
29121818,-59,32767,-11542,-135,-146,-38,-1.277023,2.38763,1.948021
29137444,769,32767,-11302,96,-193,81,-1.27878,2.388086,1.948106
29153070,678,32767,-11588,203,-159,85,-1.28576,2.387666,1.95249
29168696,690,32767,-11862,83,-76,30,-1.288919,2.387376,1.955227
29184321,-404,32767,-12280,-123,14,-83,-1.289438,2.387673,1.955796
29199946,640,32767,-12486,-350,66,-167,-1.286451,2.388554,1.95276
29215572,-225,32767,-12238,-328,19,-92,-1.276826,2.391151,1.94244
29231199,121,32767,-12248,57,-115,-22,-1.274976,2.392639,1.939268
29246826,569,32767,-11010,56,-198,54,-1.278641,2.39246,1.942061
29262452,802,32767,-10590,-144,-165,43,-1.284473,2.392519,1.944542
29278078,-627,32767,-11432,-286,-102,-18,-1.285131,2.392504,1.94296
29293705,-865,32767,-11102,-421,-98,-55,-1.282761,2.393339,1.935952
29309333,-469,32767,-11570,-273,-5,-22,-1.280666,2.393922,1.931523
29324960,-594,32767,-11744,-318,40,-128,-1.275196,2.394448,1.923993
29340586,-897,32767,-11846,-322,-72,-204,-1.268343,2.397535,1.915961
29356213,78,32767,-11654,-176,-121,-127,-1.266912,2.399556,1.913594
29371839,-827,32767,-11708,-278,-50,-11,0.236262,0.176095,-1.371367
29387465,310,32767,-11416,-310,19,6,-1.266243,2.400784,1.908363
29403090,574,32767,-11052,-363,-34,6,-1.262255,2.399711,1.90136
29418716,-820,32767,-10746,-338,-116,-2,-1.261303,2.399548,1.897979
29434342,-510,32767,-10812,-186,-108,-15,-1.261647,2.399662,1.893404
29449968,-537,32767,-10630,-221,-94,-5,-1.262578,2.399856,1.892345
29465595,-881,32767,-10216,-359,-82,-12,-1.261755,2.39965,1.884698
29481222,-865,32767,-10274,-662,-125,-27,-1.25927,2.399876,1.878727
29496849,-37,32767,-10538,-951,-122,-56,-1.25637,2.39993,1.87156
29512476,-450,32767,-10816,-973,-123,-97,-1.247727,2.401159,1.853735
29528103,846,32767,-10722,-744,-110,-81,-1.243742,2.402068,1.845341
29543729,432,32767,-10464,-298,-34,23,-1.2402,2.402958,1.83491
29559356,856,32767,-9858,-72,77,70,-1.240626,2.402074,1.833579
29574983,-649,32767,-8842,-295,54,17,-1.235874,2.398636,1.827471
29590610,441,32767,-8954,-720,-35,-13,-1.231476,2.398147,1.820989
29606237,-200,32767,-9148,-1112,-42,-91,-1.224829,2.398209,1.811889
29621863,778,32767,-9180,-1495,-128,-226,-1.20469,2.400499,1.787358
29637490,588,32767,-9044,-1446,-203,-201,-1.19281,2.402575,1.773506
29653116,619,32767,-8628,-1108,-270,-49,-1.175804,2.40576,1.750698
29668743,-952,32767,-8076,-643,-230,160,-1.175218,2.405663,1.744063
29684369,234,32767,-7524,-263,-14,296,-1.183461,2.40084,1.739187
29699996,217,32736,-7402,-406,238,223,-1.179899,2.393473,1.733936
29715622,28,31914,-7094,-990,320,10,-1.165216,2.39074,1.7256
29731248,-938,32767,-6998,-1827,152,-417,-1.140167,2.390062,1.711814
29746874,-262,32767,-6592,-2180,-170,-385,-1.063423,2.397357,1.671922
29762500,-769,32767,-6830,-1378,-152,-58,-0.985642,2.402923,1.636618
29778126,425,32767,-6886,-888,-41,141,-0.964871,2.402078,1.627542
29793752,987,32767,-5966,-942,66,14,-0.933343,2.397945,1.614952
29821381,568,32767,-4638,-664,90,-104,-0.933343,2.397945,1.614952
29837007,951,32767,-4368,-785,85,-48,-0.829341,2.397372,1.588209
29852633,157,32767,-4442,-1066,-14,-35,-0.764235,2.396564,1.574451
29868260,780,32767,-4602,-1337,-94,-158,-0.715518,0.745409,1.565514
29883886,-315,32767,-4092,-1500,-68,-232,-0.568831,0.743649,1.544585
29899512,703,32767,-3760,-1583,-41,-211,-0.459868,0.742166,1.532258
29915138,-688,32767,-2746,-1662,-86,-121,-0.168486,0.740022,1.506411
29930764,-41,32767,-1304,-1477,-264,35,0.193921,0.74181,1.481984
29946390,724,32767,-2876,-1024,-236,22,0.353383,0.743467,1.474186
29962016,-894,32384,-3070,-1051,95,25,0.593146,0.746464,1.463399
29977642,-902,32192,-1680,-1416,241,-34,0.687472,0.747574,1.454633
29993268,-451,31864,-784,-1688,120,-47,0.881382,0.748754,1.427042
30008893,389,32767,-1340,-2123,-112,-139,0.978663,0.749094,1.411343
30024518,292,32767,-790,-2267,-188,31,1.172394,0.749794,1.3767
30040144,-567,32767,-598,-1771,-97,187,1.242614,0.751875,1.359675
30055770,4,32767,-288,-1203,-9,87,1.344664,0.759347,1.328332
30071396,-877,29960,720,-814,35,-73,1.362715,0.760076,1.323831
30087021,598,28400,1348,-1099,141,-114,1.378302,0.760673,1.319354
30102646,109,28058,758,-1760,250,-124,1.401495,0.761755,1.298882
30118272,566,31116,8,-2390,238,-220,1.41247,0.761984,1.281157
30133898,174,32767,926,-2422,76,-197,1.446002,0.759605,1.239028
30149525,267,32767,1488,-1813,-69,21,1.465,0.758859,1.22098
30165152,652,30976,2096,-1324,-108,148,1.497252,0.762446,1.198693
30180778,684,28328,3996,-934,-139,214,1.519801,0.770351,1.186429
30196404,715,26238,4974,-970,-231,313,1.528934,0.775197,1.182013
30212038,117,26246,3204,-1408,-505,99,1.550495,0.787165,1.170899
30227664,-298,29114,1594,-1820,-487,-47,1.569316,0.79245,1.164556
30243290,-299,31068,1544,-1710,-230,-85,1.606439,0.798864,1.149057
30258917,821,30462,2468,-1410,-41,-44,1.619388,0.79994,1.141252
30274544,91,28084,3846,-1129,24,113,1.634758,0.802177,1.127859
30290170,75,24736,5050,-1156,-29,74,1.641783,0.807692,1.114161
30305796,570,25350,4978,-1496,-147,-171,1.646239,0.810483,1.105788
30321421,-534,26054,3968,-1486,124,-252,1.658816,0.812111,1.087222
30337048,694,26654,3942,-1500,235,-246,1.662326,0.811136,1.077306
30352674,-939,27450,5220,-1495,64,-177,1.668167,0.808768,1.056658
30368299,110,26520,6038,-1150,-117,-26,1.672939,0.808915,1.04799
30383925,-903,24222,5920,-975,-255,51,1.684704,0.813869,1.038639
30399552,-305,23792,5116,-958,-161,47,1.690704,0.818051,1.03548
30415179,21,24816,4512,-1275,-12,-120,1.704338,0.826,1.020183
30430805,-787,24790,5608,-1168,-48,-90,1.708478,0.82676,1.013425
30446430,-414,23602,5492,-959,-266,37,1.713209,0.828787,1.008823
30462056,855,22668,4830,-879,-294,1,1.725213,0.837051,1.005079
30477683,52,23180,4842,-1108,-169,36,1.731473,0.841446,1.004049
30493308,-894,23394,5308,-1274,81,-57,1.738292,0.848353,0.994029
30508934,234,23864,5672,-1398,187,-197,1.739941,0.849133,0.985937
30524560,855,24032,5750,-1297,53,-98,1.743517,0.848572,0.968255
30540186,-748,22274,5872,-1164,47,45,1.747682,0.854866,0.947072
30555813,-139,21198,6340,-1135,51,64,1.747682,0.854866,0.947072
30571440,-909,21344,5928,-1135,42,61,1.747626,0.857861,0.939372
30587066,-344,21480,5928,-1142,6,28,1.748588,0.863702,0.924517
30602691,-207,21128,6142,-1102,-124,-48,1.752287,0.869507,0.912833
30618317,-901,20712,5968,-1187,-163,-4,1.755915,0.87262,0.90869
30633943,-822,20216,5294,-1296,-8,47,1.761452,0.880016,0.89837
30649569,579,20444,6254,-1523,233,-100,1.76211,0.883635,0.878355
30665195,-754,20488,6574,-1268,206,-112,1.76252,0.883446,0.86762
30680822,456,18716,6694,-869,-186,-22,1.765867,0.886566,0.856398
30696448,-485,17854,6394,-1105,-374,26,1.769151,0.891141,0.854654
30712074,26,18754,5598,-1304,-235,-97,1.77635,0.902537,0.848589
30727700,-583,20318,5704,-1163,336,-145,1.779687,0.905735,0.843276
30743325,793,19984,6414,-597,501,-94,1.781147,0.903721,0.82963
30758951,-340,18006,5992,-106,93,-8,1.781741,0.902438,0.8277
30786708,-75,16424,8020,-28,-232,-5,1.793094,0.916156,0.851464
30802333,789,17426,6768,-180,-209,-81,1.796513,0.920377,0.856861
30817959,-161,18640,6130,-123,-29,-78,1.800466,0.923703,0.862367
30833586,375,19078,5466,192,15,-16,1.807225,0.927967,0.874103
30849212,373,18412,4926,422,101,16,1.810471,0.930107,0.882889
30864839,-798,18076,7808,415,15,25,1.815875,0.934246,0.901817
30880466,-36,16288,8916,122,-399,39,1.822192,0.941018,0.919397
30896092,-3,16688,7340,-84,-229,34,1.825158,0.94591,0.92648
30911718,47,19652,5148,-138,50,-6,1.829011,0.952976,0.934737
30927344,-79,20938,4050,248,295,51,1.830797,0.954109,0.937855
30942970,239,20032,4144,578,244,76,1.834418,0.954621,0.951513
30958596,873,18780,6456,752,146,131,1.83654,0.95559,0.961367
30974221,-161,17010,8988,366,-189,93,1.839956,0.96001,0.980993
30989846,870,17696,6996,43,-161,-30,1.84225,0.963122,0.988437
31005472,552,19710,5462,-173,152,-100,1.846875,0.966676,0.997741
31021098,-439,20042,5696,25,142,13,1.850266,0.966264,1.001961
31036725,-697,20096,6152,171,-16,41,1.850266,0.966264,1.001961
31052352,-928,19202,6990,225,-168,58,1.857105,0.969958,1.019515
31067978,647,18718,6426,60,-293,24,1.860446,0.9725,1.027564
31083605,-919,18344,5850,-130,-189,30,1.867297,0.978132,1.041639
31099231,487,19366,5748,-174,29,31,1.869349,0.98045,1.045476
31114857,-215,19550,6160,-22,124,4,1.870913,0.982285,1.048357
31130483,557,20016,6354,66,-99,-55,1.873557,0.98295,1.053849
31146109,-978,19110,6262,95,-232,-69,1.877349,0.98361,1.060518
31161736,-140,18362,5810,10,-197,-70,1.886069,0.986093,1.076563
31177361,938,18640,5650,-128,-14,-39,1.889377,0.987316,1.082372
31192986,157,19310,5868,-165,276,-3,1.891358,0.988399,1.085115
31208613,-721,19366,6628,-13,303,46,1.89006,0.987776,1.082639
31224240,416,18574,7382,-31,9,41,1.887946,0.987205,1.080264
31239866,-932,18754,6610,-247,-415,-28,1.010316,-0.687754,0.308025
31255492,65,19424,5518,-175,-336,-19,1.89514,0.99311,1.092284
31271117,473,18850,5466,2,-83,3,1.902279,0.996914,1.104695
31296846,-251,19054,7218,27,158,26,1.90378,0.998037,1.110046
31312472,-721,18196,7478,-55,-139,-5,1.903983,0.998403,1.110964
31328098,-283,18718,6228,-177,-268,-66,1.905623,0.999612,1.113909
31343725,282,19544,4654,-104,-141,-40,1.911528,1.001928,1.122916
31359352,453,19286,4828,45,97,4,1.914106,1.002634,1.127436
31374977,301,19150,6270,180,248,-4,1.91586,1.002643,1.132088
31390604,-964,18128,7594,48,115,-31,1.915311,1.001265,1.133099
31406231,871,18438,7266,-133,-161,-100,1.915595,1.000979,1.133454
31421856,-863,19476,6202,-131,-306,-97,1.920166,1.001768,1.13945
31437482,139,19892,5408,21,-233,14,1.924001,1.002638,1.145519
31453109,420,19630,5314,132,-71,59,1.929567,1.005095,1.157511
31468736,-873,19142,5808,130,35,73,1.931015,1.006274,1.161997
31484363,-478,18332,7044,41,-25,14,1.931878,1.007864,1.167175
31499989,306,18744,6490,-29,-91,-50,1.933197,1.00887,1.170579
31515616,252,19040,5836,8,-72,-44,1.934545,1.009133,1.173007
31531241,852,19100,5730,41,26,-29,1.937656,1.009406,1.178739
31546867,-840,19640,6156,70,37,31,1.939218,1.009455,1.182484
31562494,-560,19260,6990,85,-41,51,1.939575,1.009923,1.184022
31578121,187,18800,7288,17,-138,28,1.940135,1.010727,1.186337
31593748,-628,18886,6904,-85,-187,-24,1.942068,1.012445,1.191286
31609374,834,19012,5700,-59,-54,-10,1.944845,1.013455,1.195677
31625001,-212,19094,5900,-29,37,19,1.945644,1.013794,1.197079
31640626,53,19282,6394,28,-43,10,1.945986,1.014282,1.19859
31656252,984,19210,6442,46,-194,7,1.947127,1.014745,1.201056
31671878,-736,19332,5872,10,-194,-21,1.03327,-1.925924,-2.086226
31687503,-647,19554,5314,39,30,-9,1.954276,1.016668,1.215764
31703128,338,19064,5744,37,223,-13,1.954109,1.016106,1.215468
31718754,-439,18932,6380,11,152,-9,1.953081,1.015302,1.213358
31734380,99,19046,7518,-58,-249,-50,1.952354,1.01454,1.211481
31750006,839,19382,6378,-24,-421,-62,1.957108,1.015522,1.219616
31765632,-411,19642,5452,65,-284,-16,1.961117,1.016284,1.226878
31781258,-759,19260,5524,64,-53,7,1.966642,1.017703,1.238421
31808718,66,19136,6732,8,101,-12,1.966642,1.017703,1.238421
31824345,-983,19072,6314,-50,-35,-10,1.966161,1.016952,1.237591
31839971,810,19052,6160,-73,-58,-18,1.966687,1.017211,1.238251
31855598,34,19256,6356,-70,-6,-40,1.967083,1.017318,1.238577
31871224,-462,19616,6366,27,0,-40,1.968059,1.01653,1.238765
31886851,680,19454,6624,98,-93,-10,1.968808,1.016105,1.239889
31902478,262,19150,6694,35,-203,-13,1.971583,1.016451,1.245652
31918104,-369,19002,6404,-71,-219,-22,1.973369,1.016927,1.249237
31933731,-726,19618,6184,-99,-113,0,1.976522,1.018233,1.25479
31949356,570,19370,5926,40,45,13,1.976788,1.018193,1.255158
31964982,-452,19300,6208,51,87,-32,1.97665,1.017975,1.254953
31980608,-934,19146,6344,47,55,-13,1.976492,1.016951,1.253995
31996234,-306,19206,6044,55,28,5,1.976351,1.016732,1.253792
32011860,-629,19414,6090,62,7,4,1.976315,1.01674,1.254338
32027486,719,19930,5726,62,-3,-20,1.976715,1.016683,1.255363
32043113,551,20036,5838,100,14,-9,1.978153,1.016153,1.258065
32058739,-520,19004,6700,7,-144,-12,1.979931,1.015722,1.26126
32074366,28,18874,6652,-114,-282,-22,1.980982,1.016362,1.263651
32089993,-22,19320,6544,-104,-258,-12,1.98395,1.017801,1.2692
32105619,671,19614,6000,5,-119,35,1.985419,1.018427,1.271958
32121246,-778,19562,5808,48,97,61,1.985668,1.019582,1.274045
32136871,-316,19806,6350,40,106,21,1.9845,1.019702,1.27245
32152496,-17,19522,6530,9,54,-13,1.9832,1.019042,1.269619
32168123,483,19134,6612,-3,-21,-39,1.983106,1.018419,1.268675
32183749,-250,19110,6702,-83,-108,-25,1.984089,1.017849,1.268777
32199375,-129,19930,6220,-89,-87,15,1.98439,1.018114,1.269141
32215002,380,19716,5896,32,-41,61,1.984535,1.018401,1.26922
32230628,-905,19864,5938,63,-60,47,1.984653,1.019344,1.271091
32246254,903,19518,6366,37,-119,-9,1.985114,1.019831,1.272998
32261881,353,19124,6660,-45,-138,-58,1.987519,1.019895,1.277339
32277507,405,19228,6596,-90,-61,-62,1.988697,1.019524,1.278451
32293133,-941,19452,6026,-58,30,-38,1.989435,1.018588,1.277434
32308759,-606,19762,5514,92,110,27,1.988751,1.017599,1.274883
32324386,252,19652,6264,148,53,32,1.98822,1.017464,1.274572
32340013,155,18892,6698,45,-169,-5,1.988393,1.017846,1.276569
32355640,354,19204,6760,-139,-282,-56,1.98955,1.01828,1.279187
32371266,-822,19800,6142,-147,-214,-50,1.992869,1.018762,1.283784
32386893,-134,19522,5842,-24,-52,7,1.99418,1.018746,1.285399
32402520,687,19706,5904,36,33,25,1.994661,1.018808,1.286016
32418147,-471,19854,6092,92,106,39,1.994207,1.01882,1.285646
32433774,210,19174,7108,-35,74,-17,1.99173,1.017703,1.280077
32449400,-796,19700,6552,-138,-89,-32,1.991351,1.017371,1.278489
32465026,-794,19702,6222,-64,-79,32,1.991522,1.017328,1.277876
32480653,757,19738,5974,10,-46,35,1.991689,1.017921,1.278342
32496279,-870,19714,5740,72,56,4,1.991703,1.018234,1.278895
32511905,-842,19654,6220,28,65,-30,1.991529,1.017647,1.278603
32527532,643,19306,6920,-2,13,-1,1.991547,1.017014,1.277902
32543159,-933,19296,6516,-96,-122,1,1.991043,1.016704,1.27623
32558786,-496,19748,6040,-99,-148,-16,1.991043,1.016704,1.27623
32574412,-792,19580,5712,-37,-71,-9,1.992676,1.017648,1.278633
32590039,536,19768,5736,70,41,9,1.993761,1.017605,1.280409
32605665,-828,19662,6382,39,111,7,1.993823,1.017285,1.280456
32621291,-162,19264,6686,-51,66,15,1.992107,1.016735,1.276924
32636917,-255,19686,6676,-87,-25,7,1.991171,1.016581,1.274623
32652542,791,19426,5878,-4,-114,25,1.990653,1.016818,1.27306
32668168,25,19638,5758,-51,-135,15,0.998377,-0.691178,0.337342
32683794,426,19886,6072,-14,-83,21,0.998377,-0.691178,0.337342
32699420,-398,19858,6904,-17,-62,-11,1.993351,1.018761,1.280022
32715046,-291,19362,7188,41,-55,13,1.993944,1.018646,1.280631
32730672,-918,19202,6700,-10,-108,-7,1.994149,1.018766,1.281236
32746298,720,19588,6212,-18,-94,12,1.994473,1.019013,1.281837
32761924,-191,19532,5872,3,-46,29,1.995203,1.019497,1.28365
32777550,16,19736,5826,-44,75,2,1.995011,1.019844,1.283698
32793176,442,19690,6306,-65,166,-26,1.993731,1.019063,1.2798
32820938,271,19414,7142,-65,-70,-63,1.993731,1.019063,1.2798
32836565,575,19540,6430,-21,-156,17,1.992622,1.01603,1.27223
32852192,-65,19452,6040,-1,-109,69,1.993608,1.017183,1.275342
32867818,-301,19436,5674,-22,-12,24,1.99349,1.018144,1.27635
32883443,668,19948,5860,-90,27,-56,1.9934,1.01863,1.276744
32899070,933,19824,6586,-48,-4,-49,1.994199,1.017137,1.275272
32914695,42,19382,6676,-48,-89,-37,1.994638,1.016503,1.274906
32930321,-237,19268,6538,-93,-104,16,1.995679,1.016296,1.275662
32945947,-503,19276,6472,-110,-37,41,1.994936,1.017359,1.274596
32961574,863,19302,5934,-70,31,33,1.993877,1.01779,1.272876
32977199,37,19486,5584,-103,37,-31,1.99297,1.018034,1.271171
32992825,550,19850,6602,-122,-38,-76,1.993087,1.016981,1.268847
33008451,350,19644,6534,-84,-95,-48,1.9946,1.015432,1.268316
33024076,-144,19272,6482,-109,-93,14,1.995482,1.015179,1.268915
33039702,-60,19142,6384,-143,-18,40,1.995287,1.015903,1.268113
33055328,312,19112,6158,-155,81,6,1.994252,1.016249,1.266003
33070955,-129,19640,5620,-139,83,-14,1.991334,1.0156,1.257742
33086582,-244,19848,5680,-70,48,-9,1.991347,1.015123,1.256756
33102208,77,19168,6500,23,-37,-16,1.991745,1.014892,1.257138
33117834,792,18666,6984,-82,-34,-22,1.992123,1.014979,1.257869
33133460,-298,18858,6834,-146,-74,-48,1.992013,1.014917,1.257023
33149086,664,18958,6284,-160,-102,-10,1.992118,1.014963,1.255528
33164712,-656,19570,5326,-178,-57,13,1.992201,1.015407,1.255147
33180338,183,19954,5294,-72,7,35,1.992205,1.016024,1.254634
33195963,653,19556,5884,53,30,37,1.992057,1.016448,1.2553
33211590,-770,18926,6742,65,-8,23,1.992065,1.016606,1.255938
33227215,-466,18240,7176,-18,-82,-1,1.992035,1.017001,1.256507
33242841,-137,19202,6498,-107,-109,-20,1.991929,1.017798,1.256729
33258466,-17,19330,5752,-12,-16,-1,1.992623,1.018048,1.257326
33274092,-37,19640,5616,19,21,-38,1.992794,1.018015,1.257636
33289718,-897,19286,6370,64,15,-36,1.993967,1.017093,1.259169
33305345,-549,19300,6782,42,-81,-38,1.994645,1.016651,1.26002
33320971,306,18856,6916,-31,-146,-5,1.996577,1.0172,1.26405
33336597,381,19118,6708,-182,-112,-14,1.996571,1.017502,1.26354
33352223,550,19462,6136,-182,-25,-26,1.996641,1.017399,1.2623
33367850,-622,19258,6102,-140,54,-30,1.996224,1.016694,1.258998
33383477,815,19242,6346,-129,49,-42,1.995987,1.016115,1.256996
33399104,-979,18724,6490,-146,-68,-4,1.995638,1.015474,1.253972
33414730,-777,18892,5958,-251,-118,-17,1.99538,1.015831,1.253272
33430357,-244,19066,5790,-333,-115,-10,1.995526,1.016635,1.251642
33445982,234,19008,5978,-444,-65,-24,1.99524,1.017288,1.247963
33461608,-604,18462,5908,-591,-52,-51,1.994515,1.01719,1.243721
33477235,-709,18844,5768,-674,-53,-49,1.993595,1.017055,1.238577
33492862,542,18628,6418,-577,-16,37,1.992254,1.01692,1.228295
33508488,-883,17940,7044,-544,-15,90,1.988473,1.018371,1.216572
33524114,-337,17106,6560,-569,-73,69,1.985866,1.019665,1.210212
33539741,798,16582,5968,-684,-86,-12,1.981768,1.022662,1.199484
33555368,-384,17662,5604,-926,-55,-118,1.979285,1.023736,1.186563
33570994,-544,19172,5430,-1059,18,-147,1.979144,1.022711,1.178733
33586621,-424,18722,5684,-940,18,26,1.978881,1.021477,1.169934
33602248,-969,16752,5960,-809,-5,182,1.975285,1.022876,1.153802
33617874,649,16122,6228,-876,-3,163,1.968423,1.027841,1.136645
33633500,-983,15450,6674,-873,-58,103,1.96491,1.030339,1.127498
33649127,928,15148,7096,-929,-86,-4,1.959483,1.034819,1.110766
33664754,420,16148,6304,-1007,-90,-136,1.95788,1.035976,1.102845
33680380,784,16892,5398,-1080,-172,-124,1.958878,1.036864,1.08464
33696007,-570,16492,5224,-917,-153,-106,1.95985,1.037452,1.081307
33711634,-321,15416,5506,-716,-15,-30,1.960023,1.038308,1.077434
33727261,-547,14196,6156,-634,49,-4,1.957857,1.040582,1.067275
33742887,426,13528,6358,-740,102,-5,1.956299,1.041789,1.06095
33758513,-38,14034,6898,-985,93,-73,1.952531,1.043545,1.043694
33774139,-135,14358,6724,-1114,-5,-137,1.951108,1.043971,1.033581
33789765,-31,14892,5664,-1107,-9,-146,1.950627,1.04427,1.015565
33817357,204,13686,5100,-925,64,-129,1.950627,1.04427,1.015565
33832983,-347,12728,5872,-915,130,-161,1.950737,1.045926,0.988796
33848610,110,12788,6176,-1009,23,-179,1.950854,1.045696,0.973693
33864236,-228,12230,5640,-1007,-81,-92,1.95077,1.046432,0.966462
33879863,-149,13108,4470,-1214,-125,-96,1.949936,1.05029,0.953599
33895489,511,13200,4302,-1235,-42,-18,1.949585,1.052576,0.946647
33911114,248,12252,5088,-1170,49,-74,1.948299,1.05679,0.930183
33926740,-642,10882,5244,-1004,54,-144,1.947825,1.058017,0.921449
33942366,-276,10694,4802,-1234,62,-193,1.94774,1.060938,0.897534
33957993,-459,11128,4502,-1456,-20,-190,1.947945,1.061966,0.887945
33973619,-747,12018,3824,-1531,-187,-181,1.948591,1.063535,0.878499
33989245,596,11762,3196,-1271,-180,-14,1.94974,1.069174,0.864578
34004872,902,10592,2950,-1112,-68,70,1.948883,1.073178,0.85886
34020498,916,10204,3420,-1079,45,61,1.945346,1.081328,0.844641
34036125,981,9638,3844,-1068,11,-24,1.943616,1.084585,0.836155
34060795,11,9932,2864,-1169,-140,-97,1.940586,1.098341,0.811935
34076421,948,9602,1938,-1297,-60,-149,1.940914,1.101481,0.806928
34092048,903,9570,1836,-1375,30,-154,1.941663,1.104045,0.800806
34107675,625,8874,1900,-1170,41,-59,1.942693,1.108858,0.786432
34123301,527,8518,2948,-1020,-2,12,1.942325,1.111805,0.780076
34138926,-488,7900,2606,-1152,-173,101,1.939556,1.11961,0.767545
34154553,610,8032,2538,-1158,-201,166,1.936911,1.125426,0.760302
34170180,-197,7876,1558,-841,21,124,1.930976,1.137076,0.745708
34185806,-925,6846,780,-674,129,66,1.926507,1.144734,0.734123
34201432,572,7134,670,-867,19,-99,1.925007,1.148108,0.731035
34217058,-850,6946,1840,-1044,-71,-65,1.924063,1.155041,0.725899
34232684,-361,6486,2098,-927,-126,-22,1.923371,1.15905,0.722461
34248310,935,6532,1732,-712,-36,42,1.92026,1.167827,0.715773
34263935,24,6930,898,-900,-22,136,1.918279,1.171895,0.712099
34279562,-110,6498,334,-1264,-70,170,1.912906,1.181818,0.697903
34295188,-649,5850,-964,-1518,-107,53,1.91028,1.187369,0.688216
34310814,-445,5700,-956,-1438,-49,-33,1.906687,1.20255,0.664285
34326441,-943,6452,-748,-1187,-118,-165,1.906763,1.206702,0.660205
34342068,-441,5716,-612,-633,-180,-63,1.907015,1.210887,0.66192
34357694,566,5042,-632,-523,-139,-33,1.903677,1.221117,0.671334
34373320,-993,4948,-1670,-486,-11,-103,1.901585,1.225902,0.675461
34388945,342,5332,-1008,-568,86,-242,1.899953,1.232622,0.683295
34404571,459,5456,-1792,-1115,34,-276,1.90097,1.234409,0.688272
34420197,711,5548,16,-1837,-10,-290,1.905444,1.238297,0.688626
34435823,522,4744,-1720,-1755,-2,-182,1.910834,1.242979,0.674615
34451450,-118,4226,-2296,-956,54,-146,1.911777,1.246163,0.668601
34467077,813,4496,-2512,-555,52,-134,1.911387,1.25233,0.669081
34482703,623,4040,-2586,-672,9,-132,1.910325,1.25561,0.673174
34498330,-551,3934,-2828,-992,-54,-136,1.908305,1.26309,0.679381
34513956,670,4620,-3314,-1122,-20,-103,1.907642,1.267116,0.681369
34529582,-153,4016,-3564,-985,15,-3,1.905715,1.275342,0.680159
34545208,-847,3704,-3556,-976,61,-13,1.902274,1.283756,0.675293
34560834,101,3832,-3826,-979,79,-96,1.900858,1.287658,0.673713
34576460,840,4428,-3718,-1198,6,-112,1.900661,1.293976,0.673287
34592085,538,3538,-4638,-1298,-158,-80,1.900307,1.297766,0.673779
34607711,76,4246,-4500,-1030,-183,-178,1.897436,1.308031,0.682043
34623337,-703,3708,-5976,-811,-242,-40,1.895367,1.31308,0.692873
34638962,-664,2646,-5202,-929,-160,-55,1.887362,1.325178,0.714778
34654588,-560,2506,-4750,-1087,-132,-151,1.883885,1.33076,0.722661
34670215,-135,3508,-4888,-982,-62,-153,1.878435,1.343311,0.746291
34685842,-145,3846,-6898,-1015,-85,-242,1.876654,1.34735,0.758026
34701469,410,4444,-7330,-856,-105,-267,1.875787,1.350476,0.774991
34717095,-37,3072,-7874,-792,-143,-101,1.871338,1.357632,0.817944
34732721,-203,2076,-6524,-745,-56,7,1.866585,1.362582,0.835485
34748348,-487,1852,-5344,-878,-80,-76,1.857086,1.372265,0.855172
