A1x,A1y,A1z,G1x,G1y,G1z,A2x,A2y,A2z,G2x,G2y,G2z,A3x,A3y,A3z,G3x,G3y,G3z,A4x,A4y,A4z,G4x,G4y,G4z,A5x,A5y,A5z,G5x,G5y,G5z,A6x,A6y,A6z,G6x,G6y,G6z
-16336,608,6588,-502,-19931,-2825,-14440,10644,-3000,2332,-2423,-15322,-9488,13008,956,-2047,-1493,-11512,-15560,-2212,-2368,848,-415,-3884,-14224,-6984,-640,-328,433,-136,-14292,-812,6860,-222,292,36
-17740,-372,10092,-1470,-17335,-3637,-15088,11356,-3248,2795,-2331,-14456,-10044,12436,912,-697,-1226,-11283,-15524,-3020,-2424,899,-18,-3084,-14072,-7056,-956,28,172,52,-14256,-972,6900,-257,287,-52
-16336,2188,11304,-1282,-17463,-3252,-15576,10372,-3752,3173,-1983,-13640,-10724,12716,712,-237,-1101,-11044,-15860,-3552,-2204,1736,135,-2060,-14064,-6732,-912,-309,107,186,-14192,-924,7052,-69,319,-23
-13964,916,11816,-543,-16946,-930,-15628,8960,-2632,2310,-1980,-13427,-10988,12244,1512,-880,-956,-10917,-15752,-2384,-2104,1613,-333,-1673,-14572,-6516,-804,-799,91,232,-14364,-864,6852,-256,274,120
-13248,-132,12332,-63,-16477,-1838,-15644,7336,-2748,2321,-2092,-13121,-10940,11408,1124,-771,-1369,-10970,-15520,-2184,-1956,310,-462,-1650,-14336,-6780,-856,-766,45,423,-14368,-824,6776,-18,174,187
-13192,276,12688,-10,-15450,-2823,-16600,6984,-3420,3701,-1578,-12498,-12300,10508,1112,-355,-1556,-11050,-15448,-3976,-1948,-32,-51,-1089,-14384,-6692,-664,-562,-90,657,-14216,-784,6976,-200,188,220
-12092,1720,12980,-121,-14104,-1109,-16944,7312,-3276,3556,-1778,-12056,-12764,10524,1160,194,-1083,-9528,-15684,-3748,-1976,971,190,-358,-14396,-6412,-636,-696,-317,627,-14056,-676,6992,80,122,249
-10836,-740,14016,562,-12861,10,-16604,6360,-2444,1664,-2142,-11621,-12528,10660,1816,-951,-1612,-9907,-15884,-2348,-2192,129,-45,-433,-14540,-6364,-980,-1263,-436,622,-14316,-800,6856,-127,61,540
-11628,-884,13588,166,-11756,-1925,-17088,5828,-4260,1859,-1669,-10624,-13904,8288,1660,-1378,-1237,-9225,-15772,-3872,-1964,-1557,-245,-352,-14200,-6576,-1152,-1716,-328,717,-14160,-820,7152,-165,170,535
-11672,516,13432,-113,-9853,-961,-16852,5960,-3952,2928,-803,-8923,-13872,7892,1764,262,-798,-7766,-15328,-5068,-2052,-554,-133,-38,-14316,-7064,-968,-1347,-159,733,-14252,-708,7164,-285,40,533
-10140,944,13316,-381,-8236,-45,-17156,5916,-2528,1684,-956,-7521,-14100,8512,1524,410,-473,-5935,-15524,-4516,-2096,599,348,-171,-14436,-6828,-624,-1108,-396,443,-13988,-512,6876,-191,100,526
-9668,532,12996,225,-6199,358,-16952,5296,-3116,-170,-925,-6139,-14232,7848,1960,-1050,-582,-5186,-15732,-3756,-2168,-451,386,-268,-14084,-6476,-960,-1762,-327,278,-14160,-884,6596,-126,163,516
-9924,332,14004,-361,-4252,425,-16404,4548,-2924,178,-468,-4569,-13992,7148,2180,-731,-253,-3944,-15456,-4080,-1792,-1029,-119,-83,-14168,-6828,-1436,-1926,-163,292,-14108,-988,7024,-102,179,492
-9436,228,14552,-572,-3644,370,-16284,4324,-2364,303,-144,-3226,-14248,7184,1776,-124,-150,-2789,-15404,-4180,-1928,-151,199,237,-14384,-7068,-996,-1084,-267,290,-14324,-892,7104,-48,211,328
-7744,920,13620,4,-2407,595,-16320,3240,-2144,45,-139,-2212,-14308,7204,1936,-54,-212,-1931,-15636,-3740,-2072,219,261,278,-14468,-6660,-672,-972,-286,302,-14192,-648,6828,102,141,307
-6792,728,14284,180,-1707,852,-15972,2504,-1844,-79,-195,-1583,-13880,7312,2004,-120,-267,-1377,-15468,-3192,-1960,56,75,515,-14300,-6236,-1048,-794,-330,325,-14220,-648,6776,185,248,282
-6576,-592,14712,437,-1785,210,-16140,1976,-1864,-19,-156,-1218,-14452,7112,2084,-156,-175,-1038,-15624,-3304,-1880,-328,166,650,-14532,-6392,-1036,-645,-361,519,-14244,-724,6916,75,130,379
-6920,-124,14232,148,-900,-1192,-16408,2144,-2276,629,-79,-545,-14804,6732,1924,290,-267,-358,-15708,-4164,-2004,-840,78,832,-14588,-6540,-952,-1032,-368,557,-14504,-468,6972,60,100,329
-8232,916,15232,239,67,-1016,-16484,3680,-2484,582,28,451,-14672,6952,2024,647,-206,700,-15628,-4392,-1936,-298,271,870,-14484,-6760,-968,-1234,-415,425,-14228,-392,6872,-116,-8,285
-9780,1232,13600,698,814,-332,-17212,5576,-3016,-667,142,1942,-14972,6536,2012,166,338,2639,-15736,-4724,-1768,-570,446,915,-14260,-6964,-1208,-1045,-470,57,-14232,-560,6984,-58,30,106
-12412,940,12564,1084,3768,144,-17604,6936,-3632,-1363,579,4889,-15264,5800,1960,292,477,5017,-15628,-5812,-2068,-1156,325,367,-14288,-7420,-1248,-1096,-281,-473,-13940,-420,7108,88,5,-182
-12980,744,12912,1162,7500,489,-17940,7484,-3344,-1643,1107,8399,-14988,6768,2228,1133,580,7943,-15556,-5984,-2360,84,589,-101,-14080,-7464,-1384,-881,54,-1041,-14148,-724,6888,151,185,-373
-12880,348,13280,483,11026,-117,-18296,7956,-3216,-2276,1542,11237,-14316,8616,2056,1479,896,10741,-15736,-4460,-1896,763,820,89,-14184,-7420,-984,-176,6,-1366,-14212,-1012,6776,377,135,-666
-13544,876,13128,-339,14585,-845,-18228,7988,-3580,-2730,1997,13783,-13532,9280,1876,1567,1112,12871,-15680,-3388,-2144,283,834,843,-14228,-6968,-948,478,-99,-1345,-14396,-1068,7116,799,-1,-930
-13876,1356,14084,-262,17116,229,-18688,8392,-3668,-3437,2244,15712,-13216,10908,1180,1668,1160,14115,-15460,-2680,-1992,209,437,1368,-14264,-6340,-612,1017,-109,-1026,-14024,-1012,7072,857,79,-963
-14448,972,14472,655,18779,2651,-17960,8524,-3632,-4764,2340,16937,-12104,11840,1052,989,1010,14493,-15280,-1728,-2064,-493,386,2377,-14496,-5996,-560,511,-429,-671,-14248,-780,7112,855,170,-748
-14888,-112,13216,1398,20458,3276,-17860,8800,-3368,-4890,2281,17933,-11016,11940,856,830,964,14746,-15648,-1628,-2352,-2265,816,2936,-14660,-5736,-672,-536,-706,-411,-14164,-472,7040,569,92,-480
-14076,-324,9548,2546,24203,2784,-17324,8212,-3020,-4037,2236,18750,-10812,12324,1088,1583,289,14195,-15900,-1692,-2560,-2444,868,3648,-14532,-5992,-732,-1046,-672,-112,-14052,-368,7232,432,65,-165
-16428,312,7148,3195,30960,2381,-16792,8968,-3532,-2810,2528,19047,-10352,12636,1368,2355,529,13333,-16152,-2128,-2356,-1699,709,4497,-14716,-6084,-780,-978,-896,125,-14264,-256,7232,-35,176,127
-20536,328,8580,3625,32767,2066,-16036,10372,-3836,-1691,3102,19505,-9360,13396,960,3135,668,12702,-15844,-2152,-2156,-837,682,4800,-14692,-6180,-740,-778,-992,263,-14364,-348,7176,-415,97,339
-24792,-168,9584,4687,32767,1545,-15168,13128,-5352,-1480,4210,20091,-8776,14124,268,3368,1217,12885,-15752,-1784,-3272,-1333,626,5288,-14352,-6496,-648,-968,-1022,399,-13924,-388,7188,-187,-52,349
-27988,644,8884,5978,32413,824,-16564,15312,-5628,-1619,5429,21848,-9348,14716,76,3840,2033,14079,-15892,-2016,-2772,-444,222,5250,-14040,-6360,-1084,-1031,-500,286,-13692,-312,7076,-194,280,303
-24424,756,6364,3459,30638,410,-14196,13976,-4724,-1939,6208,22877,-6964,15108,136,3891,2010,15139,-15796,-956,-2092,-84,186,5509,-14416,-6508,-448,-863,-437,206,-14312,-776,7024,-602,420,377
-21808,220,6248,2062,29963,-694,-11896,12448,-4308,-2418,6641,22606,-5708,15240,-312,3093,1608,14861,-15904,-824,-2544,1,470,6340,-14696,-6316,-116,-697,-759,480,-14528,-728,6828,-287,188,326
-17304,444,5188,1008,27771,-1782,-9864,10044,-3084,-2083,6846,21400,-5220,15152,20,2494,1245,13979,-16072,-28,-2328,426,88,6787,-14356,-6232,-620,-309,-667,702,-14156,-548,6976,-173,240,339
-12160,1600,4276,-127,25792,-2260,-7648,8096,-1580,-2164,6248,19062,-4168,15072,152,1881,1042,13448,-15648,392,-1744,592,-37,6767,-14532,-6284,-344,-442,-812,879,-14156,-456,7064,-396,256,494
-10196,800,5480,-950,23811,-2700,-5660,6872,-1464,-2433,5371,15437,-3988,15200,-776,1101,805,10545,-16292,184,-3288,-700,83,5916,-14696,-6448,-468,-991,-965,843,-14520,-328,6948,-328,-21,481
-8092,2320,5344,-938,17051,-2395,-4212,6468,-1004,-1167,4672,12255,-3556,14708,-80,1205,941,8254,-15192,296,-2212,193,-756,4598,-14464,-6360,-1004,-1207,-798,680,-14172,-244,6956,-341,39,457
-3232,3176,3768,-1857,11647,-954,-2764,5268,440,-1499,3319,7899,-3024,15320,244,631,1861,5571,-15648,792,-1956,-184,-211,3120,-14632,-6556,-264,-1489,-1252,306,-14300,-816,7036,-641,45,488
-7784,724,6576,-996,6080,-1025,-2116,7180,-1200,-1497,1759,3145,-4364,15132,-1308,-1030,-431,1570,-16640,-140,-3136,-2034,-1098,1284,-14684,-7296,-656,-1769,-797,241,-14324,-500,7120,-182,-333,81
-8372,3272,1548,1635,-4990,718,-1608,8648,-2060,433,927,563,-2512,14156,-504,851,-470,141,-14576,-196,-1660,128,-575,73,-13940,-6496,-960,-1141,-1,-7,-13888,-372,7008,95,-172,-55
-2572,2660,-3804,-433,-5322,2950,-2348,7180,484,-501,-643,-2694,-3264,15300,-264,-103,912,-1442,-15700,648,-2216,-123,289,-1542,-14308,-6392,-104,-440,-909,-905,-13908,-604,6976,-391,274,-81
-7492,1160,5508,-2584,-8043,484,-2152,7828,-372,-676,-2400,-6378,-3316,15320,-868,-719,-121,-3777,-15520,524,-3032,-502,-550,-3096,-14264,-6600,-1060,-1793,-432,-859,-14168,-736,6912,-42,88,-52
-9812,1968,4020,-1236,-18423,588,-2632,8348,-2140,723,-2931,-9695,-3216,15112,-776,-575,-1030,-6277,-15756,200,-2484,-1149,-192,-4127,-14424,-6548,-644,-2830,331,-592,-14152,-504,7040,92,-30,-36
-10708,1252,-2044,-1123,-21462,2533,-4344,9360,-2252,1647,-3365,-12157,-3160,14648,-448,-326,-413,-7890,-15472,-168,-1676,-598,-92,-5005,-14572,-6212,-444,-1922,11,-1013,-14300,-196,7156,-3,260,-119
-12048,416,1316,-3174,-19625,1637,-5948,11208,-2144,1232,-4124,-14397,-4016,15716,-900,-440,518,-8723,-15920,208,-3068,-785,261,-5377,-14496,-6468,-492,-1078,-347,-1213,-14072,-252,7272,-240,98,-2
-18432,-456,3576,-2339,-24851,-457,-7296,13020,-4228,615,-4501,-15745,-4500,15372,-1144,-1461,-330,-10456,-15952,-760,-2548,-1265,-117,-5417,-14248,-6648,-1016,-1974,181,-935,-14336,-648,7048,-233,138,-77
-15340,2356,-1624,-2302,-24467,971,-8536,12240,-3568,1001,-4090,-16474,-5132,14992,-728,-2097,1238,-10585,-15380,-260,-2040,-662,168,-5375,-14344,-6464,-600,-2099,276,-1067,-14168,-460,7148,-203,242,-69
-14588,456,4052,-3058,-21358,703,-9160,11636,-2240,-162,-4489,-17569,-5208,15372,-564,-2815,881,-11172,-15752,48,-2908,-1260,952,-5222,-14548,-6396,4,-1120,-76,-977,-14460,-708,6760,-397,270,88
-21792,-1496,11060,-4791,-28259,-1953,-10636,11880,-3864,-423,-4379,-18176,-6060,14808,-228,-3661,-490,-12655,-15676,-800,-3216,-1416,345,-4892,-13880,-6700,-1100,-1560,223,-445,-14032,-612,7012,-183,120,-11
-15988,4300,488,-921,-26874,878,-12528,10856,-3180,2070,-3415,-18777,-7516,13752,336,-3753,-1176,-13869,-15792,-1368,-1672,54,-197,-4706,-14096,-6812,-1156,-1265,694,-426,-14220,-644,6964,-205,351,-104
-16080,436,7232,-1388,-22000,-446,-13336,12020,-1876,2279,-3921,-18334,-7552,14520,228,-2418,-1831,-13464,-15316,-640,-2656,246,281,-5060,-14416,-6292,-80,-481,375,-244,-14336,-776,6996,-512,422,36
-18512,-208,11400,-1562,-24372,-1905,-14240,10632,-3616,1999,-3893,-18528,-8444,14456,12,-2753,-1672,-13005,-16012,-2428,-3000,473,175,-4241,-14180,-6332,-716,-675,137,83,-14196,-592,6864,-276,316,92
-17116,748,9032,-945,-22833,-1378,-16608,10756,-3452,2402,-3315,-18498,-9928,12764,1040,-3174,-2316,-13851,-16424,-2424,-2212,1190,-624,-3971,-14360,-6684,-1476,-481,523,6,-14196,-648,6972,-377,428,150
-15628,-236,10604,-599,-20232,-2975,-15860,9532,-3276,2786,-3422,-17999,-10036,12592,692,-873,-1653,-14102,-15488,-2028,-2208,1241,-556,-3892,-14452,-6952,-684,-381,390,97,-14596,-844,6936,-595,307,215
-16464,512,13724,-1315,-19357,-3355,-17416,9204,-4448,3966,-2565,-17581,-11572,12892,604,-119,-1473,-14461,-15972,-3532,-2324,1082,110,-2535,-14152,-6628,-192,-1264,-108,320,-14052,-624,7076,-378,157,71
-17156,388,12172,-212,-18538,-2516,-18204,10516,-3816,3709,-2276,-16198,-12740,10800,1616,-634,-1373,-13411,-15960,-4140,-2016,1489,-427,-2045,-14112,-6864,-1188,-1098,200,141,-14092,-668,6772,-361,430,72
-15224,680,12464,-670,-16265,-1994,-17252,8600,-3764,3244,-2043,-14610,-12332,11132,1324,-135,-1746,-12560,-15612,-3012,-2060,1089,-439,-2083,-14484,-7120,-1044,-418,55,-51,-14392,-736,6952,-524,379,127
-12916,-76,15092,-959,-14277,-2272,-17520,7356,-3048,3263,-2005,-13905,-13404,11308,1228,-530,-1784,-12246,-15604,-2580,-2108,476,-245,-1327,-14608,-6824,-728,-867,-239,102,-14576,-820,6868,-273,2,86
-12860,1684,13532,1006,-16045,-2032,-17548,6612,-3800,3142,-1753,-12782,-13500,8900,1452,-1179,-1375,-11157,-15756,-4216,-2176,-559,-15,-1013,-14244,-6396,-984,-1639,-235,137,-14364,-668,6800,-111,41,-36
-12832,556,12800,488,-13078,-524,-17504,7008,-3404,2846,-1468,-10997,-13744,8588,1760,-37,-1433,-9765,-15628,-4428,-1736,-439,-140,-1100,-14204,-6676,-1024,-1439,-162,15,-14164,-692,7048,-496,187,56
-11100,616,13212,-419,-10002,-981,-16908,6104,-3004,2051,-1506,-9642,-13452,9204,1596,-333,-1296,-8654,-15464,-3640,-2116,335,-92,-869,-14232,-6936,-1032,-960,-322,18,-14116,-892,7024,-581,201,18
-9416,1444,14088,-50,-9366,-189,-15996,4160,-3096,1411,-1120,-8911,-13752,7952,1716,-467,-222,-6994,-15288,-3284,-2284,544,-119,-503,-14244,-6616,-948,-792,-354,102,-14200,-920,6888,-384,153,86
-8240,-340,14260,-34,-7614,419,-16412,3036,-2448,1117,-1055,-8054,-13740,7740,1876,-497,-973,-7245,-15428,-3200,-2180,-5,-133,-254,-14404,-6156,-964,-1137,-381,219,-14280,-952,6856,-71,187,196
-8764,-184,13232,-741,-6250,-1772,-17184,4104,-2764,1462,-1009,-7050,-14656,6652,1720,-408,-385,-5496,-15496,-4252,-1684,-1463,-52,2,-14268,-6740,-1120,-1512,-415,305,-14316,-640,6928,-172,151,189
-10136,1616,13248,-139,-4168,-1282,-16644,4336,-3092,1457,-561,-5087,-14612,5912,1948,64,-497,-4282,-15196,-5292,-2332,-1344,167,-112,-14168,-7092,-1092,-1414,-255,203,-14120,-680,6988,-305,248,103
-9164,1528,11852,978,-1101,444,-17068,4724,-2568,559,-509,-3081,-14764,6732,2016,318,-466,-2559,-15624,-4840,-2008,119,358,-179,-14196,-7140,-1248,-1082,-172,-60,-14244,-840,7112,-529,404,29
-10580,104,15028,775,-3008,580,-16524,4120,-2952,-351,-168,-860,-14724,6432,2288,-277,-234,-708,-15540,-4380,-1904,408,213,-119,-14196,-6908,-1176,-993,-160,-245,-14336,-1072,6848,-279,354,-43
-9276,-84,14180,264,158,839,-16612,3504,-2044,-617,112,643,-14796,6328,2216,136,16,736,-15428,-4220,-1904,-100,247,127,-14340,-6944,-1044,-1001,-77,-262,-14308,-952,6780,-23,276,-85
-8980,728,13552,468,1827,344,-16600,3960,-2152,-697,350,2008,-14596,6352,2312,198,248,2058,-15536,-4292,-1820,-275,484,304,-14512,-7064,-976,-986,-254,-273,-14396,-988,6896,174,261,-187
-9936,1328,13240,865,2525,339,-16584,4332,-2980,-824,743,3975,-14512,6504,2088,628,384,3893,-15500,-4744,-2012,-347,479,269,-14212,-7016,-992,-1193,-220,-427,-14236,-880,6932,3,232,-246
-12200,1492,14428,907,4498,444,-17900,6844,-3096,-1326,1072,6289,-15104,6840,1912,789,865,6144,-15708,-5052,-1884,-271,792,291,-14164,-7196,-1312,-1096,-173,-647,-14264,-844,6888,170,228,-359
-13124,2032,12772,1308,6050,1504,-18196,7728,-3560,-2511,1421,9333,-14872,7188,2160,361,1143,8975,-15636,-5636,-2476,-461,863,-127,-14184,-7200,-1248,-872,35,-1078,-14172,-712,6836,90,96,-384
-13164,824,12388,238,10667,1151,-18444,8100,-3640,-3889,1631,12264,-14200,8604,2040,354,1371,11791,-15652,-4696,-1748,253,620,-127,-14244,-7408,-1244,-562,36,-1385,-14224,-1100,6812,113,261,-550
-14264,-1024,13204,-266,14448,-572,-19020,7936,-4040,-4098,2258,14829,-13860,8944,2028,544,1747,13888,-15488,-3824,-1708,-92,465,607,-13992,-7496,-952,279,-158,-1381,-14464,-1320,6764,-170,254,-574
-14616,608,12556,-1178,19192,-1344,-18660,7932,-3908,-3113,2857,17287,-12652,10020,1200,2131,1545,14891,-15408,-3260,-1808,-920,490,1491,-14160,-6948,-664,391,-363,-1096,-14264,-1288,6896,466,239,-815
-15040,1860,14280,-13,21758,84,-18448,8876,-3620,-3401,2978,18679,-11348,11888,796,2122,1266,15422,-15280,-2192,-2396,-1022,657,2387,-14120,-6508,-692,119,-672,-734,-14060,-1356,6680,437,202,-695
-16096,1444,13480,610,23630,1475,-18636,9764,-3064,-4495,2937,19753,-11288,12532,608,1245,1184,15553,-15548,-2452,-2704,-2263,876,3468,-14152,-6188,-924,-632,-834,-380,-14084,-976,6892,548,197,-614
-15968,1692,12388,3525,25558,3254,-18724,8732,-3412,-4273,2791,21026,-11412,12884,860,875,208,14462,-15704,-2424,-3044,-2057,818,4497,-14132,-6188,-984,-932,-782,-100,-14080,-648,6896,156,447,-201
-17728,304,10540,7217,28716,4384,-17068,9048,-4036,-3002,2841,21236,-9968,12580,728,2347,799,14266,-16116,-2532,-2384,-1463,906,5258,-14644,-6516,-848,-1068,-958,108,-14676,-628,7008,-543,281,165
-18292,1032,9308,8078,32106,4058,-16868,9880,-3416,-1684,3738,21441,-9940,13064,968,3400,666,13592,-16160,-2264,-2248,-774,466,5322,-14604,-6588,-460,-1138,-945,213,-14304,-716,6788,-664,107,313
-20392,1400,8948,6313,32767,1610,-15172,11176,-3796,-1597,4446,21265,-8552,14120,824,3797,1060,14054,-16012,-1768,-2132,-503,121,5511,-14508,-6612,-488,-1150,-999,293,-14592,-752,6676,-1005,168,509
-20888,224,9140,3654,32767,-911,-13904,11772,-3884,-2858,4808,20755,-7752,14680,732,3391,1449,14296,-15816,-1080,-2576,-663,-171,5316,-14376,-6772,-428,-1269,-1224,436,-14240,-960,6832,-861,-54,528
-22912,372,8032,2532,31499,-2863,-12392,12924,-5188,-2940,5526,20547,-6832,14996,-28,1837,799,13300,-15708,-1464,-2204,-893,-548,5505,-13884,-6868,-876,-1529,-1269,577,-14028,-1076,7008,-579,-19,384
-20264,532,5400,1092,28455,-2695,-10564,12604,-5128,-1733,6451,20290,-5912,15048,-960,2055,1047,12812,-15652,-1072,-3108,-877,-298,6430,-14292,-7024,-588,-810,-1070,578,-14040,-1172,6948,-416,79,318
-18476,732,3896,343,25642,-2085,-9716,11348,-3984,-1160,6719,19702,-5928,14280,-384,2557,1077,13464,-15672,-1000,-2484,788,43,6908,-14072,-6740,-676,-278,-916,612,-14352,-872,6896,-232,326,185
-12884,440,3192,-352,24586,-2488,-7452,9268,-2144,-2054,5987,17784,-4216,15280,-1080,1743,635,12674,-16004,-32,-3308,265,118,6715,-14368,-6568,-780,82,-996,699,-14272,-972,6996,-409,225,244
-9060,1704,3600,-1094,22423,-3070,-5400,7240,-1228,-2529,5163,14888,-3628,14756,-520,1135,1414,10571,-15448,964,-2888,582,-462,5878,-14168,-6652,-716,-583,-754,833,-14244,-868,6816,-164,263,304
-9652,1004,6364,-1792,16325,-3771,-3888,7096,-1500,-1634,4208,11681,-3484,14072,-1012,1044,1047,7754,-15376,-372,-2348,227,-310,4697,-14020,-6596,-904,-1007,-426,901,-14140,-864,6676,-116,176,309
-2508,3900,3804,-1790,9384,-1884,-2124,4560,320,-1037,2916,7596,-2972,14884,-20,1400,2095,5579,-15168,320,-1960,507,379,3197,-14248,-6808,-504,-796,-687,433,-14304,-888,6640,-308,404,374
-756,2652,5332,-2313,5847,132,-2040,3252,832,-1908,940,1955,-4260,15284,-124,-297,517,1608,-16180,420,-3324,-1425,113,972,-14496,-7348,-504,-1574,-666,239,-14328,-1036,6684,-150,136,330
-6304,536,6756,957,-3753,507,-2240,5380,-736,53,-397,-2537,-3664,13284,-176,88,-761,-2255,-15220,-644,-1756,-298,-866,-1527,-14252,-6460,-980,-1699,68,126,-14508,-648,6668,212,-317,313
-3952,2788,2132,479,-9857,1153,-2476,6336,-308,1335,-1556,-6547,-3616,16060,-400,-310,-346,-4666,-15852,396,-2852,-1156,317,-3319,-14240,-6652,-420,-1687,-413,-586,-14092,-524,6772,26,-66,246
-10944,2684,7092,-3267,-16340,799,-3212,9880,-1684,849,-2860,-9975,-3660,15612,-908,-852,-908,-6182,-15728,-76,-2760,-1401,-482,-4162,-14024,-6964,-948,-1970,-395,-889,-14160,-652,6768,-319,185,150
-14400,-772,2160,-4133,-28356,-267,-4760,10412,-2672,1002,-3679,-12314,-3884,15268,-700,-818,-394,-7413,-15636,-828,-2644,-1488,-202,-4776,-14004,-7020,-696,-2840,210,-741,-14384,-888,6984,-256,66,99
-11372,2984,-5132,-826,-25061,2540,-6544,10624,-2660,973,-3993,-14191,-4672,14672,-468,-723,482,-8921,-15924,-868,-1772,-825,-63,-5391,-14476,-6940,-84,-2277,-80,-1246,-14228,-960,6660,-283,-12,-7
-14776,140,1996,-2342,-21313,2059,-7568,12024,-2964,-15,-4480,-15568,-5016,15916,-892,-1426,1007,-9652,-15968,16,-3392,-1086,156,-5617,-14192,-7132,-688,-1347,-426,-1342,-14224,-948,7004,72,-83,-120
-20000,-516,3224,-1469,-24721,169,-8788,13020,-4124,195,-4395,-16403,-5200,15216,-520,-2046,-109,-11157,-16124,-1300,-1960,-772,-208,-5467,-13880,-7116,-1272,-1985,86,-1078,-14108,-1016,6984,-218,104,-251
-17792,1572,536,-2030,-23225,891,-9824,12636,-3912,912,-3780,-16626,-6036,14744,-488,-2560,745,-10911,-15532,-1044,-2364,-928,133,-5278,-14048,-6896,-476,-1625,249,-1147,-14296,-916,6992,-204,229,-274
-19252,432,4672,-2145,-19984,424,-11000,13908,-3204,388,-3893,-16707,-6528,14568,-476,-2524,-129,-11589,-15704,-1772,-2612,-1149,723,-5036,-14300,-6856,-672,-1084,71,-1072,-14096,-1124,6624,-328,141,-240
-18264,1308,5756,-2518,-20490,-901,-11752,12136,-3320,441,-4010,-16575,-7416,14948,-228,-3061,-970,-11930,-15824,-1564,-2916,-224,294,-4753,-13856,-6948,-1376,-1516,386,-746,-14328,-1236,6964,14,108,-111
-18712,920,8084,-2176,-22098,-1066,-12068,12240,-3436,1101,-3803,-16535,-7464,14508,-48,-3223,-1779,-11954,-15500,-1988,-2500,32,121,-4424,-14048,-6968,-1152,-871,534,-548,-14196,-980,6848,-125,226,-68
-16080,1736,6312,-212,-20117,209,-13308,11452,-2892,1217,-3668,-16675,-8228,13676,316,-3019,-1372,-11664,-15564,-1852,-2380,249,-62,-4385,-14232,-7092,-656,-750,393,-340,-14400,-1000,6812,-148,269,20
-18036,860,8948,-775,-18555,-937,-14496,11936,-3524,1605,-3381,-15991,-9188,13472,648,-2227,-2080,-11825,-15776,-2852,-2572,601,-16,-3992,-13964,-7108,-876,-724,378,-168,-14308,-1144,6696,-129,168,14
-17960,-44,9228,100,-18103,-1844,-15196,11716,-3680,2416,-2837,-15065,-9888,12740,912,-1596,-2200,-11753,-15576,-3000,-2388,1056,-217,-3587,-13900,-7248,-1216,-581,436,-55,-14312,-1320,6788,-185,236,113
-17148,1424,9164,-553,-16560,-3077,-15692,11424,-3680,3137,-2479,-13921,-10596,12912,768,-538,-1482,-10669,-15848,-3448,-1868,1127,157,-2934,-14048,-7520,-932,-845,371,-27,-14160,-1240,6868,-13,322,-76
-15428,2504,10404,-749,-14945,-1432,-15252,10228,-3212,2890,-2110,-13034,-10356,12484,1156,-267,-1389,-10595,-15536,-3004,-2316,1891,-224,-2073,-14348,-7348,-576,116,316,159,-14532,-1224,6952,98,253,-87
-13420,648,12420,-553,-14126,-403,-15480,8472,-2272,1922,-2150,-12885,-11036,11932,1476,-570,-1244,-10709,-15784,-2808,-2156,1986,-294,-1542,-14476,-6884,-828,390,-102,360,-14516,-1120,6956,202,-13,10
-12776,1680,12336,-781,-14727,-2642,-16068,7684,-3152,2355,-2135,-12504,-11976,11248,1168,-389,-1296,-9806,-16084,-3436,-1592,727,-75,-1134,-14164,-6356,-852,-882,-253,419,-14172,-964,6592,227,-45,77
-14020,1412,12656,-217,-13359,-1435,-16548,8132,-3088,2664,-1517,-11833,-12404,10456,1540,-834,-1410,-9774,-15296,-3708,-1896,-122,-427,-844,-13980,-6840,-1132,-1243,-73,496,-14100,-848,6992,-16,209,272
-12376,1188,13208,333,-12648,-510,-16596,6608,-2980,2748,-1652,-10862,-12980,10320,1412,79,-1305,-9386,-15440,-3332,-1848,331,-90,-547,-14608,-6968,-808,-864,-300,619,-14596,-876,6928,-330,-34,482
-10164,-208,13704,77,-11732,-673,-16092,5332,-2560,2224,-1665,-10752,-12372,10384,1780,-652,-1518,-9489,-15836,-3100,-2188,770,82,-320,-14456,-6756,-808,-1068,-515,650,-14336,-1004,6880,-15,-185,494
-9948,844,13784,-803,-11367,-2148,-16828,4912,-3364,2072,-1592,-10654,-13752,8944,1112,-1199,-889,-8159,-15468,-3896,-2112,-825,-167,66,-13944,-6724,-860,-1066,-613,655,-14220,-1000,6976,26,-13,499
-11444,992,13696,282,-9976,-864,-17256,5448,-3096,2167,-1374,-9244,-14216,7236,1840,-488,-1354,-7840,-15128,-5116,-2532,-1371,146,38,-13968,-7064,-1208,-875,-211,790,-14056,-852,7008,-151,22,489
-10260,144,12820,301,-7877,-1161,-16496,4600,-2996,2429,-1236,-7764,-14256,7952,2320,577,-777,-6349,-15464,-4832,-1940,420,13,-161,-14240,-7268,-1076,-1197,-156,683,-14128,-956,7000,-257,41,461
-9772,116,14452,-624,-6496,-1689,-16412,3840,-2680,1906,-828,-6617,-13900,8076,2076,248,-1056,-5812,-15508,-4008,-1960,1043,277,96,-14120,-6988,-1008,-1227,-238,439,-13956,-1048,6936,-153,153,450
-9544,1096,13112,-515,-5297,-1353,-16784,4368,-2604,1517,-649,-5409,-14348,6824,2048,-169,-394,-4357,-15228,-4188,-1888,-584,102,242,-13960,-6996,-1204,-1062,-216,350,-14120,-1032,6788,1,322,366
-9548,1012,12996,231,-3435,-138,-16528,4548,-2520,963,-533,-3849,-14380,7100,2028,79,-508,-3333,-15312,-4512,-2072,-440,239,283,-14164,-7192,-968,-777,-59,417,-14272,-1060,6912,-45,367,232
