ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
32767,22018,5936,93,-19,-24,24728,6116,5312,-104,40,26
32767,22416,5874,-55,-4,-54,24740,5994,5218,-92,46,34
32767,21846,6048,-168,16,-42,24738,5870,5190,-74,62,6
32767,21332,6232,-131,18,-14,24742,5686,5192,-68,51,9
32767,21564,6294,-32,-4,-1,24690,6000,5374,-47,57,11
32767,21916,6258,-62,-28,-2,24598,6206,5390,-50,62,28
32767,21768,6068,-135,-45,7,24450,6178,5286,-51,48,34
32767,21590,5966,-185,-33,1,24516,5968,5206,-48,34,15
32767,21406,5916,-200,-17,-3,24664,5882,5254,-47,30,-14
32767,21230,5910,-205,5,-6,24598,6010,5312,-38,41,0
32767,21076,6114,-204,23,-27,24484,5952,5276,-43,38,11
32767,21406,6328,-202,-8,-38,24388,5950,5274,-41,30,-4
32767,21162,6288,-133,-21,-6,24492,5890,5284,-51,10,-1
32767,21302,6140,-54,-14,5,24716,5868,5196,-43,16,12
32767,21652,5930,-27,14,21,24748,5678,5264,-30,29,18
32767,21606,5978,-139,54,21,24702,5770,5336,-5,37,19
32767,20888,6446,-243,45,3,24770,6098,5382,-4,35,-15
32767,20124,6868,-213,13,9,24588,6384,5254,-23,51,-9
32767,20126,6840,-83,-36,4,24434,6150,5334,-48,53,27
32767,20784,6172,-2,-93,-30,24462,5872,5302,-39,27,9
32767,20822,5708,0,-74,-27,24514,6064,5384,-33,30,-7
32767,20612,5752,42,-38,-19,24578,6128,5314,-45,33,11
32767,20930,6066,125,-34,-4,24544,5942,5280,-61,34,13
32767,21698,6168,115,-24,22,24386,5938,5296,-65,35,8
32767,21612,6130,-16,-31,11,24468,5904,5216,-70,24,14
32767,21276,5960,-75,-19,-25,24514,5984,5188,-61,28,8
32767,21362,5812,-49,9,-23,24452,6004,5292,-77,22,-5
32767,21524,6194,-42,37,17,24440,6192,5356,-116,44,-14
32767,21088,6364,-75,19,13,24362,6312,5334,-150,48,2
32767,20592,6432,-52,-14,13,24360,6096,5500,-154,35,32
32767,20714,6466,18,-46,17,24662,5870,5344,-170,2,26
32767,21066,6240,21,-71,-9,24920,5648,5286,-160,-4,-9
32767,21090,5968,-12,-68,-27,24802,5604,5142,-157,11,-13
32767,20916,5900,-19,-39,-22,24584,5278,5344,-154,11,9
32767,20668,5982,44,-11,-9,24448,5236,5336,-114,-9,22
32767,21574,6340,90,-3,-24,24484,5398,5322,-81,-39,11
32767,21744,6412,-27,-28,-29,24548,5456,5280,-58,-38,21
32767,21162,6474,-73,-48,-19,24762,5332,5054,-39,-40,28
32767,20914,6258,-4,-74,-5,24862,5296,5362,-38,-19,24
32767,21190,6016,85,-71,4,24906,5570,5302,-26,14,31
32767,21778,5920,59,-58,-5,24722,5738,5374,-14,43,69
32767,21700,5936,-59,-36,-11,24548,5842,5302,-24,46,61
32767,21180,6132,-137,-24,-16,24406,5922,5278,-31,40,46
32767,20570,6222,-68,-29,-6,24708,5712,5342,-43,22,31
32767,20790,6182,39,-47,-2,24716,5698,5268,-42,36,-3
32767,21364,6098,63,-51,-9,24576,5604,5306,-43,49,10
32767,21554,6076,-8,-45,-22,24528,5466,5304,-47,35,27
32767,21342,6070,-69,-29,-40,24468,5528,5286,-40,37,11
32767,21184,6216,-48,-23,-30,24436,5516,5238,-36,36,22
32767,21304,6346,-13,-22,-12,24348,5410,5254,-27,33,37
32767,21468,6380,-14,-41,-10,24456,5422,5238,-12,19,24
32767,21458,6254,-76,-68,-16,24658,5700,5370,-8,15,-2
32767,21146,6052,-98,-75,-1,24648,5756,5352,-21,27,20
32767,20984,5874,-2,-46,-4,24416,5586,5296,-27,34,28
32767,21348,5928,-13,-24,-10,24420,5610,5216,-13,21,8
32767,21102,6082,-74,-2,-12,24548,5734,5298,-13,4,-7
32767,20978,6302,-72,-3,-27,24682,5856,5358,-23,10,-2
32767,21086,6480,-26,-27,-24,24646,5658,5324,-41,12,2
32767,21326,6378,-13,-46,-8,24706,5464,5260,-33,15,-14
32767,21282,6206,-17,-65,-7,24590,5490,5316,-28,32,-10
32767,21194,5912,-16,-51,-13,24514,5536,5242,-13,33,2
32767,21194,5830,-8,-18,-4,24470,5700,5346,-20,36,-5
32767,21118,6014,-15,-1,-10,24574,5748,5262,-23,32,9
32767,21068,6244,-30,4,-23,24556,5674,5280,-28,34,16
32767,21066,6230,-45,-11,-32,24548,5608,5408,-20,26,8
32767,21296,6318,-29,-23,-38,24546,5728,5360,-22,11,-16
32767,21548,6152,-31,-32,-20,24594,5730,5268,-27,12,-7
32767,21430,6068,-49,-30,1,24660,5660,5406,-34,8,3
32767,21202,6154,-55,-30,-2,24660,5642,5278,-37,16,20
32767,21066,6192,-20,-33,7,24694,5594,5350,-32,13,17
32767,21088,6230,10,-35,11,24730,5632,5312,-29,16,0
32767,21446,6316,-19,-59,3,24670,5650,5202,-36,26,3
32767,21230,6198,-73,-73,-1,24610,5536,5300,-38,32,15
32767,20888,5938,-60,-70,-12,24444,5500,5214,-29,36,15
32767,20870,5820,-2,-47,-12,24512,5548,5450,-23,26,3
32767,21132,5982,29,-28,-9,24522,5732,5368,-26,30,17
32767,21420,6228,8,-20,-19,24474,5656,5262,-27,18,11
32767,21432,6446,-23,-29,-15,24526,5656,5264,-20,17,-5
32767,21462,6238,-54,-41,-13,24628,5586,5172,-16,13,-4
32767,21278,5880,-94,-33,-4,24692,5514,5274,-19,18,-12
32767,21066,5898,-101,-14,0,24680,5624,5404,-25,29,-3
32767,20912,6108,-69,-3,2,24660,5666,5368,-27,35,20
32767,21022,6264,-26,-3,1,24590,5666,5474,-30,38,13
32767,21248,6296,-28,-7,-13,24566,5692,5400,-32,40,9
32767,21382,6218,-50,-13,-24,24524,5718,5294,-32,48,2
32767,21296,6232,-79,-24,-22,24386,5696,5280,-37,46,-13
32767,21124,6162,-103,-39,-10,24414,5666,5252,-36,33,-9
32767,20628,6258,-108,-52,-16,24450,5602,5262,-37,21,5
32767,20576,6286,-25,-60,-9,24530,5476,5316,-40,7,0
32767,21134,6090,32,-63,-11,24616,5544,5244,-25,14,-4
32767,21464,5904,5,-35,-21,24632,5592,5350,-24,21,-2
32767,21390,5856,-60,-10,-19,24610,5686,5240,-21,28,-6
32767,21106,6254,-98,-9,-18,24502,5680,5292,-32,35,-1
32767,20948,6406,-76,-20,-16,24374,5606,5352,-41,33,11
32767,21172,6278,-45,-54,-7,24454,5530,5312,-36,22,23
32767,21072,6142,-32,-55,11,24484,5532,5280,-23,9,41
32767,20832,6030,-17,-53,21,24688,5614,5250,-19,3,54
32767,20906,6030,2,-35,5,24782,5692,5236,-25,17,59
32767,21174,5978,-21,-27,-16,24734,5764,5336,-38,36,54
32767,21174,6126,-71,-13,-11,24684,5762,5398,-45,43,41
32767,20948,6116,-84,-8,-11,24562,5776,5374,-45,40,16
32767,20866,6206,-41,-2,-19,24556,5598,5348,-39,26,-4
32767,21140,6412,31,-24,7,24476,5500,5296,-33,25,-27
32767,21390,6512,2,-52,-5,24582,5570,5216,-21,28,-34
32767,21208,6428,-58,-74,-24,24492,5610,5240,-30,39,-5
32767,21050,6134,-74,-86,-13,24406,5566,5276,-36,38,21
32767,20842,5938,-55,-68,-9,24588,5606,5300,-42,28,11
32767,20794,5848,-20,-43,-17,24486,5534,5372,-27,35,17
32767,20898,6046,1,-18,-20,24568,5470,5178,-22,15,-3
32767,20940,6368,-2,-23,-19,24484,5740,5446,-20,37,-1
32767,21028,6400,3,-47,-20,24452,5768,5336,-34,28,24
32767,21248,6212,-5,-61,-40,24454,5612,5372,-44,24,18
32767,21458,6136,-23,-58,-23,24552,5434,5320,-32,16,15
32767,21366,6092,-56,-56,5,24656,5388,5304,-8,15,29
32767,21014,6088,-63,-52,2,24654,5488,5200,6,29,27
32767,21062,6136,-17,-50,-8,24528,5730,5212,-8,43,39
32767,21222,6102,-13,-50,2,24518,5688,5218,-23,38,54
32767,20790,6210,-28,-55,-13,24466,5674,5324,-32,37,18
32767,20972,6004,9,-50,-4,24424,5698,5270,-25,39,20
32767,21136,5968,1,-37,-13,24370,5624,5296,-22,27,19
32767,21244,6092,-35,-30,-26,24434,5750,5370,-24,25,7
32767,21112,6246,-52,-30,-18,24380,5772,5414,-29,17,4
32767,20978,6350,-17,-56,2,24456,5608,5304,-37,3,1
32767,21116,6146,-1,-65,-6,24600,5498,5208,-29,4,-6
32767,21268,5934,-21,-56,-6,24658,5558,5218,-23,14,-6
32767,21152,5820,-64,-30,-5,24510,5600,5244,-16,33,-5
32767,20916,6070,-72,-17,-15,24438,5528,5294,-15,28,-4
32767,20768,6320,-41,-22,-17,24412,5578,5320,-20,24,1
32767,20836,6272,-10,-31,-22,24502,5718,5400,-17,13,0
32767,21136,6198,-11,-46,-22,24572,5734,5414,-31,7,6
32767,21088,6218,-38,-44,-26,24704,5702,5224,-34,6,1
32767,20996,6196,-35,-50,-20,24590,5668,5280,-36,30,3
32767,21110,6222,-8,-50,-12,24470,5708,5260,-37,30,17
32767,21198,6016,4,-45,-8,24546,5716,5294,-39,18,-6
32767,21294,6060,-13,-30,-9,24524,5676,5260,-45,22,-5
32767,21232,6106,-61,-23,-18,24558,5486,5306,-42,23,13
32767,21028,6188,-96,-20,-18,24442,5434,5336,-31,26,0
32767,20824,6410,-74,-37,-11,24514,5576,5226,-23,28,-3
32767,20900,6372,11,-67,0,24460,5602,5290,-24,25,-4
32767,21222,6022,31,-63,1,24438,5654,5398,-19,29,-5
32767,21374,5866,-25,-35,-8,24454,5656,5264,-21,27,2
32767,21094,6048,-105,-26,-18,24484,5650,5446,-22,16,-1
32767,20654,6276,-99,-24,-20,24544,5692,5282,-24,15,-15
32767,20722,6352,-23,-43,-13,24666,5634,5258,-32,11,-11
32767,21096,6128,23,-48,-9,24636,5630,5218,-30,23,-13
32767,21350,5916,9,-30,-1,24554,5630,5340,-32,34,-11
32767,21246,6180,-46,-26,0,24438,5584,5368,-28,32,-4
32767,21064,6366,-78,-33,-8,24486,5556,5314,-26,26,-12
32767,20848,6410,-85,-61,-10,24550,5674,5276,-29,25,-13
32767,20758,6268,-29,-78,5,24416,5614,5366,-27,40,6
32767,20832,5876,31,-62,2,24530,5558,5356,-39,18,-14
32767,21058,5862,43,-29,-11,24496,5698,5310,-26,29,-12
32767,21298,5974,2,-10,-14,24490,5608,5286,-27,24,8
32767,21146,6482,-106,-24,-19,24454,5604,5270,-21,24,6
32767,20738,6508,-89,-54,-19,24502,5656,5316,-24,20,-2
32767,20700,6208,6,-72,-12,24554,5672,5230,-37,21,3
32767,21108,5908,71,-59,2,24594,5562,5266,-32,29,8
32767,21452,6022,35,-42,-4,24506,5634,5304,-29,32,-6
32767,21468,6266,-61,-40,-3,24398,5702,5338,-30,30,1
32767,20984,6234,-121,-48,2,24446,5648,5136,-35,14,2
32767,20596,6160,-97,-62,-7,24568,5506,5366,-36,12,-11
32767,20820,5806,17,-40,-12,24580,5616,5222,-37,25,-3
32767,21334,5986,43,-18,-4,24462,5664,5218,-34,34,17
32767,21512,6188,-9,-1,-2,24434,5678,5302,-31,33,17
32767,21268,6486,-86,-15,-6,24418,5672,5250,-21,21,1
32767,20832,6542,-94,-50,-5,24546,5606,5324,-28,12,-8
32767,20784,6282,-48,-76,2,24492,5650,5322,-32,26,10
32767,20824,5934,-12,-73,-1,24468,5560,5302,-34,23,15
32767,20910,5776,10,-50,-4,24494,5650,5340,-26,18,5
32767,20934,6056,21,-20,1,24492,5684,5254,-24,19,8
32767,21144,6348,19,-26,-4,24590,5562,5194,-29,10,1
32767,21334,6254,-29,-37,-12,24672,5544,5250,-32,18,-11
32767,21072,6130,-77,-41,-19,24574,5588,5324,-32,39,7
32767,20798,6080,-52,-33,-22,24378,5642,5288,-25,46,20
32767,20942,6046,20,-28,-14,24336,5744,5336,-24,15,-1
32767,21194,6342,62,-27,6,24388,5754,5332,-33,0,-3
32767,21464,6268,32,-31,16,24636,5506,5346,-41,-5,-6
32767,21092,6182,-66,-64,2,24722,5430,5350,-42,11,4
32767,20764,6096,-73,-54,-15,24602,5558,5278,-38,43,23
32767,20730,5910,-34,-40,-15,24394,5632,5312,-32,46,26
32767,20820,6044,26,-14,-7,24414,5748,5278,-26,37,7
32767,21248,6594,42,-32,-2,24476,5670,5252,-32,27,3
32767,21472,6416,-24,-73,2,24554,5608,5252,-35,30,5
32767,21246,5984,-71,-85,-11,24416,5590,5348,-33,29,10
32767,21004,5704,-59,-53,-19,24382,5660,5372,-36,20,-3
32767,21102,5776,-30,-18,-12,24432,5672,5314,-41,17,4
32767,21280,6120,-17,-1,-1,24476,5586,5284,-46,17,14
32767,21312,6452,-37,-10,5,24532,5454,5240,-35,15,4
32767,21024,6450,-53,-36,11,24540,5362,5244,-24,13,-3
32767,20868,6076,-24,-49,6,24536,5476,5354,-17,17,-3
32767,20950,5986,-16,-39,-8,24462,5724,5362,-15,27,5
32767,21084,6128,-27,-34,-21,24380,5798,5304,-26,14,10
32767,21004,6256,-31,-36,-14,24448,5714,5306,-29,11,4
32767,20946,6228,1,-35,-1,24572,5626,5326,-31,10,6
32767,21090,6042,43,-36,0,24564,5516,5336,-28,13,4
32767,21456,6150,33,-30,-3,24548,5522,5264,-21,17,-1
32767,21550,6284,-66,-35,-16,24548,5588,5340,-28,23,4
32767,20836,6234,-124,-38,-24,24524,5620,5286,-30,22,10
32767,20688,6188,-41,-39,-21,24486,5562,5216,-34,19,10
32767,21030,6166,51,-46,-2,24462,5534,5264,-31,13,6
32767,21392,6246,63,-53,8,24598,5544,5340,-24,12,4
32767,21476,6306,4,-61,5,24608,5530,5422,-26,19,6
32767,21140,6162,-51,-64,0,24520,5652,5346,-24,25,20
32767,20824,6034,-34,-58,-4,24480,5676,5364,-22,23,20
32767,21060,6052,-1,-48,-21,24518,5760,5288,-24,7,-8
32767,21272,6104,-4,-35,-6,24592,5686,5274,-37,18,-5
32767,21232,6328,7,-46,17,24554,5564,5416,-35,31,27
32767,21316,6280,29,-66,27,24486,5478,5454,-30,27,16
32767,21456,6276,12,-77,25,24506,5586,5236,-19,20,4
32767,21478,6188,-56,-97,10,24522,5664,5212,-25,17,13
32767,21252,6122,-100,-94,2,24478,5644,5312,-33,13,17
32767,20846,5844,-92,-72,0,24444,5598,5240,-33,15,7
32767,20646,5714,0,-44,22,24464,5490,5294,-30,13,8
32767,21100,6016,69,-15,29,24504,5546,5186,-18,18,16
32767,21490,6462,6,-30,-5,24510,5662,5290,-17,11,4
32767,21484,6334,-75,-46,-19,24582,5744,5362,-31,19,8
32767,21338,6192,-110,-55,-10,24518,5652,5220,-43,24,23
32767,21102,5842,-97,-43,-3,24476,5492,5274,-37,17,28
32767,21000,5800,-48,-26,12,24552,5454,5252,-24,3,15
32767,20968,6188,-30,-22,17,24608,5624,5266,-13,5,-1
32767,20878,6304,-23,-26,4,24610,5710,5302,-17,19,9
32767,21054,6208,-18,-39,-27,24420,5678,5290,-24,12,12
32767,21238,5992,-25,-26,-30,24462,5592,5278,-27,2,7
32767,21314,6122,-36,-13,-11,24640,5634,5394,-29,-8,1
32767,21230,6290,-49,-19,-4,24840,5650,5262,-41,-1,10
32767,21058,6516,-48,-47,2,24722,5504,5300,-40,23,15
32767,21060,6392,-22,-79,12,24490,5556,5270,-38,34,22
32767,21170,6060,-17,-82,-3,24284,5660,5330,-27,35,19
32767,21206,5922,-23,-51,-10,24338,5768,5290,-33,8,-3
32767,21212,6192,-29,-49,-1,24484,5678,5322,-36,1,-4
32767,21396,6882,-25,-96,27,24552,5572,5256,-45,3,11
32767,21466,6672,-28,-147,43,24540,5460,5258,-37,6,12
32767,21450,6312,-46,-186,43,24774,5568,5230,-24,19,-3
32767,21220,5514,-31,-164,62,24664,5704,5304,-32,31,7
32767,20970,5294,-29,-83,57,24570,5630,5372,-40,38,16
32767,20726,5576,-13,-11,28,24496,5558,5378,-44,33,20
32767,20954,6344,-50,22,-17,24564,5478,5220,-35,19,11
32767,20900,6616,-75,0,-12,24722,5576,5224,-25,24,8
32767,20812,6478,-56,-40,-12,24652,5710,5186,-23,36,11
32767,20922,6182,5,-64,-17,24632,5702,5366,-28,45,11
32767,21250,5954,36,-56,-13,24530,5616,5336,-40,46,12
32767,21580,5918,29,-31,-12,24530,5468,5368,-43,34,15
32767,21634,6068,-36,-18,-23,24552,5398,5268,-37,29,13
32767,21264,6248,-74,-11,-15,24562,5440,5196,-28,26,18
32767,20996,6324,-38,-36,10,24506,5522,5286,-18,30,17
32767,20988,6228,-2,-56,16,24512,5634,5422,-12,29,11
32767,21256,5946,-18,-43,-13,24484,5760,5358,-22,25,18
32767,21134,5890,-49,-11,-22,24400,5716,5276,-30,21,30
32767,20976,6232,-44,1,-17,24460,5512,5224,-34,-2,12
32767,21012,6742,16,-45,5,24570,5468,5268,-32,-2,0
32767,21260,6670,56,-105,22,24598,5494,5352,-30,8,25
32767,21454,6238,62,-139,38,24422,5710,5346,-29,18,38
32767,21480,5788,38,-133,41,24416,5752,5378,-31,-1,18
32767,21266,5564,1,-81,28,24456,5858,5134,-31,-15,-3
32767,21296,5672,-13,-33,10,24650,5632,5228,-40,-18,-2
32767,21236,6070,-72,-4,-3,24850,5406,5198,-38,-3,-4
32767,20780,6400,-83,-31,-4,24918,5292,5316,-46,23,5
32767,20786,6394,-27,-60,1,24650,5262,5200,-23,53,29
32767,21046,6146,31,-73,1,24476,5444,5330,-10,51,37
32767,21564,5958,12,-62,-18,24470,5792,5288,1,31,18
32767,21552,5904,-52,-43,-20,24488,5930,5286,-15,20,3
32767,21268,6060,-68,-30,-14,24600,5812,5328,-29,13,21
32767,21050,6330,-27,-35,-12,24604,5522,5316,-42,12,11
32767,21324,6248,22,-40,4,24598,5512,5276,-30,21,1
32767,21598,6022,-53,-29,-1,24630,5462,5246,-31,22,15
32767,21150,6102,-122,-34,-10,24578,5682,5346,-27,37,17
32767,20730,6300,-106,-39,-3,24356,5678,5336,-33,34,20
32767,20566,6328,-13,-54,5,24414,5504,5306,-31,10,8
32767,21148,6250,52,-63,-6,24532,5392,5194,-23,-3,-17
32767,21532,5988,16,-50,-16,24578,5392,5274,-15,8,-11
32767,21468,6024,-63,-36,-22,24524,5546,5372,-4,22,11
32767,21132,6286,-79,-39,-15,24528,5674,5442,-6,18,10
32767,21074,6282,-18,-58,-1,24508,5866,5424,-31,4,7
32767,21312,5976,1,-54,-7,24630,5810,5186,-28,-1,13
32767,21410,5880,-31,-39,-13,24718,5578,5286,-44,-5,-6
32767,21318,6078,-59,-21,-10,24660,5472,5250,-45,12,9
32767,21192,6302,-54,-30,-8,24674,5262,5200,-38,19,20
32767,21258,6400,-36,-43,-1,24706,5384,5286,-23,25,11
32767,21354,6260,-47,-62,4,24650,5680,5320,-18,33,22
32767,21362,6244,-66,-70,7,24620,5770,5328,-24,28,27
32767,21168,6188,-64,-81,18,24608,5744,5226,-29,19,13
32767,20816,6238,-12,-94,34,24620,5656,5372,-28,24,9
32767,20426,6330,111,-120,63,24528,5678,5310,-23,23,13
32767,19664,6462,339,-160,94,24496,5716,5378,-34,20,7
32767,20206,6442,681,-211,124,24518,5668,5320,-39,15,14
32767,21618,6380,850,-254,163,24578,5486,5172,-44,6,13
32767,22262,6276,848,-265,210,24642,5416,5238,-34,19,2
32767,22412,6194,745,-297,178,24656,5534,5280,-26,30,13
32767,22894,5970,673,-318,217,24604,5542,5362,-25,29,14
32767,23314,5804,609,-333,285,24398,5696,5256,-30,33,18
32767,23086,5630,516,-322,264,24480,5470,5290,-30,18,11
32767,22700,5572,467,-282,223,24678,5484,5208,-19,14,-8
32767,22308,5746,502,-261,236,24672,5642,5262,-13,24,1
32767,22374,5754,627,-225,248,24574,5734,5312,-26,30,22
32767,22590,6028,685,-241,235,24568,5706,5308,-31,19,12
32767,21524,6062,893,-304,228,24730,5608,5290,-35,14,-7
32767,21176,5976,1288,-339,253,24798,5476,5228,-30,24,4
32767,21418,5330,1769,-374,278,24592,5512,5362,-29,41,21
32767,23340,4864,2132,-355,253,24476,5628,5364,-26,29,19
32767,26102,4470,2043,-330,186,24570,5652,5360,-36,19,5
32767,26554,4200,1739,-319,114,24654,5580,5260,-31,17,11
32767,24836,4190,1672,-316,101,24576,5590,5348,-30,27,22
32767,24116,4188,1994,-280,124,24536,5490,5270,-17,25,15
32767,27858,3814,2275,-255,91,24458,5456,5164,11,25,-3
32767,30886,2960,1896,-237,16,24492,5384,5180,31,24,-10
32767,30878,2672,1257,-235,-19,24590,5544,5266,66,22,-17
32767,28706,2392,976,-202,61,24622,5706,5298,76,27,-14
32767,26970,2692,1102,-148,85,24638,5748,5430,67,29,-17
32767,26238,2896,1466,-110,57,24684,5756,5184,36,33,-15
32767,30514,2060,2030,-78,111,24626,5730,5364,39,33,-2
32767,30384,1694,1819,-109,98,24578,5974,5384,39,49,7
32767,29944,1698,1819,-155,130,24544,6138,5340,33,40,6
32767,29740,1280,1901,-215,118,24496,5968,5246,6,31,-6
32767,29958,554,2111,-196,111,24486,5662,5316,-5,16,-17
32767,31030,-176,2318,-165,148,24542,5516,5332,-1,13,-9
32767,32767,-912,2171,-154,117,24522,5496,5328,18,15,0
32767,32767,-1400,1449,-159,86,24596,5492,5222,45,19,0
32767,32592,-1394,1146,-154,159,24460,5666,5226,92,30,2
32767,30548,-1486,1409,-109,233,24310,5756,4996,95,21,-9
32767,32238,-2162,1807,-78,177,24304,5820,5448,89,-16,-44
32767,32767,-2964,1711,-34,97,24498,5950,5238,107,-21,-41
32767,32767,-2804,1580,14,167,24764,5618,5118,120,-19,-32
32767,32078,-2870,1857,16,285,24812,5616,5282,193,31,-43
32767,32767,-3690,2240,-49,301,24764,6222,5210,202,46,-52
32767,32767,-4388,1902,-66,260,24550,6576,5676,132,30,-45
32767,32767,-4940,1186,-95,148,24554,6628,5290,90,15,-4
32767,32767,-4836,818,-97,180,24642,6102,5362,81,12,18
32767,32092,-5006,1137,-80,337,24746,6144,5236,120,29,-3
32767,32414,-5212,1613,-76,369,24804,6442,5306,144,57,-27
32767,32767,-5976,1819,-63,299,24520,6602,5346,125,64,-35
32767,32767,-6402,1698,-34,264,24464,6500,5372,85,31,-31
32767,32767,-6664,1446,-48,265,24504,6128,5358,93,13,-14
32767,32767,-6922,1373,-108,287,24702,5958,5210,134,15,-35
32767,32767,-7286,1465,-132,317,24710,6214,5444,175,29,-62
32767,32767,-7974,1476,-129,286,24590,6536,5434,184,37,-47
32767,32767,-8710,1398,-90,212,24358,6668,4978,152,34,-15
32767,32767,-9026,1345,-16,163,24460,6692,5188,141,1,-7
32767,32767,-9408,1429,-1,143,24814,6676,5316,117,-5,-12
32767,32767,-9796,1364,-19,142,24832,6538,5356,120,19,-1
32767,32767,-10036,987,-62,88,24526,6672,5340,182,37,15
32767,32767,-10050,934,-71,148,24196,7206,5228,191,29,-5
32767,32767,-10396,945,-105,229,24362,7398,5476,149,-16,-24
32767,32767,-10870,754,-122,191,24718,7140,5444,60,-8,-20
32767,32767,-10966,517,-115,84,24802,7166,5372,68,9,-4
32767,32767,-11080,519,-87,57,24654,7550,4820,33,11,-12
32767,32767,-11310,705,-58,95,24274,7128,5328,15,-9,3
32767,32767,-11508,826,-55,137,24294,6788,5286,-20,-49,4
32767,32767,-11790,522,-122,101,24756,6306,5434,17,-35,1
32767,32767,-11928,149,-139,41,24842,6760,5436,103,-1,-10
32767,32767,-12086,-129,-130,-17,24646,7352,5352,97,5,-32
32767,32767,-12182,-189,-90,-73,24640,7432,5238,24,-5,-62
32767,32767,-11860,66,-46,-86,24594,6858,5236,-40,-11,-71
32767,32767,-11602,438,-26,-15,24602,6446,4966,18,-23,-52
32767,32767,-11520,613,-6,17,24594,6626,5332,121,-32,-53
32767,32767,-11648,503,-22,-50,24596,7262,5334,143,-44,-84
32767,32767,-11874,231,-90,-117,24618,7280,5006,96,-65,-84
32767,32767,-12124,151,-120,-103,24706,6674,5362,83,-77,-97
32767,32767,-12498,97,-132,-120,24992,6090,4302,308,-87,-116
32767,32767,-12790,-25,-134,-125,24758,7462,5114,310,-41,-118
32767,32767,-12900,-132,-107,-95,24800,8518,5064,337,-19,-48
32767,32767,-12858,-220,-76,-79,25122,8238,5232,178,-10,-45
32767,32767,-12508,-90,-25,-30,25030,7600,5092,76,21,-67
32767,32767,-12130,84,-17,11,24806,7474,5106,84,24,-89
32767,32767,-11996,-38,-40,-36,24438,7634,4970,148,16,-30
32767,32767,-11946,-139,-52,-66,24862,7612,5068,160,15,-62
32767,32767,-12038,-193,-70,-78,24894,8084,5048,154,22,-62
32767,32767,-12146,-144,-56,-73,24806,8108,5252,123,23,-46
32767,32767,-12130,-15,-53,-44,24610,8140,5006,119,16,-60
32767,32767,-12148,-25,-71,-21,24684,8198,5036,113,11,-53
32767,32767,-12220,-270,-61,-58,24806,8208,4878,93,5,-32
32767,32767,-11954,38,-28,-3,24930,8298,4956,87,6,-7
32767,32767,-11882,208,-8,11,24982,8368,5200,17,19,-2
32767,32767,-11912,80,-24,-25,25090,8006,5256,-12,42,-14
32767,32767,-12106,-193,-57,-65,24962,7944,5242,-30,60,-27
32767,32767,-12118,-347,-66,-91,24766,7714,5140,-48,61,-45
32767,32767,-11984,-328,-52,-70,24654,7578,4990,-24,49,-51
32767,32767,-11716,123,-10,24,24674,7758,5068,34,46,-40
32767,32767,-11768,236,-26,34,24768,8024,5176,72,42,-30
32767,32767,-11770,63,-64,7,24712,8234,5000,83,38,-21
32767,32767,-11778,-197,-92,-24,24698,8392,5024,82,38,-3
32767,32767,-11964,-310,-85,-61,24512,8798,5034,31,45,6
32767,32767,-12052,-150,-44,-50,24788,8378,5252,-62,42,-7
32767,32767,-11892,212,19,-5,24630,8042,5118,-92,49,-16
32767,32767,-12012,367,55,-12,24506,7984,5082,-66,44,-5
32767,32767,-12036,211,38,-88,24716,7888,4998,-64,40,-16
32767,32767,-12058,-37,-11,-102,24770,7852,5094,-55,48,3
32767,32767,-12112,-196,-31,-102,24686,7908,5064,-25,48,21
32767,32767,-12252,-274,-42,-110,24716,7954,5176,-19,44,5
32767,32767,-12206,-168,-34,-64,24618,8242,5138,-1,44,8
32767,32767,-11702,9,-16,-3,24638,8350,5068,-13,33,5
32767,32767,-11530,70,-23,2,24580,8244,5020,-28,29,8
32767,32767,-11602,-30,-53,-16,24730,8032,5156,-58,27,7
32767,32767,-11680,-200,-89,-27,24676,7930,5186,-73,34,2
32767,32767,-11922,-126,-108,-15,24486,7804,5202,-54,33,5
32767,32767,-12202,-34,-95,-15,24552,7934,4986,-39,25,-1
32767,32767,-12284,-17,-65,-11,24714,8046,5002,-22,23,5
32767,32767,-12076,-4,-35,6,24584,8178,5014,-20,30,21
32767,32767,-11930,-50,-37,-17,24656,8070,5058,-30,27,30
32767,32767,-11822,-125,-47,-50,24726,7990,5294,-45,31,6
32767,32767,-11836,-192,-56,-57,24554,8088,5098,-50,30,5
32767,32767,-11992,-172,-40,-58,24576,7896,4998,-41,17,-9
32767,32767,-11804,-123,-23,-41,24710,8010,5010,-24,21,-5
32767,32767,-11544,-45,-25,-9,24774,8040,5072,-27,23,13
32767,32767,-11542,-71,-48,-1,24772,7762,5044,-35,25,14
32767,32767,-11636,-73,-63,-7,24676,7736,5198,-4,40,2
32767,32767,-11668,-95,-60,-24,24606,7966,5250,26,34,0
32767,32767,-11760,-96,-38,-49,24538,8104,4992,12,31,-19
32767,32767,-11462,-96,-61,-38,24588,8234,4876,38,33,3
32767,32767,-11526,-54,-75,3,24616,8602,5072,33,33,14
32767,32767,-11628,-54,-90,18,24576,8740,5004,-15,36,23
32767,32767,-11814,-83,-80,6,24638,8190,5026,-74,33,12
32767,32767,-11916,-85,-47,-16,24584,7950,5228,-80,35,0
32767,32767,-11858,-40,-19,-45,24490,7818,5144,-60,21,-6
