A1x,A1y,A1z,G1x,G1y,G1z,A2x,A2y,A2z,G2x,G2y,G2z,A3x,A3y,A3z,G3x,G3y,G3z,A4x,A4y,A4z,G4x,G4y,G4z,A5x,A5y,A5z,G5x,G5y,G5z,A6x,A6y,A6z,G6x,G6y,G6z
-7664,-208,15916,98,-162,268,-15116,-660,-4944,-857,-350,-290,-15652,1696,-2976,31,-377,164,-15536,-132,-1256,243,-350,459,-15220,-892,-5596,-470,-195,693,-15888,-3560,1440,-719,-650,142
-7644,-212,15820,127,39,116,-15692,-664,-4600,-96,-461,-205,-15804,2152,-2960,441,-471,255,-15536,472,-928,632,-280,296,-15460,-752,-5664,-1262,-232,372,-15672,-3200,2292,-134,-869,17
-7776,44,15996,63,79,-59,-15180,-200,-4488,-269,-404,-331,-15316,2192,-2424,-739,-392,276,-15132,204,-584,-622,-268,-70,-15064,-860,-5300,-1423,-375,-71,-15248,-2540,1476,-1088,-580,79
-7632,-288,15724,342,-14,-153,-15404,-1100,-4788,-1500,-663,57,-15844,1080,-2600,-1288,-127,613,-15532,-660,-888,-991,-239,-422,-15316,-1692,-5156,-2083,-659,-466,-15192,-3416,1476,-1729,-203,28
-7564,-400,15668,187,3,-176,-15544,-764,-4624,-934,-710,210,-15708,2404,-3000,-387,-286,733,-15352,260,-1124,-269,-235,-316,-15068,-2296,-5452,-1873,-552,-476,-15160,-4488,1380,-1263,-375,-123
-8032,60,16012,305,42,-49,-15680,-556,-4572,-640,-537,-9,-15684,2448,-2960,-174,-175,405,-15492,588,-848,386,-128,-91,-15228,-1892,-5140,-827,-362,-55,-15220,-4588,1348,-1460,-130,4
-7504,-332,15628,313,77,-36,-15468,-664,-4568,-465,-504,-199,-15648,2784,-2840,355,-340,296,-15524,728,-736,474,-306,166,-15224,-2256,-5052,-496,-267,382,-15428,-4576,1292,-743,-126,30
-7660,-128,15800,304,93,7,-15620,-708,-4572,-396,-358,-302,-15896,1968,-2808,463,-357,185,-15500,-76,-1016,779,-384,346,-15308,-2020,-5252,-16,-127,598,-15252,-4276,1600,-21,-115,-26
-7452,-388,15660,426,4,152,-15484,-844,-4708,285,-413,-114,-15744,1660,-3120,1413,-508,164,-15332,-488,-1152,1586,-318,306,-14976,-2196,-5344,167,-211,569,-15264,-4028,1608,230,130,-58
-7268,-140,15692,271,-66,181,-15308,-552,-4552,-377,-380,-193,-15540,2452,-2740,631,-354,144,-15472,496,-452,1166,-73,322,-15332,-1796,-5244,325,17,361,-14864,-3788,1792,228,410,-209
-7696,-144,15760,409,-27,190,-15612,-872,-4472,-505,-322,-77,-15772,2052,-2832,613,-370,193,-15476,160,-784,831,-137,235,-15292,-1568,-4992,-3,49,265,-15416,-3872,1460,103,251,-265
-7688,-248,15740,187,-87,209,-15300,-916,-4248,-344,-257,25,-15424,1852,-2276,719,-384,228,-15228,-140,-480,963,-181,181,-15228,-1448,-4984,-42,-117,183,-14820,-3744,1536,87,234,-278
-7544,104,15880,183,49,218,-15496,-604,-4808,120,-92,125,-15684,2340,-2920,1184,-276,258,-15508,584,-1000,1444,-106,117,-15460,-1724,-5132,44,-75,148,-15284,-3792,1664,-376,536,-254
-7692,-44,15752,330,232,78,-15628,-20,-4228,-463,-377,-133,-15544,3272,-3116,325,-351,170,-15320,1192,-880,731,-67,167,-15224,-1224,-5308,108,173,213,-15624,-4044,1452,27,161,-284
-7460,-396,15680,182,212,142,-15352,-1136,-4808,-965,-220,-262,-15664,2032,-3048,-432,-209,45,-15396,512,-644,-188,-223,54,-15348,-1028,-4796,-761,-113,222,-15148,-3780,1376,-122,138,-145
-7592,-132,15544,286,160,207,-15576,-688,-4372,-206,-218,-262,-15656,2520,-2980,578,-330,-84,-15256,340,-1016,832,-128,63,-15044,-1944,-5168,-763,-163,213,-15312,-3780,1668,-24,-32,-47
-7720,-76,15724,20,34,192,-15388,-776,-4184,36,-177,-340,-15372,2224,-2412,790,-423,-131,-15224,192,-476,1118,-242,83,-15260,-1348,-4856,132,42,275,-15152,-3860,1536,-191,236,-8
-7524,-140,15612,79,537,126,-15640,-976,-4312,446,-42,-180,-16016,1916,-2896,1111,-413,-34,-15596,-132,-952,1165,-214,-30,-15476,-1552,-4880,-729,-189,128,-15576,-3980,1404,-310,107,30
-7712,-176,15348,-62,108,115,-15460,-148,-4140,99,-240,-215,-15276,2952,-2724,638,-401,1,-15080,572,-800,750,-234,-61,-14928,-1796,-5296,-671,-184,31,-14812,-4348,1496,233,-89,-85
-7592,-148,15688,85,349,125,-15748,-868,-4332,-453,-136,-256,-15888,2068,-2764,443,-264,-47,-15716,288,-632,721,-113,-36,-15500,-1744,-4876,-442,-7,198,-15400,-4364,1268,-91,42,268
-7744,-104,15508,102,161,72,-15380,-408,-4340,-202,-97,-348,-15516,2736,-2680,684,-437,-54,-15248,532,-484,853,-341,111,-15116,-1768,-5220,-322,1,395,-15488,-4496,1356,581,-258,410
